k,name,regulator_readable,function,category,n_genes,exp_var,precision,recall,category_num
44,Fnr+NarL+NarP+RpoS,Fnr and NarL and NarP and RpoS,,Nitrogen Metabolism,6.0,0.0034037214660000005,1.0,0.8571428571,6
45,pts KO,Crp and Cra,,Carbon Metabolism,7.0,0.000794541658,0.8571428571,0.5454545455,0
46,SG_ymjC,,,Unknown,,0.00040193871200000004,,,26
47,SG_cspH,,,Unknown,,0.001083782746,,,26
48,SG_ghoT,,,Toxin/Antitoxin,,0.000992232381,,,24
49,SG_ymgM,,,Unknown,,0.000345293552,,,26
50,AlsR,AlsR,,Carbon Metabolism,8.0,0.0010991205850000001,0.75,1.0,0
51,CP4-44,,,Prophage,,0.001048783731,,,23
52,SG_essQ,,,Unknown,,0.001058906468,,,26
53,Crp-related,,,Carbon Metabolism,,0.0037803985,,,0
54,GutM+SrlR,SrlR and Crp and H-NS and GutM,,Carbon Metabolism,5.0,0.002835411418,1.0,0.7142857143,0
55,Leucine,LeuO and ppGpp and Leu-tRNA,,Amino Acid Metabolism,6.0,0.0034013722010000002,0.6666666667000001,1.0,2
56,HU,,,Nucleoid,,0.0005829319790000001,,,16
57,NsrR,NsrR,,Redox Stress,9.0,0.001286516226,0.7777777778,0.08536585370000001,18
58,PuuR+RpoS,RpoS and PuuR,,Nitrogen Metabolism,5.0,0.000511632177,0.8,0.5,6
59,e14 Removal,,,Prophage,,0.00182978145,,,23
60,GalRS-2,GalR and GalS and Crp,,Carbon Metabolism,7.0,0.0032561708160000003,0.5714285714,0.4444444444,0
61,SG_bhsA,,,Unknown,,0.001107770392,,,26
62,ROS_yedX,,,Unknown,,0.000722171081,,,26
63,FucR/ExuR/AraC/AllR,FucR or ExuR or AraC or AllR,,Carbon Metabolism,24.0,0.0019177532180000001,0.45833333330000003,0.5238095238,0
64,ArgR,ArgR,,Amino Acid Metabolism,25.0,0.005156720715,0.8,0.5405405405,2
65,GntR,GntR,,Carbon Metabolism,9.0,0.0006411062520000001,0.5555555556,1.0,0
66,SG_ymcE,,,Unknown,,0.001328490188,,,26
67,SG_yhdU,,,Unknown,,0.000819774968,,,26
68,NagC,NagC,,Carbon Metabolism,14.0,0.001068153725,0.7142857143,0.5,0
69,SG_yjhV,,,Unknown,,0.0004931158540000001,,,26
70,Asparagine,Lrp and gcvB,,Amino Acid Metabolism,2.0,0.0009293436050000001,1.0,0.1,2
71,Crp-2,Crp,,Carbon Metabolism,86.0,0.011186071403,0.3953488372,0.06576402320000001,0
72,SG_ytiA,,,Unknown,,0.000563446031,,,26
73,SG_hokA,,,Toxin/Antitoxin,,0.00035465789400000004,,,24
74,SG_ytiD,,,Unknown,,0.000956896219,,,26
75,UTP,PurR or UTP,,Nucleotide Metabolism,11.0,0.008464325464,0.6363636364,0.1944444444,3
76,SG_ydaF,,,Unknown,,0.000535885718,,,26
77,SG_yqhI,,,Unknown,,0.0007789294010000001,,,26
78,YieP,YieP,,Membrane Homeostasis,9.0,0.001264067479,0.6666666667000001,1.0,11
79,SG_yjjY,,,Unknown,,0.000637394259,,,26
80,modul_37,,,Unknown,,0.001809413565,,,26
81,XylR,Crp and XylR,,Carbon Metabolism,13.0,0.001652726695,0.5384615385,0.875,0
82,Fe-related-3,,,Metal Homeostasis,,0.001547070887,,,9
83,SG_ychS,,,Unknown,,0.000430836263,,,26
84,NanR,NanR,,Carbon Metabolism,10.0,0.001827418327,1.0,0.9090909091,0
85,RcsAB,RcsAB,,Membrane Homeostasis,33.0,0.006502785571,0.1818181818,0.75,11
86,CsqR,CsqR,,Carbon Metabolism,10.0,0.001250345176,0.5,1.0,0
87,SG_ytiC,,,Unknown,,0.001128456681,,,26
88,Fur-1,Fur,,Metal Homeostasis,27.0,0.007168067737,0.7777777778,0.1666666667,9
89,SoxS,SoxS,,Redox Stress,102.0,0.002992916141,0.2254901961,0.7931034483,18
90,sdh KO,,,Carbon Metabolism,,0.002861953319,,,0
91,NrdR,NrdR,,Nucleotide Metabolism,5.0,0.002508293709,1.0,0.5555555556,3
92,FDH-N,Fnr and NarL and NarP,,Nitrogen Metabolism,3.0,0.000964941809,1.0,0.0714285714,6
93,FhlA,RpoN and FhlA,,Carbon Metabolism,10.0,0.001197021925,1.0,0.33333333330000003,0
94,CpxR+BaeR,CpxR and BaeR,,Membrane Homeostasis,8.0,0.0006888371960000001,0.75,0.75,11
95,SG_ydfK,,,Unknown,,0.00067583403,,,26
96,Nitrite Reductase,Cra and Crp and IHF and NarL and NarP and Fis and H-NS and Fnr,,Nitrogen Metabolism,3.0,0.001947382011,1.0,0.75,6
97,BW25113,AraC or MhpR,,Strain Difference,19.0,0.000793677443,0.3684210526,0.4375,25
98,SG_lysA,,,Unknown,,0.0006714284520000001,,,26
99,Cytochrome bo3,Fis and Fnr and GadE and Crp and HprR and ArcA and Cra and Fur and CusR and PdhR,,Energy Metabolism,12.0,0.0029803568070000002,0.4166666667,1.0,4
100,SG_hokB,,,Unknown,,0.001117281793,,,26
101,SG_yqfG,,,Unknown,,0.00042309292499999996,,,26
102,SG_ynaM,,,Unknown,,0.001329058012,,,26
103,DhaR+RpoS,RpoS and DhaR,,Carbon Metabolism,3.0,0.001270773321,1.0,0.75,0
104,NhaR,NhaR,,Membrane Homeostasis,67.0,0.002093462763,0.0895522388,0.8571428571,11
105,SG_exoD,,,Unknown,,0.000534129214,,,26
106,TorR,TorR,,Anaerobiosis,4.0,0.001574849409,1.0,0.6666666667000001,5
107,Nitrite Reducatase c,FlhDC and IHF and NsrR and NarL and NarP and Fis and Fnr,,Nitrogen Metabolism,3.0,0.000506452367,0.6666666667000001,0.2857142857,6
108,SG_icdC,,,Unknown,,0.000647691485,,,26
109,ygbE OE,,,Unknown,,0.00103513025,,,26
110,ProVWX,,,Membrane Homeostasis,,0.00242688882,,,11
111,tnaAB,Crp and TorR and Nac and L-tryptophan,,Amino Acid Metabolism,2.0,0.004141098945,1.0,1.0,2
112,SG_ybgU,,,Unknown,,0.0012940344480000003,,,26
113,SG_bdm,,,Unknown,,0.001163075546,,,26
114,SG_sgcB,,,Unknown,,0.001055066888,,,26
115,PhoB-2,PhoB,,Phosphate Metabolism,25.0,0.002370904999,0.76,0.4042553191,7
116,ArgP/BasR/SlyA,ArgP or BasR or SlyA,,Amino Acid Metabolism,29.0,0.0020127152640000002,0.48275862070000003,0.2295081967,2
117,RbsR+dsrA,dsrA and Crp and RbsR,,Carbon Metabolism,7.0,0.0013439073170000001,0.8571428571,1.0,0
118,SG_yhfL,,,Unknown,,0.000883395138,,,26
119,Acetyl-CoA,RpoS and Crp and Fis and IHF,,Energy Metabolism,6.0,0.0021931856230000004,0.5,0.75,4
120,SG_ykgR,,,Unknown,,0.001195511732,,,26
121,pdhR KO,,,Carbon Metabolism,,0.0008792727190000001,,,0
122,Molybdopterin,Fnr and CueR and ModE and CsrA and Molybdopterin,,Cofactor Metabolism,5.0,0.001457041587,1.0,1.0,8
123,SG_ydiE,,,Unknown,,0.000497246166,,,26
124,SG_ymgI,,,Unknown,,0.000633690034,,,26
125,DsdC,DsdC,,Amino Acid Metabolism,3.0,0.0011125177719999999,1.0,1.0,2
126,RpoN+FlhDC,RpoN and FlhDC,,Motility,7.0,0.000647439258,0.5714285714,0.6666666667000001,13
127,RpoE,RpoE,,Membrane Homeostasis,37.0,0.001315948509,0.6756756757,0.2016129032,11
128,SG_yjbS,,,Unknown,,0.00046248576600000003,,,26
129,SG_yzfA,,,Unknown,,0.000517203007,,,26
130,PAL Del-2,Nac or PaaX,,Unknown,85.0,0.002239928186,0.1058823529,0.4090909091,26
131,TyrR,TyrR,,Amino Acid Metabolism,11.0,0.001094525288,0.8181818182,0.8181818182,2
132,thrA KO,,,Amino Acid Metabolism,,0.0017483778260000001,,,2
133,SG_ykgL,,,Unknown,,0.00037178626900000004,,,26
134,KdpE,KdpE,,Metal Homeostasis,5.0,0.0006203460170000001,0.6000000000000001,1.0,9
135,LsrR,RpoS and Crp and LsrR,,Quorum Sensing,8.0,0.003196688158,0.75,0.8571428571,17
136,SG_ynaL,,,Unknown,,0.000509586356,,,26
137,PrpR+Cra,PrpR and RpoN and Cra and Crp,,Carbon Metabolism,4.0,0.002357780155,1.0,1.0,0
138,PlaR,PlaR and Crp and IHF,,Carbon Metabolism,10.0,0.000988106141,1.0,1.0,0
139,Succinate,RpoS and Fur and IHF and Fnr and Crp and ArcA and ryhB,,Energy Metabolism,12.0,0.00328434145,0.33333333330000003,1.0,4
140,Fnr+IHF+gcvB,gcvB and Fnr and IHF,,Carbon Metabolism,6.0,0.002371249506,0.8333333333,0.8333333333,0
141,CreB,CreB,,Carbon Metabolism,4.0,0.0006642942479999999,0.75,0.2,0
142,ArcA/PhoB,ArcA or PhoB,,Anaerobiosis,56.0,0.008410541043,0.3392857143,0.0811965812,5
143,SG_yfdT,,,Unknown,,0.00030306296400000004,,,26
144,Single Reads,,,Unknown,,0.00200713547,,,26
145,ppGpp,ppGpp,,Stringent Response,82.0,0.017510588993,0.8292682927,0.0900662252,15
146,Ribosome,ArcA and Fnr and RplD and DksA,,Translation,8.0,0.0020831619,1.0,0.7272727273,14
147,TreR,TreR,,Carbon Metabolism,2.0,0.002072749004,1.0,1.0,0
148,SG_ypjJ,,,Unknown,,0.000316385209,,,26
149,LexA,LexA,,DNA Damage,33.0,0.002013246447,0.48484848480000003,0.6956521739,19
150,RhaS,Crp and RhaS,,Carbon Metabolism,8.0,0.0033879882450000005,0.75,1.0,0
151,SG_yqgD,,,Unknown,,0.00051127694,,,26
152,SG_mokC,,,Unknown,,0.000549706992,,,26
153,BasR,BasR,,Metal Homeostasis,18.0,0.001504047498,0.5555555556,0.4545454545,9
154,SG_ydfA,,,Unknown,,0.000427366277,,,26
155,NtrC-1,RpoN and NtrC,,Nitrogen Metabolism,6.0,0.0018220716759999999,1.0,0.12244897960000001,6
156,entC KO,,,Metal Homeostasis,,0.000733184777,,,9
157,CysB-3,CysB,,Amino Acid Metabolism,19.0,0.0012246951410000001,0.4210526316,0.25806451610000003,2
158,Tryptophan-1,TrpR or Trp-tRNA or L-tryptophan,,Amino Acid Metabolism,10.0,0.0024227072660000003,1.0,0.7692307692,2
159,H-NS/stpA-related,gcvB,,Unknown,87.0,0.010593549284999998,0.1379310345,0.2264150943,26
160,LacI+MarA,Crp and MarA and H-NS and LacI,,Carbon Metabolism,5.0,0.000527204404,0.6000000000000001,1.0,0
161,SG_pinH,,,Unknown,,0.000498740053,,,26
162,Cold Shock-1,,,Cold Shock,,0.0027470149059999997,,,21
163,ROS Del,,,Redox Stress,,0.002824695228,,,18
164,SG_ymdG,,,Unknown,,0.000569292766,,,26
165,RcsC-related,,,Membrane Homeostasis,,0.00548458703,,,11
166,ibpAB,RpoH and Lrp,,Heat Shock,2.0,0.002005790205,1.0,0.0909090909,20
167,TtdR,TtdR,,Carbon Metabolism,4.0,0.0005065287700000001,0.75,0.75,0
168,Fe-related-2,,,Metal Homeostasis,,0.002108033646,,,9
169,SG_ythA,,,Unknown,,0.00037938736100000004,,,26
170,SG_yoaG,,,Unknown,,0.000430890373,,,26
171,Cadaverine,GadX and ArcA and CadC and Lrp and OmpR and H-NS and GadE-RcsB,,Amino Acid Metabolism,3.0,0.0012673486080000001,0.6666666667000001,1.0,2
172,SG_yjhZ,,,Unknown,,0.00045131367900000006,,,26
173,GadEWX,GadE and GadW and GadX and H-NS and RpoS and ppGpp,,Redox Stress,17.0,0.014546523956000002,0.4117647059,0.875,18
174,BirA,BirA,,Cofactor Metabolism,7.0,0.002948098697,0.7142857143,1.0,8
175,SG_ynfQ,,,Unknown,,0.00266366161,,,26
176,SG_tfaX,,,Unknown,,0.000938585282,,,26
177,FlhDC-1,FlhDC,,Motility,31.0,0.005132986241,0.7419354839000001,0.5897435897000001,13
178,SG_yqgC,,,Unknown,,0.00059260008,,,26
179,SG_ygeI,,,Unknown,,0.0008355221460000001,,,26
180,SG_yjbT,,,Unknown,,0.00045553697000000006,,,26
181,Mannitol,Fis and Crp and Cra,,Carbon Metabolism,3.0,0.001071786765,1.0,0.15789473680000002,0
182,EvgA,EvgA,,Membrane Homeostasis,15.0,0.0019259829990000003,0.8,0.7058823529,11
183,Membrane Stress,,,Membrane Homeostasis,,0.005427293704,,,11
184,YcjW,YcjW,,Carbon Metabolism,16.0,0.0008193692300000001,0.6875,0.15277777780000001,0
185,CueR,CueR,,Metal Homeostasis,2.0,0.0008218733980000001,1.0,1.0,9
186,SG_ylcJ,,,Unknown,,0.000563760518,,,26
187,SG_yjiS,,,Unknown,,0.00074863548,,,26
188,AllR,AllR,,Nitrogen Metabolism,6.0,0.000667245541,1.0,0.6666666667000001,6
189,SG_yojO,,,Unknown,,0.000392167899,,,26
190,BluR,BluR,,Extracellular Structures,5.0,0.003491363013,0.8,1.0,12
191,Crp-1,GatR and ArcA and Crp,,Carbon Metabolism,13.0,0.006333264537000001,0.4615384615,1.0,0
192,YgbI,YgbI,,Carbon Metabolism,10.0,0.001246263433,0.5,1.0,0
193,OxyR,OxyR,,Redox Stress,37.0,0.001282924983,0.3243243243,0.41379310340000003,18
194,NDH-1,NarL and ArcA and IHF and Fis and Fnr and ryhB,,Energy Metabolism,13.0,0.0024379886640000003,0.9230769231,0.9230769231,4
195,SG_ydfC,,,Unknown,,0.000429176836,,,26
196,SG_cusC,,,Unknown,,0.000498031631,,,26
197,PAL Del-1,,,Unknown,,0.0013277438429999998,,,26
198,LldR+ArcA,ArcA and LldR,,Energy Metabolism,3.0,0.001062049402,1.0,1.0,4
199,FDH-O,sdhX,,Energy Metabolism,7.0,0.0017232533250000001,0.5714285714,0.6666666667000001,4
200,modul_93,,,Unknown,,0.0016626263380000001,,,26
201,ryhB,ryhB,,Metal Homeostasis,12.0,0.002132194433,0.5833333333,0.2121212121,9
202,Curli,BasR and Cra and Crp and CsgD and IHF and MlrA and OmpR and ppGpp and RcdA and CpxR and FliZ and H-NS and MqsA and BtsR and RcsAB and RstA,,Extracellular Structures,6.0,0.002345855016,0.6666666667000001,1.0,12
203,SG_ldrA,,,Unknown,,0.0006239747740000001,,,26
204,MetJ/HypT,MetJ or HypT,,Amino Acid Metabolism,17.0,0.005185922749,0.4705882353,0.6666666667000001,2
205,CdaR,CdaR,,Carbon Metabolism,10.0,0.002504633121,0.9,1.0,0
206,Evo Acid W F9,,,Unknown,,0.000984073742,,,26
207,PhoB-1,PhoB,,Phosphate Metabolism,11.0,0.001256430869,0.9090909091,0.2127659574,7
208,PAL Dup,,,Unknown,,0.001422647923,,,26
209,Lrp+ppGpp,ppGpp and Lrp,,Unknown,16.0,0.001439067819,0.6875,0.0909090909,26
210,FadR,FadR,,Fatty Acid Metabolism,11.0,0.002879853711,0.9090909091,0.4545454545,1
211,SG_ygjH,,,Unknown,,0.000772145429,,,26
212,AA-related,,,Amino Acid Metabolism,,0.0023013103640000003,,,2
213,SG_ymfT,,,Unknown,,0.000328405239,,,26
214,BCAA-1,Leu-tRNA and Val-tRNA,,Amino Acid Metabolism,6.0,0.001325063156,1.0,0.6000000000000001,2
215,SG_ydaG,,,Unknown,,0.0007492630640000001,,,26
216,ModE,ModE,,Metal Homeostasis,7.0,0.000674108422,0.5714285714,0.0975609756,9
217,PaaX,Crp and IHF and PaaX,,Carbon Metabolism,11.0,0.0012710179339999999,1.0,0.9166666667000001,0
218,SG_ynfT,,,Unknown,,0.0019079960560000001,,,26
219,Cytochrome c,FlhDC and IHF and NsrR and NarL and NarP and Fis and Fnr,,Energy Metabolism,7.0,0.00218875869,1.0,1.0,4
220,NtrC-3,NtrC and RpoN,,Nitrogen Metabolism,17.0,0.002820522555,0.8235294118,0.2857142857,6
221,pgi KO,,,Carbon Metabolism,,0.000700925454,,,0
222,AtoC,RpoN and AtoC,,Fatty Acid Metabolism,8.0,0.000707873664,0.5,1.0,1
223,Thiamine-2,ppGpp or SgrR or DksA or Thiamine diphosphate,,Cofactor Metabolism,5.0,0.000793943394,1.0,0.0053078556,8
224,YmfT,,,Unknown,,0.001321579081,,,26
225,SG_yohO,,,Unknown,,0.000572496728,,,26
226,SG_alaE,,,Unknown,,0.0031204846310000003,,,26
227,FlhDC-3,FlhDC,,Motility,36.0,0.020587398594000002,0.8333333333,0.7692307692,13
228,SG_ygdT,,,Unknown,,0.000399792358,,,26
229,SG_intG,,,Unknown,,0.000514203394,,,26
230,Cra,Cra,,Carbon Metabolism,12.0,0.0025860653640000005,0.75,0.1153846154,0
231,RpoH,RpoH,,Heat Shock,45.0,0.004551633624,0.8666666667,0.2785714286,20
232,YgeV-1,,,Unknown,,0.0023504179190000003,,,26
233,GlpR-2,GlpR,,Carbon Metabolism,7.0,0.0009036448720000001,0.8571428571,0.6666666667000001,0
234,SG_ilvC,,,Unknown,,0.001272069398,,,26
235,GadEWX+FliZ,RpoS and GadE and GadW and GadX and FliZ and ppGpp,,Redox Stress,12.0,0.002059949563,0.5,0.75,18
236,ppk KO,,,Energy Metabolism,,0.000555925804,,,4
237,SG_yjhE,,,Unknown,,0.00052209656,,,26
238,asr,,,Redox Stress,,0.001385746194,,,18
239,Zur/ZntR,Zur or ZntR,,Metal Homeostasis,5.0,0.000598392296,0.8,0.5714285714,9
240,SG_yafF,,,Unknown,,0.0006539972720000001,,,26
241,DLP12,,,Prophage,,0.002805952081,,,23
242,CsiR,RpoS and H-NS and Crp and Lrp and GlaR and ppGpp,,Energy Metabolism,6.0,0.003239822995,0.8333333333,1.0,4
243,Fimbriae,Lrp and H-NS,,Extracellular Structures,7.0,0.002723551407,1.0,0.5833333333,12
244,Glyoxylate,ArcA and Crp and Cra and ppGpp and IclR and IHF,,Carbon Metabolism,3.0,0.0024198140930000002,1.0,1.0,0
245,SG_xisD,,,Unknown,,0.000376703258,,,26
246,SG_ylcI,,,Unknown,,0.000477091006,,,26
247,Fnr+NarL,NarL and Fnr,,Nitrogen Metabolism,13.0,0.003612111488,1.0,0.2407407407,6
248,FecI,PdhR and Crp and HypT and Nac and Fur and FecI,,Metal Homeostasis,5.0,0.0012531017680000001,1.0,1.0,9
249,SG_csgC,,,Unknown,,0.0006560914100000001,,,26
250,SG_ydfW,,,Unknown,,0.000337281152,,,26
251,SG_fryB,,,Unknown,,0.000591890648,,,26
252,rdlC,rdlC,,Toxin/Antitoxin,1.0,0.000933997909,1.0,1.0,24
253,PuuR,RpoS and ArcA and PuuR,,Nitrogen Metabolism,8.0,0.0062401161960000005,1.0,1.0,6
254,BetI+ArcA+Cra,ArcA and Cra and BetI,,Membrane Homeostasis,5.0,0.001375615371,0.8,1.0,11
255,SG_ykfJ,,,Unknown,,0.00031907011400000005,,,26
256,NarL+Fnr-1,NarL and Fnr,,Nitrogen Metabolism,9.0,0.0035096526290000003,0.7777777778,0.12962962960000002,6
257,SG_ynfM,,,Unknown,,0.00089642705,,,26
258,OmpR,OmpR,,Membrane Homeostasis,6.0,0.001654246939,0.8333333333,0.1515151515,11
259,SG_ybfB,,,Unknown,,0.000420555286,,,26
260,SG_ynfN,,,Unknown,,0.001307540427,,,26
261,MetR/MetJ,MetR or MetJ,,Amino Acid Metabolism,6.0,0.0019460048460000002,1.0,0.6666666667000001,2
262,AraC,Crp and AraC,,Carbon Metabolism,7.0,0.0011050586500000001,0.8571428571,0.5,0
263,BCAA-2,Lrp and IHF and Ile-tRNA and Leu-tRNA and Val-tRNA and ppGpp,,Amino Acid Metabolism,5.0,0.001496730236,1.0,1.0,2
264,Lrp-1,Lrp,,Amino Acid Metabolism,21.0,0.005137736765,0.5238095238,0.1594202899,2
265,uhpT,oxyS and YeiE and UvrY and Crp and UhpA,,Carbon Metabolism,1.0,0.000801045915,1.0,1.0,0
266,SG_yqcG,,,Unknown,,0.000525819601,,,26
267,CCK-PGI Del,,,Unknown,,0.0010573125980000001,,,26
268,guaAB,,,Nucleotide Metabolism,,0.0034539815960000003,,,3
269,Suf System,IHF and IscR and OxyR and ppGpp and Fur and NsrR,,Fe-S Cluster Assembly,6.0,0.002997774587,1.0,1.0,10
270,rdlD,rdlD,,Toxin/Antitoxin,1.0,0.000690438313,1.0,1.0,24
271,LPS,,,Extracellular Structures,,0.004336606463,,,12
272,Mo/Se Enzymes,,,Metal Homeostasis,,0.001580358585,,,9
273,Spermidine,Spermidine,,Amino Acid Metabolism,9.0,0.0017111558270000002,0.5555555556,1.0,2
274,RcnR,RcnR,,Metal Homeostasis,2.0,0.000822181592,1.0,0.6666666667000001,9
275,Ferrous Transport,Fnr and NagC and Fur,,Metal Homeostasis,4.0,0.0018407342810000003,0.75,1.0,9
276,Nac,Nac,,Nitrogen Metabolism,39.0,0.002247407953,0.41025641030000004,0.6153846154,6
277,Mannose PTS,NagC and Mlc and Cra and Crp and sgrS,,Carbon Metabolism,6.0,0.001930591283,0.5,1.0,0
278,CytR,Crp and CytR,,Nucleotide Metabolism,11.0,0.002194143126,0.9090909091,0.7692307692,3
279,RpoS,RpoS,,Stringent Response,100.0,0.032691702611000004,0.39,0.12037037040000001,15
280,Thiamine-1,Thiamine diphosphate,,Cofactor Metabolism,10.0,0.0032692327069999997,0.8,1.0,8
281,IS Elements,,,Unknown,,0.00167647077,,,26
282,YgeV-2,,,Unknown,,0.000713683612,,,26
283,SG_sgrT,,,Unknown,,0.001818900548,,,26
284,SG_aaeX,,,Unknown,,0.0004895530370000001,,,26
285,RpoN+RpoS+ArgR+NtrC,RpoN and RpoS and ArgR and NtrC,,Amino Acid Metabolism,6.0,0.003971812417,0.8333333333,1.0,2
286,BtsR,,,Carbon Metabolism,,0.0019096272890000003,,,0
287,DecR,DecR,,Amino Acid Metabolism,2.0,0.000623160206,1.0,1.0,2
288,SG_yoaI,,,Unknown,,0.000584296469,,,26
289,ZntR/Zur/CueR,ZntR or Zur or CueR,,Metal Homeostasis,12.0,0.004932312745,0.5,1.0,9
290,ExuR/YdfH/RhaRS,,,Carbon Metabolism,,0.000969822244,,,0
291,Anaero-related,TtdR or Fnr,,Anaerobiosis,31.0,0.009949091370000001,0.3870967742,0.11428571430000001,5
292,TdcAR-1,Fnr and Crp and IHF and TdcA and TdcR,,Carbon Metabolism,7.0,0.005003027664,1.0,1.0,0
293,SG_ymgGD,,,Unknown,,0.000917988022,,,26
294,YhaJ,YhaJ,,Unknown,8.0,0.000843641945,0.75,0.8571428571,26
295,SG_yfjM,,,Unknown,,0.0005260732100000001,,,26
296,NtrC-2,NtrC and RpoN,,Nitrogen Metabolism,9.0,0.002341572322,0.8888888889000001,0.1632653061,6
297,Membrane-2,,,Membrane Homeostasis,,0.0032954405110000003,,,11
298,GlpR-1,GlpR,,Carbon Metabolism,10.0,0.006012335456,0.9,1.0,0
299,MalT,MalT,,Carbon Metabolism,11.0,0.007108050544999999,0.7272727273,1.0,0
300,SG_ymgF,,,Unknown,,0.0009660731210000001,,,26
301,NarL+Fnr-2,NarL and Fnr,,Nitrogen Metabolism,31.0,0.001165365042,0.8709677419,0.2621359223,6
302,Lrp-2,Lrp,,Amino Acid Metabolism,18.0,0.002957678826,0.7777777778,0.0432098765,2
303,SG_ykgS,,,Unknown,,0.0005821194,,,26
304,FliA-2,FliA,,Motility,13.0,0.000967859144,0.9230769231,0.1643835616,13
305,CysB-1,CysB,,Amino Acid Metabolism,27.0,0.007798097924,0.2222222222,0.3529411765,2
306,SG_yhhH,,,Unknown,,0.001047776007,,,26
307,DNA Damage,,,DNA Damage,,0.006880103032,,,19
308,SG_yeaR,,,Unknown,,0.000531009828,,,26
309,FrmR,FrmR,,Carbon Metabolism,4.0,0.0008605794800000001,0.75,1.0,0
310,Rob+SoxS+MarA,Rob and SoxS and MarA,,Redox Stress,29.0,0.0010700497220000002,0.34482758620000004,0.4545454545,18
311,CysB-2,CysB,,Amino Acid Metabolism,15.0,0.000566351602,0.6000000000000001,0.2903225806,2
