,A,pspF
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,7.6447496325,0.0731786236
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,6.4133100318,-0.3380812322
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,3.1665359923,0.21302596570000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,1.3471618969999999,0.1589551212
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,5.3259432286,-0.09815652150000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-0.7327783222,0.410640899
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,7.8689828739,0.2237905755
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,2.676164834,-0.6996704867
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,4.4312214121,-0.0297879227
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,0.802688434,-0.0249556226
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,2.2410041141,0.129707597
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-0.5615509519,0.1444708897
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,6.1489900921,-0.5702190852
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,6.6403349637,-0.3725490488
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,7.579144679,-0.2935817673
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,0.8367979803000001,-0.2383781502
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,1.6458829071,0.0047910821
OPG:del_opgGH:1.0,4.9001169894,0.1846978004
OPG:del_opgGH:2.0,4.8736015152,0.8284270814
OPG:del_opgGH:3.0,4.2572868157,0.9392628839
OPG:del_opgGH_pBK16:1.0,-0.8498524106,0.1593971894
OPG:del_opgGH_pBK16:2.0,0.5395501528000001,0.20628979600000003
OPG:del_opgGH_pBK16:3.0,0.15346262630000002,0.369979431
OPG:WT:1.0,-0.254559244,0.0905660016
OPG:WT:2.0,-0.4471226264,-0.2565895774
OPG:WT:3.0,0.7016818705,0.1660235757
PinT:pinT+_1h:1.0,0.3401851043,-0.0423089606
PinT:pinT+_1h:2.0,-0.3401851043,0.0423089606
cold_shock_protein:WT_RNAseq:1.0,0.522210254,0.0539088677
cold_shock_protein:WT_RNAseq:2.0,-0.3479746886,0.0218610812
cold_shock_protein:WT_RNAseq:3.0,-0.17423556540000001,-0.0757699488
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-1.3814493495,0.31571469890000003
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-0.7087202678000001,0.106658124
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-0.40167669970000003,0.2933411064
dephostatin:LB_DMSO:1.0,0.31912653150000003,-0.1306250261
dephostatin:LB_DMSO:2.0,-1.5692797667,-0.0350885424
dephostatin:LB_DMSO:3.0,1.2501532351,0.16571356850000002
dephostatin:LB_Dephostatin:1.0,1.5306578055,0.5019350514
dephostatin:LB_Dephostatin:2.0,-0.7828799846000001,0.5286908232
dephostatin:LB_Dephostatin:3.0,-0.42989642910000003,0.24738925
dephostatin:LPM_DMSO:1.0,0.5228181893,-0.0426490023
dephostatin:LPM_DMSO:2.0,-0.6286541116000001,-0.18772637020000002
dephostatin:LPM_Dephostatin:1.0,0.4585066467,-0.19989182190000002
dephostatin:LPM_Dephostatin:2.0,0.779263119,-0.3942072192
dephostatin:LPM_Dephostatin:3.0,1.198902824,-0.19552803100000002
efflux_inhibition:Chlorpromazine:1.0,6.1525755276,0.9185304355
efflux_inhibition:Chlorpromazine:2.0,7.5397341829,1.2347323856
efflux_inhibition:Chlorpromazine:3.0,6.0575335009,1.3593296579
efflux_inhibition:PABN:1.0,3.8687850032,0.3532014697
efflux_inhibition:PABN:2.0,7.3203638606,0.6291620291000001
efflux_inhibition:no_treatment:1.0,-0.3750257315,-0.2176633496
efflux_inhibition:no_treatment:2.0,0.0689271578,-0.008371038400000001
efflux_inhibition:no_treatment:3.0,0.3060985737,0.226034388
efflux_inhibition:Chlorpromazine:4.0,6.2486877099,1.2838059993
efflux_inhibition:PABN:3.0,5.5898989514,0.4983592867
fis_regulatory_network:GX_EE:1.0,0.4046415808,0.3830825733
fis_regulatory_network:GX_EE:2.0,1.6465359036,-0.185948798
fis_regulatory_network:GX_TS:1.0,9.2617148042,0.4664143873
fis_regulatory_network:GX_TS:2.0,10.3417325802,0.2255725168
fis_regulatory_network:WT_EE:1.0,0.1590595049,0.0240584504
fis_regulatory_network:WT_EE:2.0,-0.1590595049,-0.0240584504
fis_regulatory_network:WT_TS:1.0,10.1846542261,0.307632913
fis_regulatory_network:WT_TS:2.0,10.2207009514,0.3098451622
fis_regulatory_network:OX_EE:1.0,2.5893674520000003,0.3208979527
fis_regulatory_network:OX_EE:2.0,2.33709288,0.4654186617
fis_regulatory_network:OX_TS:1.0,7.7930545629,0.778834215
fis_regulatory_network:OX_TS:2.0,8.1265698535,0.9418296474000001
persisters:rep:1.0,-0.4891898329,0.5724108196000001
persisters:rep:2.0,0.4891898329,-0.5724108196000001
proQ_pulse_expression:empty_vector:1.0,-0.0074827269,0.1511339947
proQ_pulse_expression:empty_vector:2.0,0.0074827269,-0.1511339947
proQ_pulse_expression:long_STnc540_overexpression:1.0,0.25379009140000003,0.2181965763
proQ_pulse_expression:long_STnc540_overexpression:2.0,0.13370967420000002,0.4418086476
proQ_pulse_expression:short_STnc540_overexpression:1.0,-0.31220766180000004,0.32246864610000003
proQ_pulse_expression:short_STnc540_overexpression:2.0,0.1483929908,0.20813625030000002
proQ_virulence:dhfq_dproQ_LB:1.0,-0.8340377027,-0.5571643761
proQ_virulence:dhfq_dproQ_LB:2.0,1.46423841,-0.0175779472
proQ_virulence:dhfq_dproQ_LB:3.0,-0.1075071341,0.0919713847
proQ_virulence:dhfq_dproQ_SPI-2:1.0,2.0820432513,-0.5276969291
proQ_virulence:dhfq_dproQ_SPI-2:2.0,2.0195758761000002,-0.6014660688
proQ_virulence:dhfq_dproQ_SPI-2:3.0,2.7482120093,-0.8708497986
proQ_virulence:dhfq_LB:1.0,0.6367249831,-0.4713332277
proQ_virulence:dhfq_LB:2.0,2.5879459986,0.2161653039
proQ_virulence:dhfq_LB:3.0,0.8289417328,-0.4246231029
proQ_virulence:dhfq_SPI-2:1.0,2.5253617427,-0.7982667887
proQ_virulence:dhfq_SPI-2:2.0,3.0737095635,-0.7574958968000001
proQ_virulence:dhfq_SPI-2:3.0,4.3534458214,-0.8258031090000001
proQ_virulence:dproQ_LB:1.0,-0.2570274138,0.111839847
proQ_virulence:dproQ_LB:2.0,-0.5017347588000001,0.1924201201
proQ_virulence:dproQ_LB:3.0,-1.2707196431,-0.2763064246
proQ_virulence:dproQ_SPI-2:1.0,-0.4479205882,-0.5243207336
proQ_virulence:dproQ_SPI-2:2.0,1.3488244421,-0.4522678907
proQ_virulence:dproQ_SPI-2:3.0,1.2964576599,-0.4839729755
proQ_virulence:WT_LB:1.0,-0.3375247022,-0.0327361984
proQ_virulence:WT_LB:2.0,1.7979742126,-0.053627177000000005
proQ_virulence:WT_LB:3.0,-1.4604495104000002,0.0863633754
proQ_virulence:WT_SPI-2:1.0,2.7760338768,-0.6604888566
proQ_virulence:WT_SPI-2:2.0,2.9673523045,-0.742288308
proQ_virulence:WT_SPI-2:3.0,3.2565746988,-0.8313192443
rcsB:del_rcsB_S207C:1.0,-3.0217666803,-0.3866004087
rcsB:del_rcsB_WT:1.0,0.3500628517,0.2518200465
rcsB:del_rcsB:1.0,-0.8438071097000001,-0.021630123100000002
rcsB:del_rcsB_H12A:1.0,-3.1076934813,-0.3355604682
rcsB:del_rcsB_D56A:1.0,-1.7577680012,-0.1827740219
rcsB:del_rcsB_M88A:1.0,-2.6586201595,-0.2859676929
rcsB:del_rcsB_H77A:1.0,-3.7262366983,-0.2665743068
rcsB:del_rcsB_L108A:1.0,-3.7291548974,0.237534137
rcsB:del_rcsB_S207C:2.0,-3.8748548897,0.1095712056
rcsB:del_rcsB_WT:2.0,-0.7720417883,-0.1690198883
rcsB:del_rcsB:2.0,-0.8821747258,-0.2015994834
rcsB:del_rcsB_H12A:2.0,-2.9052914466,-0.6175147854
rcsB:del_rcsB_D56A:2.0,0.1690662487,-0.3014458078
rcsB:del_rcsB_H77A:2.0,-2.0897785079,-0.4083637182
rcsB:del_rcsB_L108A:2.0,-2.1947393624,-0.25764347730000003
rcsB:del_rcsB_WT:3.0,0.4219789366,-0.0828001582
rcsB:del_rcsB_H12A:3.0,-2.7811586026,0.14837323700000002
rcsB:del_rcsB_D56A:3.0,-2.1393287218,-0.5617999519
rcsB:del_rcsB_M88A:2.0,-0.5225916049,0.0329847827
rcsB:del_rcsB_H77A:3.0,0.0798212469,-0.218822807
rcsB:del_rcsB_L108A:3.0,-2.9446807987,-0.3674564748
ribodepletion:RiboZero:1.0,-0.049707962200000004,-0.0047360383
ribodepletion:RiboZero:2.0,0.049707962200000004,0.0047360383
single_carbon_source:mucic:1.0,-1.1057326364,-0.0168241365
single_carbon_source:mucic:2.0,1.1057326364,0.0168241365
single_carbon_source:tartarate:1.0,1.3307304825,-0.3123670382
single_carbon_source:tartarate:2.0,-0.6350655664,0.061687811700000005
ssrA_ssrB_TCS:ssrB_minus:1.0,0.6767536222,-0.021843870300000002
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.4313144705,-0.1354218505
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.24543915160000002,0.1572657208
ssrA_ssrB_TCS:ssrB_plus:1.0,0.6641638715,-0.4299295803
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.030445231700000002,0.1090586285
ssrA_ssrB_TCS:ssrB_plus:3.0,-1.4798805309,0.1145399986
yedF:WT:1.0,-0.8390362876,-0.0050766527
yedF:WT:2.0,0.8390362876,0.0050766527
yedF:del_yedF:1.0,0.3439692791,2.4153617714
yedF:del_yedF:2.0,-3.428543929,-0.28791055190000003
yedF:del_yedF:3.0,-1.7804556664,0.44194254980000003
14028S_paratyphiA:37C_stationary:1.0,5.5692157433,0.32334203240000003
14028S_paratyphiA:42C_log:1.0,-0.5952776817000001,-0.07262192690000001
14028S_paratyphiA:37C_log:1.0,0.0020291261,0.0770149992
14028S_paratyphiA:42C_log:2.0,-0.1373527924,-0.1317672254
14028S_paratyphiA:37C_stationary:2.0,6.506318376,0.20864605660000002
14028S_paratyphiA:37C_log:2.0,-0.0020291261,-0.0770149992
7TF:hilC:1.0,-1.6987516712000001,-0.722574743
7TF:del_hilD:1.0,0.12162987750000001,0.1046786041
7TF:WT:1.0,-0.44652537870000003,0.19757782170000002
7TF:hilD:1.0,-1.6774715512,-0.3587512698
7TF:WT:2.0,-1.5319438286,-0.1022185015
7TF:del_sprB:1.0,-2.8878973425,-0.42965308300000005
7TF:del_rtsB:1.0,-1.3379719447,0.3109593706
7TF:rtsA:1.0,-4.379667814,-0.6425931864000001
7TF:del_invF:1.0,-2.1107270894,0.1071641614
7TF:sprB:1.0,-2.8211799467,-0.9098069540000001
7TF:hilD:2.0,-1.3662364309,-0.6269570813
7TF:del_invF:2.0,-2.9628090140000003,0.019743218
7TF:del_rtsB:2.0,-2.0891685265,0.0420489207
7TF:hilC:2.0,1.1969828845000001,-0.8634394403000001
7TF:WT:3.0,1.086418561,-0.0483513484
7TF:del_hilD:2.0,1.6400769418999999,0.1615305576
7TF:rtsA:2.0,-1.5918366709,-0.1450901023
7TF:invF:1.0,-1.6097173232,0.0793808116
7TF:invF:2.0,-1.9108791111,-0.8915105351
7TF:sprB:2.0,-2.920817339,-0.7707044607
7TF:del_sprB:2.0,-4.0508573687,-0.1792136774
7TF:WT:4.0,0.8920506463000001,-0.0470079718
MMC:del_rtcB_No treatment:1.0,-1.5218178059,-0.2586358254
MMC:WT_No_treatment:1.0,0.142648101,-0.1606301729
MMC:WT_No_treatment:2.0,-0.806387358,0.22445154620000002
MMC:del_rtcR_No_treatment:1.0,-0.6476599184,-0.0856458603
MMC:del_rtcR_3mM_MMC:1.0,1.6446533739,-1.0553302052
MMC:WT_No_treatment:3.0,0.663739257,-0.0638213733
MMC:del_rtcB_3mM_MMC:1.0,-1.1511866648,-1.113251031
MMC:del_rtcB_3mM_MMC:2.0,-0.6142688363000001,-1.0423403435
MMC:del_rtcR_3mM_MMC:2.0,0.5054793022,-0.8670587761
MMC:del_rtcR_3mM_MMC:3.0,-1.540031983,-0.3650525253
MMC:del_rsr_No_treatment:1.0,2.792946809,-0.0959782264
MMC:del_rtcB_3mM_MMC:3.0,-0.8568170912,-0.7717033282
MMC:del_rtcR_No_treatment:2.0,0.056183754,-0.3110982325
MMC:del_rsr_3mM_MMC:1.0,-1.3746058205,-0.5262793715
MMC:del_rtcB_No treatment:2.0,-1.2521246322000001,-0.2472710642
MMC:WT_3mM_MMC:1.0,0.2878627646,-1.0826407816
MMC:del_rsr_3mM_MMC:2.0,0.6673563401,-0.6639365908
MMC:WT_3mM_MMC:2.0,-0.1109166533,-0.8630395137
MMC:del_rsr_No_treatment:2.0,2.6884742562,0.4451801845
MMC:del_rtcB_No treatment:3.0,-1.737012041,-0.30276939
MMC:del_rsr_No_treatment:3.0,1.2254870207,-0.042205866
Nontyphoidal_comparisons:rep:1.0,-0.1198640398,-0.1331387624
Nontyphoidal_comparisons:rep:2.0,-0.45379883470000004,0.1269251258
Nontyphoidal_comparisons:rep:3.0,0.5736628745,0.0062136366
araC:delta_araC_LB:1.0,0.2760865608,-0.0670498701
araC:WT_LB:1.0,-0.9335471368,0.3098956378
araC:WT_LB:2.0,0.9335471368,-0.3098956378
araC:delta_araC_LB:2.0,-1.5770320990000002,0.1004081864
csgD:WT_planktonic_TP1:1.0,7.485182286999999e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,3.4604950904000003,-1.4456543819
csgD:WT_aggregate_TP2:1.0,2.2462764935,-2.3188103442
csgD:del_csgD_planktonic_TP1:1.0,0.21622604480000002,-0.49234750580000003
csgD:WT_planktonic_TP3:1.0,9.6981757114,-1.4787542841
csgD:del_csgD_planktonic_TP3:1.0,7.61088956,-1.4190235957000001
csgD:WT_planktonic_TP2:1.0,4.9322973441,-0.6238544305
csgD:WT_aggregate_TP3:1.0,5.9736817759,-3.0219436077
csgD:PcsgD_planktonic_lux_TP1:1.0,1.2608262812,0.1905989873
csgD:PcsgD_planktonic_lux_TP4:1.0,8.0918745089,-1.6796130854
csgD:PcsgD_aggregate_lux_TP3:1.0,5.1857749339,-2.4326141653
csgD:PcsgD_planktonic_lux_TP2:1.0,5.2339347133,-0.43247015240000003
csgD:PcsgD_planktonic_lux_TP3:1.0,11.0116479879,-1.121263433
csgD:del_csgD_planktonic_TP4:1.0,9.9286217637,-2.5355912189
csgD:WT_aggregate_TP4:1.0,10.7347494855,-2.7762529204
csgD:PcsgD_aggregate_lux_TP4:1.0,10.225224385,-1.7187776511
csgD:PcsgD_aggregate_lux_TP2:1.0,0.1943392948,-2.3448576635
csrA:10min_LB_csrA:1.0,9.7172810103,-3.4895273112
csrA:10min_LB_WT:1.0,11.1714882629,-3.4383104369
csrA:2.5min_LB_csrA:1.0,3.4761961782,-2.7897079908
csrA:5min_mLPM_WT:1.0,5.9835101459,-2.375378986
csrA:15min_mLPM_csrA:1.0,4.1530545688,-1.800432722
csrA:5min_LB_WT:1.0,5.8726649916,-3.6177640019
csrA:2.5min_LB_WT:1.0,2.9697103821,-2.8253820058
csrA:0min_LB_WT:1.0,0.10473460970000001,-0.1523221207
csrA:15min_LB_WT:1.0,12.4160072074,-3.102823813
csrA:0min_mLPM_WT:1.0,3.5286004416,0.2789748291
csrA:15min_LB_csrA:1.0,10.8370301637,-2.7869914747999998
csrA:15min_mLPM_WT:1.0,5.5274261186,-1.0708044761
csrA:15min_LB_csrA:2.0,12.3620626325,-2.2806252748
csrA:0min_mLPM_WT:2.0,3.7208992905000002,0.26330415620000003
csrA:0min_LB_csrA:1.0,0.4244860361,0.17343808400000002
csrA:15min_LB_WT:2.0,13.8215002745,-3.0226844559
csrA:15min_mLPM_WT:2.0,1.6434365238000002,-1.2690650353000001
csrA:5min_LB_WT:2.0,5.8846156143,-3.9454884012
csrA:5min_mLPM_WT:2.0,4.1326685479,-2.4320141084
csrA:2.5min_LB_WT:2.0,2.974877176,-2.5980636391000003
csrA:5min_mLPM_csrA:1.0,5.5619408387,-2.3745240549
csrA:0min_LB_csrA:2.0,0.5847229022,0.1658385932
csrA:15min_mLPM_csrA:2.0,4.6332785452,-1.2888475715
csrA:5min_mLPM_csrA:2.0,5.1966358995,-2.7820241062
csrA:10min_LB_WT:2.0,11.4270326517,-3.487813967
csrA:0min_LB_WT:2.0,-0.10473460970000001,0.1523221207
csrA:5min_LB_csrA:1.0,5.9014643189000004,-3.3567911665
csrA:10min_mLPM_csrA:1.0,4.356526513,-1.962837541
csrA:10min_mLPM_csrA:2.0,3.6255889521,-1.3772587262
csrA:5min_LB_csrA:2.0,7.1501069162,-3.3664473849
csrA:2.5min_LB_csrA:2.0,2.8709691271,-2.9008903308000002
csrA:10min_LB_csrA:2.0,10.1859915501,-3.2187472338
flagellum:ΔSTM14_1829 :1.0,5.1345536379,0.8940160824000001
flagellum:ΔSTM14_1829 :2.0,4.5205600404,0.8200130976000001
flagellum:WT:1.0,0.4386623531,-0.029002546100000002
flagellum:WT:2.0,0.0402516606,-0.0134598984
flagellum:ΔSTM14_1829 :3.0,5.1724755245,0.6298725864
flagellum:WT:3.0,-0.47891401370000003,0.0424624445
fliA:del_rpoF:1.0,-0.2930453364,0.0508271422
fliA:WT:1.0,-1.010275219,0.264803944
fliA:del_rpoF:2.0,-0.0941821411,-0.10530738910000001
fliA:WT:2.0,1.010275219,-0.264803944
mgtC:empty_pUH21:1.0,-0.1362416431,-0.07068805880000001
mgtC:pUH_mgtC:1.0,-0.017750867,-0.0160312986
mgtC:empty_pUH21:2.0,0.1362416431,0.07068805880000001
mgtC:pUH_mgtC:2.0,0.2351115427,0.1831599589
mgtCBR:empty_pBAD18:1.0,-0.3924721654,0.0487883106
mgtCBR:mgtC_pBAD113:1.0,-3.5626024292,-0.08428576480000001
mgtCBR:empty_pBAD18:2.0,0.3924721654,-0.0487883106
mgtCBR:mgtC_pBAD113:2.0,-3.5010474233,-0.1552800078
novobiocin:100_Novobiocin_60min:1.0,2.5098970843,0.0351129813
novobiocin:500_Novobiocin_60min:1.0,4.8915802265,0.3438072732
novobiocin:0_Novobiocin_60min:1.0,3.7433574799000002,-0.24952109090000002
novobiocin:0_Novobiocin_0min:1.0,-0.15936657440000002,0.0278598302
novobiocin:100_Novobiocin_60min:2.0,2.0653917524,-0.0044512685
novobiocin:0_Novobiocin_10min:1.0,-0.3292601329,-0.7591406622
novobiocin:500_Novobiocin_20min:1.0,-2.4506714533,0.8831330201
novobiocin:0_Novobiocin_20min:1.0,1.3290606061,-0.2178879547
novobiocin:0_Novobiocin_60min:2.0,3.1834532058000002,-0.0866073957
novobiocin:0_Novobiocin_10min:2.0,-0.8476144855000001,-0.4250968807
novobiocin:500_Novobiocin_60min:2.0,5.2022246077,0.2117960435
novobiocin:0_Novobiocin_60min:3.0,3.0091512502,-0.1551076082
novobiocin:500_Novobiocin_10min:1.0,-4.082654892,0.919725266
