,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,23.405300335,1.0491802436897826,2.0,56.0,22.66341787,57.0,24.1471828
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,20.91385006,0.9061079981793699,2.0,58.0,21.55456517,59.0,20.27313495
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,11.56109287,0.3795182101770877,2.0,60.0,11.29273297,61.0,11.82945277
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,19.856358985,0.10979160017349386,2.0,62.0,19.7787246,63.0,19.93399337
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-2.1156836670000003,1.744399709942234,2.0,64.0,-3.3491605310000003,65.0,-0.882206803
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-3.719729389,0.8642132366126799,2.0,66.0,-4.330820429,67.0,-3.1086383489999996
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,-2.2255691459999998,0.13539622521982617,2.0,68.0,-2.321308735,69.0,-2.129829557
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-1.8327358409999999,2.526259874077961,2.0,70.0,-0.046400353,71.0,-3.6190713289999996
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,4.787065666,0.20274936517993505,2.0,72.0,4.643700215,73.0,4.9304311169999995
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,6.0658009505,1.0820536471395343,2.0,74.0,6.830928422,75.0,5.300673478999999
38,ICA-Set002__USA300 LAC CA-MHB Control,2.5447865189999996,0.03619129059554121,2.0,76.0,2.5191954119999997,77.0,2.570377626
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,20.08684717,0.564662269721131,2.0,78.0,19.68757065,79.0,20.48612369
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,21.727993455,0.10310668337483656,2.0,80.0,21.80090089,81.0,21.65508602
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,15.013719694999999,2.1252272570181225,2.0,82.0,16.5164823,83.0,13.51095709
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,25.09569694,0.6403300492186185,2.0,84.0,24.64291522,85.0,25.54847866
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,10.646227710000002,0.2878067293577704,2.0,86.0,10.849737800000002,87.0,10.44271762
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,24.13036491,0.28214223835504176,2.0,88.0,24.329869600000002,89.0,23.93086022
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.45405205061284476,2.0,90.0,-0.321063284,91.0,0.321063284
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,31.40334729,0.12418425665873155,2.0,92.0,31.49115882,93.0,31.31553576
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,23.17522371,0.46394371929160116,2.0,94.0,22.84716596,96.0,23.50328146
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,1.253040594,0.30530211948716507,2.0,95.0,1.468921793,97.0,1.037159395
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-0.223553848,0.05622896153432679,2.0,98.0,-0.183793968,99.0,-0.263313728
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-0.24990210899999998,0.767378992023621,2.0,100.0,-0.792520998,101.0,0.29271678
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-0.21045420500000003,0.6767864666733372,2.0,102.0,-0.689014505,103.0,0.268106095
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-0.150163867,0.0391997329646417,2.0,104.0,-0.17788226399999998,105.0,-0.12244547
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,22.07055142,2.3555207280081008,2.0,106.0,20.40494674,107.0,23.736156100000002
