,A,mce3R
emb:1_days_2.45:2,-1.9008800471,-0.0007395232
emb:1_days_2.45:3,-1.5661240479,0.0976329752
emb:1_days_2.45:4,-1.5636446626,0.1352746587
emb:1_days_control:1,-1.7222550566,0.1076046309
emb:1_days_control:2,-1.4872859135,0.0919982713
emb:1_days_control:3,-1.8855254417,0.3337939059
emb:1_days_control:4,-1.7437451758,-0.14560923080000002
espL:ko:1,-0.1934637797,-0.0268686339
espL:ko:2,0.46426016130000003,0.0969632121
espL:wt:1,0.1396610844,-0.0412497557
espL:wt:2,-0.1396610844,0.0412497557
esx_1:ko:1,-0.3279860872,0.0664001987
esx_1:ko:2,1.0552622791,0.1572759682
esx_1:wt:1,-0.41126812890000003,0.0756766599
esx_1:wt:2,0.1260461225,0.0787061943
esx_1:wt:3,0.2852220064,-0.1543828541
genotoxic:control:1,0.0045205805,-0.0649170541
genotoxic:control:2,-0.0045205805,0.0649170541
genotoxic:growth_supplement:1,-0.1222410626,-0.2224782515
genotoxic:growth_supplement:2,-0.5447494834000001,0.0810122216
growth:tss_expnt:1,-0.5827689249,-0.9273363799000001
growth:tss_expnt:2,-0.202516194,-0.327255116
growth:tss_expnt:3,-0.9737987108,-0.8540312982
growth:tss_starved:1,4.7602102849,0.055109853900000005
growth:tss_starved:2,4.6826047808,0.0420887801
growth:tss_starved:3,4.0402478719,0.2829399099
growth:wt_expn:1,0.7298112656,-0.3577340805
growth:wt_expn:2,-1.1061803567,-0.18518560010000001
growth:wt_expn:3,0.3763690911,0.5429196805000001
hs2:treated:1,0.6821960016,0.39907401810000004
hs2:treated:2,0.9197008537,0.3407788974
hs2:treated:3,1.8847364347000002,0.45013576110000003
hs2:untreated:1,-1.6014459124,-0.18345196390000001
hs2:untreated:2,0.4194181104,-0.1766920434
hs2:untreated:3,1.1820278021,0.3601440073
hypoxia:000h_.81_DO:1,-0.7400186633,-0.1268996763
hypoxia:000h_.81_DO:2,-0.5629893745,-0.25367662280000003
hypoxia:000h_.81_DO:3,1.3030080378,0.3805762992
hypoxia:017h_.57_DO:1,-1.0793480482,-0.1466449001
hypoxia:017h_.57_DO:2,0.9901871755,0.2011747076
hypoxia:017h_.57_DO:3,-3.0139508457,0.0104742541
hypoxia:023h_.42_DO:1,-8.4212117539,-0.2933778335
hypoxia:023h_.42_DO:2,-8.066204071,-0.2806266465
hypoxia:040h_.11_DO:1,-9.6402548152,-0.6161128757000001
hypoxia:040h_.11_DO:2,-10.0566890336,-0.5154883886
hypoxia:041h_.09_DO:1,-11.4376137634,-0.5052133118000001
hypoxia:041h_.09_DO:2,-10.3209432137,-0.5011672776
hypoxia:041h_.09_DO:3,-10.9273341549,-0.5416224040000001
hypoxia:042h_.07_DO:1,-9.9657442599,-0.8203589516
hypoxia:042h_.07_DO:2,-10.5246572492,-0.4431712749
hypoxia:043h_.06_DO:1,-11.144849885,-0.5068456398
hypoxia:043h_.06_DO:2,-12.1105296624,-0.7494333017
hypoxia:043h_.06_DO:3,-10.1667372035,-0.6866230104000001
hypoxia:044h_.04_DO:1,-11.6331983341,-0.8650968667000001
hypoxia:044h_.04_DO:2,-11.4735185228,-0.8860345806000001
hypoxia:044h_.04_DO:3,-11.585647508,-0.490800092
hypoxia:047h_0_DO:1,-8.1513477886,-0.9621284492000001
hypoxia:047h_0_DO:2,-10.5159035761,-0.6332227238
hypoxia:047h_0_DO:3,-10.0661890292,-0.6251721287
hypoxia:049h_0_DO:1,-8.8606630763,-0.6793229953000001
hypoxia:049h_0_DO:2,-9.4000197192,-0.6938688877
hypoxia:049h_0_DO:3,-8.734095717,-0.3957665845
hypoxia:050h_0_DO:1,-7.1316973471,-0.0786273054
hypoxia:050h_0_DO:2,-8.3941090117,-0.8814423869
hypoxia:050h_0_DO:3,-7.3822146979,-0.4829041012
hypoxia:052h_0_DO:1,-5.2102805996,-0.5196576162000001
hypoxia:052h_0_DO:2,-6.3361379023,-0.4593645154
hypoxia:052h_0_DO:3,-6.2252917567,-0.42110952900000004
hypoxia:054h_0_DO:1,-8.4766825707,-0.472521458
hypoxia:054h_0_DO:2,-5.2870177586,-0.2909916099
hypoxia:054h_0_DO:3,-5.5066895253,-0.015473653200000001
hypoxia:054h_0_DO:4,-5.2515871575,-0.2770914906
hypoxia:054h_0_DO:5,-7.0381060418,-0.6877102309
hypoxia:070h_0_DO:1,1.6419572335,0.0450603053
hypoxia:070h_0_DO:2,0.8926768328,-0.0680203566
hypoxia:088h_0_DO:1,3.620551298,-0.3410332324
hypoxia:088h_0_DO:2,4.314143554,-0.1579056305
hypoxia:114.5h_.04_DO:1,-6.1239164203,-0.081495569
hypoxia:114.5h_.04_DO:2,-6.0681320315,-0.0085707206
hypoxia:114.5h_.04_DO:3,-6.1246241639,0.0380878118
hypoxia:115h_.06_DO:1,-9.636792534,-0.11661882
hypoxia:115h_.06_DO:2,-9.027207874,-0.0671249653
hypoxia:115h_.06_DO:3,-9.2440105245,-0.2746928287
hypoxia:116h_.11_DO:1,-10.1643885283,-0.431526479
hypoxia:116h_.11_DO:2,-10.3478193604,-0.5325887536
hypoxia:116h_.11_DO:3,-10.020934092,-0.16861272230000002
hypoxia:120h_.47_DO:1,-7.4528018944,-0.5996267238
hypoxia:120h_.47_DO:2,-8.2243841502,-0.44803670230000003
hypoxia:120h_.47_DO:3,-5.954759521,-0.8226880657000001
kinase:DMSO_0h_F:1,3.3823329044,1.1433644447
kinase:DMSO_0h_F:2,2.2694177428,1.2285812422
kinase:DMSO_0h_F:3,2.258510014,1.4031871169
kinase:DMSO_0h_H:1,0.5113050171,0.1118810943
kinase:DMSO_0h_H:2,0.3075407624,0.0814778015
kinase:DMSO_0h_H:3,-0.1580153099,0.1374245298
kinase:DMSO_0h_H:4,0.1328496645,0.11648626120000001
kinase:DMSO_0h_H:5,0.7263007548,0.15206916950000002
kinase:DMSO_0h_H:6,0.5341121349,0.2819009481
kinase:DMSO_0h_I:1,-0.1278333868,0.2124862697
kinase:DMSO_0h_I:2,0.40617720630000004,-0.0005356911000000001
kinase:DMSO_0h_I:3,1.6578998772,0.1546845227
kinase:DMSO_0h_I:4,0.4147101213,-0.7144376505000001
kinase:DMSO_0h_I:5,-1.9053238624,0.1914380541
kinase:DMSO_0h_I:6,-0.4456299556,0.1563644951
kinase:pknD_T10_48h:1,5.4013065733,0.5954134636
kinase:pknD_T10_48h:2,6.647523,0.7731807979
kinase:pknD_T10_48h:3,6.5603238367,0.7530237894
kinase:pknL_T10_48h:1,-2.7864618455,-0.06418362400000001
kinase:pknL_T10_48h:2,-2.5017099378000003,0.2311714017
kinase:pknL_T10_48h:3,-2.0995658433,0.1001752929
kinase:pknL_T4_48h:1,-1.6754302093,0.4759100249
kinase:pknL_T4_48h:2,-0.9515430557000001,0.3998227273
kinase:pknL_T4_48h:3,-1.1918859164,0.0348844494
kinase:T10_12h_F:1,3.8412471772,1.6245914108
kinase:T10_12h_F:2,3.5758700735,1.5956788524999999
kinase:T10_12h_F:3,4.0459307726,1.6842685266
kinase:T10_12h_H:1,3.0169228186,1.6249206360000001
kinase:T10_12h_H:2,3.4191744632,2.0222009208
kinase:T10_12h_H:3,3.025830951,1.9650093128
kinase:T10_12h_I:1,-0.28608082,0.7436481713
kinase:T10_12h_I:2,1.7505132206,0.4563393221
kinase:T10_24h_F:1,2.6493760836,1.4805138095
kinase:T10_24h_F:2,2.7373535875,1.287320576
kinase:T10_24h_F:3,2.1705285206,1.2727993198
kinase:T10_24h_H:1,2.67560012,1.0153671942
kinase:T10_24h_H:2,3.2243094794,1.2632099339
kinase:T10_24h_H:3,3.5010479291000003,1.7828172681
kinase:T10_24h_I:1,2.6529459147,0.4421410807
kinase:T10_24h_I:2,1.7044050969,0.39111081550000004
kinase:T10_48h_F:1,3.744987697,1.152026314
kinase:T10_48h_F:2,3.0448018083,1.2536572053000001
kinase:T10_48h_F:3,1.9555480032,1.3008498613000001
kinase:T10_48h_H:1,4.2212228747000005,1.2439388821
kinase:T10_48h_H:2,4.6800772813,1.4898394160000001
kinase:T10_48h_H:3,4.2990255706,1.7603904849
kinase:T10_48h_I:1,4.2545127004,0.5244653024
kinase:T10_48h_I:2,5.0810766087,0.5441626943
kinase:T10_48h_I:3,3.4959011645,0.2798580496
kinase:T4 _48h_H:1,6.4456885581,1.0284064864
kinase:T4 _48h_H:2,6.290945741,1.0411188946
kinase:T4 _48h_H:3,7.4469367235,1.1531106768
kinase:T4 20 _12h_I:1,2.4538156206,0.21285560350000002
kinase:T4 20 _12h_I:2,2.9183390214,0.08775412070000001
kinase:T4 20 _12h_I:3,2.4065230124,0.3287667756
kinase:T4_12h_F:1,3.5350014184000003,1.4399930377
kinase:T4_12h_F:2,3.7035007454,1.4154030261
kinase:T4_12h_F:3,3.2537232502,1.4233259211
kinase:T4_12h_H:1,2.9331666343,1.2306372799
kinase:T4_12h_H:2,1.6224708372,1.2192148618
kinase:T4_12h_H:3,1.6207473157,0.9783091337
kinase:T4_24h_F:1,4.0332415766,1.2339093175
kinase:T4_24h_F:2,3.6710014198,1.2922699665000001
kinase:T4_24h_F:3,4.2968403033,1.2857195246
kinase:T4_24h_H:1,4.3027665015,0.9528440814
kinase:T4_24h_H:2,3.8056056066,0.9215223621
kinase:T4_24h_H:3,2.9320893473,0.6895229577
kinase:T4_24h_I:1,4.0160069241,0.3687549256
kinase:T4_24h_I:2,5.3364274191,0.3118426917
kinase:T4_48h_F:1,5.0071380525,1.2339135266
kinase:T4_48h_F:2,5.4792694599,1.1864106315
kinase:T4_48h_F:3,5.6044390345,1.3181329315
kinase:T4_48h_I:1,7.3184437259,0.5979457195
kinase:T4_48h_I:2,5.4174773098,0.7359040202
kinase:T4_48h_I:3,5.9223262124,0.5162207818
kinase:WT_T10_48h:1,4.8280475965,1.2798778387
kinase:WT_T10_48h:2,5.5734314151,0.3701005529
kinase:WT_T10_48h:3,5.156120166,0.5313835354
kinase:WT_T10_48h:4,5.6532135821,1.0721947637
kinase:WT_T10_48h:5,4.4644349806,0.6900977627
kinase:WT_T4_48h:1,5.5764706717,0.9226284247000001
kinase:WT_T4_48h:2,7.5372263723,0.9182192274000001
kinase:WT_T4_48h:3,8.6233379813,1.0877458183
levofloxacin:control:1,0.8811029623000001,-0.0675729498
levofloxacin:control:2,-0.3855663918,0.013889719600000001
levofloxacin:control:3,-0.49553657040000004,0.0536832302
levofloxacin:treated:1,2.5382781365,0.34918247350000003
levofloxacin:treated:2,1.8951605763,0.1623287947
levofloxacin:treated:3,2.0697495386,0.2841658305
linez:0_days_4:1,0.3145680676,0.4503560596
linez:0_days_4:2,-0.4105894867,0.4695953318
linez:0_days_4:3,-0.5245770048,0.38927358570000004
linez:0_days_4:4,-0.7508212748,0.4337749148
linez:0_days_control:1,-0.044802778200000004,-0.0614162911
linez:0_days_control:2,0.0594584952,0.0781082704
linez:0_days_control:3,-0.0858380876,-0.061660932200000004
linez:0_days_control:4,0.07118237050000001,0.044968952900000005
linez:1_days_4:1,1.3480050175,-0.37692870230000003
linez:1_days_4:2,1.1185494629,-0.0771788592
linez:1_days_4:3,1.213978089,-0.0113780474
linez:1_days_4:4,1.4931612185,-0.44789951520000004
linez:1_days_control:1,0.5838465906,-0.30858573170000003
linez:1_days_control:2,0.8245719259000001,-0.127861359
linez:1_days_control:3,0.4373895383,-0.1401505059
lipid:dextrose_exp:1,0.062513285,-0.0486438568
lipid:dextrose_exp:2,-0.062513285,0.0486438568
lipid:dextrose_hypo:1,4.0337837435,0.7562341487
lipid:dextrose_hypo:2,0.7095824988,0.2613016306
lipid:dextrose_stat:1,21.8736645377,1.1020284974
lipid:dextrose_stat:2,22.2393311192,1.188758219
lipid:lipid_exp:1,4.4310465865,-1.2120837143
lipid:lipid_exp:2,5.3193820353,-1.531994722
lipid:lipid_stat:1,14.7345256529,-0.9071359889
lipid:lipid_stat:2,14.7364697262,-1.1280828974000001
mcr11:mcr11_mutant:1,-1.421327425,-0.0441342743
mcr11:mcr11_mutant:2,-0.3012458226,0.1309313944
mcr11:mcr11_mutant:3,-1.4926332794000001,-0.0549436056
mcr11:wt:1,0.0047007761,-0.0504667923
mcr11:wt:2,-0.5865853254,-0.0805025531
mcr11:wt:3,0.5818845494,0.1309693454
miceAV_macro:24h_control:1,0.17078249310000002,0.1613339886
miceAV_macro:24h_control:2,-0.5462495358,0.027669623900000002
miceAV_macro:24h_control:3,0.3754670426,-0.1890036125
miceBMDM:inf02:1,-3.5088209538,0.0683373072
miceBMDM:inf02:2,-4.2411960942,0.0419322987
miceBMDM:inf02:3,-3.3874808982,0.377877361
miceBMDM:inf24:1,-3.5539678564,0.7338609605
miceBMDM:inf24:2,-3.0588201195,0.6409732837000001
miceBMDM:inf24:3,-2.6814492094,0.7220724858
miceBMDM:inf08:1,-4.6138190577,0.7602053661
miceBMDM:inf08:2,-4.4663291306,0.7933097306
miceBMDM:inf08:3,-3.3643785837,0.6530598764000001
miceBMDM:no_inf02:1,-0.5315267494,-0.0059112165
miceBMDM:no_inf02:2,-0.1638717025,0.1250374503
miceBMDM:no_inf02:3,0.6953984519,-0.1191262339
miceBMDM:no_inf24:1,-2.8369149871,1.0003842029
miceBMDM:no_inf24:2,-1.9040421645,0.7837643595
miceBMDM:no_inf24:3,-2.1086839257,1.1341195627
miceBMDM:no_inf08:1,-4.2417201304,0.5136428218
miceBMDM:no_inf08:2,-6.1954512932,0.4167662789
miceBMDM:no_inf08:3,-4.3774277535,0.5309208677
miceNF:control:1,0.535278205,-0.11895035450000001
miceNF:control:2,-0.535278205,0.11895035450000001
miceNF:invivo:1,-7.152538326,-1.057372574
miceNF:invivo:2,-6.3523467442,-0.9558418197
miceNF:invivo:3,-5.8660108662,-0.9948563354000001
mihF:mihF_mutant_atc:1,10.9115151621,0.9633496771000001
mihF:mihF_mutant_atc:2,10.0265690476,0.7693569791
mihF:mihF_mutant_no_atc:1,-1.7097169178,-0.7372130941
mihF:mihF_mutant_no_atc:2,-1.2416094378,-0.17733590200000002
mihF:wt_atc:1,-0.4135882047,-0.3040853523
mihF:wt_atc:2,-0.9583020281,-1.0709100702
mihF:wt_no_atc:1,-0.4239232921,0.0795664746
mihF:wt_no_atc:2,0.4239232921,-0.0795664746
mmpl3:mutant_no_ATC:1,-0.3440786827,0.0383457782
mmpl3:mutant_no_ATC:2,0.3440786827,-0.0383457782
mmpl3:mutant_with_ATC:1,0.6058434779,0.043210364700000004
mmpl3:mutant_with_ATC:2,1.0841678892,-0.34670646190000004
mrsI:ko_iron_atc:1,-0.9882689594,-0.19671140850000002
mrsI:ko_iron_atc:2,-1.3303553253,-0.3032524682
mrsI:ko_iron_no_atc:1,-4.2458362343000005,-0.6002501715
mrsI:ko_iron_no_atc:2,-1.9920060807,-0.3637094407
mrsI:ko_ox_atc:1,-1.5468639566,-0.2698396312
mrsI:ko_ox_atc:2,-4.4516970897,-0.2657769356
mrsI:ko_ox_no_atc:1,-8.5566486775,0.41738317210000003
mrsI:ko_ox_no_atc:2,-7.8865797383,0.7464814058
mrsI:ko_sds_atc:1,-8.1095215839,0.5897112867000001
