,A,EatR
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.21145771900000002,-0.135804518
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.241126011,0.204906936
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.131331353,0.5050096310000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.36453146000000003,0.039693266000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.36453146000000003,-0.039693266000000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-3.139420878,-0.639116558
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.123316494,-0.609438185
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.100850526,-0.054562841
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.982779249,-0.025130863000000003
Catabolite_repression:del_hfq_crc_wt:1,-0.549597978,-0.128018235
Catabolite_repression:del_hfq_crc_wt:2,0.549597978,0.128018235
Catabolite_repression:delHfq:1,8.354028741,0.38928059200000004
Catabolite_repression:delHfq:2,8.772296801,0.356961069
Catabolite_repression:deldcrc:1,13.93112235,1.101934119
Catabolite_repression:deldcrc:2,13.59314331,0.9474195590000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.145083434,-0.023675374000000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.19945162900000002,0.13176693
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.054368195,-0.108091557
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.752853944,-0.659634962
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.029541548,-0.695256914
Diallyl_disulphide_treatment:PAO1_DDS:3,-3.578806732,-0.447969414
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.12139957500000001,-0.07081351100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.12139957500000001,0.07081351100000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.30898061800000004,0.054151124
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.360046792,-0.47513385
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.11201893,0.007021581000000001
HapZ_SagS_mutant:delHapZp:1,-1.175533144,0.145057697
HapZ_SagS_mutant:delHapZp:2,-1.003137678,0.26600658800000004
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.7531404770000001,-0.056291448
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.641121547,0.049269866
HapZ_SagS_mutants:delHApZ:1,0.341696025,-0.6049690870000001
HapZ_SagS_mutants:delHApZ:2,-0.9411625650000001,-0.42585049900000005
HapZ_SagS_mutants:delHApZ:3,0.16589084,-0.48838182700000005
HapZ_SagS_mutants:delSagS:1,-0.474981753,-0.231151452
HapZ_SagS_mutants:delSagS:2,-1.068270437,-0.389108133
HapZ_SagS_mutants:delSagS:3,-0.25817016800000003,-0.5716818850000001
HapZ_SagS_mutants:delHapZp:1,-0.8128934050000001,0.36157523900000005
yhjH_knockout:PA_delyhjH_wt:1,1.056517323,0.020932482000000002
yhjH_knockout:PA_delyhjH_wt:2,-1.056517323,-0.020932482000000002
yhjH_knockout:PA_delyhjH:1,-9.51048598,-0.6138273430000001
yhjH_knockout:PA_delyhjH:2,-9.634718705000001,-0.58857256
yhjH_knockout:PA_delwspF:1,-3.383163935,-0.14034569
yhjH_knockout:PA_delwspF:2,-2.960611294,-0.473350457
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.5002379140000001,-0.45706423300000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.884631975,-0.381297955
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.277683114,-0.256364187
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.9326570350000001,0.0022499760000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.5920317070000001,-0.072332107
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.354755148,0.027002467000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.449540329,0.0033145680000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.49724652500000005,0.042015073
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-0.436696833,-0.278923171
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.110889158,-0.28616162900000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.42373337,-0.058327558
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.180334392,0.04101268
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.604067762,0.017314878000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.62161633,0.081447851
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.60359158,0.28510582100000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.319103825,0.201870825
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.62161633,-0.081447851
Lung_infection_transcriptome:PA01_LS1:1,-1.468234628,0.272329806
Lung_infection_transcriptome:PA01_LS1:2,-1.334707047,0.188048656
Lung_infection_transcriptome:PA01_CS1:1,0.35287364400000004,0.134747881
Lung_infection_transcriptome:PA01_CS1:2,-0.35287364400000004,-0.134747881
Testosterone_treatment:Testosterone_Control:1,1.653627827,-0.128709352
Testosterone_treatment:Testosterone_Control:2,-1.653627827,0.128709352
Testosterone_treatment:Testosterone_2.5:1,-0.7313942990000001,0.009398084000000001
Testosterone_treatment:Testosterone_2.5:2,-3.813950208,0.547710755
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.516250949,0.523588594
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,1.992199193,0.41256253800000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.173569579,0.8778774690000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.484648016,-1.061579027
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.797537497,-0.647037517
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-0.414328705,-0.544205359
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.512577036,0.5507527630000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.68922,0.6977760230000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.6983972430000005,0.563973464
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-6.715539202,-0.9136520020000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.452788223,-0.40201360900000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-2.731866854,-0.496836637
Dispersed_cells:PAO1_dispersed_wt:1,-0.5672941300000001,0.017944255000000003
Dispersed_cells:PAO1_dispersed_wt:2,0.5672941300000001,-0.017944255000000003
Dispersed_cells:PyhjH_dispersed:1,-2.748784975,1.6055770850000002
Dispersed_cells:PyhjH_dispersed:2,-2.6221396439999998,1.587738711
Dispersed_cells:PA01_Planktonic:1,-0.7677484790000001,2.788965738
Dispersed_cells:PA01_Planktonic:2,-1.3264213630000001,2.740389831
Dispersed_cells:PAO1_Biofilm:1,0.17658525800000002,1.475026867
Dispersed_cells:PAO1_Biofilm:2,0.588943854,1.956056285
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.907209317,-0.297829008
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.155506138,-0.28737343600000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.6295349130000001,-0.40466537
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.162702542,-0.083482569
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.008187203,-0.061055646000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.154515339,0.144538216
gcsR_mutant:PAO1_rep_wt:1,0.036141788,0.06900042
gcsR_mutant:PAO1_rep_wt:2,-0.036141788,-0.06900042
gcsR_mutant:GcsR_rep:1,0.351833679,-0.104280353
gcsR_mutant:GcsR_rep:2,0.317134536,-0.20467454200000001
ampC_mutation:PA_Cef_taz_wt:1,0.21666126400000002,-0.123720065
ampC_mutation:PA_mutS_Cef_taz:1,-0.12418601100000001,-0.042427289
ampC_mutation:PA_mutS:1,0.234709095,-0.039235578
ampC_mutation:PA_mutS:2,0.42108585800000004,-0.614784333
ampC_mutation:PA_mutS:3,-0.087639279,-0.116775347
ampC_mutation:PA_Cef_taz_wt:2,-0.21666126400000002,0.123720066
ampC_mutation:PA_mutS_Cef_taz:2,0.361077523,0.47040594700000005
ampC_mutation:PA_mutS:4,-0.200777579,0.13961546800000002
ampC_mutation:PA_mutS:5,-0.5990856290000001,-0.955692618
ampC_mutation:PA_mutS:6,0.47259193400000005,0.9551833590000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.23366329500000002,-1.205560367
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.448707391,-0.902380205
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.957314489,-0.496009352
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.007794631,-1.483665641
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.6080924520000001,0.48934305400000006
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.19011824,0.7847207890000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.633018308,0.833876731
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.324245487,0.549791409
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.31759246,0.469320656
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.027992995000000003,0.583100652
n-alkanes_treatment:PA_alkane:1,3.522848087,0.51240353
n-alkanes_treatment:PA_alkane:2,-0.31564161900000004,1.120018895
n-alkanes_treatment:PA_Glycerol:1,0.292327893,0.141947333
n-alkanes_treatment:PA_Glycerol:2,-0.016015005000000002,0.08072815700000001
n-alkanes_treatment:PA_Glycerol:3,-0.27631288800000003,-0.222675489
Catabolise_Nucleic_Acids:L_asp:1,-2.637046927,0.54132115
Catabolise_Nucleic_Acids:L_asp:2,-2.552821448,0.6675254930000001
Catabolise_Nucleic_Acids:DNA_1:1,0.534896086,0.072391539
Catabolise_Nucleic_Acids:DNA_1:2,-0.41671789600000003,-0.042451752
Catabolise_Nucleic_Acids:DNA_1:3,-0.118178189,-0.029939787000000002
cysB_mutant:PAO1HH_wt:1,0.13479693,0.013449088000000001
cysB_mutant:PAO1HH_wt:2,-0.13479693,-0.013449088000000001
cysB_mutant:cysBHH:1,-1.3585265180000001,0.20607555600000002
cysB_mutant:cysBHH:2,-0.5344495060000001,-0.12762141400000002
cysB_mutant:cysBHH:3,-2.46464881,0.05485578
ersA_knockout:delersA:1,-2.525816594,0.369812154
ersA_knockout:delersA:2,-2.487156692,-0.32125306600000003
ersA_knockout:wt_BHI:1,0.873303114,0.06427888300000001
ersA_knockout:wt_BHI:2,-0.873303114,-0.06427888300000001
Farnesol_treatment:RNA of 0-1F_L:1,-0.627840458,0.004613628000000001
Farnesol_treatment:RNA of 0-1F_L:2,-0.605656598,0.130617856
Farnesol_treatment:RNA of 0-1F_L:3,1.233497056,-0.135231485
Farnesol_treatment:RNA of 6-F_L1:1,-1.406582551,-0.195180357
Farnesol_treatment:RNA of 6-F_L1:2,-0.28556652600000004,0.217527244
Farnesol_treatment:RNA of 6-F_L1:3,-0.15893425600000002,0.441051762
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.21316029,0.47767371200000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.265676807,0.46523917000000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.631985141,0.44204915300000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.896086793,-0.220096179
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.843570276,-0.722816703
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.37512861,-0.014008954
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.382794813,-0.137513413
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.382794813,0.137513413
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.8684275130000003,-0.388970407
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.016383523,0.07228132300000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,2.999140754,0.240814661
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,3.329416332,0.797916862
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.34166733600000004,-0.360436637
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-1.590907846,-0.007584971
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.8964097930000001,-0.041249156
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.621981953,0.5697653380000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.14583932200000002,-0.28150452800000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.3008603330000001,-0.105654487
mexZ_knockout:del_mexZ:1,0.9101696260000001,-0.125658627
mexZ_knockout:del_mexZ:2,-0.769796027,-0.41060181900000003
mexZ_knockout:del_mexZ:3,-0.336675098,0.07573922200000001
mexZ_knockout:wt_LB:1,1.7837369980000002,0.45327545100000005
mexZ_knockout:wt_LB:2,-0.40256477300000004,-0.440444545
mexZ_knockout:wt_LB:3,-1.381172225,-0.012830905
Mucin_glycans:ABTGC:1,-1.3119620730000001,0.11432794800000001
Mucin_glycans:ABTGC:2,5.065057228,0.20592707000000002
Mucin_glycans:ABTGC:3,-1.191918718,0.20730271
Mucin_glycans:ABTGC:4,-1.201069258,-0.21112190600000003
Mucin_glycans:ABTGC:5,-1.36010718,-0.316435821
Mucin_glycans:MUC5B:1,-6.607926263,-0.9572347040000001
Mucin_glycans:MUC5B:2,-6.298994953,-0.5359342460000001
Mucin_glycans:Glycans:1,0.026300563000000002,0.342905393
Mucin_glycans:Glycans:2,6.259381426,0.087826472
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.16620178800000002,-0.013414219000000002
NC_002516.2:Planktonic_total_RNA_Rep:2,0.701311907,-0.008577648
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.535110119,0.021991867000000002
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.978098568,-0.718157671
NC_002516.2:Biofilm_total_RNA_Rep:2,-2.446870628,-0.37184658400000004
Zinc_treatment:PA_Zn:1,-0.544149758,-0.497478521
Zinc_treatment:PA_Zn:2,-0.647875124,-0.422278572
Zinc_treatment:PA_Zn:3,0.265187291,-0.449271586
Zinc_treatment:PA_Zn_wt:1,0.09081579000000001,-0.045318829000000005
Zinc_treatment:PA_Zn_wt:2,-0.09081579000000001,0.045318829000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.20818750500000002,-0.038052125
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.20818750500000002,0.038052125
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.9189926,0.000105766
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,1.966208686,-0.012431131000000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,1.918131582,-0.038287128000000004
Paeru_PRECISE:CAMHB_wt:1,-1.032438771,-1.263237529
Paeru_PRECISE:CAMHB_wt:2,-0.437137131,-1.546329272
Paeru_PRECISE:CAMHB_wt:3,0.21945535700000002,-1.5807592220000002
Paeru_PRECISE:CAMHB_wt:4,0.530052956,-1.496437109
Paeru_PRECISE:M9glucAA_Pqt10:1,2.503448352,-1.115509367
Paeru_PRECISE:M9glucAA_Pqt10:2,2.509947656,-0.922374303
Paeru_PRECISE:M9glucAA_Pqt:1,1.82337547,-0.9149841510000001
Paeru_PRECISE:M9glucAA_Pqt:2,2.305313414,-0.9684193430000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.405934348,-0.9287268380000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.045729276,-1.116441776
Paeru_PRECISE:M9glucAA_NaCl:1,1.936424522,-1.087642833
Paeru_PRECISE:M9glucAA_NaCl:2,1.076043492,-1.5812362640000002
Paeru_PRECISE:M9glucAA_NaCl:3,0.5881812470000001,-1.204149958
Paeru_PRECISE:CAMHB_wt:5,1.679569075,-0.703339311
Paeru_PRECISE:CAMHB_wt:6,1.328062643,-0.73133474
Paeru_PRECISE:LB_wt:1,-6.968765992,-3.164998675
Paeru_PRECISE:LB_wt:2,-5.595802004,-2.977395044
Paeru_PRECISE:M9glucAA_wt:1,1.260511602,-0.745547088
Paeru_PRECISE:M9glucAA_wt:2,1.4504771220000001,-0.78094105
Paeru_PRECISE:M9glucAA_lowpH:1,-1.967930601,-1.04892908
Paeru_PRECISE:M9glucAA_lowpH:2,-0.96546458,-1.152186256
Paeru_PRECISE:M9glucAA_DPD:1,0.266235528,-0.526929203
Paeru_PRECISE:M9glucAA_DPD:2,1.187121077,-0.063453144
Paeru_PRECISE:M9sucAA_wt:1,-2.3973530050000003,-2.52952412
Paeru_PRECISE:M9sucAA_wt:2,-3.127908126,-1.117807645
Paeru_PRECISE:M9glucAA_NaCl:4,1.221899948,-0.723830496
Paeru_PRECISE:M9glucAA_NaCl:5,0.516862802,-0.698341365
Paeru_PRECISE:M9sucAA_wt:3,-6.360455655,-1.7959408680000002
Paeru_PRECISE:M9sucAA_wt:4,-5.239648085,-1.848869933
Paeru_PRECISE:R10LB_wt:1,-3.495985296,-1.489775322
Paeru_PRECISE:M9glucAA_NaCl:6,1.733619405,-0.45928411900000005
Paeru_PRECISE:M9glucAA_NaCl:7,1.621950897,-0.580954109
Paeru_PRECISE:M9fructAA_wt:1,1.5506803740000001,-0.39018476500000004
Paeru_PRECISE:M9fructAA_wt:2,1.500441535,-0.37490418000000003
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.175509108,-0.260392458
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.72283798,-0.15893194300000002
Paeru_PRECISE:M9pyruvAA_wt:1,-1.16646652,-1.407816403
Paeru_PRECISE:M9pyruvAA_wt:2,-0.7428816970000001,-0.428143688
Paeru_PRECISE:M9fructAA_wt:3,2.360444148,-0.914969993
Paeru_PRECISE:M9fructAA_wt:4,2.518445798,-0.706547977
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.064812308,-0.675466702
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.12009084,-0.7936389030000001
Paeru_PRECISE:M9glycAA_wt:1,-0.5908317390000001,-0.854572753
Paeru_PRECISE:M9glycAA_wt:2,-0.259242177,-0.714890001
Paeru_PRECISE:M9pyruvAA_wt:3,-0.867310727,-1.323935278
Paeru_PRECISE:CAMHB_wt:7,-1.407854531,-0.686349176
Paeru_PRECISE:CAMHB_wt:8,0.261794735,-0.707652048
Paeru_PRECISE:R10LB_wt:2,-3.649872543,-1.703514827
Paeru_PRECISE:R10LB_wt:3,-2.462671975,-1.713326774
Paeru_PRECISE:R10LB_wt:4,-3.528224372,-0.9936264380000001
Paeru_PRECISE:R10LB_wt:5,-0.730744728,-0.777244703
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.6377012130000002,-0.572006526
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.671177526,-0.27617609400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,4.53088964,-0.541470301
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,4.897220069,-0.528972392
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.608551985,-0.8138083060000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.048746017,-0.45988710800000004
Paeru_PRECISE:M9sucAA_wt:5,-1.626926993,-0.982152211
Paeru_PRECISE:M9sucAA_wt:6,-2.755633014,-1.083526933
Paeru_PRECISE:R10LB_wt:6,2.171584239,-1.416052428
Paeru_PRECISE:R10LB_wt:7,0.28144350700000004,-1.141081662
Paeru_PRECISE:LB_wt:3,-6.475282802,-0.226140908
Paeru_PRECISE:LB_wt:4,-6.81969172,0.103644632
Paeru_PRECISE:R10LB_NaCl:1,-1.467171771,-0.61003884
Paeru_PRECISE:R10LB_NaCl:2,-0.741136632,-0.9414250630000001
Paeru_PRECISE:M9glucAA_wt:3,-1.44931332,0.632435698
Paeru_PRECISE:M9glucAA_Zn:1,-1.79765339,-1.877894052
Paeru_PRECISE:M9glucAA_Cu:1,-3.420199637,1.810682657
Paeru_PRECISE:M9glucAA_NaOCl:1,3.009926828,1.826275457
Paeru_PRECISE:M9GlcNAcAA_8:1,0.305586888,1.442047923
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.748891626,1.956315478
Paeru_PRECISE:M9GlcNAcAA_4:1,3.307791263,2.01291149
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.486423389,1.8393389820000001
Paeru_PRECISE:M9GlcNAcAA_2:1,3.357286847,2.155043783
Paeru_PRECISE:M9GlcNAcAA_2:2,-0.511392252,2.45316303
Paeru_PRECISE:M9GlcNAcAA_1:1,4.359536991,2.402446462
Paeru_PRECISE:M9GlcNAcAA_1:2,0.85706207,1.844955952
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.71338172,1.336382137
Paeru_PRECISE:M9glucAA_Cu:2,-5.42092574,1.125977442
Paeru_PRECISE:M9glucAA_Fe:1,-1.875818967,1.3918152400000001
Paeru_PRECISE:M9glucAA_Fe:2,-0.130081101,1.015590312
Paeru_PRECISE:M9glucAA_Zn:2,0.229959918,0.938894772
Paeru_PRECISE:M9glucAA_wt:4,-1.261675403,0.8940524400000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-5.148318434,0.6375465220000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-4.609584706,0.7310477430000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-6.07707381,0.657331703
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,0.507316631,0.174661855
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-0.46494547700000005,-0.320242468
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.042371154,0.145580614
relA-spoT_double-mutant:plank_WT_1:1,0.17478543700000002,0.031892939
relA-spoT_double-mutant:plank_WT_1:2,-1.064475483,-0.114714066
relA-spoT_double-mutant:plank_WT_1:3,0.8896900470000001,0.08282112600000001
relA-spoT_double-mutant:plank_rel-spot:1,0.591069741,-1.224214776
relA-spoT_double-mutant:plank_rel-spot:2,3.796778036,-0.968501445
Rosmarinic_acid:PAO1-100UMRA:1,0.391946507,0.01287527
Rosmarinic_acid:PAO1-100UMRA:2,0.29506680300000004,-0.156713282
Rosmarinic_acid:PAO1_DMSO_Control:1,0.501912808,0.133854562
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.401917805,0.013668618
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.09999500300000001,-0.14752318
Tf_toxin_expression:PAO1_WT:1,0.17455730500000002,0.537351239
Tf_toxin_expression:PAO1_WT:2,-0.17455730500000002,-0.5373512380000001
Tf_toxin_expression:PAO1_derfA:1,0.546010117,0.449353339
Tf_toxin_expression:PAO1_derfA:2,-0.037578283000000004,0.501350025
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.583599391,-0.194949945
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.975223547,-0.47463474400000005
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-4.684220344,-0.09124112200000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.297618364,0.071295578
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-3.046595661,-0.082954345
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-4.196265436,0.195462617
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.8782652590000001,-0.208358711
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.8782652590000001,0.208358712
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-5.6609521780000005,-0.690931774
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-4.666714716,-0.8718959610000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-4.75810465,0.237974862
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-6.346192956,0.34000565400000005
natural_RNA_aptamers:PA_Water_rep_wt:1,0.14750696500000002,0.093326295
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.14750696500000002,-0.093326295
natural_RNA_aptamers:PA_FMN_rep:1,-0.21740329200000003,0.001985431
natural_RNA_aptamers:PA_FMN_rep:2,-0.322572533,-0.070954379
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.62286637,0.083440634
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.577358919,0.597097206
