,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.466499981,0.04315415692774936,2.0,37.0,0.43598538400000003,41.0,0.49701457800000004
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,-0.6337216895,0.26509254965064133,2.0,42.0,-0.821170429,45.0,-0.44627295
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,-0.5683460985,0.061567648137876796,2.0,43.0,-0.524811197,46.0,-0.611881
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,-1.061536359,0.25509682950192536,2.0,44.0,-1.241917057,47.0,-0.8811556610000001
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.32083049350000004,0.1185976357902809,2.0,48.0,0.40469168600000005,52.0,0.23696930100000002
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.640864426,0.5711614960364116,2.0,49.0,1.044736593,53.0,0.236992259
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,-0.8558699475,0.6197150955965641,2.0,50.0,-0.41766520100000004,54.0,-1.294074694
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,-0.005818557000000002,0.3867994881070777,2.0,51.0,-0.279327098,55.0,0.267689984
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,-1.2017384295,0.21493508836808115,2.0,56.0,-1.049756371,57.0,-1.353720488
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,-1.124746002,0.005571403223412993,2.0,58.0,-1.120806425,59.0,-1.1286855789999999
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,-0.6713653635000001,0.18689378325327566,2.0,60.0,-0.8035192250000001,61.0,-0.539211502
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,-0.2567221835,0.04434208147090034,2.0,62.0,-0.225367597,63.0,-0.28807677
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,-2.869167159,0.37509040226560586,2.0,64.0,-3.134396126,65.0,-2.603938192
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,3.515248169,3.1954908439831367,2.0,66.0,5.774801414,67.0,1.255694924
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,10.521962157,1.9516206882987441,2.0,68.0,11.90196638,69.0,9.141957934
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,-2.3909342665000004,1.064615691051333,2.0,70.0,-1.6381372920000001,71.0,-3.1437312410000002
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,0.11936804000000001,0.04764948363733922,2.0,72.0,0.085674767,73.0,0.153061313
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,-0.352024087,0.22924772228599855,2.0,74.0,-0.514126706,75.0,-0.189921468
38,ICA-Set002__USA300 LAC CA-MHB Control,0.375520851,0.11076829707186255,2.0,76.0,0.453845865,77.0,0.297195837
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,-0.447364757,0.07157199640353673,2.0,78.0,-0.49797380100000005,79.0,-0.396755713
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,0.014523789000000002,0.05968858469887202,2.0,80.0,0.05672999200000001,81.0,-0.027682414000000002
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.704122549,0.1663143348769194,2.0,82.0,0.586520555,83.0,0.8217245430000001
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,1.867623,0.25697613123591534,2.0,84.0,2.049332565,85.0,1.685913435
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-1.8719237905,0.06664711858783201,2.0,86.0,-1.91905042,87.0,-1.824797161
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,-1.4359238615,0.44712029910032897,2.0,88.0,-1.752085657,89.0,-1.119762066
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,1.0045623488549198,2.0,90.0,0.710332849,91.0,-0.710332849
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,2.4711535335,0.939761473344844,2.0,92.0,3.135665244,93.0,1.806641823
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,1.1635353535,0.040808647672107776,2.0,94.0,1.134679282,96.0,1.192391425
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,1.004972937,0.44334741985354353,2.0,95.0,0.69147897,97.0,1.318466904
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-1.193965576,0.41343034853865385,2.0,98.0,-0.901626173,99.0,-1.486304979
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-1.540818945,0.3088695990632583,2.0,100.0,-1.759222733,101.0,-1.322415157
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-1.561971023,0.20926462867701184,2.0,102.0,-1.709943461,103.0,-1.413998585
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-0.785270865,0.44491435009587654,2.0,104.0,-0.470668911,105.0,-1.099872819
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.8351495250000001,0.1822280756292249,2.0,106.0,0.7062948170000001,107.0,0.964004233
