,A,Rv2488c
base:wt_glu_6:3,-0.27417156870000003,-0.0474299283
base:wt_llac_24:1,1.1773520944,-0.056652036700000005
base:wt_llac_24:2,0.17035225780000002,0.2678028183
base:wt_llac_24:3,-0.4665294012,-0.4686833722
base:wt_llac_6:1,-0.5085079618,-0.2952586172
base:wt_llac_6:2,-2.1479430441,-0.7462330110000001
base:wt_llac_6:3,-1.631812555,-0.4426362411
base:wt_pyr_24:1,1.5381312506,-0.47386904900000004
base:wt_pyr_24:2,1.3339106191,-0.8995303145
base:wt_pyr_24:3,2.109246271,-0.5558197061
base:wt_pyr_6:1,-2.2640512680000002,-0.8365923651
base:wt_pyr_6:2,-0.5759378615,-0.3769389542
base:wt_pyr_6:3,-1.5144639047,-0.5413301878
biofilm:biofilm:1,7.611671655,1.556871958
biofilm:biofilm:2,7.5363725041,1.4701327229
biofilm:planktonic:1,-0.0835086911,0.0446041828
biofilm:planktonic:2,0.0835086911,-0.0446041828
btz043:0_days_.006:1,-0.086577866,0.10348032330000001
btz043:0_days_.006:2,-0.17522146,0.054510384200000005
btz043:0_days_.006:3,-0.2250209205,0.027297337300000002
btz043:0_days_control:1,0.0669595032,-0.0457384073
btz043:0_days_control:2,-0.0073776655,-0.051925271700000004
btz043:0_days_control:3,-0.0595818377,0.097663679
btz043:1_days_.006:1,0.08565366690000001,-0.63481895
btz043:1_days_.006:2,0.1026525076,-0.3439520269
btz043:1_days_.006:3,-0.0091706908,-0.49979607210000004
btz043:1_days_.006:4,0.26594982640000003,-0.9406248991
btz043:1_days_control:1,-0.5805177605,-0.444302715
btz043:1_days_control:2,-0.8124308247,-0.3334548091
btz043:1_days_control:3,-0.8608064739,-0.2877983078
btz043:1_days_control:4,-0.8171425106,-0.460896207
clarithromycin:1_days_control:1,0.08249069440000001,0.0011622269
clarithromycin:1_days_control:2,-0.0573611808,-0.1110404038
clarithromycin:1_days_control:3,-0.0251295136,0.1098781769
cnpB:del:1,-1.7141238793,-0.031872953100000004
cnpB:del:2,-1.5997158704999999,0.0597212311
cnpB:del:3,-1.0943797063,-0.2672431155
cnpB:wt:1,-0.4265550791,0.0692390832
cnpB:wt:2,-0.2545187317,0.0482347569
cnpB:wt:3,0.6810738108000001,-0.1174738401
csoR:ko:1,1.4496046203000001,-0.29849107680000003
csoR:ko:2,1.21542117,-0.11167527890000001
csoR:wt:1,-0.9378983729,0.0110464697
csoR:wt:2,0.9378983729,-0.0110464697
dap:0_days_25:1,-0.5471422133,-0.0338684773
dap:0_days_25:2,-0.6659319369000001,-0.0303193205
dap:0_days_25:3,-0.6501452545,0.025320234
dap:0_days_25:4,-0.6946037915000001,0.14559816990000002
dap:0_days_control:1,-0.31870852920000003,0.0822279535
dap:0_days_control:2,-0.0132433509,0.1560565749
dap:0_days_control:3,0.3082743582,-0.1718345252
dap:0_days_control:4,0.0236775218,-0.0664500033
dap:1_days_25:1,-4.9916628707,0.6165211845
dap:1_days_25:2,-4.7000222919,0.6854333136
dap:1_days_25:3,-4.6891478903,0.6352742607
dap:1_days_25:4,-4.5263352473000005,0.7258209617
dap:1_days_control:1,-3.8600817004,0.3216825103
dap:1_days_control:2,-3.8362640266,0.40342268600000003
dap:1_days_control:3,-3.6068305502999998,0.3053555418
dap:1_days_control:4,-4.1812834854,0.3485598555
degradosome:mutant_rnj:1,-0.20782921140000002,-0.0326884164
degradosome:mutant_rnj:2,0.2011699228,0.0710515795
degradosome:mutant_rnj:3,-0.0670931528,0.2066254123
degradosome:PNPase_ko:1,6.8759159214,0.2907576079
degradosome:PNPase_ko:2,7.3936006836,0.509989276
degradosome:PNPase_ko:3,7.0301865666,0.3937970317
degradosome:Rnase_E_ko:1,2.7237104219,0.4860923489
degradosome:Rnase_E_ko:2,3.7947042573000003,0.1736068103
degradosome:Rnase_E_ko:3,3.0394049736,0.4243645258
degradosome:wt_cas9_ctrl:1,6.4948790439,-0.2479526622
degradosome:wt_cas9_ctrl:2,7.9632715235,-0.36044807970000003
degradosome:wt_cas9_ctrl:3,6.8861689408,-0.1678376091
degradosome:wt_expn:1,0.0406774717,0.0351771055
degradosome:wt_expn:2,-0.3696977806,-0.0439950246
degradosome:wt_expn:3,0.3290203088,0.0088179191
delam:0_days_.09:1,-0.1904550043,0.1216292664
delam:0_days_.09:2,-0.1354535658,-0.20531796230000002
delam:0_days_.09:3,-0.038261153,0.0276715152
delam:0_days_.09:4,-0.2464099221,-0.194349881
delam:0_days_control:1,0.07885789700000001,-0.1042505031
delam:0_days_control:2,0.2647771191,0.1024912718
delam:0_days_control:3,-0.3545384465,-0.0487810965
delam:0_days_control:4,0.0109034304,0.0505403278
delam:1_days_.09:1,1.2804755155,0.024728895100000002
delam:1_days_.09:2,1.6134765758,0.1601248834
delam:1_days_.09:3,1.687127378,-0.0653318635
delam:1_days_.09:4,1.7545712174,-0.4073077699
delam:1_days_control:1,2.0827712367,-0.0053517151
delam:1_days_control:2,1.5490152012,-0.0111801344
delam:1_days_control:3,1.7833716458,0.1499403675
delam:1_days_control:4,0.9490948189,0.3724850864
dg_inh:both:1,1.9106883025,-0.4066307578
dg_inh:both:2,1.7788377107,-0.5042725482
dg_inh:both:3,1.6862979754,-0.5065625657
dg_inh:dg:1,0.8158021419,-0.4142920652
dg_inh:dg:2,1.2923492421,-0.5195163603
dg_inh:dg:3,0.8001399323,-0.3930072895
dg_inh:DMSO:1,0.1379992328,0.0407506269
dg_inh:DMSO:2,0.1558624235,-0.1032712588
dg_inh:DMSO:3,-0.2938616563,0.0625206319
dg_inh:inh:1,1.2234431854,-0.2782492675
dg_inh:inh:2,1.3690818123000001,-0.35905690630000003
dg_inh:inh:3,1.548410687,-0.33604278660000003
dormancy:dormant_20d_rifampicin:1,-0.3159831964,2.2810857964
dormancy:dormant_20d_rifampicin:2,-0.7547749349,2.2750022899
dormancy:dormant_20d_rifampicin:3,-0.4508679521,2.2753183495
dormancy:dormant_no_treatment:1,-0.4507299447,0.026522749300000002
dormancy:dormant_no_treatment:2,0.0795839691,0.0314094402
dormancy:dormant_no_treatment:3,0.3711459756,-0.0579321894
eccE1:control:1,0.14481525250000002,-0.1391070108
eccE1:control:2,-0.14481525250000002,0.1391070108
eccE1:delta_eccE1:1,0.10479300670000001,0.2457229337
eccE1:delta_eccE1:2,0.3808952883,0.3082122129
eccE1:delta_eccE1_eccE1_HA_comp:1,0.0159830953,-0.1825332257
eccE1:delta_eccE1_eccE1_HA_comp:2,0.1604054124,-0.1649187188
eccE1:delta_eccE1_empty_vector:1,0.5566703428,0.085187684
eccE1:delta_eccE1_empty_vector:2,0.3434252063,0.0569982128
eccE1:delta_eccE1_myc_p1_HA_comp:1,0.65861735,-0.18438853500000002
eccE1:delta_eccE1_myc_p1_HA_comp:2,0.973856939,-0.35465051070000003
eccE1:delta_eccE1_mycP1_eccE1_comp:1,0.4605286874,-0.09959742170000001
eccE1:delta_eccE1_mycP1_eccE1_comp:2,0.0359145292,-0.1736856505
emb:0_days_2.45:1,0.5920419159,-0.1689961517
emb:0_days_2.45:2,0.6599761624,0.0123472276
emb:0_days_2.45:3,0.7733857850000001,-0.283202909
emb:0_days_2.45:4,1.080615393,-0.1099398584
emb:0_days_control:1,-0.5084121091,-0.0624987332
emb:0_days_control:2,0.4790475625,0.0991274376
emb:0_days_control:3,0.1002044747,-0.0549269463
emb:0_days_control:4,-0.0708399281,0.0182982419
emb:1_days_2.45:1,-2.3392557447,-0.149786732
emb:1_days_2.45:2,-2.1654945886,-0.2121865845
emb:1_days_2.45:3,-2.2729821424,-0.1806405015
emb:1_days_2.45:4,-2.2882579326,-0.045027118000000005
emb:1_days_control:1,-3.3309970934,0.0445782215
emb:1_days_control:2,-3.1517369368,0.010745343000000001
emb:1_days_control:3,-3.1405623757,0.1255757769
emb:1_days_control:4,-3.0898647675,-0.19071195270000002
espL:ko:1,-0.0014779035,-0.025678596
espL:ko:2,0.26274950010000003,0.1244327506
espL:wt:1,0.2931496838,-0.0534110428
espL:wt:2,-0.2931496838,0.0534110428
esx_1:ko:1,0.3224617074,-0.15980936140000002
esx_1:ko:2,1.2049077338,-0.250054433
esx_1:wt:1,0.0557346956,-0.2076133845
esx_1:wt:2,-0.2057905623,0.1229172531
esx_1:wt:3,0.1500558668,0.0846961314
genotoxic:control:1,0.4337346104,-0.0258094195
genotoxic:control:2,-0.4337346104,0.0258094195
genotoxic:growth_supplement:1,-0.2771402623,-0.0777294058
genotoxic:growth_supplement:2,-0.8170358069,-0.063050485
growth:tss_expnt:1,-3.0818657647,0.5027475403
growth:tss_expnt:2,-1.6951750654,0.8025662760000001
growth:tss_expnt:3,-2.3322242032,0.4336351378
growth:tss_starved:1,-9.4252261336,1.0882479872
growth:tss_starved:2,-10.1867443254,1.375141849
growth:tss_starved:3,-9.6219857586,1.3178475249
growth:wt_expn:1,-0.0572552221,-0.4355226722
growth:wt_expn:2,0.4976133527,0.25283407010000003
growth:wt_expn:3,-0.4403581307,0.1826886022
hs2:treated:1,-0.6901837725000001,-0.0816970102
hs2:treated:2,-0.6413463012,-0.041385465600000004
hs2:treated:3,-1.1493686343,0.2337541827
hs2:untreated:1,0.8047040213000001,-0.5353989927
hs2:untreated:2,0.48234557450000004,-0.012512338900000001
hs2:untreated:3,-1.2870495958000001,0.5479113317000001
hypoxia:000h_.81_DO:1,0.3641226251,-0.17086485240000002
hypoxia:000h_.81_DO:2,-0.2921652178,-0.1946454391
hypoxia:000h_.81_DO:3,-0.0719574073,0.36551029150000003
hypoxia:017h_.57_DO:1,-1.2947270702,-0.0784145059
hypoxia:017h_.57_DO:2,-1.0000113781,-0.0504562837
hypoxia:017h_.57_DO:3,-0.2118429605,-0.7926141638
hypoxia:023h_.42_DO:1,-0.1541150271,-1.8084115703
hypoxia:023h_.42_DO:2,-0.0107335068,-1.4682065374
hypoxia:040h_.11_DO:1,0.577450158,-1.4867192497000001
hypoxia:040h_.11_DO:2,-0.1837687202,-1.5720909929
hypoxia:041h_.09_DO:1,-0.4636130291,-1.302870454
hypoxia:041h_.09_DO:2,-0.2416686217,-1.4413160379
hypoxia:041h_.09_DO:3,-0.40002181880000004,-1.2778182866
hypoxia:042h_.07_DO:1,-0.436317171,-1.5314806339
hypoxia:042h_.07_DO:2,-0.3250717563,-1.6692587315
hypoxia:043h_.06_DO:1,-0.2815464754,-1.6405504843
hypoxia:043h_.06_DO:2,0.0356226408,-1.5819127232999999
hypoxia:043h_.06_DO:3,-0.7742304253000001,-1.6375934049
hypoxia:044h_.04_DO:1,-0.22894976690000002,-1.6910314406
hypoxia:044h_.04_DO:2,-1.2015900506000001,-1.6948042263
hypoxia:044h_.04_DO:3,-0.019729093200000002,-2.017474758
hypoxia:047h_0_DO:1,0.1398942102,-1.8269929311
hypoxia:047h_0_DO:2,1.0299425556,-1.6682787174
hypoxia:047h_0_DO:3,1.0382723744,-1.9339051618
hypoxia:049h_0_DO:1,1.8819559451,-1.4534934562
hypoxia:049h_0_DO:2,1.5425120815,-1.6066214777
hypoxia:049h_0_DO:3,2.4751873745,-1.5454139907000002
hypoxia:050h_0_DO:1,2.7735794925,-1.7585745764
hypoxia:050h_0_DO:2,2.3710402570999998,-1.7740382204
hypoxia:050h_0_DO:3,1.8621044272,-1.4084075641
hypoxia:052h_0_DO:1,3.5490153095,-1.7044625815
hypoxia:052h_0_DO:2,3.4930027442,-1.5241939187
hypoxia:052h_0_DO:3,3.5777003012,-1.7833084298
hypoxia:054h_0_DO:1,3.1890614238,-1.5900049317
hypoxia:054h_0_DO:2,2.8630875038,-1.49479825
hypoxia:054h_0_DO:3,1.9866861020000002,-1.480783127
hypoxia:054h_0_DO:4,3.1476840503,-1.3175435255
hypoxia:054h_0_DO:5,3.0794913122,-1.6956288274
hypoxia:070h_0_DO:1,3.4061754194000002,-1.176055091
hypoxia:070h_0_DO:2,5.2128975112,-1.4606006474
hypoxia:088h_0_DO:1,5.8728131532,-1.7899364150000001
hypoxia:088h_0_DO:2,6.2404797335,-1.9647216540999999
hypoxia:114.5h_.04_DO:1,1.5719663277,-1.513432651
hypoxia:114.5h_.04_DO:2,1.824355592,-1.2828390589
hypoxia:114.5h_.04_DO:3,2.1640750755,-1.3143155051
hypoxia:115h_.06_DO:1,0.1184891478,-1.4102865028
hypoxia:115h_.06_DO:2,-0.6912393583,-1.3432724253
hypoxia:115h_.06_DO:3,-0.0614193317,-1.7596103680000001
hypoxia:116h_.11_DO:1,-1.0387729258,-1.0363074519
hypoxia:116h_.11_DO:2,-0.9875532417,-1.0033511055
hypoxia:116h_.11_DO:3,-1.2104988642,-1.2709053178
hypoxia:120h_.47_DO:1,-1.8478463547000001,-0.9599938086
hypoxia:120h_.47_DO:2,-2.0936701626,-1.0750431505
hypoxia:120h_.47_DO:3,-1.6169352624000002,-0.8810227192000001
kinase:DMSO_0h_F:1,-5.7124280239,1.0246383262
kinase:DMSO_0h_F:2,-5.9117065194,0.9966423721000001
kinase:DMSO_0h_F:3,-5.8609770871,1.0073183742
kinase:DMSO_0h_H:1,-0.8318140979,0.2516670579
kinase:DMSO_0h_H:2,-1.6332124762,0.333739962
kinase:DMSO_0h_H:3,-1.3602203165,0.1997385697
kinase:DMSO_0h_H:4,-1.3032257268,0.1640898081
kinase:DMSO_0h_H:5,-1.1667534485,0.272117353
kinase:DMSO_0h_H:6,-1.0117496967,0.16267691210000002
kinase:DMSO_0h_I:1,-0.31551369220000003,-0.10827170380000001
kinase:DMSO_0h_I:2,0.022105200300000002,-0.0750139491
kinase:DMSO_0h_I:3,-0.2922433099,0.10761466750000001
kinase:DMSO_0h_I:4,0.19243905660000002,0.041362795300000005
kinase:DMSO_0h_I:5,0.2155710669,-0.0959528949
kinase:DMSO_0h_I:6,0.1776416782,0.1302610851
kinase:pknD_T10_48h:1,-2.7144848447000003,0.5320737434
kinase:pknD_T10_48h:2,-2.0093746705,0.6247395658
kinase:pknD_T10_48h:3,-2.5890086554,0.5323315614
kinase:pknL_T10_48h:1,-0.11993233460000001,0.31600694020000003
kinase:pknL_T10_48h:2,0.13047528690000001,0.4973180978
kinase:pknL_T10_48h:3,-0.37280380080000003,0.6731794369
kinase:pknL_T4_48h:1,0.7999526490000001,0.4529902603
kinase:pknL_T4_48h:2,1.3454523436999999,0.5563088459000001
kinase:pknL_T4_48h:3,1.1804545998,0.49686266290000003
kinase:T10_12h_F:1,-5.0052734782,1.1737147285
kinase:T10_12h_F:2,-5.1734184363,1.1855689763
kinase:T10_12h_F:3,-4.908676694,1.1439153151
kinase:T10_12h_H:1,-5.7844265583,0.6050425173
kinase:T10_12h_H:2,-5.4051685158,0.8468659985
kinase:T10_12h_H:3,-5.7505600948,0.749958345
kinase:T10_12h_I:1,-3.0283880627,-0.0035387051
kinase:T10_12h_I:2,-2.3295288112,0.4437859115
kinase:T10_24h_F:1,-5.3652980339,1.0667533384
kinase:T10_24h_F:2,-4.840657328,1.0079403738
kinase:T10_24h_F:3,-5.7381165929,1.0931307829
kinase:T10_24h_H:1,-6.5504447361,0.8974003411
kinase:T10_24h_H:2,-6.4870400032,0.8096299837
kinase:T10_24h_H:3,-6.265740989,0.942664382
kinase:T10_24h_I:1,-2.2215447219,0.4066342029
kinase:T10_24h_I:2,-2.4029286247,0.4340606663
kinase:T10_48h_F:1,-2.6041220114,0.9621122537000001
kinase:T10_48h_F:2,-3.8381301246,0.9007212523
kinase:T10_48h_F:3,-4.2440792748,0.8901922042
kinase:T10_48h_H:1,-6.6075794441,0.8233188989
kinase:T10_48h_H:2,-6.2527582347,0.7959924730000001
kinase:T10_48h_H:3,-6.2166546805,0.9099297808000001
kinase:T10_48h_I:1,-0.6113262013,0.4981397038
kinase:T10_48h_I:2,-0.6372263533,0.4260103261
kinase:T10_48h_I:3,-1.4672982916000001,0.5207202953
kinase:T4 _48h_H:1,-1.3514284747,0.5684268263
kinase:T4 _48h_H:2,-1.9323457412,0.7908989433
kinase:T4 _48h_H:3,-1.3802715655,0.5455588915
kinase:T4 20 _12h_I:1,2.9267329,0.2768873409
kinase:T4 20 _12h_I:2,2.4844966116,0.4002897541
kinase:T4 20 _12h_I:3,2.649941012,0.4485609836
kinase:T4_12h_F:1,-2.6438835533000002,1.1549140005
kinase:T4_12h_F:2,-2.7606136218,1.1626932579
kinase:T4_12h_F:3,-2.7678388103,1.15324194
kinase:T4_12h_H:1,-2.4464409952,0.7153221847
kinase:T4_12h_H:2,-2.7621924486,0.6940239437
kinase:T4_12h_H:3,-1.9606865836,0.42366330080000003
kinase:T4_24h_F:1,-1.5041785121,1.0282769271
kinase:T4_24h_F:2,-1.4783941268,1.0200339385
kinase:T4_24h_F:3,-1.6557556167,1.0288395261
kinase:T4_24h_H:1,-1.023214905,0.5091231033
kinase:T4_24h_H:2,-1.7064552312,0.46471710800000005
kinase:T4_24h_H:3,-0.6966078975000001,0.4565299124
kinase:T4_24h_I:1,3.3391256019,0.2077599827
kinase:T4_24h_I:2,3.374098805,0.1746197967
kinase:T4_48h_F:1,-1.3031229180000001,0.8227365719
kinase:T4_48h_F:2,-1.1076209136,0.7775207216000001
kinase:T4_48h_F:3,-0.6830102873,0.7046789333
kinase:T4_48h_I:1,3.0461906697,0.1806555639
kinase:T4_48h_I:2,2.9512334731000003,0.019634682900000002
kinase:T4_48h_I:3,3.1511451968,0.08449804250000001
kinase:WT_T10_48h:1,-5.72258867,0.8484768167000001
kinase:WT_T10_48h:2,0.8646920118,0.3899072503
kinase:WT_T10_48h:3,1.2045272201000001,0.2130085277
kinase:WT_T10_48h:4,-5.1664553171,0.8635348853
kinase:WT_T10_48h:5,-5.1845916961,0.7748085074000001
kinase:WT_T4_48h:1,-1.288648582,0.4865160354
kinase:WT_T4_48h:2,-0.08490779,0.4873319138
kinase:WT_T4_48h:3,-0.3337529302,0.373197973
levofloxacin:control:1,-0.48883014950000003,-0.3332016547
levofloxacin:control:2,0.1521270482,0.1952253025
levofloxacin:control:3,0.33670310130000003,0.1379763522
levofloxacin:treated:1,-2.6264053161,0.4264791248
levofloxacin:treated:2,-4.2551415293,0.4202730664
levofloxacin:treated:3,-4.191384888,0.3806812757
linez:0_days_4:1,-2.870647135,-0.4027177676
linez:0_days_4:2,-2.5195671070000003,-0.4046169793
linez:0_days_4:3,-2.1622862101,-0.5573616929
linez:0_days_4:4,-2.1574180882,-0.2277018621
linez:0_days_control:1,-0.0123010672,-0.041177534200000004
linez:0_days_control:2,0.0610784263,0.0545350021
linez:0_days_control:3,-0.15557847,0.1561174209
linez:0_days_control:4,0.10680111090000001,-0.1694748888
linez:1_days_4:1,0.8791624063,-0.3160194726
linez:1_days_4:2,0.5623190535,-0.1818481639
linez:1_days_4:3,0.7748527281,-0.2010365034
linez:1_days_4:4,0.8015096004000001,-0.24830637090000002
linez:1_days_control:1,1.2135496312,-0.038404138000000004
linez:1_days_control:2,1.0971953881,-0.041576321900000004
linez:1_days_control:3,0.7022352512000001,-0.2446202743
lipid:dextrose_exp:1,0.7767463209000001,-0.1024514291
lipid:dextrose_exp:2,-0.7767463209000001,0.1024514291
lipid:dextrose_hypo:1,8.6390006039,0.6022656957
lipid:dextrose_hypo:2,6.0347358478,-0.0886509872
lipid:dextrose_stat:1,4.8134957846,1.0703341997
lipid:dextrose_stat:2,4.7006199014,0.9833954499
lipid:lipid_exp:1,15.7644563779,-0.8466307376000001
lipid:lipid_exp:2,14.0341454251,-0.9097078577000001
lipid:lipid_stat:1,14.308183734,0.09691956110000001
lipid:lipid_stat:2,15.7194075428,-0.2094908423
mcr11:mcr11_mutant:1,0.09296494720000001,-0.1458427246
mcr11:mcr11_mutant:2,0.5422558028000001,0.0997324458
mcr11:mcr11_mutant:3,1.4447209205,-0.1017649764
mcr11:wt:1,0.1674515512,0.1086767614
mcr11:wt:2,-0.2960017103,-0.3296654831
mcr11:wt:3,0.1285501591,0.2209887217
miceAV_macro:24h_control:1,-0.0381274637,0.0598145464
miceAV_macro:24h_control:2,0.1532468521,-0.2625080846
miceAV_macro:24h_control:3,-0.1151193885,0.2026935382
miceBMDM:inf02:1,0.1508695492,-0.8404748374000001
miceBMDM:inf02:2,0.2682515941,-0.5990264488
miceBMDM:inf02:3,0.45080623400000003,-0.9377688018
miceBMDM:inf24:1,0.9656057471,-0.5957526793
miceBMDM:inf24:2,0.9855019740000001,-0.5428240125
miceBMDM:inf24:3,0.7397430299000001,-0.3961570508
miceBMDM:inf08:1,0.5913277139,-1.1766157344
miceBMDM:inf08:2,0.8427244235,-1.1258037869
miceBMDM:inf08:3,0.6679246823,-1.2625949871
miceBMDM:no_inf02:1,-0.0317199073,-0.1036942148
miceBMDM:no_inf02:2,-0.0455575503,0.0636326063
miceBMDM:no_inf02:3,0.07727745750000001,0.0400616085
miceBMDM:no_inf24:1,1.4990919677,-0.5181876644
miceBMDM:no_inf24:2,1.2289676835,-0.0529348217
miceBMDM:no_inf24:3,1.3083434377,-0.19579715350000002
miceBMDM:no_inf08:1,1.1248143477,-0.17320943260000002
miceBMDM:no_inf08:2,1.0950314412,-0.30167384740000003
miceBMDM:no_inf08:3,1.2734431178,-0.2924963359
miceNF:control:1,0.6643178149,-0.1411474361
miceNF:control:2,-0.6643178149,0.1411474361
miceNF:invivo:1,2.1101713112000002,-0.45608724440000004
miceNF:invivo:2,0.5748911983,-0.3946433183
miceNF:invivo:3,1.5294582227,-0.3340134549
mihF:mihF_mutant_atc:1,-0.8396855362000001,1.1287902546
mihF:mihF_mutant_atc:2,-0.2394774208,0.7914415725
mihF:mihF_mutant_no_atc:1,1.1386882795,-0.9508103258
mihF:mihF_mutant_no_atc:2,0.4800910155,-0.4541237474
mihF:wt_atc:1,-0.0769267696,0.0041405486
mihF:wt_atc:2,0.5608922646,-1.0422294225
mihF:wt_no_atc:1,-0.18588848600000002,-0.3015564981
mihF:wt_no_atc:2,0.18588848600000002,0.3015564981
mmpl3:mutant_no_ATC:1,-0.7285451848000001,-0.0217967316
mmpl3:mutant_no_ATC:2,0.7285451848000001,0.0217967316
mmpl3:mutant_with_ATC:1,-0.1032093125,0.43845754730000003
mmpl3:mutant_with_ATC:2,-0.6521263121,0.43654524110000004
mrsI:ko_iron_atc:1,-1.2419596705,0.175476281
mrsI:ko_iron_atc:2,0.3252353863,0.0638090291
mrsI:ko_iron_no_atc:1,-16.907396016,1.2924147199
mrsI:ko_iron_no_atc:2,-16.4836606584,1.5792470766
mrsI:ko_ox_atc:1,-16.136784061,1.650481447
mrsI:ko_ox_atc:2,-16.1030337121,1.2251106136
mrsI:ko_ox_no_atc:1,0.4008284299,-0.29690977900000004
mrsI:ko_ox_no_atc:2,1.0790020078,-0.5380696323
mrsI:ko_sds_atc:1,1.3184742048,-0.5320830447
