,A,ExsB
Dispersed_cells:PAO1_Biofilm:1,-10.0965015233,-1.379241855
Dispersed_cells:PAO1_Biofilm:2,-9.7611594781,-0.737483269
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-3.5999573117,-1.076833774
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.6626524197,-0.686855341
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-3.0139965772,-0.5330160230000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.1663426254,0.22454063600000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.0380866975,-0.256317293
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.1282559278,0.031776657
Farnesol_treatment:RNA of 0-1F_L:1,0.24575852110000002,0.13675363000000001
Farnesol_treatment:RNA of 0-1F_L:2,-1.0454403443,-0.166290285
Farnesol_treatment:RNA of 0-1F_L:3,0.7996818232,0.029536654000000002
Farnesol_treatment:RNA of 6-F_L1:1,2.767199594,0.226299944
Farnesol_treatment:RNA of 6-F_L1:2,0.0578780458,0.030728555
Farnesol_treatment:RNA of 6-F_L1:3,0.3663854691,0.11768576800000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.2362175869,-0.20429951600000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.2362175869,0.20429951600000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.6619787028,-0.20694410200000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.6037854436,-0.9623438990000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.4484180239,0.14732377200000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.30334859740000003,0.273934267
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.6998599259,0.000992073
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.0780490466,0.002963971
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.223118473,-0.424222011
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.25455812170000003,0.551338799
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.49475222950000003,-0.428234869
HapZ_SagS_mutant:delHapZp:1,-0.03447601,-0.207463633
HapZ_SagS_mutant:delHapZp:2,-0.3407857373,-0.7799342130000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.13048269410000002,0.441720696
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.3642695353,-0.013485827
HapZ_SagS_mutants:delHApZ:1,-0.1238416844,-0.691950287
HapZ_SagS_mutants:delHApZ:2,-0.1867414356,-0.7657979610000001
HapZ_SagS_mutants:delHApZ:3,-0.8888693317,-0.727163334
HapZ_SagS_mutants:delSagS:1,-0.15378386230000002,-0.32348080700000004
HapZ_SagS_mutants:delSagS:2,-0.5353695941000001,-0.6238383200000001
HapZ_SagS_mutants:delSagS:3,-0.4386277431,-0.01938385
HapZ_SagS_mutants:delHapZp:3,-0.8728508123000001,-0.034801598
Lung_infection_transcriptome:PA01_LS1:1,11.4485855432,2.501515202
Lung_infection_transcriptome:PA01_LS1:2,10.878332614,1.7342275530000002
Lung_infection_transcriptome:PA01_CS1:1,-0.1220678612,-0.251372133
Lung_infection_transcriptome:PA01_CS1:2,0.1220678612,0.251372133
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.0397642293,0.30736439600000004
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.0397642293,-0.30736439600000004
Metabolic_fitness_plasmid:PAO1_pAKD1:1,6.1674374667,0.49692616600000006
Metabolic_fitness_plasmid:PAO1_pAKD1:2,5.8475711245,0.21839091600000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-3.8417170425,-0.137022633
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-3.4135488212,0.152117152
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,8.0032704179,0.56535495
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,9.4939657463,0.768656706
Metabolic_fitness_plasmid:PAO1_pBS228:1,15.1456287146,1.901460586
Metabolic_fitness_plasmid:PAO1_pBS228:2,15.0486609412,2.158510822
Metabolic_fitness_plasmid:PAO1_RmS149:1,4.8478629492,-0.145161902
Metabolic_fitness_plasmid:PAO1_RmS149:2,5.8255682556,0.29176369999999996
Mucin_glycans:ABTGC:1,1.8410976865,0.058739885000000006
Mucin_glycans:ABTGC:2,-3.0448354385,-0.20146250300000001
Mucin_glycans:ABTGC:3,-2.4977219816,-0.057322717
Mucin_glycans:ABTGC:4,2.0832725202,0.181024485
Mucin_glycans:ABTGC:5,1.6181872134000002,0.01902085
Mucin_glycans:MUC5B:1,-5.46959208,-1.293518422
Mucin_glycans:MUC5B:2,-6.0885219548,-0.8458848320000001
Mucin_glycans:Glycans:1,-4.4141326773,-0.347013084
Mucin_glycans:Glycans:2,-5.9393192532,-0.779219039
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-10.2920346958,-1.228150624
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-10.1005912508,-1.478721992
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-10.9393469503,-1.240549054
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.5189926483,-0.43518528700000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,2.6142512346,0.399127844
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.3650761258,0.41526528500000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-6.3470599563,-0.7644194270000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-5.5498602881,-0.44588444200000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-6.2749565401,-0.607172519
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,4.8376211194,0.044972596000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,7.5740563081,1.117405607
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,5.760199357,0.655098186
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.0397463455,0.064868072
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.0397463455,-0.064868072
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-8.0608802804,-1.764092298
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-6.3446085299,-1.592136916
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-14.8128203125,-2.573284901
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-14.8262920316,-2.5035194560000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-4.4729232119,-1.6587515110000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-3.8041825009,-1.504317648
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-5.1988349345,-1.8373218150000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-4.6525999981,-1.5748257190000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.4299070601,0.046663433000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.6415536460000001,0.039555522
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.562567841,0.020023005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.5088928651,-0.10624196
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.4120502286,0.024176678
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,5.3350449114,0.094785724
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.2557726266,0.011248971
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.4764197938,0.004146716
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.7321924203,-0.015395686
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,8.4624544637,0.32106576000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,9.3402297562,0.6594049860000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,5.6860019517,-0.7868606890000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.4318884709,-1.204780195
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-5.9585512177,-0.43567786900000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-5.8935619546,-0.369363196
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-5.9505710476,-0.175429681
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-5.5412684473,-1.790197617
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-6.0200780231,-1.274727443
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-5.1373642395,-1.657560858
Rosmarinic_acid:PAO1-100UMRA:1,2.1576344066,0.10232376
Rosmarinic_acid:PAO1-100UMRA:2,1.4018644764000001,-0.48092103500000005
Rosmarinic_acid:PAO1_DMSO_Control:1,0.2896131664,0.14084448100000002
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1962489571,-0.046881459
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.4858621234,-0.09396302100000001
Testosterone_treatment:Testosterone_Control:1,-2.5879353864,-0.538009469
Testosterone_treatment:Testosterone_Control:2,2.5879353864,0.538009469
Testosterone_treatment:Testosterone_2.5:1,6.0543498246,0.832754705
Testosterone_treatment:Testosterone_2.5:2,2.6157879666,0.557570475
Tf_toxin_expression:PAO1_WT:1,-1.9007413938000002,-0.297995077
Tf_toxin_expression:PAO1_WT:2,1.9007413938000002,0.297995077
Tf_toxin_expression:PAO1_derfA:1,-5.821239477,-0.9789690050000001
Tf_toxin_expression:PAO1_derfA:2,-5.9623159798,-1.017412915
Zinc_treatment:PA_Zn:1,-1.9374995522,0.044877836000000004
Zinc_treatment:PA_Zn:2,-1.8885152993,-0.5104493720000001
Zinc_treatment:PA_Zn:3,-1.1803170401,0.106489147
Zinc_treatment:PA_Zn_wt:1,-0.0179260907,0.198728173
Zinc_treatment:PA_Zn_wt:2,0.0179260907,-0.198728173
Paeru_PRECISE:CAMHB_wt:1,1.9155676173,0.30426300100000003
Paeru_PRECISE:CAMHB_wt:2,2.146731244,0.44249525300000003
Paeru_PRECISE:CAMHB_wt:3,1.9473142795,0.6132074230000001
Paeru_PRECISE:CAMHB_wt:4,2.5534186197,0.171764343
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.7521379888,0.12150298500000001
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.7614813713,-0.17016659
Paeru_PRECISE:M9glucAA_Pqt:1,-2.1640009241,-0.20334278600000003
Paeru_PRECISE:M9glucAA_Pqt:2,-1.6447716229,-0.592055054
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.1289404374,-0.925799307
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.7715544808,-0.44211418100000005
Paeru_PRECISE:M9glucAA_NaCl:1,17.0033209257,2.339008997
Paeru_PRECISE:M9glucAA_NaCl:2,16.3615392565,2.807785349
Paeru_PRECISE:M9glucAA_NaCl:3,16.2635009846,2.460425486
Paeru_PRECISE:CAMHB_wt:5,3.0780595972,0.5911259590000001
Paeru_PRECISE:CAMHB_wt:6,2.9222607954,0.501450766
Paeru_PRECISE:LB_wt:1,10.2731659046,0.47489727
Paeru_PRECISE:LB_wt:2,8.5223172162,0.785404172
Paeru_PRECISE:M9glucAA_wt:1,-0.0361516827,-0.093220123
Paeru_PRECISE:M9glucAA_wt:2,0.0361516827,0.093220123
Paeru_PRECISE:M9glucAA_lowpH:1,1.9482296526,1.006256326
Paeru_PRECISE:M9glucAA_lowpH:2,1.2379429531000001,0.544451837
Paeru_PRECISE:M9glucAA_DPD:1,0.24817477170000002,0.44844875500000003
Paeru_PRECISE:M9glucAA_DPD:2,1.8728239724,1.042037928
Paeru_PRECISE:M9sucAA_wt:1,6.0601078019,0.8311275300000001
Paeru_PRECISE:M9sucAA_wt:2,5.5943822139,0.303960022
Paeru_PRECISE:M9glucAA_NaCl:4,17.1825554084,2.731269977
Paeru_PRECISE:M9glucAA_NaCl:5,17.3070291697,2.872668333
Paeru_PRECISE:M9sucAA_wt:3,2.6883709700000002,0.703303199
Paeru_PRECISE:M9sucAA_wt:4,2.5589836774,0.587369024
Paeru_PRECISE:R10LB_wt:1,3.0102598848,0.887988489
Paeru_PRECISE:M9glucAA_NaCl:6,5.2749222382,0.8390703780000001
Paeru_PRECISE:M9glucAA_NaCl:7,5.4576811385,1.187743473
Paeru_PRECISE:M9fructAA_wt:1,-0.312247455,-0.076817009
Paeru_PRECISE:M9fructAA_wt:2,-0.0471368067,-0.16167419300000002
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.43483129670000004,0.155360632
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.00368171,0.139507775
Paeru_PRECISE:M9pyruvAA_wt:1,1.7411932970000001,0.40615081000000003
Paeru_PRECISE:M9pyruvAA_wt:2,1.1772550634,0.317273803
Paeru_PRECISE:M9fructAA_wt:3,0.435690458,-0.674726421
Paeru_PRECISE:M9fructAA_wt:4,1.4656565287,0.003296162
Paeru_PRECISE:M9GlcNAcAA_wt:3,3.7830901317,-0.40426823500000003
Paeru_PRECISE:M9GlcNAcAA_wt:4,4.9376410034,0.200254109
Paeru_PRECISE:M9glycAA_wt:1,5.2038690906,0.73550056
Paeru_PRECISE:M9glycAA_wt:2,4.9503172412000005,0.48453869600000005
Paeru_PRECISE:M9pyruvAA_wt:3,8.8310778221,0.769532525
Paeru_PRECISE:CAMHB_wt:7,2.5082322747,0.7954972170000001
Paeru_PRECISE:CAMHB_wt:8,2.1480588409,0.896039938
Paeru_PRECISE:R10LB_wt:2,8.5319107533,1.8069006459999999
Paeru_PRECISE:R10LB_wt:3,4.7113946681000005,1.082991101
Paeru_PRECISE:R10LB_wt:4,8.2091044144,1.62903046
Paeru_PRECISE:R10LB_wt:5,5.9162557577,1.306545055
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.3256862536,0.6646151250000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.2392884372,0.8621776870000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,1.136738121,0.47568471700000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.2448555224,-0.224220636
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.7472061222,0.430702803
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.09510579,0.496057116
Paeru_PRECISE:M9sucAA_wt:5,0.4698735787,0.074376178
Paeru_PRECISE:M9sucAA_wt:6,0.18470147550000002,0.029681233
Paeru_PRECISE:R10LB_wt:6,8.2489743105,1.5467435360000001
Paeru_PRECISE:R10LB_wt:7,7.5710450266,1.817456842
Paeru_PRECISE:LB_wt:3,6.6368797056,3.019876292
Paeru_PRECISE:LB_wt:4,8.2065736893,2.405548795
Paeru_PRECISE:R10LB_NaCl:1,14.5285968226,1.716241802
Paeru_PRECISE:R10LB_NaCl:2,15.1027077468,2.412360223
Paeru_PRECISE:M9glucAA_PAO1_wt:1,7.2063181765,3.464246563
Paeru_PRECISE:M9glucAA_Zn:1,-1.3423130768,-3.539515474
Paeru_PRECISE:M9glucAA_Cu:1,5.7439584578,2.199332253
Paeru_PRECISE:M9glucAA_NaOCl:1,25.4551293415,6.410894268
Paeru_PRECISE:M9GlcNAcAA_8:1,19.2890050416,5.628290948
Paeru_PRECISE:M9GlcNAcAA_8:2,16.2967939255,3.9893323890000003
Paeru_PRECISE:M9GlcNAcAA_4:1,9.1144518314,3.267232776
Paeru_PRECISE:M9GlcNAcAA_4:2,15.2175443143,4.278010665
Paeru_PRECISE:M9GlcNAcAA_2:1,11.1776239245,3.81972886
Paeru_PRECISE:M9GlcNAcAA_2:2,14.8161758525,3.9322500160000002
Paeru_PRECISE:M9GlcNAcAA_1:1,11.1865509906,4.052333949
Paeru_PRECISE:M9GlcNAcAA_1:2,12.888995212,3.840390174
Paeru_PRECISE:M9glucAA_NaOCl:2,20.6045233624,5.138716181
Paeru_PRECISE:M9glucAA_Cu:2,3.0172358635,2.124477462
Paeru_PRECISE:M9glucAA_Fe:1,4.8883862418,2.065034314
Paeru_PRECISE:M9glucAA_Fe:2,2.9583023341,2.109142505
Paeru_PRECISE:M9glucAA_Zn:2,5.9792837662,2.517648971
Paeru_PRECISE:M9glucAA_PAO1_wt:2,6.4425733877999996,2.452887784
Paeru_PRECISE:CAMHB_Mec:1,3.2098894467,0.594796804
Paeru_PRECISE:CAMHB_Mec:2,3.0129348323,0.7097617690000001
Paeru_PRECISE:CAMHB_Azt:1,2.2285686577,0.795771215
Paeru_PRECISE:CAMHB_Azt:2,2.7871646029,0.9740190310000001
Paeru_PRECISE:CAMHB_Pip:1,0.2101013058,-0.796844175
Paeru_PRECISE:CAMHB_Pip:2,1.6785179400999999,-0.9367746640000001
Paeru_PRECISE:CAMHB_Ceft:1,0.3265690974,-0.44988660500000005
Paeru_PRECISE:CAMHB_Ceft:2,-2.7488244829,-3.539515474
Paeru_PRECISE:CAMHB_Ceft:3,0.5194360720000001,-0.779306739
Paeru_PRECISE:CAMHB_Ceft:4,0.8500454380000001,-1.077464625
Paeru_PRECISE:M9glucAA_Ceft:1,-1.9303838118,0.46540035500000004
Paeru_PRECISE:M9glucAA_Ceft:2,0.4958070242,-0.064106989
Paeru_PRECISE:M9glucAA_Gent:1,-0.0060089784,0.6944606520000001
Paeru_PRECISE:M9glucAA_Gent:2,-1.0889080351,0.606728672
Paeru_PRECISE:M9glucAA_Pip:1,-0.1446088185,0.48157581400000005
Paeru_PRECISE:M9glucAA_Pip:2,0.1946407876,0.43776500100000004
Paeru_PRECISE:M9glucAA_Azt:1,1.4624902494,1.107285218
Paeru_PRECISE:M9glucAA_Azt:2,1.3721314022,1.179160068
Paeru_PRECISE:CAMHB_Mero:1,1.7622797742,0.703145027
Paeru_PRECISE:CAMHB_Mero:2,2.3628948167,0.8722369430000001
Paeru_PRECISE:CAMHB_Tet:1,4.6610702175,1.968772481
Paeru_PRECISE:CAMHB_Tet:2,5.5753506755,1.2399901930000001
Paeru_PRECISE:R10LB_Gent:1,7.3996226325,2.173183386
Paeru_PRECISE:R10LB_Ceft:1,9.3613839707,1.616244497
Paeru_PRECISE:R10LB_Ceft:2,6.293283408,1.438346597
Paeru_PRECISE:CAMHB_Biofilm:1,6.5551877753,2.659770565
Paeru_PRECISE:CAMHB_Biofilm:2,4.5721611371,1.515699506
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.316077537,0.9080604830000001
Paeru_PRECISE:M9glucAA_Biofilm:2,0.0502628065,1.08735496
Paeru_PRECISE:R10LB_Gent:2,4.0279267395,1.107928588
Paeru_PRECISE:R10LB_Pip:1,2.4919369382,0.5217868910000001
Paeru_PRECISE:R10LB_Pip:2,2.1342404265,0.456489207
Paeru_PRECISE:R10LB_Mec:1,7.0807630295,1.741416381
Paeru_PRECISE:R10LB_Mec:2,7.0750437161,1.398727514
Paeru_PRECISE:CAMHB_Azt:3,8.7717934611,2.429857083
Paeru_PRECISE:CAMHB_Azt:4,5.5663878426,1.856378861
Paeru_PRECISE:CAMHB_Biofilm:3,14.2830266355,3.060553582
Paeru_PRECISE:CAMHB_Biofilm:4,10.5408894531,2.845572238
Paeru_PRECISE:M9glucAA_Biofilm:3,2.6185838938,1.141266133
Paeru_PRECISE:M9glucAA_Biofilm:4,4.3136958438,1.168285658
Paeru_PRECISE:R10LB_Mero:1,1.1654343287,0.27658207100000004
Paeru_PRECISE:R10LB_Mero:2,2.6098236486,0.48222175
Paeru_PRECISE:LB_Cam:1,13.2529563486,4.682920796
Paeru_PRECISE:LB_Cam:2,12.2410962719,4.450193714
Paeru_PRECISE:CAMHB_Ceft:5,-0.20031978490000002,-0.03873915
Paeru_PRECISE:CAMHB_Cip:1,1.6429107728,0.60077751
Paeru_PRECISE:CAMHB_Cip:2,2.0779677328,0.9497507730000001
ampC_mutation:PA_Cef_taz_wt:1,-0.5669219832,-0.275224036
ampC_mutation:PA_mutS_Cef_taz:1,-6.6420324878,-1.000013896
ampC_mutation:PA_mutS:1,-4.0471971033,0.17805347400000002
ampC_mutation:PA_mutS:2,-7.1872015641,-1.231737005
ampC_mutation:PA_mutS:3,2.9757861511,0.9821825750000001
ampC_mutation:PA_Cef_taz_wt:2,0.5669219832,0.275224036
ampC_mutation:PA_mutS_Cef_taz:2,-9.1842669304,-0.712022711
ampC_mutation:PA_mutS:4,-6.3269603439,-0.517352637
ampC_mutation:PA_mutS:5,-7.7043718538,-1.431171773
ampC_mutation:PA_mutS:6,-0.09869293920000001,0.10565063400000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,2.0406606286,1.332216426
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.1031480778,1.069145935
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.0085770208,-0.10399688500000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.8117512436000001,0.461867077
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.8452144184,0.47444531300000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-2.2674677308,1.651800712
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.9074793355,0.646263743
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.9074793355,-0.646263743
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-1.0028459203,0.7731390100000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,-3.5576713083,0.787427403
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,-11.8601166759,-0.516440405
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,-12.8958411643,-2.552005625
cysB_mutant:PAO1HH_wt:1,0.9457393719,-0.079944634
cysB_mutant:PAO1HH_wt:2,-0.9457393719,0.079944634
cysB_mutant:cysBHH:1,-8.3876358112,-1.788311889
cysB_mutant:cysBHH:2,-8.76519024,-1.767115132
cysB_mutant:cysBHH:3,-9.1017686653,-1.30116947
ersA_knockout:delersA:1,-0.36156089280000003,0.348562111
ersA_knockout:delersA:2,0.3998207996,0.501292517
ersA_knockout:wt_BHI:1,0.3989187812,0.182673772
ersA_knockout:wt_BHI:2,-0.3989187812,-0.182673772
gcsR_mutant:PAO1_rep_wt:1,-0.2636799175,-0.20870248700000002
gcsR_mutant:PAO1_rep_wt:2,0.2636799175,0.20870248700000002
gcsR_mutant:GcsR_rep:1,-2.1814343065,-0.34810986800000004
gcsR_mutant:GcsR_rep:2,-1.43767059,-0.589554025
mexZ_knockout:del_mexZ:1,-2.0541100005,-0.641035586
mexZ_knockout:del_mexZ:2,-1.4145327444,-0.5884722290000001
mexZ_knockout:del_mexZ:3,-0.6559413028000001,-0.40315284500000004
mexZ_knockout:wt_LB:1,0.844159658,0.44366293
mexZ_knockout:wt_LB:2,-0.8218428048,-0.10891827200000001
