,A,fnr
dephostatin:LPM_Dephostatin:1.0,9.2913872925,-0.6841316615
dephostatin:LPM_Dephostatin:2.0,9.9061625202,-0.7563604342
dephostatin:LPM_Dephostatin:3.0,7.3449642675,-0.899874532
efflux_inhibition:Chlorpromazine:1.0,25.8962392132,0.3248099579
efflux_inhibition:Chlorpromazine:2.0,15.6712932523,0.7242453888
efflux_inhibition:Chlorpromazine:3.0,0.16917597180000002,0.7378409044
efflux_inhibition:PABN:1.0,-3.9001930469,-0.7437616609000001
efflux_inhibition:PABN:2.0,11.2588565141,0.45186304780000003
efflux_inhibition:no_treatment:1.0,-0.5720030757,-0.8162575195
efflux_inhibition:no_treatment:2.0,-2.4504126669,0.1837018931
efflux_inhibition:no_treatment:3.0,3.0224157427,0.6325556263000001
efflux_inhibition:Chlorpromazine:4.0,-0.44564121840000004,0.33944339630000003
efflux_inhibition:PABN:3.0,14.9964234573,-0.1504654271
fis_regulatory_network:GX_EE:1.0,-1.6121610767,-0.0867909107
fis_regulatory_network:GX_EE:2.0,-0.7729404792,0.0916357374
fis_regulatory_network:GX_TS:1.0,-34.469452254,0.2845204485
fis_regulatory_network:GX_TS:2.0,-35.0029942815,-0.0837661006
fis_regulatory_network:WT_EE:1.0,0.1198016719,-0.024788964900000002
fis_regulatory_network:WT_EE:2.0,-0.1198016719,0.024788964900000002
fis_regulatory_network:WT_TS:1.0,-36.383530005,0.6038375524
fis_regulatory_network:WT_TS:2.0,-35.1070039416,0.2856567678
fis_regulatory_network:OX_EE:1.0,-5.9604467296,0.2914560517
fis_regulatory_network:OX_EE:2.0,-6.1473653764,0.3826071588
fis_regulatory_network:OX_TS:1.0,-31.7359075918,-0.2721433833
fis_regulatory_network:OX_TS:2.0,-33.6730249159,0.3971264131
persisters:rep:1.0,-0.526692708,0.140484562
persisters:rep:2.0,0.526692708,-0.140484562
proQ_pulse_expression:empty_vector:1.0,-0.9721895604,-0.0425218348
proQ_pulse_expression:empty_vector:2.0,0.9721895604,0.0425218348
proQ_pulse_expression:long_STnc540_overexpression:1.0,-0.7843369239,-0.028111481600000002
proQ_pulse_expression:long_STnc540_overexpression:2.0,1.5421263003,-0.0409493333
proQ_pulse_expression:short_STnc540_overexpression:1.0,0.6758675579,-0.061923006200000005
proQ_pulse_expression:short_STnc540_overexpression:2.0,1.1965663585,-0.0259686483
proQ_virulence:dhfq_dproQ_LB:1.0,9.8055722266,-0.0337076202
proQ_virulence:dhfq_dproQ_LB:2.0,2.1169697666,0.5731811657
proQ_virulence:dhfq_dproQ_LB:3.0,-2.2302962979,0.0774935427
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-5.7150702939,0.4464643567
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-6.20450534,0.5117788919
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-5.8283376014,0.3655593733
proQ_virulence:dhfq_LB:1.0,6.7591144285,0.6297192923
proQ_virulence:dhfq_LB:2.0,6.9084379578,0.5896765806
proQ_virulence:dhfq_LB:3.0,7.5324122268,0.5863022313
proQ_virulence:dhfq_SPI-2:1.0,-3.1430192889,-0.0408671166
proQ_virulence:dhfq_SPI-2:2.0,-5.2735662422,-0.0289318954
proQ_virulence:dhfq_SPI-2:3.0,-4.4463384849,-0.1183030421
proQ_virulence:dproQ_LB:1.0,3.9343478491,0.07407598630000001
proQ_virulence:dproQ_LB:2.0,0.055524547800000004,0.2616184312
proQ_virulence:dproQ_LB:3.0,-1.2971104219,0.4050328465
proQ_virulence:dproQ_SPI-2:1.0,0.0387508476,0.7660658918000001
proQ_virulence:dproQ_SPI-2:2.0,-3.2878820369,0.7868821386
proQ_virulence:dproQ_SPI-2:3.0,-1.5759930752,0.7212890865
proQ_virulence:WT_LB:1.0,1.4972670086,0.16396626220000002
proQ_virulence:WT_LB:2.0,-5.3945943418,-0.0393579206
proQ_virulence:WT_LB:3.0,3.8973273332,-0.1246083416
proQ_virulence:WT_SPI-2:1.0,-2.9717528768,0.37969533910000003
proQ_virulence:WT_SPI-2:2.0,-2.298378151,0.5077259415
proQ_virulence:WT_SPI-2:3.0,-3.7876172587,0.5585309357
rcsB:del_rcsB_S207C:1.0,1.0980966868,-0.1312436466
rcsB:del_rcsB_WT:1.0,-1.2340225468,-0.0778294352
rcsB:del_rcsB:1.0,3.6691902836,-0.0678172056
rcsB:del_rcsB_H12A:1.0,4.3326563205,-0.08526874770000001
rcsB:del_rcsB_D56A:1.0,1.139264706,0.0397486581
rcsB:del_rcsB_M88A:1.0,2.5604043133000003,0.0485811744
rcsB:del_rcsB_H77A:1.0,2.102884968,-0.1218507884
rcsB:del_rcsB_L108A:1.0,3.3113837595,0.091209828
rcsB:del_rcsB_S207C:2.0,5.2562599297,-1.2187164898
rcsB:del_rcsB_WT:2.0,0.9364302864,0.11620528670000001
rcsB:del_rcsB:2.0,3.6573709637,-0.0986797147
rcsB:del_rcsB_H12A:2.0,3.8227966954,-0.0409533164
rcsB:del_rcsB_D56A:2.0,1.7691361042,0.5077685283
rcsB:del_rcsB_H77A:2.0,-0.0236865499,0.173891928
rcsB:del_rcsB_L108A:2.0,2.4728434036999998,0.0037456819
rcsB:del_rcsB_WT:3.0,0.29759226040000003,-0.0383758515
rcsB:del_rcsB_H12A:3.0,0.9510762852,0.1007690158
rcsB:del_rcsB_D56A:3.0,3.2428556573,-0.1895363101
rcsB:del_rcsB_M88A:2.0,1.122449767,-0.0937811909
rcsB:del_rcsB_H77A:3.0,3.362248063,0.17428208620000002
rcsB:del_rcsB_L108A:3.0,3.875764071,-0.0482178294
ribodepletion:RiboZero:1.0,-0.0292787012,0.0260376489
ribodepletion:RiboZero:2.0,0.0292787012,-0.0260376489
single_carbon_source:mucic:1.0,0.8894983557,0.0552244868
single_carbon_source:mucic:2.0,-0.8894983557,-0.0552244868
single_carbon_source:tartarate:1.0,8.4480851685,-0.27579199400000004
single_carbon_source:tartarate:2.0,6.337162196,-0.062139801300000005
ssrA_ssrB_TCS:ssrB_minus:1.0,0.2427266213,0.0391908108
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.06455885580000001,-0.058000026
ssrA_ssrB_TCS:ssrB_minus:3.0,-0.17816776550000002,0.018809215100000002
ssrA_ssrB_TCS:ssrB_plus:1.0,14.3315044494,-0.3599253912
ssrA_ssrB_TCS:ssrB_plus:2.0,14.9097671003,-0.5327364647
ssrA_ssrB_TCS:ssrB_plus:3.0,12.3378742929,-0.3531205604
yedF:WT:1.0,1.3097798051,0.5839472762
yedF:WT:2.0,-1.3097798051,-0.5839472762
yedF:del_yedF:1.0,9.5812723616,1.5301605957
yedF:del_yedF:2.0,4.7594988614,1.4245729367
yedF:del_yedF:3.0,-4.5374123501,1.0578401647
14028S_paratyphiA:37C_stationary:1.0,-12.1951983323,1.3210511065000001
14028S_paratyphiA:42C_log:1.0,2.3068791182,0.37070768590000003
14028S_paratyphiA:37C_log:1.0,-0.299208183,-0.0929555732
14028S_paratyphiA:42C_log:2.0,4.1234110228,0.1789013748
14028S_paratyphiA:37C_stationary:2.0,-10.4796669773,1.2204715642
14028S_paratyphiA:37C_log:2.0,0.299208183,0.0929555732
7TF:hilC:1.0,5.2230824832,-1.6155217778000002
7TF:del_hilD:1.0,-3.7124150415,0.21160284540000002
7TF:WT:1.0,0.1711236211,-0.021034811900000002
7TF:hilD:1.0,0.7178986786,-1.1147854403
7TF:WT:2.0,1.6795217913,-0.0727430829
7TF:del_sprB:1.0,5.0831190438,-0.3666439761
7TF:del_rtsB:1.0,1.4395534058,-0.1821421352
7TF:rtsA:1.0,5.3090087135,-1.4434799414000001
7TF:del_invF:1.0,0.9557077994000001,0.0035374902
7TF:sprB:1.0,8.2949483934,-1.1587926367999999
7TF:hilD:2.0,-0.0249120301,-1.2702671154
7TF:del_invF:2.0,1.6224037338000001,-0.15762463300000001
7TF:del_rtsB:2.0,4.7745477296,-0.2515758141
7TF:hilC:2.0,2.7461782193,-0.9110854802
7TF:WT:3.0,-1.8061415992,0.0460459563
7TF:del_hilD:2.0,-2.9922263756,-0.0588918665
7TF:rtsA:2.0,3.5313028321,-0.5858498997
7TF:invF:1.0,1.329397084,-0.5432778213
7TF:invF:2.0,6.2581316974,-1.1358337044
7TF:sprB:2.0,9.0868518125,-1.6148148246
7TF:del_sprB:2.0,4.3193235322,-0.5408884937
7TF:WT:4.0,-0.0445038132,0.0477319384
MMC:del_rtcB_No treatment:1.0,-0.1090227367,0.1906460537
MMC:WT_No_treatment:1.0,0.5086725332,0.0729465719
MMC:WT_No_treatment:2.0,-0.6841494481,0.24747934200000002
MMC:del_rtcR_No_treatment:1.0,-1.3607966539,0.13061840500000002
MMC:del_rtcR_3mM_MMC:1.0,7.8229723175,0.2487159395
MMC:WT_No_treatment:3.0,0.1754769149,-0.3204259139
MMC:del_rtcB_3mM_MMC:1.0,5.6487641069,0.6237190921
MMC:del_rtcB_3mM_MMC:2.0,5.0899663789,0.47506151290000004
MMC:del_rtcR_3mM_MMC:2.0,6.6317960312,0.48387124950000004
MMC:del_rtcR_3mM_MMC:3.0,-4.0580598096,0.2732436283
MMC:del_rsr_No_treatment:1.0,1.7282977763,-0.3081924153
MMC:del_rtcB_3mM_MMC:3.0,5.1578891021,0.6571261084000001
MMC:del_rtcR_No_treatment:2.0,1.9575395445,-0.057386713000000006
MMC:del_rsr_3mM_MMC:1.0,4.0436153329,0.5537916086
MMC:del_rtcB_No treatment:2.0,0.3723488917,0.176500287
MMC:WT_3mM_MMC:1.0,7.3365931186,0.601630505
MMC:del_rsr_3mM_MMC:2.0,4.4685373638,0.41369188570000004
MMC:WT_3mM_MMC:2.0,5.9345775622,0.561670827
MMC:del_rsr_No_treatment:2.0,-0.839597836,-0.1685457846
MMC:del_rtcB_No treatment:3.0,1.2566792687000001,0.0700465039
MMC:del_rsr_No_treatment:3.0,2.0334373624,-0.1915716775
Nontyphoidal_comparisons:rep:1.0,4.5491387129,0.0025319145000000003
Nontyphoidal_comparisons:rep:2.0,-4.9763143224,0.10541563
Nontyphoidal_comparisons:rep:3.0,0.4271756095,-0.1079475445
araC:delta_araC_LB:1.0,2.0242265964,0.3801738999
araC:WT_LB:1.0,0.0727421395,0.0522703754
araC:WT_LB:2.0,-0.0727421395,-0.0522703754
araC:delta_araC_LB:2.0,-0.8308075563,0.0557202607
csgD:WT_planktonic_TP1:1.0,1.571909858e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,5.0557870449,0.3076356166
csgD:WT_aggregate_TP2:1.0,7.4213264478,-0.8581059455000001
csgD:del_csgD_planktonic_TP1:1.0,4.250879179,0.1949338588
csgD:WT_planktonic_TP3:1.0,-0.0728292462,0.6481663949
csgD:del_csgD_planktonic_TP3:1.0,-2.0889190875,0.7987455373
csgD:WT_planktonic_TP2:1.0,3.3171337472999998,0.1752374271
csgD:WT_aggregate_TP3:1.0,-2.5324937008,-0.5490344115
csgD:PcsgD_planktonic_lux_TP1:1.0,0.0630011249,0.4278842195
csgD:PcsgD_planktonic_lux_TP4:1.0,12.9724171851,1.0257296091
csgD:PcsgD_aggregate_lux_TP3:1.0,-3.4740965595,-0.6744421181
csgD:PcsgD_planktonic_lux_TP2:1.0,5.0140978785,0.6213547072
csgD:PcsgD_planktonic_lux_TP3:1.0,0.7758088544,0.7145280388
csgD:del_csgD_planktonic_TP4:1.0,2.0604113437,0.39706572910000004
csgD:WT_aggregate_TP4:1.0,-1.4122055225,-0.3774452699
csgD:PcsgD_aggregate_lux_TP4:1.0,-3.162664991,0.25432571460000003
csgD:PcsgD_aggregate_lux_TP2:1.0,8.2132582944,-0.8440697551
csrA:10min_LB_csrA:1.0,12.6206251226,-4.8269305688
csrA:10min_LB_WT:1.0,8.3815448847,-5.2369664459
csrA:2.5min_LB_csrA:1.0,11.4779329119,-3.0338620473
csrA:5min_mLPM_WT:1.0,0.048653740800000005,-3.4012737758
csrA:15min_mLPM_csrA:1.0,-8.1841130035,-2.4354783322
csrA:5min_LB_WT:1.0,15.6771166148,-5.9335977098
csrA:2.5min_LB_WT:1.0,8.3115091557,-2.4812010519
csrA:0min_LB_WT:1.0,0.302725792,0.1552619563
csrA:15min_LB_WT:1.0,5.0282615884,-4.8948232575
csrA:0min_mLPM_WT:1.0,-11.8474439173,0.0066144139
csrA:15min_LB_csrA:1.0,8.1014257825,-3.9919070248
csrA:15min_mLPM_WT:1.0,-12.3917517413,-2.172127955
csrA:15min_LB_csrA:2.0,9.288100119,-5.0490049499
csrA:0min_mLPM_WT:2.0,-12.2471047862,-0.0814532354
csrA:0min_LB_csrA:1.0,0.2071352878,0.1749588174
csrA:15min_LB_WT:2.0,5.5092544979,-4.3744520108
csrA:15min_mLPM_WT:2.0,-4.2811322828,-1.9809236246
csrA:5min_LB_WT:2.0,13.1775244433,-5.6810922848
csrA:5min_mLPM_WT:2.0,2.1768834238,-2.9615769958
csrA:2.5min_LB_WT:2.0,10.7783007743,-2.5826529008
csrA:5min_mLPM_csrA:1.0,-1.75837639,-3.2684714031
csrA:0min_LB_csrA:2.0,0.5997709817,0.2939223959
csrA:15min_mLPM_csrA:2.0,-7.2564155641,-2.3767013569
csrA:5min_mLPM_csrA:2.0,-1.4978370745,-3.5739997621
csrA:10min_LB_WT:2.0,10.1482924561,-5.2974781494
csrA:0min_LB_WT:2.0,-0.302725792,-0.1552619563
csrA:5min_LB_csrA:1.0,14.8808758476,-5.6703029196
csrA:10min_mLPM_csrA:1.0,-8.3301333423,-2.9836514066
csrA:10min_mLPM_csrA:2.0,-6.7913297584,-2.9339297414
csrA:5min_LB_csrA:2.0,14.9119658488,-4.87797923
csrA:2.5min_LB_csrA:2.0,11.2470203748,-2.8888232543
csrA:10min_LB_csrA:2.0,12.2429923465,-4.501873143
flagellum:ΔSTM14_1829 :1.0,-1.0798162278,-0.6041655264
flagellum:ΔSTM14_1829 :2.0,-0.8580054653,-0.6610679361
flagellum:WT:1.0,2.4149303291,-0.21857041
flagellum:WT:2.0,-2.9492393391,0.212347057
flagellum:ΔSTM14_1829 :3.0,0.1966987863,-0.7790569135000001
flagellum:WT:3.0,0.53430901,0.006223353
fliA:del_rpoF:1.0,4.3631287039,-0.2608548899
fliA:WT:1.0,1.0923018504,-0.0313831186
fliA:del_rpoF:2.0,4.4976314413,-0.5592125709
fliA:WT:2.0,-1.0923018504,0.0313831186
mgtC:empty_pUH21:1.0,-0.5117459616,-0.0584781891
mgtC:pUH_mgtC:1.0,-3.3381346325,-0.1889555402
mgtC:empty_pUH21:2.0,0.5117459616,0.0584781891
mgtC:pUH_mgtC:2.0,-3.4632604878,-0.1971055947
mgtCBR:empty_pBAD18:1.0,-0.2094003756,0.0142803752
mgtCBR:mgtC_pBAD113:1.0,-3.4634956178,-0.0794865141
mgtCBR:empty_pBAD18:2.0,0.2094003756,-0.0142803752
mgtCBR:mgtC_pBAD113:2.0,-4.2757601083,-0.11899027820000001
novobiocin:100_Novobiocin_60min:1.0,-15.4827631537,0.6123132517000001
novobiocin:500_Novobiocin_60min:1.0,-17.3259395517,0.9511276063
novobiocin:0_Novobiocin_60min:1.0,-9.8382145156,-0.2481950154
novobiocin:0_Novobiocin_0min:1.0,-0.6655185409000001,0.0146571088
novobiocin:100_Novobiocin_60min:2.0,-14.1111586214,0.5815230289000001
novobiocin:0_Novobiocin_10min:1.0,-2.5100615887,0.2609766432
novobiocin:500_Novobiocin_20min:1.0,-8.8655847227,0.5781852117
novobiocin:0_Novobiocin_20min:1.0,-6.8190732079,0.4864551206
novobiocin:0_Novobiocin_60min:2.0,-9.2231065305,-0.1180244349
novobiocin:0_Novobiocin_10min:2.0,-3.0979244973,0.3984470678
novobiocin:500_Novobiocin_60min:2.0,-16.545137412,0.8966652766000001
novobiocin:0_Novobiocin_60min:3.0,-8.7544015507,-0.20387929700000001
novobiocin:500_Novobiocin_10min:1.0,-8.3374889278,0.6843439626000001
novobiocin:0_Novobiocin_20min:2.0,-5.1298970261,0.5229285953
novobiocin:500_Novobiocin_60min:3.0,-18.5434100834,0.8791470530000001
