,BSU__misc_RNA_1
G+S_3,-0.6212333333333344
Pyr_1,-1.8675333333333342
Pyr_2,-1.0895333333333337
Pyr_3,-1.2308333333333348
Gly_1,-1.6147333333333336
Gly_2,-0.9173333333333336
Gly_3,-2.466333333333333
Glucon_1,-1.3934333333333342
Glucon_2,-1.2081333333333344
Glucon_3,-2.3563333333333336
aero_1,0.4798666666666662
aero_2,-0.1763333333333339
aero_3,0.5393666666666661
nit_1,-0.11983333333333412
nit_2,-0.2535333333333334
nit_3,-0.4164333333333339
ferm_1,-0.2150333333333343
ferm_2,-0.15413333333333412
ferm_3,-0.11923333333333375
T-5.40H_1,0.40296666666666603
T-4.40H_1,0.01836666666666531
T-3.40H_1,0.15116666666666667
T-2.40H_1,-0.017733333333334045
T-1.40H_1,-0.30393333333333317
T-1.10H_1,-0.6692333333333345
T-0.40H_1,-0.4713333333333338
T0.0H_1,-0.43833333333333435
T0.30H_1,-1.5875333333333348
T1.0H_1,-2.172533333333334
T1.30H_1,-2.4715333333333334
T2.0H_1,-2.1703333333333337
T2.30H_1,-0.4645333333333337
T3.0H_1,-0.7250333333333341
T3.30H_1,-1.2539333333333342
T4.0H_1,-0.9333333333333336
T5.0H_1,-1.0081333333333333
HPh_1,0.120966666666666
HPh_2,-0.09063333333333468
HPh_3,0.34096666666666664
LPh_1,-0.1395333333333344
LPh_2,0.28176666666666605
LPh_3,-0.30173333333333474
LPhT_1,-0.8059333333333338
LPhT_2,-0.8586333333333336
LPhT_3,-1.0434333333333345
SMMPr_1,-0.9677333333333333
SMMPr_2,-0.6895333333333333
SMMPr_3,-0.3995333333333342
HiTm_1,-0.7668333333333344
HiTm_2,-0.4429333333333343
HiTm_3,-0.24443333333333328
LoTm_1,-1.2467333333333332
LoTm_2,-1.3647333333333336
LoTm_3,-1.4775333333333336
HiOs_1,-0.1074333333333346
HiOs_2,-0.22433333333333394
HiOs_3,-0.0729333333333333
BMM_1,-0.2239333333333331
BMM_2,-0.32883333333333375
BMM_3,-0.35623333333333385
Heat_1,-0.26073333333333437
Heat_2,-0.19993333333333396
Heat_3,-0.8858333333333341
Cold_1,-0.7842333333333347
Cold_2,-1.6127333333333347
Cold_3,-1.7549333333333337
Etha_1,-1.3481333333333332
Etha_2,-1.9616333333333333
Etha_3,-1.5818333333333339
SMM_1,-0.6463333333333345
SMM_2,-0.7271333333333345
SMM_3,-0.6454333333333331
Salt_1,-1.6946333333333339
Salt_2,-2.081733333333334
Salt_3,-1.783733333333334
Mt0_1,-0.34793333333333365
Mt0_3,-0.27373333333333427
M0t45_1,-0.37193333333333456
M0t45_2,-0.021333333333334537
M0t45_3,-0.046533333333334426
M0t90_1,-2.0416333333333334
M0t90_2,-1.0967333333333347
M0t90_3,-0.9215333333333344
M40t45_1,-0.4301333333333339
M40t45_2,-0.07873333333333399
M40t45_3,0.2722666666666669
M40t90_1,-1.4409333333333336
M40t90_2,-0.8745333333333338
M40t90_3,-0.19243333333333368
dia0_1,-0.042933333333333934
dia0_2,0.2832666666666661
dia0_3,-0.05663333333333398
dia5_1,0.10516666666666552
dia5_2,-0.01873333333333349
dia5_3,0.12416666666666565
dia15_1,-0.018533333333333957
dia15_2,0.0974666666666657
dia15_3,-0.36833333333333407
Diami_1,0.4240666666666666
Diami_2,0.07646666666666668
Diami_3,-0.3254333333333346
Paraq_1,-0.5233333333333334
Paraq_2,0.19056666666666544
Paraq_3,-2.2005333333333343
H2O2_1,-0.8479333333333336
H2O2_2,-0.1102333333333334
H2O2_3,-0.33683333333333465
Oxctl_1,-1.0097333333333331
Oxctl_2,-0.7713333333333345
Oxctl_3,-0.14853333333333474
GM-0.1_1,-0.789533333333333
GM-0.2_1,-0.9618333333333347
GM+5_1,-1.004833333333334
GM+15_1,-0.6475333333333335
GM+25_1,-0.03683333333333394
GM+45_1,-0.2175333333333338
GM+60_1,-0.40303333333333313
GM+90_1,-0.2443333333333335
GM+120_1,-1.2827333333333346
GM+150_1,-0.6454333333333331
GM-0.1_2,-0.5353333333333339
GM-0.2_2,1.2712666666666674
GM+5_2,-0.902333333333333
GM+10_2,-0.8734333333333346
GM+15_2,-0.800533333333334
GM+25_2,-0.1210333333333331
GM+45_2,-1.1857333333333333
GM+60_2,-1.4040333333333344
GM+90_2,-0.5599333333333334
GM+150_2,-1.5455333333333332
GM-0.1_3,-0.5415333333333336
GM-0.2_3,-0.7243333333333339
GM+5_3,-0.734233333333334
GM+10_3,-1.835633333333334
GM+15_3,-0.735733333333334
GM+25_3,-0.8013333333333339
GM+45_3,-1.1011333333333333
GM+60_3,-0.9119333333333337
GM+90_3,0.8014666666666663
GM+120_3,-1.1817333333333337
GM+150_3,0.878566666666666
MG-0.1_1,-0.46323333333333316
MG+5_1,-0.24093333333333433
MG+10_1,0.1322666666666663
MG+15_1,-0.7936333333333341
MG+25_1,-0.11523333333333419
MG+45_1,-0.4075333333333333
MG+120_1,-0.997933333333334
MG+150_1,0.7468666666666657
MG-0.1_2,-1.2181333333333342
MG-0.2_2,-0.7437333333333331
MG+5_2,-0.7870333333333335
MG+10_2,-0.2048333333333332
MG+15_2,1.6369666666666678
MG+25_2,-0.8035333333333341
MG+45_2,-1.270433333333333
MG+60_2,-0.7744333333333344
MG+90_2,-1.0811333333333337
MG+120_2,-0.31283333333333374
MG-0.1_3,-0.032133333333334235
MG-0.2_3,-0.19173333333333353
MG+5_3,-0.7275333333333336
MG+10_3,-0.6954333333333338
MG+15_3,0.14486666666666537
MG+25_3,0.034366666666665324
MG+45_3,0.03476666666666617
MG+60_3,0.1165666666666656
MG+90_3,-0.1160333333333341
MG+120_3,-0.6317333333333348
MG+150_3,-0.3516333333333339
