,A,Sfa2
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.6479275840000001,-0.095617532
Diallyl_disulphide_treatment:PAO1_DDS:1,-5.550375751,-1.82651325
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.070716955,-1.711431586
Diallyl_disulphide_treatment:PAO1_DDS:3,-5.597692738,-1.665618716
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.433308788,0.723294973
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.433308788,-0.723294973
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.508089434,0.600832178
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.253823534,0.982827498
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.5181419310000001,-0.181902167
HapZ_SagS_mutant:delHapZp:1,0.028912509000000003,0.218152336
HapZ_SagS_mutant:delHapZp:2,-0.89857105,0.049572536
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,2.180712069,0.051504633
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.662570138,0.130397535
HapZ_SagS_mutants:delHApZ:1,-0.5793216480000001,-0.11149054600000001
HapZ_SagS_mutants:delHApZ:2,-1.027139071,0.17871861900000002
HapZ_SagS_mutants:delHApZ:3,-1.072921194,-0.409552281
HapZ_SagS_mutants:delSagS:1,-1.175691637,0.310557066
HapZ_SagS_mutants:delSagS:2,-1.277014414,0.23515337
HapZ_SagS_mutants:delSagS:3,1.7104681400000001,0.45643055600000004
HapZ_SagS_mutants:delHapZp:1,-0.13463528300000002,0.084687334
yhjH_knockout:PA_delyhjH_wt:1,-0.14496989400000002,0.06435964
yhjH_knockout:PA_delyhjH_wt:2,0.14496989400000002,-0.06435964
yhjH_knockout:PA_delyhjH:1,0.648451053,1.236029629
yhjH_knockout:PA_delyhjH:2,0.6597009060000001,1.124750149
yhjH_knockout:PA_delwspF:1,0.557373933,1.029705332
yhjH_knockout:PA_delwspF:2,-1.071414053,0.305687131
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,6.448645842,0.700577309
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,5.362615533,0.45168028400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,6.24547858,0.612296123
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,4.39007999,0.442399048
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.30014622700000004,-0.104262459
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.011725091,-0.237887644
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.157711135,0.192000902
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.469582453,0.150149201
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-2.061155592,-0.029983733000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.548997563,-0.142596956
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.148532556,-0.054213136
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.14712460300000002,-0.18783301200000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.001407953,0.24204614900000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.20116873200000002,0.13578036200000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.682012193,-0.32228911400000004
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.784047793,-0.392205799
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.20116873200000002,-0.13578036100000002
Lung_infection_transcriptome:PA01_LS1:1,7.229973929,1.7650306960000002
Lung_infection_transcriptome:PA01_LS1:2,7.767972425,2.150331402
Lung_infection_transcriptome:PA01_CS1:1,0.29254460800000004,0.07721844400000001
Lung_infection_transcriptome:PA01_CS1:2,-0.29254460800000004,-0.07721844400000001
Testosterone_treatment:Testosterone_Control:1,5.453725943,0.80722324
Testosterone_treatment:Testosterone_Control:2,-5.453725943,-0.80722324
Testosterone_treatment:Testosterone_2.5:1,0.7822496120000001,0.5368876920000001
Testosterone_treatment:Testosterone_2.5:2,-8.604009979,-0.8124756350000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.32068958,-0.638944733
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.314718469,-0.661929875
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.689602518,-0.178849969
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,5.58404147,-0.37062899400000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,5.217515835,0.186491597
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,4.406762163,0.08073264100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-4.470351037,-0.043375115000000006
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-3.752360748,0.32670212
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-4.38495091,0.075652114
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,3.847394667,-0.588376011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,2.657143507,0.06782592400000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,6.103124522,0.16157097
Dispersed_cells:PAO1_dispersed_wt:1,-3.005401139,-0.261849072
Dispersed_cells:PAO1_dispersed_wt:2,3.005401139,0.261849072
Dispersed_cells:PyhjH_dispersed:1,-4.596183574,-0.61736939
Dispersed_cells:PyhjH_dispersed:2,-9.066787621,-0.843581428
Dispersed_cells:PA01_Planktonic:1,-17.18470687,-2.071439143
Dispersed_cells:PA01_Planktonic:2,-18.78257825,-3.113960409
Dispersed_cells:PAO1_Biofilm:1,-0.16908029,1.411029679
Dispersed_cells:PAO1_Biofilm:2,-10.47274937,0.41543061600000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,14.28585718,2.135168596
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,12.99077691,2.57160879
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,12.79503185,2.483480238
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,2.054405143,-0.016622218
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-1.239913679,-0.245030879
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.814491464,0.26165309600000003
gcsR_mutant:PAO1_rep_wt:1,-0.017642652,0.088579829
gcsR_mutant:PAO1_rep_wt:2,0.017642652,-0.088579829
gcsR_mutant:GcsR_rep:1,1.025390615,0.061818258
gcsR_mutant:GcsR_rep:2,1.166165553,0.15854511300000002
ampC_mutation:PA_Cef_taz_wt:1,-0.546224648,-0.30848512100000003
ampC_mutation:PA_mutS_Cef_taz:1,1.100059116,0.293743089
ampC_mutation:PA_mutS:1,0.7866237810000001,-0.238989011
ampC_mutation:PA_mutS:2,0.6216383470000001,-0.663498342
ampC_mutation:PA_mutS:3,-3.305988667,-3.051961128
ampC_mutation:PA_Cef_taz_wt:2,0.546224648,0.308485122
ampC_mutation:PA_mutS_Cef_taz:2,2.618914832,0.840014178
ampC_mutation:PA_mutS:4,0.15515678400000002,-0.434840997
ampC_mutation:PA_mutS:5,3.414002396,-0.277471768
ampC_mutation:PA_mutS:6,-5.880322142,-1.81405655
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,3.344278148,-0.229520943
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,5.035307807,0.036470336
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,1.131162967,-0.16751136900000002
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,2.658838951,-0.870488412
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.754380764,-0.013642235
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.547233782,0.302185771
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-3.077971409,-0.095492928
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.98401735,-0.030546259000000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.318026166,-0.012537925
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.849034046,-0.316913404
n-alkanes_treatment:PA_alkane:1,-7.885473428,-0.24549849
n-alkanes_treatment:PA_alkane:2,-6.916553951,-0.41431114900000005
n-alkanes_treatment:PA_Glycerol:1,0.927347715,-0.12352695300000001
n-alkanes_treatment:PA_Glycerol:2,-1.319549021,0.069183346
n-alkanes_treatment:PA_Glycerol:3,0.392201306,0.054343607
Catabolise_Nucleic_Acids:L_asp:1,8.681370601,1.013648573
Catabolise_Nucleic_Acids:L_asp:2,11.88582993,1.6379952690000001
Catabolise_Nucleic_Acids:DNA_1:1,-1.53060865,-0.25801329500000003
Catabolise_Nucleic_Acids:DNA_1:2,-0.018858124,0.000471572
Catabolise_Nucleic_Acids:DNA_1:3,1.5494667739999999,0.25754172200000003
cysB_mutant:PAO1HH_wt:1,-0.5235538740000001,-0.12117857300000001
cysB_mutant:PAO1HH_wt:2,0.5235538740000001,0.12117857400000001
cysB_mutant:cysBHH:1,-1.675495753,0.449027422
cysB_mutant:cysBHH:2,-2.095604614,-0.21417849400000002
cysB_mutant:cysBHH:3,-1.5971616860000002,0.689910994
ersA_knockout:delersA:1,2.771190251,0.755585135
ersA_knockout:delersA:2,1.145375924,-0.16937069100000002
ersA_knockout:wt_BHI:1,-2.400249553,0.016950364000000002
ersA_knockout:wt_BHI:2,2.400249553,-0.016950363
Farnesol_treatment:RNA of 0-1F_L:1,0.26790184100000003,-0.007833488000000001
Farnesol_treatment:RNA of 0-1F_L:2,-0.439521908,0.017465126
Farnesol_treatment:RNA of 0-1F_L:3,0.17162006600000002,-0.009631638000000001
Farnesol_treatment:RNA of 6-F_L1:1,0.144206643,0.15680871300000002
Farnesol_treatment:RNA of 6-F_L1:2,-1.642280595,-0.32645733800000004
Farnesol_treatment:RNA of 6-F_L1:3,-2.642642619,-0.39902652600000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.696367218,0.47972002300000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-0.772819236,-0.75305502
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-1.3462069859999999,1.201815029
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.00378333,0.079751107
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.08023534800000001,0.193583889
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-1.50365943,0.8225346280000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.18012704300000001,-0.546148311
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.18012704300000001,0.546148311
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-3.047198563,-1.2455639010000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-2.309120478,-1.114901669
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-3.398384132,-0.8480044010000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.694541017,-0.454352415
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.5616224870000001,-0.365829554
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.40880699,-0.48091624600000005
Metabolic_fitness_plasmid:PAO1_pBS228:1,-5.513398625,-1.614915602
Metabolic_fitness_plasmid:PAO1_pBS228:2,-5.774637195,-1.664102758
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.668875312,-0.46054053600000006
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.725151085,-0.5732807590000001
mexZ_knockout:del_mexZ:1,-1.625196446,-0.507024444
mexZ_knockout:del_mexZ:2,-0.348855737,-0.286628524
mexZ_knockout:del_mexZ:3,-1.7892818620000002,-0.22318937600000002
mexZ_knockout:wt_LB:1,4.473632529,1.143403577
mexZ_knockout:wt_LB:2,-0.285799272,-0.233494159
mexZ_knockout:wt_LB:3,-4.187833258,-0.9099094190000001
Mucin_glycans:ABTGC:1,3.212187129,0.962139979
Mucin_glycans:ABTGC:2,0.19639839,0.09900405
Mucin_glycans:ABTGC:3,-2.118570362,-0.33646756
Mucin_glycans:ABTGC:4,-0.93328608,-0.49474436800000005
Mucin_glycans:ABTGC:5,-0.356729077,-0.22993210300000003
Mucin_glycans:MUC5B:1,6.636779043,0.25153800600000004
Mucin_glycans:MUC5B:2,4.518399309,0.49845421500000003
Mucin_glycans:Glycans:1,1.02013775,0.27122474700000004
Mucin_glycans:Glycans:2,-0.539783821,-0.107500731
NC_002516.2:Planktonic_total_RNA_Rep:1,0.503753052,-0.21965946600000003
NC_002516.2:Planktonic_total_RNA_Rep:2,0.057879823000000004,0.29428753300000005
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.561632875,-0.074628068
NC_002516.2:Biofilm_total_RNA_Rep:1,-10.59576323,-2.925155206
NC_002516.2:Biofilm_total_RNA_Rep:2,-11.35921465,-2.452817481
Zinc_treatment:PA_Zn:1,-0.6321851390000001,-0.139536449
Zinc_treatment:PA_Zn:2,-0.751776583,-0.19589862
Zinc_treatment:PA_Zn:3,1.301532762,0.182166391
Zinc_treatment:PA_Zn_wt:1,0.24720159,0.06602532600000001
Zinc_treatment:PA_Zn_wt:2,-0.24720159,-0.06602532600000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.49785498,0.11651187700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.49785498,-0.11651187700000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,30.56211614,4.749796405
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,29.08849914,4.673950807
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,29.87626059,4.695022872
Paeru_PRECISE:CAMHB_wt:1,-2.774023172,-2.3510611470000002
Paeru_PRECISE:CAMHB_wt:2,-3.712891085,-3.098008395
Paeru_PRECISE:CAMHB_wt:3,-1.933531448,-2.742691813
Paeru_PRECISE:CAMHB_wt:4,-3.7502770180000002,-3.186040843
Paeru_PRECISE:M9glucAA_Pqt10:1,-1.5011014180000002,-1.112771794
Paeru_PRECISE:M9glucAA_Pqt10:2,-4.895688776,-1.655891854
Paeru_PRECISE:M9glucAA_Pqt:1,-3.260671722,-0.797431479
Paeru_PRECISE:M9glucAA_Pqt:2,-2.521153254,-0.652219981
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.520228307,0.026904098
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.350312678,-0.559057868
Paeru_PRECISE:M9glucAA_NaCl:1,-6.588963668,-3.9564992930000003
Paeru_PRECISE:M9glucAA_NaCl:2,-3.00508816,-3.880636936
Paeru_PRECISE:M9glucAA_NaCl:3,-4.001042556,-3.625079089
Paeru_PRECISE:CAMHB_wt:5,-3.934592797,-3.257670004
Paeru_PRECISE:CAMHB_wt:6,-5.069455849,-3.1842845300000002
Paeru_PRECISE:LB_wt:1,-0.42784350600000004,-1.166101056
Paeru_PRECISE:LB_wt:2,1.7456129310000001,-1.059301408
Paeru_PRECISE:M9glucAA_wt:1,1.980785074,-0.216356762
Paeru_PRECISE:M9glucAA_wt:2,2.5799499470000002,0.12073947
Paeru_PRECISE:M9glucAA_lowpH:1,-1.928125084,-0.7148104550000001
Paeru_PRECISE:M9glucAA_lowpH:2,-2.751855353,-1.154268599
Paeru_PRECISE:M9glucAA_DPD:1,-0.760911364,0.056661536000000005
Paeru_PRECISE:M9glucAA_DPD:2,-0.5764235999999999,0.22029015200000002
Paeru_PRECISE:M9sucAA_wt:1,1.049043971,-1.332110603
Paeru_PRECISE:M9sucAA_wt:2,0.7132580040000001,-2.188829867
Paeru_PRECISE:M9glucAA_NaCl:4,-4.574842985,-3.588894992
Paeru_PRECISE:M9glucAA_NaCl:5,-4.61168737,-3.419643622
Paeru_PRECISE:M9sucAA_wt:3,3.520321873,-0.263410546
Paeru_PRECISE:M9sucAA_wt:4,3.364298456,-0.09130533
Paeru_PRECISE:R10LB_wt:1,0.344104201,-0.35188674200000003
Paeru_PRECISE:M9glucAA_NaCl:6,-3.499557721,-2.537151613
Paeru_PRECISE:M9glucAA_NaCl:7,-2.917178654,-2.629987347
Paeru_PRECISE:M9fructAA_wt:1,1.587128807,-0.828601417
Paeru_PRECISE:M9fructAA_wt:2,0.6086474460000001,-1.178040777
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.41787575,-0.412300773
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.7870941850000001,-0.36719761100000003
Paeru_PRECISE:M9pyruvAA_wt:1,-2.088995041,-3.029533813
Paeru_PRECISE:M9pyruvAA_wt:2,-0.520396984,-2.3158625280000003
Paeru_PRECISE:M9fructAA_wt:3,-1.246564911,-1.373619479
Paeru_PRECISE:M9fructAA_wt:4,-1.082468381,-1.741622296
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.735292825,-1.001674747
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.9683532060000001,-1.261210727
Paeru_PRECISE:M9glycAA_wt:1,0.854400165,-2.052055893
Paeru_PRECISE:M9glycAA_wt:2,1.525311455,-1.746264883
Paeru_PRECISE:M9pyruvAA_wt:3,0.721137024,-1.75378681
Paeru_PRECISE:CAMHB_wt:7,-2.7999265810000002,-2.185021074
Paeru_PRECISE:CAMHB_wt:8,-2.94489749,-2.494196606
Paeru_PRECISE:R10LB_wt:2,1.439880932,-0.5020478810000001
Paeru_PRECISE:R10LB_wt:3,1.294040587,-0.41708178
Paeru_PRECISE:R10LB_wt:4,0.827905717,-0.44343447900000005
Paeru_PRECISE:R10LB_wt:5,1.963171241,-0.16979641
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-3.13715521,-1.104714655
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-4.2997640310000005,-1.491086954
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-1.861698306,-1.4939328280000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-2.685656353,-1.836387208
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-3.417961278,-1.071124546
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-3.071827238,-0.9051052730000001
Paeru_PRECISE:M9sucAA_wt:5,-3.383497432,-1.6266448709999999
Paeru_PRECISE:M9sucAA_wt:6,-2.188190232,-1.458287795
Paeru_PRECISE:R10LB_wt:6,-1.402735015,-2.002365237
Paeru_PRECISE:R10LB_wt:7,-2.346961177,-1.669755917
Paeru_PRECISE:LB_wt:3,3.211374676,2.027496017
Paeru_PRECISE:LB_wt:4,3.237600086,1.6814396930000002
Paeru_PRECISE:R10LB_NaCl:1,-0.649992829,-1.01895996
Paeru_PRECISE:R10LB_NaCl:2,-2.184032881,-1.32011141
Paeru_PRECISE:M9glucAA_wt:3,-2.397826487,0.42261914300000003
Paeru_PRECISE:M9glucAA_Zn:1,0.331560142,-5.505676147
Paeru_PRECISE:M9glucAA_Cu:1,-7.82922666,-3.84928764
Paeru_PRECISE:M9glucAA_NaOCl:1,1.444536623,-1.014186079
Paeru_PRECISE:M9GlcNAcAA_8:1,1.570893907,-0.345745366
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.299511433,-0.6266588550000001
Paeru_PRECISE:M9GlcNAcAA_4:1,0.742455877,-1.044129066
Paeru_PRECISE:M9GlcNAcAA_4:2,-0.12483608300000001,-1.079557662
Paeru_PRECISE:M9GlcNAcAA_2:1,-1.296735734,-0.819294841
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.182821829,-1.204926374
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.8064144290000002,-0.251349315
Paeru_PRECISE:M9GlcNAcAA_1:2,-2.129641996,-1.6904512660000002
Paeru_PRECISE:M9glucAA_NaOCl:2,1.434205987,-1.078515971
Paeru_PRECISE:M9glucAA_Cu:2,-4.745599261,-3.160073026
Paeru_PRECISE:M9glucAA_Fe:1,-4.307871776,1.149998829
Paeru_PRECISE:M9glucAA_Fe:2,-5.038705605,0.5883813950000001
Paeru_PRECISE:M9glucAA_Zn:2,-2.912553741,-0.214316778
Paeru_PRECISE:M9glucAA_wt:4,-2.162908533,-0.32700185
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-2.200944025,-0.6588916690000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.257739899,0.347577501
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-2.192877939,-0.36597028800000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.10222586900000001,-0.31227847000000003
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,-1.105052381,-0.12007255600000001
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,1.207278249,0.43235102700000005
relA-spoT_double-mutant:plank_WT_1:1,0.198076465,0.144553853
relA-spoT_double-mutant:plank_WT_1:2,-0.516891968,-0.214321105
relA-spoT_double-mutant:plank_WT_1:3,0.318815504,0.069767251
relA-spoT_double-mutant:plank_rel-spot:1,-0.030433593000000002,-0.99565232
relA-spoT_double-mutant:plank_rel-spot:2,0.462707058,-0.9966179570000001
Rosmarinic_acid:PAO1-100UMRA:1,2.815831102,1.117851823
Rosmarinic_acid:PAO1-100UMRA:2,2.791771626,1.105479477
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.5422847740000001,0.080311561
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.30387726,-0.014882298
Rosmarinic_acid:PAO1_DMSO_Control:3,0.846162034,-0.065429262
Tf_toxin_expression:PAO1_WT:1,-0.39339913,0.086131287
Tf_toxin_expression:PAO1_WT:2,0.39339913,-0.086131287
Tf_toxin_expression:PAO1_derfA:1,-1.879110293,-0.37282033200000003
Tf_toxin_expression:PAO1_derfA:2,-1.99567987,-0.349970828
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,3.661917641,0.095847387
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,4.436165411,0.100052874
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.931780959,-0.21408949
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.818324907,-0.603179598
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.549674212,1.9001761140000002
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,0.6125454410000001,1.675486819
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,0.662765888,-0.304894253
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,-0.662765888,0.30489425400000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,7.369260005,-1.166498195
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,8.061516364,-1.655819513
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,5.606231963,-0.168547515
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,3.60087825,-0.175913745
natural_RNA_aptamers:PA_Water_rep_wt:1,0.6504605290000001,0.37756226400000004
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.6504605290000001,-0.37756226400000004
natural_RNA_aptamers:PA_FMN_rep:1,1.6191075380000002,0.23604819400000002
natural_RNA_aptamers:PA_FMN_rep:2,1.6679777040000001,0.34370081500000005
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,0.027882931000000003,0.24398000300000003
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,1.202889991,0.328593295
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,1.325928875,0.377474489
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,2.434663328,0.669690804
