,A,MexS,GlcC
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,1.828254081,-0.31147557800000003,-0.401833885
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,2.566171713,-0.48088338100000005,-0.437244385
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.40069729400000004,-0.170288599,-0.915075421
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.584398082,-0.199392918,-0.892960559
Catabolite_repression:del_hfq_crc_wt:1,0.396540928,0.07541539800000001,-0.15289402800000002
Catabolite_repression:del_hfq_crc_wt:2,-0.396540928,-0.07541539700000001,0.15289402700000002
Catabolite_repression:delHfq:1,1.359133531,-0.6770463670000001,-0.667639763
Catabolite_repression:delHfq:2,1.558017749,-0.725662278,-0.669000695
Catabolite_repression:deldcrc:1,2.8369604820000003,-0.9177525200000001,0.181946499
Catabolite_repression:deldcrc:2,2.759634521,-0.971504494,-0.465949151
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.091125117,-0.039745380000000004,0.153741195
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.14866583700000002,-0.03744356,0.171511939
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.057540721,0.07718894,-0.325253134
Diallyl_disulphide_treatment:PAO1_DDS:1,16.74747168,0.48563428000000003,-1.434418337
Diallyl_disulphide_treatment:PAO1_DDS:2,18.33091078,0.7132512400000001,-0.9856215970000001
Diallyl_disulphide_treatment:PAO1_DDS:3,17.20557971,0.53539738,-0.920259743
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.045363856,0.136163302,-0.282340716
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.045363856,-0.136163302,0.282340716
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,2.396316931,-0.206776976,-0.33841503500000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,2.425174864,-0.176759002,-0.109088134
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.45217604400000005,0.039923427000000004,-0.108578055
HapZ_SagS_mutant:delHapZp:1,1.90342376,0.306073447,0.063486981
HapZ_SagS_mutant:delHapZp:2,1.957337754,0.398304337,0.108546263
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.367848514,-0.059035493,0.148856379
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.08432753,0.019112067,-0.040278323000000005
HapZ_SagS_mutants:delHApZ:1,-32.67477994,-10.66568081,0.221533374
HapZ_SagS_mutants:delHApZ:2,-31.64537431,-10.39914584,0.301520446
HapZ_SagS_mutants:delHApZ:3,-32.66762395,-10.66568081,0.055987744000000006
HapZ_SagS_mutants:delSagS:1,-30.20222896,-4.272327819,-0.090851739
HapZ_SagS_mutants:delSagS:2,-31.21170006,-4.464640355,-0.468627455
HapZ_SagS_mutants:delSagS:3,-29.2117515,-4.379369927,-0.040910072000000006
HapZ_SagS_mutants:delHapZp:1,1.653737037,0.366485357,0.22505833900000002
yhjH_knockout:PA_delyhjH_wt:1,-0.324568874,0.08709464600000001,-0.045647591
yhjH_knockout:PA_delyhjH_wt:2,0.324568874,-0.08709464600000001,0.045647591
yhjH_knockout:PA_delyhjH:1,2.35494721,-0.109614792,-0.37437058
yhjH_knockout:PA_delyhjH:2,1.8102194040000001,-0.084779475,-0.364368048
yhjH_knockout:PA_delwspF:1,0.48417490500000004,-0.9383925870000001,-0.828648735
yhjH_knockout:PA_delwspF:2,-0.163049248,-1.214223216,-0.81077632
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,3.360134623,-0.384237292,-0.9338224970000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.308957776,-0.199568829,-0.713915578
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,3.672165431,-0.22024068100000002,-0.7915514060000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.923565705,-0.147727307,-0.5087726570000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.587213836,0.042969299,0.098371395
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.010711324000000001,0.005713737,-0.026141095000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.814111777,0.03036898,0.042923050000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.21618661700000003,-0.079052016,-0.115153351
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,2.282712258,-1.224287004,1.342233794
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,2.65682373,-1.367313229,1.1311477970000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.6595018850000001,0.016618148000000003,0.059986472000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.085265878,-0.02063171,-0.06452039100000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.744767763,0.004013563,0.0045339180000000005
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.45649298200000005,-0.249732475,0.179746961
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,10.67410646,2.440202079,0.390013292
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,10.73454463,2.382603498,0.312662528
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.45649298200000005,0.249732475,-0.179746961
Lung_infection_transcriptome:PA01_LS1:1,4.49433951,-0.712002996,-0.5222646440000001
Lung_infection_transcriptome:PA01_LS1:2,5.100137811,-0.906300761,-0.7986164560000001
Lung_infection_transcriptome:PA01_CS1:1,-0.21841985300000002,0.041646035000000005,-0.064968844
Lung_infection_transcriptome:PA01_CS1:2,0.21841985300000002,-0.041646035000000005,0.064968844
Testosterone_treatment:Testosterone_Control:1,-0.7298940020000001,-0.30009960700000005,0.001650683
Testosterone_treatment:Testosterone_Control:2,0.7298940020000001,0.30009960700000005,-0.001650683
Testosterone_treatment:Testosterone_2.5:1,-0.932667754,0.027318859,-0.275034861
Testosterone_treatment:Testosterone_2.5:2,2.097081384,0.660632658,0.45079214500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.7114121640000001,0.0,0.924783656
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.8661275230000001,0.0,0.77201793
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.570646147,0.0,1.440034459
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,2.7924311150000003,0.0,-1.25186395
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,1.915973892,0.0,-1.007417824
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,1.52874837,0.0,-0.9727387230000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.905114029,0.0,1.055479514
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-2.4749207540000002,0.0,1.306318815
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-1.823230198,0.0,0.9902772160000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,2.513188185,0.0,-1.335377687
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,2.029979286,0.0,-0.653932927
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.66009751,0.0,-1.362764929
Dispersed_cells:PAO1_dispersed_wt:1,0.23716619300000003,-0.187087303,-0.008796647000000001
Dispersed_cells:PAO1_dispersed_wt:2,-0.23716619300000003,0.187087302,0.008796648
Dispersed_cells:PyhjH_dispersed:1,5.928079033,0.46319381200000004,1.1626275480000001
Dispersed_cells:PyhjH_dispersed:2,5.697410784,0.808269804,1.333627053
Dispersed_cells:PA01_Planktonic:1,-3.25214188,0.7063716630000001,2.207410616
Dispersed_cells:PA01_Planktonic:2,-2.960091429,0.460235412,2.338939903
Dispersed_cells:PAO1_Biofilm:1,-2.847356453,0.6748387290000001,1.906787993
Dispersed_cells:PAO1_Biofilm:2,-1.184380878,1.088196856,2.002889625
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.4038089190000003,-0.182342521,0.029463537
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.116492222,-0.170506295,0.378758696
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,2.187657388,-0.28118079300000004,0.141510101
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.250682667,-0.106295651,-0.305209094
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.07350988800000001,-0.06395553300000001,0.118519762
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.177172779,0.170251185,0.186689332
gcsR_mutant:PAO1_rep_wt:1,0.178749829,0.009780043,-0.11167078200000001
gcsR_mutant:PAO1_rep_wt:2,-0.178749829,-0.009780043,0.11167078200000001
gcsR_mutant:GcsR_rep:1,-0.27527817,-0.21834055900000002,-0.448728404
gcsR_mutant:GcsR_rep:2,-1.609209181,-0.266701016,-0.41048903200000003
ampC_mutation:PA_Cef_taz_wt:1,0.863803066,0.057594846000000005,0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:1,-1.7628497090000002,0.345195097,0.358335732
ampC_mutation:PA_mutS:1,-0.256164177,0.7756413050000001,0.203771676
ampC_mutation:PA_mutS:2,-1.381615394,0.004793389,-0.254339576
ampC_mutation:PA_mutS:3,1.794669886,0.8800149690000001,-0.46035654200000004
ampC_mutation:PA_Cef_taz_wt:2,-0.863803066,-0.057594846000000005,-0.11693226300000001
ampC_mutation:PA_mutS_Cef_taz:2,0.8850458210000001,0.9940761960000001,0.7294418490000001
ampC_mutation:PA_mutS:4,1.305178349,0.8225033810000001,0.665124731
ampC_mutation:PA_mutS:5,-0.22461765400000003,-0.046349302,-0.558664198
ampC_mutation:PA_mutS:6,1.1235044,0.9682433020000001,0.339540196
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.711961005,-0.11710838,-1.635908206
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.512473741,0.0072678890000000005,-1.201338179
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,2.80846475,-0.09513576600000001,-1.736911229
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.238453971,-0.7368089080000001,-2.403169211
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.498393322,-0.028911913,0.6667136720000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.208307497,-0.003581046,1.045916316
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.5177339280000001,0.142333451,1.124616399
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.43408626,-0.729800589,0.43109448300000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,4.149921047,-0.39141621800000004,0.324403977
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.116690099,-0.37327316400000005,0.001293736
n-alkanes_treatment:PA_alkane:1,6.964830951,1.5161138699999999,-0.18747302500000002
n-alkanes_treatment:PA_alkane:2,0.580514219,0.929339239,0.667067348
n-alkanes_treatment:PA_Glycerol:1,0.65637857,0.168719538,0.084647546
n-alkanes_treatment:PA_Glycerol:2,-0.32813066100000005,0.149671371,-0.074709368
n-alkanes_treatment:PA_Glycerol:3,-0.328247909,-0.31839090800000003,-0.009938177000000001
Catabolise_Nucleic_Acids:L_asp:1,1.298278522,-0.373149094,0.11457123
Catabolise_Nucleic_Acids:L_asp:2,-1.396604974,-0.7426363460000001,0.04716063
Catabolise_Nucleic_Acids:DNA_1:1,-0.130380971,-0.049386283,-0.046534842
Catabolise_Nucleic_Acids:DNA_1:2,0.6889273490000001,0.12955070100000002,0.334257438
Catabolise_Nucleic_Acids:DNA_1:3,-0.5585463780000001,-0.080164418,-0.287722597
cysB_mutant:PAO1HH_wt:1,-1.26992897,-0.09056263,-0.032410994000000005
cysB_mutant:PAO1HH_wt:2,1.26992897,0.09056263,0.032410994000000005
cysB_mutant:cysBHH:1,1.804956184,0.25757929100000004,0.11193831700000001
cysB_mutant:cysBHH:2,1.536505126,0.260054139,0.13405234900000002
cysB_mutant:cysBHH:3,2.627057879,0.45026365700000004,0.5472908710000001
ersA_knockout:delersA:1,-1.084181472,0.086187573,0.09525304700000001
ersA_knockout:delersA:2,-1.117599163,-0.187560827,-0.752221003
ersA_knockout:wt_BHI:1,-0.6789695950000001,-0.016265072000000002,-0.023902575000000002
ersA_knockout:wt_BHI:2,0.6789695950000001,0.016265073,0.023902575000000002
Farnesol_treatment:RNA of 0-1F_L:1,0.6274441980000001,0.08712889700000001,0.19750709100000002
Farnesol_treatment:RNA of 0-1F_L:2,0.23180592700000002,0.065489937,0.149209496
Farnesol_treatment:RNA of 0-1F_L:3,-0.8592501250000001,-0.152618833,-0.34671658800000005
Farnesol_treatment:RNA of 6-F_L1:1,2.313824005,0.323346627,0.03724595
Farnesol_treatment:RNA of 6-F_L1:2,2.417544062,0.546540247,0.016230093
Farnesol_treatment:RNA of 6-F_L1:3,2.708779062,0.5452501670000001,0.32281102700000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.47223007,0.09212178400000001,0.242908685
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.993961999,0.13016496,0.008688937
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-0.382828987,0.783572444,1.373065103
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.6618256420000002,-0.18462982800000002,-0.07731357100000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.195633572,-0.037656917000000005,-0.17428405200000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.47226776000000004,0.846420182,1.022118748
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.355431963,-0.181652999,-0.498309235
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.355431963,0.181652999,0.498309235
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.16269318,-0.6637910650000001,-0.5338602090000001
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.7023876480000001,-0.11673525300000001,-0.411474649
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.623000643,0.236202131,0.944788629
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,1.017584705,0.454764425,1.053607386
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.5030699670000001,-0.35498269200000004,0.369159622
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,2.089639764,-0.156489461,0.133579582
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.083006705,-0.041242645,-0.38565963000000003
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.049679085000000005,-0.011658983000000001,0.144150637
Metabolic_fitness_plasmid:PAO1_RmS149:1,-0.545166959,-0.26380774700000004,-0.21630642
Metabolic_fitness_plasmid:PAO1_RmS149:2,1.6667836660000002,-0.140343759,-0.610895113
mexZ_knockout:del_mexZ:1,-0.012067073000000001,0.028015548,-0.764769495
mexZ_knockout:del_mexZ:2,0.584993447,-0.14769917,-0.387176919
mexZ_knockout:del_mexZ:3,0.38007396800000004,0.08590724,0.13149644600000002
mexZ_knockout:wt_LB:1,-0.661854134,-0.043271901,0.8168240330000001
mexZ_knockout:wt_LB:2,0.136747533,-0.07763562900000001,-0.67355013
mexZ_knockout:wt_LB:3,0.5251066010000001,0.12090753100000001,-0.143273902
Mucin_glycans:ABTGC:1,-0.572660869,0.10157924800000001,0.663228538
Mucin_glycans:ABTGC:2,-0.06421695,-0.12465287600000001,0.417427388
Mucin_glycans:ABTGC:3,0.757091751,-0.067406902,-0.014062663000000001
Mucin_glycans:ABTGC:4,-0.061950572,0.053441986000000004,-0.632740136
Mucin_glycans:ABTGC:5,-0.05826336100000001,0.037038546000000006,-0.433853127
Mucin_glycans:MUC5B:1,2.359328447,-0.477427013,-0.542363475
Mucin_glycans:MUC5B:2,3.16464891,-0.03408429,-0.202542154
Mucin_glycans:Glycans:1,-0.9403227810000001,0.32508388600000004,0.41972483800000004
Mucin_glycans:Glycans:2,0.326311986,0.012724053,0.46996230800000005
NC_002516.2:Planktonic_total_RNA_Rep:1,0.49860506600000004,-0.006554309,-0.349887045
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.20641763400000002,-0.015696982,0.304283307
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.292187431,0.022251291000000003,0.045603737000000005
NC_002516.2:Biofilm_total_RNA_Rep:1,1.521822308,-1.115049665,0.574692808
NC_002516.2:Biofilm_total_RNA_Rep:2,0.58643039,-1.012264755,0.981847066
Zinc_treatment:PA_Zn:1,0.40109395200000003,0.09946429999999999,-0.25045917900000003
Zinc_treatment:PA_Zn:2,1.1063854,0.08074505400000001,-0.25182946500000003
Zinc_treatment:PA_Zn:3,1.142211584,0.19995838500000002,-0.06947734500000001
Zinc_treatment:PA_Zn_wt:1,-0.255732521,-0.0010457650000000001,-0.050259829000000006
Zinc_treatment:PA_Zn_wt:2,0.255732521,0.0010457650000000001,0.050259829000000006
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.207648197,-0.093004422,0.08821197700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.207648197,0.093004422,-0.08821197700000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,3.791554159,0.072222351,0.27910564200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,0.418035056,0.28676371300000003,-0.116242782
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,0.936811079,0.17980068200000002,-0.26096308700000004
Paeru_PRECISE:CAMHB_wt:1,4.289509305,3.329674529,-1.5193342950000002
Paeru_PRECISE:CAMHB_wt:2,4.327683126,3.273478118,-1.654774012
Paeru_PRECISE:CAMHB_wt:3,4.424906987,2.989372871,-2.022564033
Paeru_PRECISE:CAMHB_wt:4,4.448708027,2.803945031,-2.039268413
Paeru_PRECISE:M9glucAA_Pqt10:1,1.769941308,3.724426739,-0.7303409780000001
Paeru_PRECISE:M9glucAA_Pqt10:2,1.4163718410000001,3.812930279,-0.930520717
Paeru_PRECISE:M9glucAA_Pqt:1,-0.463020321,3.823248075,-1.015557381
Paeru_PRECISE:M9glucAA_Pqt:2,-0.22920372900000002,3.767256115,-1.2915287530000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-0.9695374330000001,3.823388385,-1.036963374
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.285421774,3.604074385,-1.15554881
Paeru_PRECISE:M9glucAA_NaCl:1,6.112596412,-3.55730036,-2.653950721
Paeru_PRECISE:M9glucAA_NaCl:2,6.9977257680000005,-3.55730036,-2.528881358
Paeru_PRECISE:M9glucAA_NaCl:3,7.176463099,-3.55730036,-2.003423823
Paeru_PRECISE:CAMHB_wt:5,4.293800378,3.248213098,-1.400768079
Paeru_PRECISE:CAMHB_wt:6,4.2624691630000004,3.448113234,-1.458216388
Paeru_PRECISE:LB_wt:1,1.597655665,2.230918962,-2.106023495
Paeru_PRECISE:LB_wt:2,2.456584666,2.243113237,-1.780813577
Paeru_PRECISE:M9glucAA_wt:1,0.8028591460000001,3.596972006,-0.808090855
Paeru_PRECISE:M9glucAA_wt:2,0.6552407560000001,3.517628713,-0.509373583
Paeru_PRECISE:M9glucAA_lowpH:1,1.998951484,3.532556508,-0.649425141
Paeru_PRECISE:M9glucAA_lowpH:2,1.8052043640000002,3.365255596,-0.703209494
Paeru_PRECISE:M9glucAA_DPD:1,-1.196962679,3.691760337,-0.282414787
Paeru_PRECISE:M9glucAA_DPD:2,-1.404287826,3.835218107,-0.27060661
Paeru_PRECISE:M9sucAA_wt:1,2.91284969,-3.55730036,-2.158430908
Paeru_PRECISE:M9sucAA_wt:2,4.4240688,-3.55730036,-1.148102705
Paeru_PRECISE:M9glucAA_NaCl:4,6.052208029,-3.55730036,-1.9908874170000002
Paeru_PRECISE:M9glucAA_NaCl:5,6.678573595,-3.55730036,-1.67308931
Paeru_PRECISE:M9sucAA_wt:3,2.5243393530000002,3.18737839,-0.9252417470000001
Paeru_PRECISE:M9sucAA_wt:4,1.7195715169999999,3.441062923,-0.6540171850000001
Paeru_PRECISE:R10LB_wt:1,0.537036486,3.163899155,-0.73844221
Paeru_PRECISE:M9glucAA_NaCl:6,5.866838072,3.712261361,-1.515953656
Paeru_PRECISE:M9glucAA_NaCl:7,5.805169348,3.548880753,-1.8459381170000002
Paeru_PRECISE:M9fructAA_wt:1,2.122179133,3.6257088040000003,-0.493994943
Paeru_PRECISE:M9fructAA_wt:2,2.23362212,3.4021993,-0.45314965500000004
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.889734424,3.688078874,-0.028120256000000003
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.197595995,3.752140471,-0.12497767500000001
Paeru_PRECISE:M9pyruvAA_wt:1,3.5560837210000003,2.659722137,-1.7287136790000002
Paeru_PRECISE:M9pyruvAA_wt:2,4.19644303,3.564618425,-0.8013135730000001
Paeru_PRECISE:M9fructAA_wt:3,1.569093217,-3.55730036,-0.341239567
Paeru_PRECISE:M9fructAA_wt:4,2.164005462,-3.55730036,-0.18413564300000002
Paeru_PRECISE:M9GlcNAcAA_wt:3,3.388082848,-3.55730036,-1.3322809
Paeru_PRECISE:M9GlcNAcAA_wt:4,3.157584128,-3.55730036,-1.52231873
Paeru_PRECISE:M9glycAA_wt:1,2.7852020150000003,-3.55730036,-1.246558718
Paeru_PRECISE:M9glycAA_wt:2,2.929655123,-3.55730036,-1.152177977
Paeru_PRECISE:M9pyruvAA_wt:3,3.802142199,-3.55730036,-2.139688952
Paeru_PRECISE:CAMHB_wt:7,3.784861674,3.567435927,-1.051139534
Paeru_PRECISE:CAMHB_wt:8,3.612900484,3.570290582,-0.8506423320000001
Paeru_PRECISE:R10LB_wt:2,0.354820083,3.180555773,-0.38278942800000004
Paeru_PRECISE:R10LB_wt:3,1.053433216,3.039584747,-0.9336474720000001
Paeru_PRECISE:R10LB_wt:4,-0.548200275,3.133927779,0.27225163
Paeru_PRECISE:R10LB_wt:5,-0.22061612700000002,3.116103479,0.162007336
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.257790707,-3.55730036,-0.8031881470000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,1.353972817,-2.878352239,-0.373978674
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.528842453,-2.646894552,-0.5001430290000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.841745318,-2.908500993,-0.5944412330000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.079256726,-3.218515262,-1.091780448
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.842108214,-3.284267878,-0.5931851140000001
Paeru_PRECISE:M9sucAA_wt:5,1.56277987,-3.55730036,-1.124220456
Paeru_PRECISE:M9sucAA_wt:6,1.91431558,-3.55730036,-1.119976129
Paeru_PRECISE:R10LB_wt:6,1.653826869,2.815947302,-0.84609023
Paeru_PRECISE:R10LB_wt:7,1.510793724,3.031549969,-0.358421449
Paeru_PRECISE:LB_wt:3,0.609688455,3.880889947,-0.44069766400000004
Paeru_PRECISE:LB_wt:4,1.314730149,3.88849629,0.064809143
Paeru_PRECISE:R10LB_NaCl:1,2.411055641,-3.301968819,0.41920756600000003
Paeru_PRECISE:R10LB_NaCl:2,1.087250637,-2.644421205,0.112471439
Paeru_PRECISE:M9glucAA_wt:3,1.4264132520000001,-3.55730036,0.5046156900000001
Paeru_PRECISE:M9glucAA_Zn:1,6.284792496,-3.55730036,2.9603814230000003
Paeru_PRECISE:M9glucAA_Cu:1,2.219780623,-3.55730036,0.310535948
Paeru_PRECISE:M9glucAA_NaOCl:1,1.914392312,-3.55730036,0.656428046
Paeru_PRECISE:M9GlcNAcAA_8:1,3.893092616,-3.55730036,0.36884437200000003
Paeru_PRECISE:M9GlcNAcAA_8:2,3.9481992100000003,-3.55730036,0.5466601710000001
Paeru_PRECISE:M9GlcNAcAA_4:1,1.8594279820000001,-3.55730036,0.20425373
Paeru_PRECISE:M9GlcNAcAA_4:2,3.989721024,-3.55730036,-0.330919715
Paeru_PRECISE:M9GlcNAcAA_2:1,2.297355806,-3.55730036,0.9329390740000001
