,A,GbuR
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.612780289,0.24183226300000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.247792791,0.648953385
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.14581486,0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.14581486,-0.11830053800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.027426098000000003,0.064585107
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.08012150500000001,-0.07496016600000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.143258976,-0.46776683
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.454337517,-0.38249444400000004
Catabolite_repression:del_hfq_crc_wt:1,-0.10223649600000001,-0.062056516000000006
Catabolite_repression:del_hfq_crc_wt:2,0.10223649600000001,0.062056516000000006
Catabolite_repression:delHfq:1,4.158168776,0.12287491900000001
Catabolite_repression:delHfq:2,4.295823965,0.24717761800000002
Catabolite_repression:deldcrc:1,5.196148511,0.6167614810000001
Catabolite_repression:deldcrc:2,5.900002806,0.681554603
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.08538305800000001,-0.09862981100000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.6837403270000001,-0.16736625
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.769123385,0.26599606200000003
Diallyl_disulphide_treatment:PAO1_DDS:1,1.328404288,-0.626695235
Diallyl_disulphide_treatment:PAO1_DDS:2,1.3532809380000002,-0.8546401840000001
Diallyl_disulphide_treatment:PAO1_DDS:3,2.094798483,-0.533875283
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.14915624700000002,0.312956591
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.14915624700000002,-0.31295659200000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.570624012,-0.32648647000000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.219456709,0.09792829400000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.2851711,-0.28126439200000003
HapZ_SagS_mutant:delHapZp:1,-0.46406870100000003,-0.42581153
HapZ_SagS_mutant:delHapZp:2,-0.28252006,-0.20019678
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-0.232885159,0.508662523
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.052285941,-0.227398131
HapZ_SagS_mutants:delHApZ:1,-0.131854669,-0.37910171400000003
HapZ_SagS_mutants:delHApZ:2,-0.390763976,0.029959634000000002
HapZ_SagS_mutants:delHApZ:3,-0.46227887700000003,0.034111086
HapZ_SagS_mutants:delSagS:1,0.222205379,-0.375406365
HapZ_SagS_mutants:delSagS:2,-0.15071771,-0.442561197
HapZ_SagS_mutants:delSagS:3,-0.791897621,0.7870212040000001
HapZ_SagS_mutants:delHapZp:1,-0.557952405,-0.08518020800000001
yhjH_knockout:PA_delyhjH_wt:1,0.06426962,-0.059644382
yhjH_knockout:PA_delyhjH_wt:2,-0.06426962,0.059644382
yhjH_knockout:PA_delyhjH:1,-5.488312912,-0.8229493590000001
yhjH_knockout:PA_delyhjH:2,-5.7296840410000005,-1.072461493
yhjH_knockout:PA_delwspF:1,-1.086445168,-1.166585631
yhjH_knockout:PA_delwspF:2,-1.055661148,-0.8417206880000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,1.504762043,-0.128143725
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.159455798,-0.475578751
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,2.579397132,-0.160275054
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,2.712962638,-0.7483619930000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.670293185,0.07445813600000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.00820156,-0.057285815000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.328010116,-0.015235224
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.35048462900000005,-0.0019370960000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,0.589055929,-0.635016735
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,0.256419373,-0.7104511680000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.5572087010000001,0.073811968
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.106169148,-0.057926426
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.45103955300000004,-0.015885543000000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.376099489,0.23698617400000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.5639712170000002,-0.44829863200000003
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.410396725,-0.524042364
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.376099489,-0.23698617300000002
Lung_infection_transcriptome:PA01_LS1:1,-1.5847734789999999,-0.099723197
Lung_infection_transcriptome:PA01_LS1:2,-2.143051216,-0.12738601700000002
Lung_infection_transcriptome:PA01_CS1:1,-0.8813788560000001,0.11269570500000001
Lung_infection_transcriptome:PA01_CS1:2,0.8813788560000001,-0.11269570500000001
Testosterone_treatment:Testosterone_Control:1,0.9066279880000001,0.016008633
Testosterone_treatment:Testosterone_Control:2,-0.9066279880000001,-0.016008632000000002
Testosterone_treatment:Testosterone_2.5:1,-0.6778009700000001,0.419179956
Testosterone_treatment:Testosterone_2.5:2,-1.408398253,0.09437091900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.8103101250000001,0.11972599900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.98453503,-0.101667058
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.503085642,0.222425017
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.523179672,-0.366443456
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-0.035983996000000004,-0.136130521
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.282129689,-0.071833677
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-0.36527155,0.06342473800000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-0.909716221,0.175553276
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.9411151400000001,0.341446972
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,0.510577806,-0.450347665
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.131975215,-0.062287326000000004
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.573549889,-0.06778999200000001
Dispersed_cells:PAO1_dispersed_wt:1,1.046897113,-0.09206986
Dispersed_cells:PAO1_dispersed_wt:2,-1.046897113,0.09206986
Dispersed_cells:PyhjH_dispersed:1,3.2529732080000002,-1.1365342
Dispersed_cells:PyhjH_dispersed:2,3.127864402,-0.729034492
Dispersed_cells:PA01_Planktonic:1,2.431200642,-2.299790533
Dispersed_cells:PA01_Planktonic:2,3.121139902,-2.024948611
Dispersed_cells:PAO1_Biofilm:1,1.260081062,0.118521792
Dispersed_cells:PAO1_Biofilm:2,2.723270838,-0.08964108
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,2.218306414,0.184120121
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,2.886045835,-0.053443815000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,3.017591317,0.04095884
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.121195514,0.015894263000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.41899160700000004,-0.19693749800000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.540187121,0.18104323500000002
gcsR_mutant:PAO1_rep_wt:1,-0.5367354550000001,-0.28437963
gcsR_mutant:PAO1_rep_wt:2,0.5367354550000001,0.28437963
gcsR_mutant:GcsR_rep:1,-0.273827449,0.5954516630000001
gcsR_mutant:GcsR_rep:2,-0.18791227300000002,0.13801849500000002
ampC_mutation:PA_Cef_taz_wt:1,-1.3019707710000001,-0.337584734
ampC_mutation:PA_mutS_Cef_taz:1,-2.020087762,0.201901929
ampC_mutation:PA_mutS:1,-0.559975699,0.151382088
ampC_mutation:PA_mutS:2,-3.076712364,0.801995431
ampC_mutation:PA_mutS:3,0.341400977,0.127940872
ampC_mutation:PA_Cef_taz_wt:2,1.3019707710000001,0.337584734
ampC_mutation:PA_mutS_Cef_taz:2,-0.7578808180000001,-0.317212634
ampC_mutation:PA_mutS:4,0.150043585,-0.204763299
ampC_mutation:PA_mutS:5,-1.177471984,0.7352937260000001
ampC_mutation:PA_mutS:6,1.902100668,-0.39183745000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-1.413391746,-0.083340498
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.223965848,0.111120202
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.640279946,1.451998272
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,0.07038433200000001,0.8355366430000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.050957192,0.141307282
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.481263062,-0.243854425
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,1.10513734,0.074767438
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.69188642,0.31341678
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.409623518,0.47704731400000006
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,1.159636391,-0.22172312200000002
n-alkanes_treatment:PA_alkane:1,-1.912867509,0.426570218
n-alkanes_treatment:PA_alkane:2,-1.146757099,0.282984579
n-alkanes_treatment:PA_Glycerol:1,1.38113842,0.248705107
n-alkanes_treatment:PA_Glycerol:2,-1.06835698,-0.044444361
n-alkanes_treatment:PA_Glycerol:3,-0.31278144,-0.20426074600000002
Catabolise_Nucleic_Acids:L_asp:1,2.597333757,0.26377083700000004
Catabolise_Nucleic_Acids:L_asp:2,-0.11371299100000001,0.037590085
Catabolise_Nucleic_Acids:DNA_1:1,-0.0714629,0.23491373200000001
Catabolise_Nucleic_Acids:DNA_1:2,0.474085951,-0.11092674300000001
Catabolise_Nucleic_Acids:DNA_1:3,-0.40262305200000004,-0.123986989
cysB_mutant:PAO1HH_wt:1,0.138021109,-0.48778923300000004
cysB_mutant:PAO1HH_wt:2,-0.138021109,0.487789234
cysB_mutant:cysBHH:1,-0.9373161130000001,0.565232952
cysB_mutant:cysBHH:2,-1.8470187130000002,0.6605391260000001
cysB_mutant:cysBHH:3,-1.227691306,0.7878426660000001
ersA_knockout:delersA:1,-1.417965454,0.281724013
ersA_knockout:delersA:2,-3.91292866,0.5039698220000001
ersA_knockout:wt_BHI:1,0.732009415,0.140996866
ersA_knockout:wt_BHI:2,-0.732009415,-0.140996866
Farnesol_treatment:RNA of 0-1F_L:1,0.73024906,-0.038611203000000004
Farnesol_treatment:RNA of 0-1F_L:2,-0.085874301,-0.041315541000000004
Farnesol_treatment:RNA of 0-1F_L:3,-0.6443747590000001,0.07992674300000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.664929328,-0.236355471
Farnesol_treatment:RNA of 6-F_L1:2,0.318883721,-0.605780964
Farnesol_treatment:RNA of 6-F_L1:3,-0.09510995900000001,-0.505342485
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-0.21449013500000003,0.045422858
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.3266508479999999,-0.6096212320000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.3905702460000002,0.675474796
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.708192535,0.09911699600000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,0.596031822,0.465081377
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.115234649,0.143700191
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.633692845,-0.016270741000000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.633692845,0.016270741000000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.275210046,0.527938578
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.820188114,0.9322503660000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.995653753,0.8492458940000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,2.921572707,0.160085091
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.26261133000000003,0.765515476
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.9573212050000001,0.566901824
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.834591063,0.415789124
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.114055098,0.470228511
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.319420623,-0.06540483700000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.31128999300000004,0.471231663
mexZ_knockout:del_mexZ:1,-2.118629459,-0.13252159600000002
mexZ_knockout:del_mexZ:2,-0.920313354,-0.144015362
mexZ_knockout:del_mexZ:3,-0.15218630600000002,-0.142289218
mexZ_knockout:wt_LB:1,2.891287222,0.368422729
mexZ_knockout:wt_LB:2,-1.390489808,-0.09770619800000001
mexZ_knockout:wt_LB:3,-1.500797414,-0.270716532
Mucin_glycans:ABTGC:1,0.14528458,0.103647741
Mucin_glycans:ABTGC:2,0.09302998,-0.06395052700000001
Mucin_glycans:ABTGC:3,0.444464799,-0.030369705
Mucin_glycans:ABTGC:4,-0.611459979,0.053905645
Mucin_glycans:ABTGC:5,-0.07131938,-0.063233153
Mucin_glycans:MUC5B:1,-1.236214429,-0.07968124900000001
Mucin_glycans:MUC5B:2,-0.950298068,0.086776901
Mucin_glycans:Glycans:1,1.086091351,0.11048076
Mucin_glycans:Glycans:2,-1.71738567,0.307971386
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.03285511,-0.382115238
NC_002516.2:Planktonic_total_RNA_Rep:2,0.290882909,0.018660205000000003
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.258027799,0.36345503300000004
NC_002516.2:Biofilm_total_RNA_Rep:1,1.988794415,-0.551623364
NC_002516.2:Biofilm_total_RNA_Rep:2,2.07477072,-0.040275734
Zinc_treatment:PA_Zn:1,-0.8587301270000001,-0.48853626400000005
Zinc_treatment:PA_Zn:2,-0.8375308890000001,-0.27801956
Zinc_treatment:PA_Zn:3,0.269508346,-0.053066038
Zinc_treatment:PA_Zn_wt:1,0.008203643,-0.05755566
Zinc_treatment:PA_Zn_wt:2,-0.008203643,0.057555659
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.08790791,0.119372932
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.08790791,-0.119372932
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.239774282,0.11976402900000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.324340034,-0.632354359
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.16588935500000002,-0.5613528790000001
Paeru_PRECISE:CAMHB_wt:1,0.083465021,-0.29004503600000003
Paeru_PRECISE:CAMHB_wt:2,-0.049373524,0.079763648
Paeru_PRECISE:CAMHB_wt:3,0.91255365,0.202195763
Paeru_PRECISE:CAMHB_wt:4,0.7284684090000001,-0.011023963000000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-0.19443421600000002,-0.39739839
Paeru_PRECISE:M9glucAA_Pqt10:2,-1.526969344,-1.460832452
Paeru_PRECISE:M9glucAA_Pqt:1,-1.644576075,-0.912588504
Paeru_PRECISE:M9glucAA_Pqt:2,-1.184603018,-1.240629784
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-2.107533096,-0.717494116
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-2.320896678,-1.019505276
Paeru_PRECISE:M9glucAA_NaCl:1,0.972110931,0.027178908
Paeru_PRECISE:M9glucAA_NaCl:2,0.773931903,-0.28808995600000004
Paeru_PRECISE:M9glucAA_NaCl:3,0.9349124050000001,0.068584451
Paeru_PRECISE:CAMHB_wt:5,3.243639626,-0.12270115100000001
Paeru_PRECISE:CAMHB_wt:6,3.054762774,-0.067210242
Paeru_PRECISE:LB_wt:1,-0.24118963000000002,-0.13703773500000002
Paeru_PRECISE:LB_wt:2,-0.14752151600000002,-0.013307821000000001
Paeru_PRECISE:M9glucAA_wt:1,0.356208683,-1.093355
Paeru_PRECISE:M9glucAA_wt:2,0.47142572200000005,-0.993974235
Paeru_PRECISE:M9glucAA_lowpH:1,-0.376449904,-0.17812122600000002
Paeru_PRECISE:M9glucAA_lowpH:2,-0.218509421,0.10038255500000001
Paeru_PRECISE:M9glucAA_DPD:1,0.7350195030000001,-0.8778354930000001
Paeru_PRECISE:M9glucAA_DPD:2,2.526651973,-0.84811487
Paeru_PRECISE:M9sucAA_wt:1,-1.940510334,0.136619652
Paeru_PRECISE:M9sucAA_wt:2,0.12192680800000001,-0.896259523
Paeru_PRECISE:M9glucAA_NaCl:4,1.528451156,0.16892346600000002
Paeru_PRECISE:M9glucAA_NaCl:5,1.623241194,0.22027858800000003
Paeru_PRECISE:M9sucAA_wt:3,-1.227247241,-0.499754189
Paeru_PRECISE:M9sucAA_wt:4,-1.201064836,-0.443104412
Paeru_PRECISE:R10LB_wt:1,-0.970002039,-0.330472294
Paeru_PRECISE:M9glucAA_NaCl:6,1.020121129,0.005687251
Paeru_PRECISE:M9glucAA_NaCl:7,1.904460194,-0.042829299
Paeru_PRECISE:M9fructAA_wt:1,1.071680218,-0.48348758500000005
Paeru_PRECISE:M9fructAA_wt:2,1.149601767,-0.514423
Paeru_PRECISE:M9GlcNAcAA_wt:1,20.23867135,-0.9860451010000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,20.32120007,-1.07645526
Paeru_PRECISE:M9pyruvAA_wt:1,-0.7649513880000001,0.615100709
Paeru_PRECISE:M9pyruvAA_wt:2,2.005649509,-0.29972422200000004
Paeru_PRECISE:M9fructAA_wt:3,1.093674228,-0.960559033
Paeru_PRECISE:M9fructAA_wt:4,2.572166736,-1.079649594
Paeru_PRECISE:M9GlcNAcAA_wt:3,14.2588059,-1.059196874
Paeru_PRECISE:M9GlcNAcAA_wt:4,12.52689846,-1.040384841
Paeru_PRECISE:M9glycAA_wt:1,0.72356511,-0.50263168
Paeru_PRECISE:M9glycAA_wt:2,1.494087443,-0.653262515
Paeru_PRECISE:M9pyruvAA_wt:3,0.655173474,-0.41827847900000004
Paeru_PRECISE:CAMHB_wt:7,2.139686857,0.10322766300000001
Paeru_PRECISE:CAMHB_wt:8,3.4149173040000003,0.080517659
Paeru_PRECISE:R10LB_wt:2,-1.183198975,-0.46914187100000004
Paeru_PRECISE:R10LB_wt:3,-0.13473885400000002,-0.25530504400000004
Paeru_PRECISE:R10LB_wt:4,0.9884027190000001,-0.44762441300000005
Paeru_PRECISE:R10LB_wt:5,2.79899391,-0.651896621
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.057890502,-0.7728419670000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.413552441,-0.46206591100000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.586734443,-0.5752086940000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,3.5182056299999998,-0.758131348
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.0320159,-1.469169068
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.143668904,-0.368494717
Paeru_PRECISE:M9sucAA_wt:5,-0.513326516,0.28712132700000004
Paeru_PRECISE:M9sucAA_wt:6,-0.392663183,-0.020175615
Paeru_PRECISE:R10LB_wt:6,1.069400709,-0.596115131
Paeru_PRECISE:R10LB_wt:7,1.923950675,-0.541646818
Paeru_PRECISE:LB_wt:3,2.159713487,0.153578412
Paeru_PRECISE:LB_wt:4,1.750283142,-0.12313203700000001
Paeru_PRECISE:R10LB_NaCl:1,2.370967801,-0.403786317
Paeru_PRECISE:R10LB_NaCl:2,1.141388222,-1.3986480079999999
Paeru_PRECISE:M9glucAA_wt:3,-0.45295563600000005,0.7856216610000001
Paeru_PRECISE:M9glucAA_Zn:1,7.948829205,3.389423518
Paeru_PRECISE:M9glucAA_Cu:1,4.715151542,-0.924034593
Paeru_PRECISE:M9glucAA_NaOCl:1,3.539059986,-0.1057051
Paeru_PRECISE:M9GlcNAcAA_8:1,8.536087119,-0.026459023
Paeru_PRECISE:M9GlcNAcAA_8:2,10.04686751,0.266573439
Paeru_PRECISE:M9GlcNAcAA_4:1,12.61041391,0.20093306300000002
Paeru_PRECISE:M9GlcNAcAA_4:2,9.914298098,0.8160966190000001
Paeru_PRECISE:M9GlcNAcAA_2:1,12.54077139,0.23373506200000002
Paeru_PRECISE:M9GlcNAcAA_2:2,13.10706624,0.18312908700000002
Paeru_PRECISE:M9GlcNAcAA_1:1,14.27660756,-0.8682443270000001
Paeru_PRECISE:M9GlcNAcAA_1:2,12.37350531,-1.048952473
Paeru_PRECISE:M9glucAA_NaOCl:2,2.684456439,0.092918206
Paeru_PRECISE:M9glucAA_Cu:2,3.768681571,-1.532388061
Paeru_PRECISE:M9glucAA_Fe:1,-0.402383826,0.42434981800000005
Paeru_PRECISE:M9glucAA_Fe:2,0.179491445,0.779418398
Paeru_PRECISE:M9glucAA_Zn:2,0.379141437,0.7147989530000001
Paeru_PRECISE:M9glucAA_wt:4,-0.374678769,1.301707574
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,2.434073399,0.11276300500000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,2.403584528,-0.10181421700000001
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,2.281647005,-0.045778387000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-1.127214984,0.301041436
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,1.182662058,-0.430434117
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.055447074000000006,0.12939268
relA-spoT_double-mutant:plank_WT_1:1,-0.056170921000000006,-0.20274382300000002
relA-spoT_double-mutant:plank_WT_1:2,-0.03179238,0.195391257
relA-spoT_double-mutant:plank_WT_1:3,0.08796330100000001,0.0073525660000000005
relA-spoT_double-mutant:plank_rel-spot:1,0.363628347,0.36382504400000004
relA-spoT_double-mutant:plank_rel-spot:2,1.007739065,0.387418562
Rosmarinic_acid:PAO1-100UMRA:1,1.233466124,-0.24687040400000002
Rosmarinic_acid:PAO1-100UMRA:2,0.218268926,-0.218258102
Rosmarinic_acid:PAO1_DMSO_Control:1,0.061142475,0.18764682200000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.233070472,-0.14485039500000002
Rosmarinic_acid:PAO1_DMSO_Control:3,0.171927997,-0.042796428000000004
Tf_toxin_expression:PAO1_WT:1,0.9379074860000001,-0.139160267
Tf_toxin_expression:PAO1_WT:2,-0.9379074860000001,0.139160267
Tf_toxin_expression:PAO1_derfA:1,0.583839059,-0.255754435
Tf_toxin_expression:PAO1_derfA:2,0.28475603,-0.49607026600000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.9947969270000001,0.219962719
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-0.545136056,-0.445703858
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.032716444000000004,-1.007264036
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-0.69920938,-1.256790461
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,0.584217541,-0.308007603
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.205811303,-0.567995601
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.059678065,0.135152525
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.059678065,-0.135152526
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,-0.491341534,-0.001655844
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,1.041869744,0.612846172
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.1416436189999999,0.159006426
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,1.2986388340000001,-0.206896664
natural_RNA_aptamers:PA_Water_rep_wt:1,-0.488671891,-0.032052676
natural_RNA_aptamers:PA_Water_rep_wt:2,0.488671891,0.032052676
natural_RNA_aptamers:PA_FMN_rep:1,1.4553852090000001,-0.022198665000000003
natural_RNA_aptamers:PA_FMN_rep:2,0.5542184520000001,-0.26873698900000004
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-0.48449804500000004,0.520815957
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.6925964910000001,0.514646177
