,A,rpoH
OPG:del_opgGH_pBK16:1.0,-0.9939101093,0.1134957774
OPG:del_opgGH_pBK16:2.0,-0.4203630316,0.041281726500000004
OPG:del_opgGH_pBK16:3.0,0.4058239811,0.0638587961
OPG:WT:1.0,-0.17800555640000001,0.0168717925
OPG:WT:2.0,-0.6377545777,-0.019984305600000002
OPG:WT:3.0,0.8157601341,0.0031125131
PinT:pinT+_1h:1.0,0.1292084299,-0.006419551900000001
PinT:pinT+_1h:2.0,-0.1292084299,0.006419551900000001
cold_shock_protein:WT_RNAseq:1.0,-0.1707700977,0.0622082605
cold_shock_protein:WT_RNAseq:2.0,0.3169069049,-0.0180725984
cold_shock_protein:WT_RNAseq:3.0,-0.1461368072,-0.0441356621
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-1.8001622591,-0.3871271922
cold_shock_protein:DeltaCspCE_RNAseq:2.0,0.2764538545,-0.3274264571
cold_shock_protein:DeltaCspCE_RNAseq:3.0,0.1933658308,-0.5330944681
dephostatin:LB_DMSO:1.0,0.44311629300000005,-0.06950713680000001
dephostatin:LB_DMSO:2.0,0.0892764015,0.0615059285
dephostatin:LB_DMSO:3.0,-0.5323926944,0.0080012083
dephostatin:LB_Dephostatin:1.0,1.8356238708000001,0.0031328201
dephostatin:LB_Dephostatin:2.0,1.3096069788,0.6261418572
dephostatin:LB_Dephostatin:3.0,1.8522775427,0.22596605490000002
dephostatin:LPM_DMSO:1.0,2.0798701383,-0.19034102660000002
dephostatin:LPM_DMSO:2.0,2.1639684112,-0.5286736065000001
dephostatin:LPM_Dephostatin:1.0,2.0754730467,-0.3938575133
dephostatin:LPM_Dephostatin:2.0,0.5992902401,-0.3960631214
dephostatin:LPM_Dephostatin:3.0,0.10539163650000001,-0.4038163931
efflux_inhibition:Chlorpromazine:1.0,10.4090718172,1.2962332795
efflux_inhibition:Chlorpromazine:2.0,5.2559265486,1.5692082385
efflux_inhibition:Chlorpromazine:3.0,12.1613076687,0.5809944814
efflux_inhibition:PABN:1.0,4.201475607,1.5354229951
efflux_inhibition:PABN:2.0,9.0651659517,1.6729717536000002
efflux_inhibition:no_treatment:1.0,-0.018418537500000002,-0.101104524
efflux_inhibition:no_treatment:2.0,-0.4237842839,0.1062405532
efflux_inhibition:no_treatment:3.0,0.4422028214,-0.0051360292
efflux_inhibition:Chlorpromazine:4.0,11.1125346875,0.5528210517000001
efflux_inhibition:PABN:3.0,11.0082960504,1.330024966
fis_regulatory_network:GX_EE:1.0,-0.3792409427,0.2344035804
fis_regulatory_network:GX_EE:2.0,2.1722199981,0.0144617779
fis_regulatory_network:GX_TS:1.0,-4.5926589664,-0.33910285230000003
fis_regulatory_network:GX_TS:2.0,-4.4218870257,-0.0813981847
fis_regulatory_network:WT_EE:1.0,0.0484137393,-0.0589561617
fis_regulatory_network:WT_EE:2.0,-0.0484137393,0.0589561617
fis_regulatory_network:WT_TS:1.0,-4.7296623946,-0.6721195581
fis_regulatory_network:WT_TS:2.0,-4.6964414619,-0.4198820485
fis_regulatory_network:OX_EE:1.0,-2.1098012511,-0.3499067607
fis_regulatory_network:OX_EE:2.0,-2.4441113433,-0.36047915
fis_regulatory_network:OX_TS:1.0,-2.7667472023,-0.6775278827
fis_regulatory_network:OX_TS:2.0,-2.8113782395999998,-0.1564788481
persisters:rep:1.0,-0.8819348963,-0.2489902112
persisters:rep:2.0,0.8819348963,0.2489902112
proQ_pulse_expression:empty_vector:1.0,0.2518682769,0.0798977949
proQ_pulse_expression:empty_vector:2.0,-0.2518682769,-0.0798977949
proQ_pulse_expression:long_STnc540_overexpression:1.0,1.3792077891,0.0493024315
proQ_pulse_expression:long_STnc540_overexpression:2.0,1.8030609196,-0.0010367047
proQ_pulse_expression:short_STnc540_overexpression:1.0,1.1337423441,-0.0722440468
proQ_pulse_expression:short_STnc540_overexpression:2.0,-0.72947177,-0.129310285
proQ_virulence:dhfq_dproQ_LB:1.0,4.7670902064,-0.1182377876
proQ_virulence:dhfq_dproQ_LB:2.0,3.1284646462,0.22124115330000002
proQ_virulence:dhfq_dproQ_LB:3.0,1.9087501466,0.43498954770000003
proQ_virulence:dhfq_dproQ_SPI-2:1.0,0.40795161950000003,0.6617707104
proQ_virulence:dhfq_dproQ_SPI-2:2.0,0.8856762478,0.8415551727
proQ_virulence:dhfq_dproQ_SPI-2:3.0,1.3730312468,0.8605556162
proQ_virulence:dhfq_LB:1.0,3.912682292,0.8721444971000001
proQ_virulence:dhfq_LB:2.0,4.2147337528,0.47577141900000003
proQ_virulence:dhfq_LB:3.0,2.2177407531,0.7876196384
proQ_virulence:dhfq_SPI-2:1.0,2.7001238964,1.495200078
proQ_virulence:dhfq_SPI-2:2.0,3.0272822518,1.5875541301
proQ_virulence:dhfq_SPI-2:3.0,4.3184206161,1.6703949047000002
proQ_virulence:dproQ_LB:1.0,1.7356801808,-0.344960117
proQ_virulence:dproQ_LB:2.0,-0.9152475199000001,-0.5577743846000001
proQ_virulence:dproQ_LB:3.0,-2.5877573412,-0.0754222231
proQ_virulence:dproQ_SPI-2:1.0,-5.9340800653,-0.019701202
proQ_virulence:dproQ_SPI-2:2.0,-6.1449740565,0.3319737551
proQ_virulence:dproQ_SPI-2:3.0,-5.1768783559,0.1929399632
proQ_virulence:WT_LB:1.0,0.16947713420000002,0.0458412397
proQ_virulence:WT_LB:2.0,-2.7121245751,-0.0685121212
proQ_virulence:WT_LB:3.0,2.5426474408,0.0226708815
proQ_virulence:WT_SPI-2:1.0,-3.4794319266000002,0.5890692372
proQ_virulence:WT_SPI-2:2.0,-3.0516608821,0.7151591931
proQ_virulence:WT_SPI-2:3.0,-3.4632777452,0.5882583501
rcsB:del_rcsB_S207C:1.0,-4.0252763072,0.8778122490000001
rcsB:del_rcsB_WT:1.0,0.3897210338,0.1792322872
rcsB:del_rcsB:1.0,2.0499961391,-0.382664404
rcsB:del_rcsB_H12A:1.0,-5.819077324,-0.2522184471
rcsB:del_rcsB_D56A:1.0,-0.2577916827,-0.24858406500000002
rcsB:del_rcsB_M88A:1.0,-5.5979059548,0.24355722770000002
rcsB:del_rcsB_H77A:1.0,-2.5991729445000002,0.433550353
rcsB:del_rcsB_L108A:1.0,-3.7853303046,-0.1093976046
rcsB:del_rcsB_S207C:2.0,-0.4072422672,0.3378834546
rcsB:del_rcsB_WT:2.0,-2.7139808809,-0.1497715436
rcsB:del_rcsB:2.0,1.1497627838,-0.22238995320000002
rcsB:del_rcsB_H12A:2.0,-6.8740410683,-0.35605324110000003
rcsB:del_rcsB_D56A:2.0,0.6029931568,-0.0806085814
rcsB:del_rcsB_H77A:2.0,-3.7782832335,0.3950786865
rcsB:del_rcsB_L108A:2.0,-5.968711844,0.7148953186
rcsB:del_rcsB_WT:3.0,2.3242598471,-0.029460743600000002
rcsB:del_rcsB_H12A:3.0,-1.167343292,-0.1517209525
rcsB:del_rcsB_D56A:3.0,0.4174194902,-0.8176208556000001
rcsB:del_rcsB_M88A:2.0,-2.9372919135,0.082693264
rcsB:del_rcsB_H77A:3.0,5.474501063,0.48285442640000004
rcsB:del_rcsB_L108A:3.0,-2.4311944605,0.4090371803
ribodepletion:RiboZero:1.0,-0.0985236401,-0.0351844009
ribodepletion:RiboZero:2.0,0.0985236401,0.0351844009
single_carbon_source:mucic:1.0,-0.6182248113000001,0.1104660095
single_carbon_source:mucic:2.0,0.6182248113000001,-0.1104660095
single_carbon_source:tartarate:1.0,-1.2845570389,-0.4995842868
single_carbon_source:tartarate:2.0,-3.6173870977,-0.39271086390000004
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.2455522753,-0.0121948271
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.2497401393,-0.1371424423
ssrA_ssrB_TCS:ssrB_minus:3.0,0.4952924145,0.1493372694
ssrA_ssrB_TCS:ssrB_plus:1.0,9.8627079546,-0.0290168272
ssrA_ssrB_TCS:ssrB_plus:2.0,9.4344172132,-0.0075540927
ssrA_ssrB_TCS:ssrB_plus:3.0,10.6788143506,0.1966855523
yedF:WT:1.0,0.12877153800000002,0.18752242970000002
yedF:WT:2.0,-0.12877153800000002,-0.18752242970000002
yedF:del_yedF:1.0,-0.9277376694,3.5083253037
yedF:del_yedF:2.0,-0.24669336500000003,2.8355536166
yedF:del_yedF:3.0,-4.061304917,2.6330231382
14028S_paratyphiA:37C_stationary:1.0,11.1308367908,0.3435075454
14028S_paratyphiA:42C_log:1.0,-2.1269686094,0.018193480300000002
14028S_paratyphiA:37C_log:1.0,-1.0231867189,-0.0073704503
14028S_paratyphiA:42C_log:2.0,-2.0567261262,0.1661025432
14028S_paratyphiA:37C_stationary:2.0,12.6959955408,0.5381805741
14028S_paratyphiA:37C_log:2.0,1.0231867189,0.0073704503
7TF:hilC:1.0,3.3068037507,-1.0317278048
7TF:del_hilD:1.0,1.5088572457,0.5802016642
7TF:WT:1.0,-0.29921832930000003,0.0873781665
7TF:hilD:1.0,1.7844875098,-0.5344703034
7TF:WT:2.0,-0.12807745110000002,0.1236032596
7TF:del_sprB:1.0,0.9113459780000001,-0.0674478381
7TF:del_rtsB:1.0,0.2524736114,0.0505063402
7TF:rtsA:1.0,-1.8957224129,-0.7914211687
7TF:del_invF:1.0,1.1948866434,0.4647342535
7TF:sprB:1.0,9.7256385398,-0.6725048476000001
7TF:hilD:2.0,2.0559194717000002,-0.6441837497
7TF:del_invF:2.0,0.6452293431,0.26870182600000003
7TF:del_rtsB:2.0,0.1652721,-0.2228403521
7TF:hilC:2.0,2.5925594422,-0.723705302
7TF:WT:3.0,0.1181960856,-0.1405294712
7TF:del_hilD:2.0,1.7609744475,0.2575035412
7TF:rtsA:2.0,-1.4052154742,-0.4147016443
7TF:invF:1.0,3.0303078867,0.1613014245
7TF:invF:2.0,7.978235103,-0.7329632042
7TF:sprB:2.0,13.5057224221,-0.6242948039
7TF:del_sprB:2.0,0.9688515032,0.266381609
7TF:WT:4.0,0.3090996948,-0.0704519549
MMC:del_rtcB_No treatment:1.0,-0.1540681818,-0.3394856228
MMC:WT_No_treatment:1.0,-0.42133835700000005,-0.1397580148
MMC:WT_No_treatment:2.0,-0.2028356303,0.0302089203
MMC:del_rtcR_No_treatment:1.0,0.5576410925,0.1233506067
MMC:del_rtcR_3mM_MMC:1.0,7.1456015796,1.2353384987
MMC:WT_No_treatment:3.0,0.6241739872000001,0.10954909460000001
MMC:del_rtcB_3mM_MMC:1.0,6.6426141384,0.9459976641000001
MMC:del_rtcB_3mM_MMC:2.0,6.5383862155,0.9400061948
MMC:del_rtcR_3mM_MMC:2.0,7.2043917817,1.100427373
MMC:del_rtcR_3mM_MMC:3.0,3.7723080592000002,0.48315457980000004
MMC:del_rsr_No_treatment:1.0,2.4704613274,0.6371601122
MMC:del_rtcB_3mM_MMC:3.0,6.6847812045,1.0212469055
MMC:del_rtcR_No_treatment:2.0,0.3813322139,-0.025860445000000003
MMC:del_rsr_3mM_MMC:1.0,6.0867499816,0.9234517703
MMC:del_rtcB_No treatment:2.0,-0.7357341902000001,-0.0966576037
MMC:WT_3mM_MMC:1.0,7.2105238478,0.8656760348
MMC:del_rsr_3mM_MMC:2.0,5.8057803187,1.3185517248
MMC:WT_3mM_MMC:2.0,6.6090442565,0.9116780692
MMC:del_rsr_No_treatment:2.0,-0.1942373769,0.6589614908
MMC:del_rtcB_No treatment:3.0,-0.7303762992,-0.0288564959
MMC:del_rsr_No_treatment:3.0,0.3637556878,0.1744983387
Nontyphoidal_comparisons:rep:1.0,-3.373436994,-0.1930476351
Nontyphoidal_comparisons:rep:2.0,6.2673081283,0.3240634489
Nontyphoidal_comparisons:rep:3.0,-2.8938711343,-0.1310158138
araC:delta_araC_LB:1.0,3.1806826508,0.6982130780000001
araC:WT_LB:1.0,1.6068893631,0.472908578
araC:WT_LB:2.0,-1.6068893631,-0.472908578
araC:delta_araC_LB:2.0,3.0784585687,1.0487827171
csgD:WT_planktonic_TP1:1.0,2.677014052e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,0.6792288550000001,0.23608803350000002
csgD:WT_aggregate_TP2:1.0,0.6312953684,-0.82163453
csgD:del_csgD_planktonic_TP1:1.0,2.2936949906,0.0733698728
csgD:WT_planktonic_TP3:1.0,2.9110686049,0.4493762284
csgD:del_csgD_planktonic_TP3:1.0,3.2070279742,0.29365469050000004
csgD:WT_planktonic_TP2:1.0,0.3659385149,0.3438155133
csgD:WT_aggregate_TP3:1.0,5.38456803,-0.4433157003
csgD:PcsgD_planktonic_lux_TP1:1.0,1.548744295,0.2584283556
csgD:PcsgD_planktonic_lux_TP4:1.0,-1.6936236956,0.0692644896
csgD:PcsgD_aggregate_lux_TP3:1.0,6.6785794086,-0.4941815268
csgD:PcsgD_planktonic_lux_TP2:1.0,0.1414786117,0.4282018896
csgD:PcsgD_planktonic_lux_TP3:1.0,4.4460218343,0.2999949786
csgD:del_csgD_planktonic_TP4:1.0,-1.7046043068,-0.7706789267
csgD:WT_aggregate_TP4:1.0,0.0405876448,-1.5964537825
csgD:PcsgD_aggregate_lux_TP4:1.0,-0.6538148996,-0.9942948453
csgD:PcsgD_aggregate_lux_TP2:1.0,-0.925642826,-0.3429080977
csrA:10min_LB_csrA:1.0,2.2871379365,-2.6414830015
csrA:10min_LB_WT:1.0,0.9858909416,-2.8994674839
csrA:2.5min_LB_csrA:1.0,3.5103340738,-2.0498468901
csrA:5min_mLPM_WT:1.0,5.109315258,-0.41521891200000005
csrA:15min_mLPM_csrA:1.0,6.9278686863,-0.8786763466
csrA:5min_LB_WT:1.0,4.0918169317,-2.9892818253
csrA:2.5min_LB_WT:1.0,2.8264124018,-1.8800829151
csrA:0min_LB_WT:1.0,0.6635582946,-0.1893476247
csrA:15min_LB_WT:1.0,2.0135706116,-2.5219789502000003
csrA:0min_mLPM_WT:1.0,3.0882344928,0.7641011659
csrA:15min_LB_csrA:1.0,1.6741948475,-1.9461563909000001
csrA:15min_mLPM_WT:1.0,6.3741998665,-0.1330043624
csrA:15min_LB_csrA:2.0,2.4871437179,-2.2105890895
csrA:0min_mLPM_WT:2.0,3.7100364242,0.9944880691
csrA:0min_LB_csrA:1.0,1.3017861046,-0.037631866
csrA:15min_LB_WT:2.0,1.8157550491,-2.3504100102
csrA:15min_mLPM_WT:2.0,1.6950028456,-0.6606740014
csrA:5min_LB_WT:2.0,3.7008293274,-2.7056811115
csrA:5min_mLPM_WT:2.0,2.6917933633,-0.7227020895
csrA:2.5min_LB_WT:2.0,2.7680636584,-2.1682377677
csrA:5min_mLPM_csrA:1.0,5.9889115103,-1.5820388772
csrA:0min_LB_csrA:2.0,1.0454571026,-0.0376753914
csrA:15min_mLPM_csrA:2.0,6.0048352819,-0.9528226831000001
csrA:5min_mLPM_csrA:2.0,5.6899499102,-1.5431945277999999
csrA:10min_LB_WT:2.0,0.8052218571,-3.0919909477
csrA:0min_LB_WT:2.0,-0.6635582946,0.1893476247
csrA:5min_LB_csrA:1.0,3.1682362188,-2.8598345642
csrA:10min_mLPM_csrA:1.0,6.7018005036,-1.2623759325
csrA:10min_mLPM_csrA:2.0,6.4811850687,-1.1355906746
csrA:5min_LB_csrA:2.0,2.2514312326,-2.8103428208
csrA:2.5min_LB_csrA:2.0,3.8699416645999998,-2.108162204
csrA:10min_LB_csrA:2.0,1.6640663193,-2.6134282383
flagellum:ΔSTM14_1829 :1.0,2.1630765466,0.3394713588
flagellum:ΔSTM14_1829 :2.0,2.794963594,0.3272592821
flagellum:WT:1.0,-0.6418629833,-0.0387708539
flagellum:WT:2.0,0.47684914710000004,0.0184258855
flagellum:ΔSTM14_1829 :3.0,3.1223136526,0.1626243387
flagellum:WT:3.0,0.1650138362,0.0203449684
fliA:del_rpoF:1.0,6.9092809582,-0.0522723111
fliA:WT:1.0,0.1666832239,0.275042606
fliA:del_rpoF:2.0,8.8733860947,-0.5329789172
fliA:WT:2.0,-0.1666832239,-0.275042606
mgtC:empty_pUH21:1.0,-0.0886992931,-0.009777905
mgtC:pUH_mgtC:1.0,2.1319889142,-0.10567716190000001
mgtC:empty_pUH21:2.0,0.0886992931,0.009777905
mgtC:pUH_mgtC:2.0,2.090380239,0.06798999580000001
mgtCBR:empty_pBAD18:1.0,-0.5728120783,0.0082017206
mgtCBR:mgtC_pBAD113:1.0,1.1560947839,0.2909197173
mgtCBR:empty_pBAD18:2.0,0.5728120783,-0.0082017206
mgtCBR:mgtC_pBAD113:2.0,1.0675740538,0.25162327430000003
novobiocin:100_Novobiocin_60min:1.0,-4.8596643772,2.0422009885
novobiocin:500_Novobiocin_60min:1.0,-7.077885649,3.512935579
novobiocin:0_Novobiocin_60min:1.0,-2.0249380167,0.45740564520000004
novobiocin:0_Novobiocin_0min:1.0,-0.6551693589,0.0309420592
novobiocin:100_Novobiocin_60min:2.0,-4.3194096054,2.0562151876
novobiocin:0_Novobiocin_10min:1.0,0.734138339,0.2177974856
novobiocin:500_Novobiocin_20min:1.0,8.1634441873,2.2379614416
novobiocin:0_Novobiocin_20min:1.0,-4.3755191252,0.3525321027
novobiocin:0_Novobiocin_60min:2.0,-1.9884297241,0.48513596210000004
novobiocin:0_Novobiocin_10min:2.0,-2.2788812532,0.14258922640000002
novobiocin:500_Novobiocin_60min:2.0,-6.2939337414,3.3344348386
novobiocin:0_Novobiocin_60min:3.0,-2.1899237551,0.4992536006
novobiocin:500_Novobiocin_10min:1.0,13.401736548,1.2368626608
novobiocin:0_Novobiocin_20min:2.0,2.4961383983,0.32390522050000004
novobiocin:500_Novobiocin_60min:3.0,-7.4452090247000005,3.39495263
