,A,YdfF,CysB
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-3.537551178,0.101795284,0.9188433540000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-3.30935006,-0.40947311700000005,0.704865411
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-3.130137009,-0.020326145,1.012077226
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,1.481908199,-0.029764121,-0.598303224
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,1.3283982170000002,0.041619233000000005,-0.620007759
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.577585828,0.06584440100000001,-0.426600415
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-2.597702275,-0.065167287,0.654452216
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-2.077424414,-0.16744451500000002,0.7107437550000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-2.430265691,-0.15376968900000001,0.615297384
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.502851153,-0.06874846100000001,-0.676359848
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,3.691756845,0.6079415410000001,-0.670790082
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,1.9107843830000002,-0.152811587,-0.633343428
Dispersed_cells:PAO1_dispersed_wt:1,1.8860315330000001,-0.9074486580000001,0.018775831
Dispersed_cells:PAO1_dispersed_wt:2,-1.8860315330000001,0.9074486580000001,-0.018775831
Dispersed_cells:PyhjH_dispersed:1,0.734417831,1.259100838,-0.069857031
Dispersed_cells:PyhjH_dispersed:2,1.330453152,1.014420579,0.261720104
Dispersed_cells:PA01_Planktonic:1,18.73323978,2.197187407,0.196455971
Dispersed_cells:PA01_Planktonic:2,22.05743414,1.430732898,0.334904205
Dispersed_cells:PAO1_Biofilm:1,0.7756072350000001,1.8525777429999999,0.612038398
Dispersed_cells:PAO1_Biofilm:2,3.057683218,1.531859576,0.41462445000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.7122566260000001,-0.6077722790000001,-0.117543089
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.050063929,-0.8792957100000001,0.072516155
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.080255693,-0.928593039,-0.201981078
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.754945116,-0.17579661600000002,-0.204379061
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.518097971,-0.018548995000000002,0.163736133
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.236847145,0.194345612,0.040642929
gcsR_mutant:PAO1_rep_wt:1,0.07222236500000001,0.198519839,0.011794795
gcsR_mutant:PAO1_rep_wt:2,-0.07222236500000001,-0.198519839,-0.011794795
gcsR_mutant:GcsR_rep:1,-0.6951983650000001,0.7048576790000001,-0.01373732
gcsR_mutant:GcsR_rep:2,-0.190601921,0.09854689400000001,-0.011545686000000001
ampC_mutation:PA_Cef_taz_wt:1,-2.87077187,0.183236947,0.13765785800000002
ampC_mutation:PA_mutS_Cef_taz:1,-2.213602564,0.326967972,-0.075764893
ampC_mutation:PA_mutS:1,-4.37935692,-1.316923832,0.14943920900000002
ampC_mutation:PA_mutS:2,3.37674337,-0.455927735,0.030695001000000003
ampC_mutation:PA_mutS:3,-5.574462571,-0.68711939,0.33839209400000003
ampC_mutation:PA_Cef_taz_wt:2,2.87077187,-0.183236948,-0.13765785700000002
ampC_mutation:PA_mutS_Cef_taz:2,-4.118862932,0.405340564,0.276403214
ampC_mutation:PA_mutS:4,-4.213805637,-0.423897163,0.43138501
ampC_mutation:PA_mutS:5,2.497780744,-0.050481151,-0.181392783
ampC_mutation:PA_mutS:6,-4.960884503,-0.539215228,0.151509203
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.555883672,-0.61243387,-0.0057383980000000005
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-0.477677467,-0.351825836,0.11010446700000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.8910046850000001,-0.48499553900000003,0.083704731
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.24412549600000003,-1.229441343,-0.038522456000000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.627956434,0.374867204,-0.022518842
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.17747067400000002,0.240699246,-0.07547297900000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.5830753780000001,0.34869325500000004,-0.006374246
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.374570345,-0.7229139870000001,0.168003132
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-0.18044790100000002,-0.965763209,0.146726679
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-1.5701276430000002,-0.770576663,0.16755537
n-alkanes_treatment:PA_alkane:1,4.36903721,0.244614889,0.101125801
n-alkanes_treatment:PA_alkane:2,1.441932334,0.9227201020000001,0.689678051
n-alkanes_treatment:PA_Glycerol:1,-0.267500546,0.152930326,0.052495826
n-alkanes_treatment:PA_Glycerol:2,-2.0848765240000002,-0.321935048,0.066816848
n-alkanes_treatment:PA_Glycerol:3,2.35237707,0.16900472200000002,-0.119312675
Catabolise_Nucleic_Acids:L_asp:1,-6.306715232,0.49567087400000004,-0.10974972300000001
Catabolise_Nucleic_Acids:L_asp:2,-10.2226886,0.435169731,0.160922693
Catabolise_Nucleic_Acids:DNA_1:1,2.143874154,0.13644688800000002,0.024246286000000002
Catabolise_Nucleic_Acids:DNA_1:2,-3.926807825,-0.06463363200000001,-0.106191112
Catabolise_Nucleic_Acids:DNA_1:3,1.7829336709999999,-0.071813256,0.081944826
cysB_mutant:PAO1HH_wt:1,-0.08602126800000001,-0.17633857700000002,-0.029194313000000003
cysB_mutant:PAO1HH_wt:2,0.08602126800000001,0.17633857800000002,0.029194313000000003
cysB_mutant:cysBHH:1,-4.294486995,-0.051636823000000005,-4.737351418
cysB_mutant:cysBHH:2,-4.293807045,0.49747822,-5.363800113
cysB_mutant:cysBHH:3,-4.19260339,0.856219944,-5.504120929
ersA_knockout:delersA:1,-1.482010978,0.138232208,-0.08623864
ersA_knockout:delersA:2,-2.898029657,-0.40146294400000004,-0.21773149500000002
ersA_knockout:wt_BHI:1,-0.018789456,0.062391476,0.208803347
ersA_knockout:wt_BHI:2,0.018789456,-0.062391476,-0.208803347
Farnesol_treatment:RNA of 0-1F_L:1,0.056218062000000006,-0.010738267000000001,0.138082429
Farnesol_treatment:RNA of 0-1F_L:2,-0.340626134,0.052608502,-0.050643653000000004
Farnesol_treatment:RNA of 0-1F_L:3,0.284408072,-0.041870235000000006,-0.08743877600000001
Farnesol_treatment:RNA of 6-F_L1:1,-0.012647707000000001,-0.065061376,-0.08345034900000001
Farnesol_treatment:RNA of 6-F_L1:2,0.011007591,-0.08912304700000001,0.042457883
Farnesol_treatment:RNA of 6-F_L1:3,-0.24027593300000002,0.33161218600000003,-0.074884587
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.18396868300000002,0.31755794200000004,0.016331865
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.8824208040000001,-0.30106881500000005,0.30737670500000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,2.980111019,0.58018782,0.56563417
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.42369378900000004,0.130722213,-0.07922126800000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,2.12214591,-0.14721134,-0.24448730300000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.184339334,0.9274780720000001,0.74950748
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.005354538,-0.011383121000000001,-0.175402948
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.005354538,0.01138312,0.175402949
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.7078407210000001,-0.726803442,-0.21724774400000002
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.72556382,-0.603956149,0.12783175800000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,8.117922802,-0.140071746,0.32804718800000005
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,9.772731601,0.38823515200000003,0.20381184100000002
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.2877266130000002,-0.330951371,-0.05764289
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.968879023,-0.19475962,0.1317257
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.11637482900000001,-0.313378995,-0.18001329400000002
Metabolic_fitness_plasmid:PAO1_pBS228:2,-2.834235739,-0.563293825,0.090203027
Metabolic_fitness_plasmid:PAO1_RmS149:1,-2.508455879,-0.019674423,-0.251916595
Metabolic_fitness_plasmid:PAO1_RmS149:2,-3.918215328,-0.291078536,-0.12293506100000001
mexZ_knockout:del_mexZ:1,-0.7684580740000001,0.005056334,0.112399202
mexZ_knockout:del_mexZ:2,-1.005938652,-0.45800868600000005,0.01014578
mexZ_knockout:del_mexZ:3,0.146157342,0.183513784,0.020187718
mexZ_knockout:wt_LB:1,2.865958074,0.37840870200000004,0.028195949
mexZ_knockout:wt_LB:2,-1.195953856,-0.141468919,-0.024666127000000003
mexZ_knockout:wt_LB:3,-1.670004218,-0.23693978300000001,-0.0035298210000000003
Mucin_glycans:ABTGC:1,-3.9641029420000002,-0.19243430900000003,0.14169441400000002
Mucin_glycans:ABTGC:2,-3.644963923,0.20273147100000002,-0.087272428
Mucin_glycans:ABTGC:3,4.679788678,-0.053936483,-0.056326939000000006
Mucin_glycans:ABTGC:4,1.034485393,0.12036909400000001,-0.009349778000000001
Mucin_glycans:ABTGC:5,1.894792794,-0.076729774,0.011254732
Mucin_glycans:MUC5B:1,-2.25096913,-0.075599761,-0.24088484500000001
Mucin_glycans:MUC5B:2,-2.203640229,0.085481683,-0.057667231000000006
Mucin_glycans:Glycans:1,-1.53945301,0.44414111,0.260090341
Mucin_glycans:Glycans:2,0.721261449,0.05452833,0.01394226
NC_002516.2:Planktonic_total_RNA_Rep:1,5.700709191,0.410548495,0.009045085000000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-3.441306795,-0.181828694,0.020564205000000002
NC_002516.2:Planktonic_total_RNA_Rep:3,-2.259402396,-0.2287198,-0.02960929
NC_002516.2:Biofilm_total_RNA_Rep:1,-2.70194195,-0.8137788330000001,0.42453704800000003
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.084078204,-0.527228236,0.508632807
Zinc_treatment:PA_Zn:1,-4.574076076,-0.25437649700000003,0.40120156500000004
Zinc_treatment:PA_Zn:2,-4.945451127,-0.08695105700000001,0.33229679
Zinc_treatment:PA_Zn:3,-4.903677411,0.059220286000000004,0.37405648500000005
Zinc_treatment:PA_Zn_wt:1,0.147895828,-0.132726919,-0.003917708000000001
Zinc_treatment:PA_Zn_wt:2,-0.147895828,0.132726919,0.003917708000000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.428591747,0.07110609300000001,-0.11989303100000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.428591747,-0.07110609300000001,0.11989303100000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.108825512,-0.8541369820000001,-0.23716619200000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.78477714,-0.683395068,-0.33176066200000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,3.282708471,-0.9420703260000001,-0.14633421800000002
Paeru_PRECISE:CAMHB_wt:1,-12.62116547,-2.033224842,0.030338989
Paeru_PRECISE:CAMHB_wt:2,-11.76743161,-2.193298222,-0.034399255000000004
Paeru_PRECISE:CAMHB_wt:3,-12.05441259,-2.115954166,-0.199793192
Paeru_PRECISE:CAMHB_wt:4,-11.39971747,-2.059824147,-0.275609384
Paeru_PRECISE:M9glucAA_Pqt10:1,7.695734994,-0.972155435,0.8775994650000001
Paeru_PRECISE:M9glucAA_Pqt10:2,8.767859823,-1.274241629,0.965847243
Paeru_PRECISE:M9glucAA_Pqt:1,5.398935629,-1.51085862,0.671077298
Paeru_PRECISE:M9glucAA_Pqt:2,5.947471267,-1.796214563,0.604276963
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.25932984,-1.509063349,0.343295929
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-1.922973838,-1.400479274,0.27994663200000003
Paeru_PRECISE:M9glucAA_NaCl:1,-1.465246901,-1.837618655,-0.403117922
Paeru_PRECISE:M9glucAA_NaCl:2,-3.152290565,-1.876387354,-0.419819496
Paeru_PRECISE:M9glucAA_NaCl:3,-3.7069417920000003,-1.403307482,0.11922226300000001
Paeru_PRECISE:CAMHB_wt:5,-13.6450343,-1.660288509,0.03263824
Paeru_PRECISE:CAMHB_wt:6,-14.26104807,-1.432759346,-0.07120111200000001
Paeru_PRECISE:LB_wt:1,-18.09993533,-3.052950714,-0.91405324
Paeru_PRECISE:LB_wt:2,-14.433550780000001,-2.211609815,-0.774567169
Paeru_PRECISE:M9glucAA_wt:1,4.111939418,-1.368228286,0.46579001800000003
Paeru_PRECISE:M9glucAA_wt:2,1.7135734089999999,-1.112799729,0.342230072
Paeru_PRECISE:M9glucAA_lowpH:1,-5.628161482,-1.161867414,0.42984122900000005
Paeru_PRECISE:M9glucAA_lowpH:2,-5.106376811,-1.294995868,0.171828891
Paeru_PRECISE:M9glucAA_DPD:1,0.569810225,-1.339294719,0.528380217
Paeru_PRECISE:M9glucAA_DPD:2,-4.641839003,-0.9810496510000001,0.37979282400000003
Paeru_PRECISE:M9sucAA_wt:1,-1.412399102,-1.7185912060000001,-0.213913486
Paeru_PRECISE:M9sucAA_wt:2,-4.767052154,-1.529446177,0.41920389
Paeru_PRECISE:M9glucAA_NaCl:4,-2.495203931,-1.3080811140000002,-0.418973696
Paeru_PRECISE:M9glucAA_NaCl:5,-3.631760796,-1.079027704,0.084233501
Paeru_PRECISE:M9sucAA_wt:3,-2.765246474,-1.278842149,0.010564905000000001
Paeru_PRECISE:M9sucAA_wt:4,1.4219892,-1.198950098,0.289845507
Paeru_PRECISE:R10LB_wt:1,-16.36922734,-1.5414861850000001,-0.3351559
Paeru_PRECISE:M9glucAA_NaCl:6,-4.650159691,-1.23571176,-0.08833879
Paeru_PRECISE:M9glucAA_NaCl:7,-3.712126991,-1.141384666,-0.081011097
Paeru_PRECISE:M9fructAA_wt:1,2.801337458,-0.727671829,0.259345186
Paeru_PRECISE:M9fructAA_wt:2,3.181366126,-0.774974071,0.229488346
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.121588551,-0.835916458,0.30486170300000004
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.12707046,-0.871265354,0.386336245
Paeru_PRECISE:M9pyruvAA_wt:1,-6.52375926,-0.9975290390000001,-0.378947996
Paeru_PRECISE:M9pyruvAA_wt:2,-7.069652903,-0.874274651,0.06454765900000001
Paeru_PRECISE:M9fructAA_wt:3,-8.518690665,-1.27093702,0.372332439
Paeru_PRECISE:M9fructAA_wt:4,-5.327117637,-1.080169072,0.339307401
Paeru_PRECISE:M9GlcNAcAA_wt:3,-5.594353767,-0.96679375,-0.077392244
Paeru_PRECISE:M9GlcNAcAA_wt:4,-7.347289202,-0.852668368,-0.21663627500000002
Paeru_PRECISE:M9glycAA_wt:1,-5.347270817,-0.6817760860000001,-0.20352340800000002
Paeru_PRECISE:M9glycAA_wt:2,-7.35878295,-1.038876136,-0.310996286
Paeru_PRECISE:M9pyruvAA_wt:3,-7.989862381,-1.110958027,-0.38600393600000005
Paeru_PRECISE:CAMHB_wt:7,-12.34280173,-1.233165005,0.09886009700000001
Paeru_PRECISE:CAMHB_wt:8,-12.06773205,-1.38023873,0.14806502800000002
Paeru_PRECISE:R10LB_wt:2,-14.64822322,-1.411285881,-0.071118686
Paeru_PRECISE:R10LB_wt:3,-15.55498077,-1.838802336,-0.029014299
Paeru_PRECISE:R10LB_wt:4,-6.587691586,-1.117032471,-0.042816444
Paeru_PRECISE:R10LB_wt:5,-16.18373217,-1.624062299,-0.13042667300000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,0.659541934,-0.47733621200000004,0.65855598
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,7.221501416,-0.126960433,1.003985021
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,6.2031444350000005,-0.264794854,0.882229047
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,5.938119187,-0.5518050830000001,0.8902696880000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,-0.9840317260000001,-1.319817254,0.803081841
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-4.1641126,-0.502351843,0.6578184370000001
Paeru_PRECISE:M9sucAA_wt:5,-0.8738436820000001,-0.38829949500000005,0.099177979
Paeru_PRECISE:M9sucAA_wt:6,1.2391181740000001,-0.6183609640000001,-0.009678905
Paeru_PRECISE:R10LB_wt:6,-14.08157897,-1.805796696,-0.061123133
Paeru_PRECISE:R10LB_wt:7,-14.35485495,-1.353720865,-0.136746477
Paeru_PRECISE:LB_wt:3,-12.32837038,-0.46230312100000004,-1.104584378
Paeru_PRECISE:LB_wt:4,-14.20828062,-0.795882969,-1.13617277
Paeru_PRECISE:R10LB_NaCl:1,-13.75540071,-2.17773773,-0.37122692300000004
Paeru_PRECISE:R10LB_NaCl:2,-15.884642060000001,-1.277972191,-0.276626866
Paeru_PRECISE:M9glucAA_wt:3,-5.10573735,1.113506182,-0.5846513680000001
Paeru_PRECISE:M9glucAA_Zn:1,-4.063048992,2.104574162,-2.081841347
Paeru_PRECISE:M9glucAA_Cu:1,-5.230766019,0.37468038000000004,1.02163593
Paeru_PRECISE:M9glucAA_NaOCl:1,-8.963616336,0.9180167960000001,-1.201905772
Paeru_PRECISE:M9GlcNAcAA_8:1,-8.027111178,0.42959994700000004,-1.416527755
