,A,cpxR
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,-4.0901751295,-1.3428428958
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,-2.1942804085,-1.0743848224
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,-0.1098652054,0.291201657
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,0.0550486696,0.2418401558
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,0.5199902133000001,0.1769197671
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,9.50372935,-0.276906466
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,1.6956633332000002,-0.11034163450000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-0.7905399780000001,0.4184501371
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,0.3459885487,-0.2253195579
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,0.4445514292,-0.1931305792
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-6.0150653562,-1.6005587652000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,-5.421915465,-1.7009306911
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,-5.1798557339,-1.6948675707
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,-0.830198725,0.2588650294
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,3.5056300411,-0.07374868250000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-5.1919433076,-1.6344244910999999
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,-4.0926684779,-1.6497739869
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,1.2548639717,-1.0690228289
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,0.5241916975,-0.9023670934
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,0.4785538575,0.1110692861
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,1.308741841,0.0438764195
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,0.5451481981,-0.9337315198
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,1.1724711834,-0.8125133373000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,8.9702016541,-0.324554768
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,0.531807673,-1.2643661612
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,-0.611092552,-0.29738907940000003
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,0.2878618007,0.2709621867
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-4.4753667116999996,-1.7154635376
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-0.9802293392,0.2738519844
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,15.6119504021,0.49741575800000004
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,-4.1704688364,-1.7202978177000001
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,-4.6713650028,-1.860974203
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,2.0230805476000002,-0.2430589782
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,0.5068398218,-0.4105618815
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,0.7697553735,-0.2909496122
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-3.8828038609,-1.5144159323
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-3.6683324064000002,-1.4107655086
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-4.0106768912,-1.3742179888
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,-1.1261764909,-0.2145959107
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,0.1102497894,-0.3292398626
OPG:del_opgGH:1.0,1.443277519,0.43930000490000004
OPG:del_opgGH:2.0,3.2208303796,0.6603939396
OPG:del_opgGH:3.0,3.4797348291,0.7318648778
OPG:del_opgGH_pBK16:1.0,2.0089537093,0.08247185180000001
OPG:del_opgGH_pBK16:2.0,2.3105269060999998,0.2620524025
OPG:del_opgGH_pBK16:3.0,1.9761030093,0.1466256702
OPG:WT:1.0,0.17031456250000002,0.0870674003
OPG:WT:2.0,-0.4698918601,-0.1102194418
OPG:WT:3.0,0.2995772976,0.0231520415
PinT:pinT+_1h:1.0,-0.5981328316,-0.041527926300000004
PinT:pinT+_1h:2.0,0.5981328316,0.041527926300000004
cold_shock_protein:WT_RNAseq:1.0,0.46007813540000003,0.16677127360000002
cold_shock_protein:WT_RNAseq:2.0,-0.490935298,-0.0920311907
cold_shock_protein:WT_RNAseq:3.0,0.0308571626,-0.0747400829
cold_shock_protein:DeltaCspCE_RNAseq:1.0,1.6527584521,0.400035385
cold_shock_protein:DeltaCspCE_RNAseq:2.0,2.3317629301,0.5015159250000001
cold_shock_protein:DeltaCspCE_RNAseq:3.0,1.5046536583,0.3591921337
dephostatin:LB_DMSO:1.0,-0.7429555828000001,0.2533568511
dephostatin:LB_DMSO:2.0,0.0155723383,-0.38837350530000003
dephostatin:LB_DMSO:3.0,0.7273832445,0.1350166543
dephostatin:LB_Dephostatin:1.0,-0.9046381694000001,0.08272882620000001
dephostatin:LB_Dephostatin:2.0,-0.6587334985000001,-1.0472306838
dephostatin:LB_Dephostatin:3.0,-1.489569578,-0.08313994400000001
dephostatin:LPM_DMSO:1.0,-3.791825937,-0.5482769241000001
dephostatin:LPM_DMSO:2.0,-3.3557847379,-0.7273425321
dephostatin:LPM_Dephostatin:1.0,-2.8038546693,-0.127219044
dephostatin:LPM_Dephostatin:2.0,-1.9775023781,-0.7718126891
dephostatin:LPM_Dephostatin:3.0,-3.7095608164,-0.6555392377
efflux_inhibition:Chlorpromazine:1.0,10.5882350111,0.5031479582
efflux_inhibition:Chlorpromazine:2.0,6.3728672117,0.6405205502
efflux_inhibition:Chlorpromazine:3.0,14.437159494,0.25573403780000004
efflux_inhibition:PABN:1.0,2.9144674386,0.6458550855
efflux_inhibition:PABN:2.0,3.7053974559,0.1841854756
efflux_inhibition:no_treatment:1.0,-0.2671405672,-0.0485790313
efflux_inhibition:no_treatment:2.0,-0.8011268843,0.36237893400000004
efflux_inhibition:no_treatment:3.0,1.0682674515,-0.31379990280000003
efflux_inhibition:Chlorpromazine:4.0,13.6869159574,0.09964004030000001
efflux_inhibition:PABN:3.0,4.22124168,0.33650198400000003
fis_regulatory_network:GX_EE:1.0,-0.4371253131,0.0914027385
fis_regulatory_network:GX_EE:2.0,-0.00044609,0.017746367000000002
fis_regulatory_network:GX_TS:1.0,2.7261394596,0.385042078
fis_regulatory_network:GX_TS:2.0,2.6233136043,0.0927680035
fis_regulatory_network:WT_EE:1.0,0.0795384886,-0.11075336740000001
fis_regulatory_network:WT_EE:2.0,-0.0795384886,0.11075336740000001
fis_regulatory_network:WT_TS:1.0,2.3792934234,-0.2627719605
fis_regulatory_network:WT_TS:2.0,2.6398922258,-0.3221187612
fis_regulatory_network:OX_EE:1.0,1.5784534191000001,0.5316429584
fis_regulatory_network:OX_EE:2.0,1.4845910484,0.5989976047000001
fis_regulatory_network:OX_TS:1.0,1.9154496156,0.9223723945000001
fis_regulatory_network:OX_TS:2.0,1.1600719048,1.1528465089
persisters:rep:1.0,0.2260741236,0.0748283721
persisters:rep:2.0,-0.2260741236,-0.0748283721
proQ_pulse_expression:empty_vector:1.0,-0.0488838989,0.1644383557
proQ_pulse_expression:empty_vector:2.0,0.0488838989,-0.1644383557
proQ_pulse_expression:long_STnc540_overexpression:1.0,-0.0670695832,0.0853744796
proQ_pulse_expression:long_STnc540_overexpression:2.0,-1.3033092009,0.0211378049
proQ_pulse_expression:short_STnc540_overexpression:1.0,-1.268324135,-0.0369806875
proQ_pulse_expression:short_STnc540_overexpression:2.0,0.09580798900000001,0.43182384360000003
proQ_virulence:dhfq_dproQ_LB:1.0,3.7136818018,0.3030909317
proQ_virulence:dhfq_dproQ_LB:2.0,1.3050166733,0.2659831405
proQ_virulence:dhfq_dproQ_LB:3.0,1.005186951,0.4504950445
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-6.468892476,-0.1097722456
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-5.8732148984,-0.2039818934
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-6.2996196019,-0.20770371510000002
proQ_virulence:dhfq_LB:1.0,3.3138116211,0.4748202825
proQ_virulence:dhfq_LB:2.0,2.6239051729,-0.15138546800000002
proQ_virulence:dhfq_LB:3.0,3.6745506278,0.6137405808
proQ_virulence:dhfq_SPI-2:1.0,-4.8831415351,-0.5191664523
proQ_virulence:dhfq_SPI-2:2.0,-4.5343057937,-0.39599201710000004
proQ_virulence:dhfq_SPI-2:3.0,-4.7853945427,-0.5440388206
proQ_virulence:dproQ_LB:1.0,0.9329970734,0.133945025
proQ_virulence:dproQ_LB:2.0,-0.9067277719,-0.2290760362
proQ_virulence:dproQ_LB:3.0,0.7669307008,0.44824696740000003
proQ_virulence:dproQ_SPI-2:1.0,-6.0296529958,-0.3469114904
proQ_virulence:dproQ_SPI-2:2.0,-6.2271006008,-0.0517100365
proQ_virulence:dproQ_SPI-2:3.0,-6.6040029862,-0.12272086750000001
proQ_virulence:WT_LB:1.0,0.6160551851,0.16229202680000002
proQ_virulence:WT_LB:2.0,-0.2957538323,-0.11118792100000001
proQ_virulence:WT_LB:3.0,-0.3203013528,-0.0511041058
proQ_virulence:WT_SPI-2:1.0,-6.139324392,-0.3550627101
proQ_virulence:WT_SPI-2:2.0,-5.8706375408,-0.3035344796
proQ_virulence:WT_SPI-2:3.0,-6.1497121554,-0.38117418740000003
rcsB:del_rcsB_S207C:1.0,0.4381269652,-0.0076304356
rcsB:del_rcsB_WT:1.0,-0.2838883814,0.0285657204
rcsB:del_rcsB:1.0,-2.7769733465,-0.1674460753
rcsB:del_rcsB_H12A:1.0,-0.6692070511,-0.1091049271
rcsB:del_rcsB_D56A:1.0,-2.6444845471000002,-0.33067089590000004
rcsB:del_rcsB_M88A:1.0,-1.3304386603,-0.2387885589
rcsB:del_rcsB_H77A:1.0,0.2228162806,-0.2911522995
rcsB:del_rcsB_L108A:1.0,-1.2705186013,0.2050370534
rcsB:del_rcsB_S207C:2.0,-0.6970889473,-0.3012017108
rcsB:del_rcsB_WT:2.0,0.1704274891,0.0629012145
rcsB:del_rcsB:2.0,-2.0102421047,-0.4378952915
rcsB:del_rcsB_H12A:2.0,-2.3902083184,-0.687795629
rcsB:del_rcsB_D56A:2.0,-1.4601762181,-0.0492715759
rcsB:del_rcsB_H77A:2.0,0.2171633426,-0.04223089
rcsB:del_rcsB_L108A:2.0,0.5711588156,-0.0081006409
rcsB:del_rcsB_WT:3.0,0.1134608923,-0.091466935
rcsB:del_rcsB_H12A:3.0,0.3803169639,-0.1650606145
rcsB:del_rcsB_D56A:3.0,-2.0594143432,-0.6783076275000001
rcsB:del_rcsB_M88A:2.0,-0.5214457725,-0.2494800844
rcsB:del_rcsB_H77A:3.0,1.3873261489,-0.0948356971
rcsB:del_rcsB_L108A:3.0,1.3195800443999999,-0.705881968
ribodepletion:RiboZero:1.0,0.0653421602,-0.0196355882
ribodepletion:RiboZero:2.0,-0.0653421602,0.0196355882
single_carbon_source:mucic:1.0,0.5386467137000001,-0.1023983663
single_carbon_source:mucic:2.0,-0.5386467137000001,0.1023983663
single_carbon_source:tartarate:1.0,0.0686481872,-0.6199325974000001
single_carbon_source:tartarate:2.0,-1.3041912230000001,-0.6876014206000001
ssrA_ssrB_TCS:ssrB_minus:1.0,-0.3591061421,0.0114919756
ssrA_ssrB_TCS:ssrB_minus:2.0,0.1083925091,-0.046645264400000004
ssrA_ssrB_TCS:ssrB_minus:3.0,0.250713633,0.0351532889
ssrA_ssrB_TCS:ssrB_plus:1.0,2.4918473475000003,0.1765040524
ssrA_ssrB_TCS:ssrB_plus:2.0,1.8509319383,0.1288654527
ssrA_ssrB_TCS:ssrB_plus:3.0,2.6128116073000003,0.2841292197
yedF:WT:1.0,0.9186824421,0.30924277040000003
yedF:WT:2.0,-0.9186824421,-0.30924277040000003
yedF:del_yedF:1.0,3.685011134,0.364166392
yedF:del_yedF:2.0,2.0670032402,0.5899348289
yedF:del_yedF:3.0,2.8180107641000003,1.0038086704
14028S_paratyphiA:37C_stationary:1.0,5.6748681471,0.5768115978
14028S_paratyphiA:42C_log:1.0,-0.6090364912,-0.3703982702
14028S_paratyphiA:37C_log:1.0,-0.0268146987,-0.0035136442000000003
14028S_paratyphiA:42C_log:2.0,-1.0539487134,-0.6474256875000001
14028S_paratyphiA:37C_stationary:2.0,3.6301133055,0.3952862528
14028S_paratyphiA:37C_log:2.0,0.0268146987,0.0035136442000000003
7TF:hilC:1.0,-0.6617722423,-0.8487312731000001
7TF:del_hilD:1.0,-0.043372734100000004,-0.0078330822
7TF:WT:1.0,0.40544698090000003,0.0038330430000000004
7TF:hilD:1.0,-0.1445061866,-0.46042863780000004
7TF:WT:2.0,0.1643148805,0.0292536177
7TF:del_sprB:1.0,-0.44134042910000004,-0.0281354838
7TF:del_rtsB:1.0,1.2570932664,0.1144985342
7TF:rtsA:1.0,-0.5889499268,-0.21047247600000002
7TF:del_invF:1.0,-0.14302608090000002,0.01041549
7TF:sprB:1.0,0.34748776070000004,-0.48738171280000003
7TF:hilD:2.0,-0.3307913087,-0.37034981640000003
7TF:del_invF:2.0,0.2912634045,0.2613075134
7TF:del_rtsB:2.0,1.3678752569000001,-0.0943634423
7TF:hilC:2.0,-0.0730471434,-0.8972330598
7TF:WT:3.0,-0.0942295625,-0.120839524
7TF:del_hilD:2.0,-0.1342543425,-0.3960738862
7TF:rtsA:2.0,0.6118809596,-0.09246428920000001
7TF:invF:1.0,0.277303988,0.0405143228
7TF:invF:2.0,1.1041407656,-0.7915133815000001
7TF:sprB:2.0,0.4277179645,-0.7728351223000001
7TF:del_sprB:2.0,-0.4457636219,0.1278952599
7TF:WT:4.0,-0.47553229880000003,0.0877528634
MMC:del_rtcB_No treatment:1.0,-0.9712052270000001,-0.3129441886
MMC:WT_No_treatment:1.0,-0.8465058127,-0.17232869080000002
MMC:WT_No_treatment:2.0,1.9726046217,0.5315660345000001
MMC:del_rtcR_No_treatment:1.0,2.7123268982,0.0424112191
MMC:del_rtcR_3mM_MMC:1.0,-1.0573638893,-1.0922651423
MMC:WT_No_treatment:3.0,-1.126098809,-0.3592373437
MMC:del_rtcB_3mM_MMC:1.0,-2.0427427676,-0.8396504905000001
MMC:del_rtcB_3mM_MMC:2.0,-1.8171545084,-0.8140513887
MMC:del_rtcR_3mM_MMC:2.0,-1.7251105951999999,-0.8462617244
MMC:del_rtcR_3mM_MMC:3.0,4.5251848054,0.3689774026
MMC:del_rsr_No_treatment:1.0,3.8471377606,-0.4793806172
MMC:del_rtcB_3mM_MMC:3.0,-1.6470098013,-0.7934730149
MMC:del_rtcR_No_treatment:2.0,-0.0925998499,-0.2893249746
MMC:del_rsr_3mM_MMC:1.0,-1.9717229327,-0.6554488042000001
MMC:del_rtcB_No treatment:2.0,-0.5238493187000001,-0.4234716955
MMC:WT_3mM_MMC:1.0,-2.1054107867,-0.8623384679
MMC:del_rsr_3mM_MMC:2.0,-2.6664261492,-1.1061136799
MMC:WT_3mM_MMC:2.0,-2.0455071808,-0.7871236901
MMC:del_rsr_No_treatment:2.0,-1.3721791989,-0.8412539713
MMC:del_rtcB_No treatment:3.0,-0.7599158530000001,-0.46552218510000004
MMC:del_rsr_No_treatment:3.0,-1.5522181014,-0.8532051559
Nontyphoidal_comparisons:rep:1.0,-0.12813678,-0.2434677274
Nontyphoidal_comparisons:rep:2.0,-0.0391353049,0.3456986817
Nontyphoidal_comparisons:rep:3.0,0.1672720849,-0.10223095430000001
araC:delta_araC_LB:1.0,0.1641916099,0.42444282200000005
araC:WT_LB:1.0,-0.0232848026,0.1601597977
araC:WT_LB:2.0,0.0232848026,-0.1601597977
araC:delta_araC_LB:2.0,0.2800311713,0.317445332
csgD:WT_planktonic_TP1:1.0,6.279213430000001e-17,0.0
csgD:del_csgD_planktonic_TP2:1.0,2.6650354032,-0.7243035155
csgD:WT_aggregate_TP2:1.0,3.7856460237,-0.9153505608
csgD:del_csgD_planktonic_TP1:1.0,0.0182616009,0.0848894998
csgD:WT_planktonic_TP3:1.0,5.2030213373,-1.2407231247000001
csgD:del_csgD_planktonic_TP3:1.0,5.1699487771,-0.8939258742
csgD:WT_planktonic_TP2:1.0,4.8053946128,-0.276035705
csgD:WT_aggregate_TP3:1.0,4.8604009227,-1.3771269008
csgD:PcsgD_planktonic_lux_TP1:1.0,0.2796845247,0.43655591400000004
csgD:PcsgD_planktonic_lux_TP4:1.0,7.7568814869,-0.3450958771
csgD:PcsgD_aggregate_lux_TP3:1.0,5.8882810798000005,-1.6699052935
csgD:PcsgD_planktonic_lux_TP2:1.0,4.4256524557,0.2714441076
csgD:PcsgD_planktonic_lux_TP3:1.0,5.7350724235,-0.5091226318000001
csgD:del_csgD_planktonic_TP4:1.0,6.8854772045,-1.3363463627
csgD:WT_aggregate_TP4:1.0,6.3592146459,-1.9881065527000001
csgD:PcsgD_aggregate_lux_TP4:1.0,7.8019093034,-1.4097175954
csgD:PcsgD_aggregate_lux_TP2:1.0,3.6218492458,-0.7601670654
csrA:10min_LB_csrA:1.0,-1.8199108977,-2.4250115955
csrA:10min_LB_WT:1.0,-2.3498010278,-1.7595606626
csrA:2.5min_LB_csrA:1.0,-3.1112078669,-1.2174114212
csrA:5min_mLPM_WT:1.0,-4.2421279765,-2.297717957
csrA:15min_mLPM_csrA:1.0,-0.7619278841,-1.5192705224
csrA:5min_LB_WT:1.0,-4.2018758189,-1.7782250115
csrA:2.5min_LB_WT:1.0,-4.2860656634,-0.9676039608
csrA:0min_LB_WT:1.0,-0.0176729306,-0.0282966365
csrA:15min_LB_WT:1.0,-3.1564172973,-1.7457024253000002
csrA:0min_mLPM_WT:1.0,-6.15201511,0.3145293477
csrA:15min_LB_csrA:1.0,-2.1509854964,-2.7150977479
csrA:15min_mLPM_WT:1.0,-2.0559383654,-1.7085723449999999
csrA:15min_LB_csrA:2.0,-0.5500355052,-2.8793415854
csrA:0min_mLPM_WT:2.0,-5.5297094509,0.37109586710000003
csrA:0min_LB_csrA:1.0,1.2745131763,-0.016139884
csrA:15min_LB_WT:2.0,-3.5177684749,-1.9860696862
csrA:15min_mLPM_WT:2.0,-2.3074457861,-1.5181320488
csrA:5min_LB_WT:2.0,-4.474699618,-1.4494898033
csrA:5min_mLPM_WT:2.0,-4.6125763859,-2.1187971242
csrA:2.5min_LB_WT:2.0,-3.8594578048,-0.9956748524000001
csrA:5min_mLPM_csrA:1.0,-3.9879047355,-2.7854097661
csrA:0min_LB_csrA:2.0,1.3178463858,0.161760382
csrA:15min_mLPM_csrA:2.0,-0.9416777837,-1.5232980379
csrA:5min_mLPM_csrA:2.0,-3.8682679383,-2.692864188
csrA:10min_LB_WT:2.0,-3.2940416969,-1.7428857974
csrA:0min_LB_WT:2.0,0.0176729306,0.0282966365
csrA:5min_LB_csrA:1.0,-3.3957507753,-2.3401109244000002
csrA:10min_mLPM_csrA:1.0,-1.5637496131000002,-2.0149743086
csrA:10min_mLPM_csrA:2.0,-0.4409045896,-2.2003997501
csrA:5min_LB_csrA:2.0,-3.2441957426,-2.0641198757
csrA:2.5min_LB_csrA:2.0,-2.8301642637,-1.3199027359
csrA:10min_LB_csrA:2.0,-2.1019254175,-2.5281676364
flagellum:ΔSTM14_1829 :1.0,-4.6599942666,-0.33405771570000004
flagellum:ΔSTM14_1829 :2.0,-4.5880610847,-0.37381989260000004
flagellum:WT:1.0,0.0084306096,-0.1650161027
flagellum:WT:2.0,-0.0709697532,0.1788564692
flagellum:ΔSTM14_1829 :3.0,-3.662353397,-0.4345947249
flagellum:WT:3.0,0.0625391436,-0.0138403666
fliA:del_rpoF:1.0,-0.7925217407,0.0606431845
fliA:WT:1.0,0.0279382308,0.2091853051
fliA:del_rpoF:2.0,-0.7570567645,-0.44810533610000003
fliA:WT:2.0,-0.0279382308,-0.2091853051
mgtC:empty_pUH21:1.0,-0.1758592441,0.0074488744
mgtC:pUH_mgtC:1.0,0.406061822,0.1989179802
mgtC:empty_pUH21:2.0,0.1758592441,-0.0074488744
mgtC:pUH_mgtC:2.0,0.7537201161,0.1904693231
mgtCBR:empty_pBAD18:1.0,-0.3011964942,0.0641385886
mgtCBR:mgtC_pBAD113:1.0,-1.631065594,-0.0299912355
mgtCBR:empty_pBAD18:2.0,0.3011964942,-0.0641385886
mgtCBR:mgtC_pBAD113:2.0,-1.8938008693000001,0.10503650440000001
novobiocin:100_Novobiocin_60min:1.0,6.9335440594,1.4756557464
novobiocin:500_Novobiocin_60min:1.0,6.4573055966,1.6976494361
novobiocin:0_Novobiocin_60min:1.0,-0.10401889210000001,0.34362258030000004
novobiocin:0_Novobiocin_0min:1.0,-0.783139773,0.0994309753
novobiocin:100_Novobiocin_60min:2.0,6.289967153,1.2770881061
novobiocin:0_Novobiocin_10min:1.0,4.457490112,0.042302065800000004
novobiocin:500_Novobiocin_20min:1.0,11.6506637466,1.5322445332
novobiocin:0_Novobiocin_20min:1.0,2.3231363552,0.0040166192
novobiocin:0_Novobiocin_60min:2.0,0.3309234757,0.42365549610000003
novobiocin:0_Novobiocin_10min:2.0,4.1888447344,0.1614367951
