,A,HmgR,PhhR
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.8322715350000001,-0.45411961500000003,-0.378408809
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-0.00979082,-0.49363291200000003,-0.404472702
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.157557093,-0.37844564900000005,-0.161695222
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.6434311110000001,0.022951255,0.080199121
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.162721783,-0.07459531700000001,0.214110409
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.268593621,-0.009738368,-0.10267867500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.5375592720000001,0.06138243,-0.19163085400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,2.717680774,-0.501785558,0.083203104
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,2.189807862,-0.584160348,0.040737537000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.46599100600000004,0.043411605000000006,0.016321691
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.009994389000000001,-0.054129487000000004,0.150238475
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.45599661700000005,0.010717882000000001,-0.166560166
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.589923258,0.036968143,0.300144833
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-1.3018500560000001,-0.267167851,-1.350656694
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.223531478,-0.234219386,-1.254257823
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.589923258,-0.036968143,-0.300144833
Lung_infection_transcriptome:PA01_LS1:1,-3.152407764,-0.8784712410000001,0.346131715
Lung_infection_transcriptome:PA01_LS1:2,-1.844448419,-1.039273326,0.28241093
Lung_infection_transcriptome:PA01_CS1:1,0.24123528800000002,-0.054198872,0.340621709
Lung_infection_transcriptome:PA01_CS1:2,-0.24123528800000002,0.054198872,-0.340621709
Testosterone_treatment:Testosterone_Control:1,1.955635803,0.477131709,0.08462825900000001
Testosterone_treatment:Testosterone_Control:2,-1.955635803,-0.477131709,-0.08462825900000001
Testosterone_treatment:Testosterone_2.5:1,0.962334757,0.618268035,-0.021754227
Testosterone_treatment:Testosterone_2.5:2,-1.15987568,-0.177209418,-0.22238178300000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,2.677436663,-0.10062146300000001,-0.36088464400000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.408059369,-0.42414626600000005,-0.432581042
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.976995442,0.07764035600000001,0.039193001000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-4.977598636,-1.051602312,0.049642687000000005
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.243620883,-0.358594289,0.25315756100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-3.724700285,-0.16083201400000002,0.422471812
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.161333202,0.347758397,-0.332258237
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.718941588,0.288587955,-0.0024011930000000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.132674331,0.03457517,-0.23592299
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.655794437,-0.5889096690000001,0.11775477300000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-4.113565616,0.26432568700000003,0.36383647
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.243589068,-0.346337542,0.088991179
Dispersed_cells:PAO1_dispersed_wt:1,-0.12762732200000002,0.24860178800000002,0.033354257000000005
Dispersed_cells:PAO1_dispersed_wt:2,0.12762732200000002,-0.24860178800000002,-0.033354257000000005
Dispersed_cells:PyhjH_dispersed:1,4.243475087,0.607772665,1.355707956
Dispersed_cells:PyhjH_dispersed:2,4.150929666,0.14608917800000001,1.673534643
Dispersed_cells:PA01_Planktonic:1,-2.837033684,-1.178767964,-0.683025557
Dispersed_cells:PA01_Planktonic:2,-1.163479722,-0.9652228350000001,-0.823281578
Dispersed_cells:PAO1_Biofilm:1,9.39225591,0.666356979,1.091578841
Dispersed_cells:PAO1_Biofilm:2,11.28938115,1.077673328,0.901918675
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.636744767,-0.255220983,0.070448247
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.5388922810000001,-0.24560099100000002,0.157734609
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.6759731130000001,-0.143831429,-0.038467888000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.173520743,0.043794993000000004,-0.18980845500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.09906855,-0.0024671560000000003,-0.08631643500000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.074452192,-0.041327836,0.27612489100000004
gcsR_mutant:PAO1_rep_wt:1,0.5237465530000001,0.139475617,-0.046815657000000004
gcsR_mutant:PAO1_rep_wt:2,-0.5237465530000001,-0.139475618,0.046815657000000004
gcsR_mutant:GcsR_rep:1,-0.485124508,0.030726988,-0.18400197000000001
gcsR_mutant:GcsR_rep:2,-0.316637567,-0.525246176,-0.155992781
ampC_mutation:PA_Cef_taz_wt:1,-1.251891438,-0.20871240500000002,-0.185068793
ampC_mutation:PA_mutS_Cef_taz:1,0.190913266,0.5178470550000001,-0.021054677
ampC_mutation:PA_mutS:1,-1.14908128,-0.160612381,-0.055205976000000004
ampC_mutation:PA_mutS:2,3.795183225,0.498695345,-0.5860844270000001
ampC_mutation:PA_mutS:3,-2.468561347,-0.5593629760000001,-0.093339401
ampC_mutation:PA_Cef_taz_wt:2,1.251891438,0.20871240500000002,0.185068793
ampC_mutation:PA_mutS_Cef_taz:2,4.045709888,0.6697522260000001,0.316059494
ampC_mutation:PA_mutS:4,-0.325356941,-0.871475234,0.116079473
ampC_mutation:PA_mutS:5,2.612207166,0.715965582,-0.290459887
ampC_mutation:PA_mutS:6,1.200242961,-0.808428153,0.586753575
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-3.650440631,-0.76690566,-0.687324271
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.177412792,-0.354627505,-0.409203197
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-2.445141675,-1.224129442,-0.750939004
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.047834262,-1.4719184570000001,-1.599861269
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,2.052908915,0.208012582,0.40690157200000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,2.289658991,0.5075672090000001,0.44348118000000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.4852855160000002,0.40595337600000003,0.24614471500000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.755903219,-0.33024879500000004,-0.065068609
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,2.002287305,-0.410640901,0.07598745200000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,2.621355659,-0.426511069,0.117100119
n-alkanes_treatment:PA_alkane:1,-3.003386699,0.47039494200000004,-0.149048817
n-alkanes_treatment:PA_alkane:2,-2.130639398,-0.272187102,0.167232026
n-alkanes_treatment:PA_Glycerol:1,-0.058906573000000004,-0.346850013,-0.120704793
n-alkanes_treatment:PA_Glycerol:2,-0.0061783720000000006,-0.003174211,0.131011908
n-alkanes_treatment:PA_Glycerol:3,0.065084945,0.350024223,-0.010307114000000001
Catabolise_Nucleic_Acids:L_asp:1,-0.7312732780000001,-0.025106237,0.44982658900000005
Catabolise_Nucleic_Acids:L_asp:2,-2.472515499,-1.335460424,-0.127650237
Catabolise_Nucleic_Acids:DNA_1:1,-0.019305763,0.22404416,-0.057130265000000006
Catabolise_Nucleic_Acids:DNA_1:2,0.5938655180000001,0.13429786800000001,-0.02480189
Catabolise_Nucleic_Acids:DNA_1:3,-0.574559755,-0.358342027,0.081932155
cysB_mutant:PAO1HH_wt:1,0.9181772170000001,-0.047834358,0.064570178
cysB_mutant:PAO1HH_wt:2,-0.9181772170000001,0.047834358,-0.064570177
cysB_mutant:cysBHH:1,-2.532836033,-0.48171777800000004,0.737566232
cysB_mutant:cysBHH:2,-2.70001984,-0.14485456400000002,0.632353008
cysB_mutant:cysBHH:3,-3.235611217,-0.066352509,0.714972583
ersA_knockout:delersA:1,-0.55844521,0.158431537,0.22646069
ersA_knockout:delersA:2,-2.836282647,-0.00042816200000000005,-0.024705402
ersA_knockout:wt_BHI:1,0.267835217,-0.067268638,-0.17852595500000001
ersA_knockout:wt_BHI:2,-0.267835217,0.067268638,0.17852595500000001
Farnesol_treatment:RNA of 0-1F_L:1,-0.055793591000000003,-0.09466639,-0.066192294
Farnesol_treatment:RNA of 0-1F_L:2,0.555164568,0.043116822000000006,0.030061064000000002
Farnesol_treatment:RNA of 0-1F_L:3,-0.499370978,0.051549567000000004,0.036131229
Farnesol_treatment:RNA of 6-F_L1:1,0.301634314,0.009567681,-0.07123754
Farnesol_treatment:RNA of 6-F_L1:2,1.446340062,-0.125792013,0.389940648
Farnesol_treatment:RNA of 6-F_L1:3,1.097866347,-0.07372877500000001,0.37587865
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.23186736100000002,-0.11303515400000001,0.129513245
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.7950802690000001,0.20209078600000002,0.26275692100000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,3.320251451,0.347163748,-0.259690766
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.65270887,-0.10861314500000001,0.014448284
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.6796565,0.019557513000000002,-0.40671845
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,2.839423226,0.40673516,-0.059113073
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.107011976,-0.24363673400000002,-0.264387209
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.107011976,0.24363673400000002,0.264387209
Metabolic_fitness_plasmid:PAO1_pAKD1:1,3.26674477,0.074143184,0.052133549
Metabolic_fitness_plasmid:PAO1_pAKD1:2,2.033022227,0.397870294,0.410024967
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,4.424208552,0.642479432,-0.7139300630000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,5.374816662,0.5606247050000001,0.17988891
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.469598019,-0.8804392050000001,0.234751966
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-6.307422256,-0.758844532,0.560521887
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.846135708,-0.600197306,0.242451362
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.8893843060000001,-0.325994632,0.736797794
Metabolic_fitness_plasmid:PAO1_RmS149:1,-6.689516642,-1.015298941,0.039298466000000004
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.910205275,-0.8549114090000001,0.666990104
mexZ_knockout:del_mexZ:1,3.6943804829999998,-0.257959178,-0.364637292
mexZ_knockout:del_mexZ:2,-1.193104568,-0.547376525,-0.247178213
mexZ_knockout:del_mexZ:3,-1.140489085,-0.185047907,0.13475694600000002
mexZ_knockout:wt_LB:1,-0.740224305,0.416245327,0.418689786
mexZ_knockout:wt_LB:2,0.24487103000000002,-0.129037019,-0.54582103
mexZ_knockout:wt_LB:3,0.495353274,-0.287208309,0.127131245
Mucin_glycans:ABTGC:1,8.067958182,1.346117322,-0.01903481
Mucin_glycans:ABTGC:2,1.540207616,0.124183363,0.105866208
Mucin_glycans:ABTGC:3,-0.5575998480000001,-0.07514603,0.508441712
Mucin_glycans:ABTGC:4,-4.298649827,-0.5334341370000001,-0.099675208
Mucin_glycans:ABTGC:5,-4.751916122,-0.861720518,-0.495597901
Mucin_glycans:MUC5B:1,-0.905489132,0.06198183,0.016991818000000002
Mucin_glycans:MUC5B:2,-0.24700790700000003,0.534468958,-0.069703339
Mucin_glycans:Glycans:1,0.932924834,0.31599047,-0.175202711
Mucin_glycans:Glycans:2,0.541292981,0.154434819,0.153057208
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.202263416,0.36704533500000003,-0.110305257
NC_002516.2:Planktonic_total_RNA_Rep:2,0.331595637,-0.149430741,-0.03635161
NC_002516.2:Planktonic_total_RNA_Rep:3,-0.12933222,-0.21761459400000002,0.146656868
NC_002516.2:Biofilm_total_RNA_Rep:1,-0.42592647100000003,-1.31591945,-1.16632284
NC_002516.2:Biofilm_total_RNA_Rep:2,0.23210972800000002,-1.0940858,-0.38197509999999996
Zinc_treatment:PA_Zn:1,2.180155092,-0.31538039700000003,0.043698269000000005
Zinc_treatment:PA_Zn:2,2.334461453,-0.012730782000000001,0.09622354600000001
Zinc_treatment:PA_Zn:3,1.582027646,-0.34937738100000004,0.09659820300000001
Zinc_treatment:PA_Zn_wt:1,-0.11742855,-0.17917322100000002,-0.056444948
Zinc_treatment:PA_Zn_wt:2,0.11742855,0.17917322200000002,0.056444949
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.358354384,0.157206956,0.034574197
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.358354384,-0.157206956,-0.034574197
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-1.787395276,0.27481710600000003,-0.45734298700000003
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-0.7596008110000001,0.23108921500000001,-0.280909077
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-0.48999204700000004,0.41047366100000005,-0.436003267
Paeru_PRECISE:CAMHB_wt:1,-4.344740018,-2.14587425,-0.549313987
Paeru_PRECISE:CAMHB_wt:2,-1.565654149,-1.9431377520000002,-0.9474328750000001
Paeru_PRECISE:CAMHB_wt:3,0.272068079,-0.98593462,-0.910415587
Paeru_PRECISE:CAMHB_wt:4,1.8142376580000001,-1.008394498,-0.9807021220000001
Paeru_PRECISE:M9glucAA_Pqt10:1,1.2501322350000001,-0.982324305,-1.22289902
Paeru_PRECISE:M9glucAA_Pqt10:2,1.845784767,-1.127270552,-1.293008669
Paeru_PRECISE:M9glucAA_Pqt:1,-0.119912738,-1.542838772,-0.967017863
Paeru_PRECISE:M9glucAA_Pqt:2,3.075727263,-1.031571041,-1.070314989
Paeru_PRECISE:M9glucAA_wo_Pqt:1,2.259387953,-0.755684625,-0.997912887
Paeru_PRECISE:M9glucAA_wo_Pqt:2,0.170203722,-1.476752859,-1.097473697
Paeru_PRECISE:M9glucAA_NaCl:1,2.6339758250000003,-1.251851638,-0.572269496
Paeru_PRECISE:M9glucAA_NaCl:2,0.9886714110000001,-1.793956574,-0.9403960650000001
Paeru_PRECISE:M9glucAA_NaCl:3,0.137447434,-1.2418449,-0.36701914300000005
Paeru_PRECISE:CAMHB_wt:5,4.081482992,-0.46313190200000004,-0.826244878
Paeru_PRECISE:CAMHB_wt:6,4.003158787,-0.37299851,-0.808298442
Paeru_PRECISE:LB_wt:1,-12.46267016,-2.527999709,-1.9854704550000002
Paeru_PRECISE:LB_wt:2,-12.93729725,-2.420041138,-1.83064621
Paeru_PRECISE:M9glucAA_wt:1,1.629218676,-1.123576884,-1.003652891
Paeru_PRECISE:M9glucAA_wt:2,1.387826625,-0.72403251,-0.441630646
Paeru_PRECISE:M9glucAA_lowpH:1,-1.331299339,-1.017943434,-0.898858123
Paeru_PRECISE:M9glucAA_lowpH:2,0.5560483780000001,-0.7007833410000001,-0.745254116
Paeru_PRECISE:M9glucAA_DPD:1,2.097228065,-0.407677391,-1.209872976
Paeru_PRECISE:M9glucAA_DPD:2,0.040129107000000004,-0.9294961810000001,-0.535655885
Paeru_PRECISE:M9sucAA_wt:1,-14.99802136,-2.045142069,-1.487839094
Paeru_PRECISE:M9sucAA_wt:2,-14.2697255,-2.559199783,-0.8821188860000001
Paeru_PRECISE:M9glucAA_NaCl:4,1.380290741,-0.984157299,-0.329618725
Paeru_PRECISE:M9glucAA_NaCl:5,0.024994068,-1.024401831,-0.20622683
Paeru_PRECISE:M9sucAA_wt:3,-14.45516562,-2.260772268,-1.234767157
Paeru_PRECISE:M9sucAA_wt:4,-14.65610628,-2.232081549,-1.072432396
Paeru_PRECISE:R10LB_wt:1,-1.654935015,-0.9428319030000001,-1.203072903
Paeru_PRECISE:M9glucAA_NaCl:6,0.334859722,-1.2806388260000001,-0.159824204
Paeru_PRECISE:M9glucAA_NaCl:7,-1.851275599,-1.533602536,-0.254746423
Paeru_PRECISE:M9fructAA_wt:1,2.223217112,-0.678085963,-0.47852661700000004
Paeru_PRECISE:M9fructAA_wt:2,1.6710989980000002,-0.760771771,-0.49744535300000003
Paeru_PRECISE:M9GlcNAcAA_wt:1,0.8493584030000001,-1.520971887,-0.951712399
Paeru_PRECISE:M9GlcNAcAA_wt:2,-0.622188372,-1.3568302,-1.092097766
Paeru_PRECISE:M9pyruvAA_wt:1,-4.391088738,-1.276065805,-1.072548175
Paeru_PRECISE:M9pyruvAA_wt:2,-1.786569215,-1.337069091,-0.448764855
Paeru_PRECISE:M9fructAA_wt:3,1.344628459,-1.223804067,-0.899116597
Paeru_PRECISE:M9fructAA_wt:4,-0.624947508,-1.373417167,-0.6703994280000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,2.2599780320000002,-1.037371881,-0.715936191
Paeru_PRECISE:M9GlcNAcAA_wt:4,1.067137084,-1.654297527,-0.769327014
Paeru_PRECISE:M9glycAA_wt:1,0.20337005400000002,-1.332957551,-0.781116805
Paeru_PRECISE:M9glycAA_wt:2,1.12602493,-1.029994007,-0.5907636380000001
Paeru_PRECISE:M9pyruvAA_wt:3,-1.579852808,-1.675138727,-0.934026235
Paeru_PRECISE:CAMHB_wt:7,-1.069279001,-0.9300514750000001,-0.431484648
Paeru_PRECISE:CAMHB_wt:8,0.933245368,-0.68670604,-0.568079534
Paeru_PRECISE:R10LB_wt:2,-0.306527785,-0.920181149,-1.4754769300000001
Paeru_PRECISE:R10LB_wt:3,-0.27193759900000003,-1.422533507,-1.2512851280000001
Paeru_PRECISE:R10LB_wt:4,1.2872526610000001,-0.996540022,-1.049942515
Paeru_PRECISE:R10LB_wt:5,2.330162972,-0.981918452,-0.9906819990000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.015700477,-1.043735948,-0.412081548
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.736309359,-0.709528375,-0.33476247600000003
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.735117647,-0.742210188,-0.40084884400000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,1.346357967,-1.174166082,-0.5162376240000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.190338369,-1.603322229,-0.781853943
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.372582538,-1.124891407,-0.492807019
Paeru_PRECISE:M9sucAA_wt:5,-3.119083883,-1.5794456590000001,-0.38031401800000003
Paeru_PRECISE:M9sucAA_wt:6,-2.344138284,-1.654611686,-0.6778743650000001
Paeru_PRECISE:R10LB_wt:6,3.620487563,-0.605691529,-1.383629021
Paeru_PRECISE:R10LB_wt:7,3.358188543,-0.610466976,-1.224300699
Paeru_PRECISE:LB_wt:3,-14.26115036,-1.700652851,0.505907109
Paeru_PRECISE:LB_wt:4,-12.97590402,-2.245681192,0.523403741
Paeru_PRECISE:R10LB_NaCl:1,-2.363822695,-1.883491753,-0.234194336
Paeru_PRECISE:R10LB_NaCl:2,-0.24844091100000001,-1.141514111,-0.158667954
Paeru_PRECISE:M9glucAA_wt:3,-1.6129056990000001,0.5987902380000001,0.299307317
Paeru_PRECISE:M9glucAA_Zn:1,-11.55162584,-6.886712446,-1.845950593
Paeru_PRECISE:M9glucAA_Cu:1,-5.883910538,0.049056731000000006,1.799915796
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.657434481,0.358027421,0.356666333
Paeru_PRECISE:M9GlcNAcAA_8:1,1.75599737,0.80256411,1.433825771
Paeru_PRECISE:M9GlcNAcAA_8:2,0.222978326,0.652803955,1.803220546
Paeru_PRECISE:M9GlcNAcAA_4:1,4.273006262,0.5428818400000001,0.7446067070000001
