,A,whiB1
degradosome:Rnase_E_ko:3,12.2590051701,0.9902062912
degradosome:wt_cas9_ctrl:1,0.3244296989,-1.0076735528
degradosome:wt_cas9_ctrl:2,1.7555189482,-0.9780891355
degradosome:wt_cas9_ctrl:3,1.3541225821,-0.9180425784
degradosome:wt_expn:1,-0.4299722132,0.0790727112
degradosome:wt_expn:2,0.14243556670000002,-0.031238655900000002
degradosome:wt_expn:3,0.2875366465,-0.0478340554
delam:0_days_.09:1,-1.5240238729,0.0996989554
delam:0_days_.09:2,-1.3326914801,0.24030159180000002
delam:0_days_.09:3,-1.2464787759,0.0460401567
delam:0_days_.09:4,-1.0939711326000001,0.09613895160000001
delam:0_days_control:1,0.5213437263,0.015620603200000001
delam:0_days_control:2,-0.12697050840000002,-0.17067732100000002
delam:0_days_control:3,-0.2043657384,0.0413392124
delam:0_days_control:4,-0.19000747950000002,0.11371750530000001
delam:1_days_.09:1,3.4537865087,0.1738743738
delam:1_days_.09:2,3.5961784777,0.041044062900000004
delam:1_days_.09:3,4.0657862156,0.0843868116
delam:1_days_.09:4,3.9561395126,0.2165434256
delam:1_days_control:1,3.4958361913,0.0729115781
delam:1_days_control:2,2.7413771946,0.08667536
delam:1_days_control:3,2.8699678054,0.0957443033
delam:1_days_control:4,2.5326435634999998,0.06402151610000001
dg_inh:both:1,4.8023956708,0.37755432310000003
dg_inh:both:2,5.5935295509,0.4409476539
dg_inh:both:3,4.8058783492,0.5236393195
dg_inh:dg:1,2.5074155717,0.6651234921
dg_inh:dg:2,4.2443550599,0.6400702326000001
dg_inh:dg:3,2.3639760032,0.6313365851
dg_inh:DMSO:1,-0.3276586019,-0.038973156200000005
dg_inh:DMSO:2,1.5172521063,-0.0358569451
dg_inh:DMSO:3,-1.1895935044,0.0748301014
dg_inh:inh:1,2.5996413804,0.4998525794
dg_inh:inh:2,3.1218854102,0.6400181388
dg_inh:inh:3,3.33815785,0.5372771128
dormancy:dormant_20d_rifampicin:1,-10.8200232935,-1.7961186109
dormancy:dormant_20d_rifampicin:2,-11.1479529047,-1.7890200504
dormancy:dormant_20d_rifampicin:3,-11.312450059,-1.7943408858
dormancy:dormant_no_treatment:1,-1.2956041936,0.1280596537
dormancy:dormant_no_treatment:2,-0.0716556768,-0.2268189817
dormancy:dormant_no_treatment:3,1.3672598703,0.09875932800000001
eccE1:control:1,0.0893888137,-0.0113579748
eccE1:control:2,-0.0893888137,0.0113579748
eccE1:delta_eccE1:1,-0.6128005607,-0.0445112095
eccE1:delta_eccE1:2,-0.3569687002,-0.029085425300000002
eccE1:delta_eccE1_eccE1_HA_comp:1,0.378226098,0.0139681374
eccE1:delta_eccE1_eccE1_HA_comp:2,-0.2826889935,-0.0297157242
eccE1:delta_eccE1_empty_vector:1,0.0019789368,-0.2928313574
eccE1:delta_eccE1_empty_vector:2,0.3448077734,-0.18984393230000002
eccE1:delta_eccE1_myc_p1_HA_comp:1,2.801439053,-0.2683520875
eccE1:delta_eccE1_myc_p1_HA_comp:2,3.1277935071,-0.1822205381
eccE1:delta_eccE1_mycP1_eccE1_comp:1,0.23867327740000002,-0.2208857004
eccE1:delta_eccE1_mycP1_eccE1_comp:2,0.3680502406,0.08462516020000001
emb:0_days_2.45:1,2.2660648346,-0.1567436059
emb:0_days_2.45:2,2.6996009343000003,-0.2566843532
emb:0_days_2.45:3,2.983438282,0.0117591906
emb:0_days_2.45:4,3.0606880341,-0.1048998401
emb:0_days_control:1,-0.0108664738,-0.042182133100000005
emb:0_days_control:2,0.4377835011,0.045657334
emb:0_days_control:3,0.28189871250000004,-0.0204011037
emb:0_days_control:4,-0.7088157398,0.0169259028
emb:1_days_2.45:1,-5.7781692637,0.1583550736
emb:1_days_2.45:2,-5.0600840951,0.2397437254
emb:1_days_2.45:3,-6.293320212,0.18799028750000002
emb:1_days_2.45:4,-6.4594718488,0.0350356899
emb:1_days_control:1,-6.8312095782,0.07983677780000001
emb:1_days_control:2,-5.5788200588,0.0192590766
emb:1_days_control:3,-6.6499418544,-0.0720866
emb:1_days_control:4,-5.7832447269,0.125063706
espL:ko:1,0.7984185417,0.16197383540000002
espL:ko:2,0.28818483030000003,0.06683250290000001
espL:wt:1,-0.058316600600000004,0.0738552613
espL:wt:2,0.058316600600000004,-0.0738552613
esx_1:ko:1,-1.4233066199,-0.0326344897
esx_1:ko:2,-2.5822070902,-0.0349321846
esx_1:wt:1,0.5263535345,-0.053457982200000004
esx_1:wt:2,-0.5542322516,0.0898221022
esx_1:wt:3,0.027878717100000002,-0.03636412
genotoxic:control:1,-0.6767800110000001,-0.14276383650000002
genotoxic:control:2,0.6767800110000001,0.14276383650000002
genotoxic:growth_supplement:1,-0.0212920271,0.1776930914
genotoxic:growth_supplement:2,0.7644756299000001,0.220039644
growth:tss_expnt:1,-16.0936744881,-1.6808711377
growth:tss_expnt:2,-12.9965914873,-0.7860791799
growth:tss_expnt:3,-17.2174778516,-1.1823568282
growth:tss_starved:1,-35.1679473724,-1.829115896
growth:tss_starved:2,-35.3815559136,-1.2309944158000001
growth:tss_starved:3,-31.7203772318,-0.41730425250000003
growth:wt_expn:1,-0.022266356600000002,0.0700064244
growth:wt_expn:2,-1.1119553124000001,-0.1035971572
growth:wt_expn:3,1.134221669,0.0335907327
hs2:treated:1,0.132312668,0.6774768749
hs2:treated:2,0.1663984053,0.5931449732
hs2:treated:3,-1.6907728924,0.6068005414000001
hs2:untreated:1,2.4046490143,-0.0221409538
hs2:untreated:2,0.7155691619,-0.2359092988
hs2:untreated:3,-3.1202181762,0.25805025260000003
hypoxia:000h_.81_DO:1,1.6478873094000002,0.1046804805
hypoxia:000h_.81_DO:2,1.5893301225,0.0208807625
hypoxia:000h_.81_DO:3,-3.2372174318,-0.12556124300000002
hypoxia:017h_.57_DO:1,1.990084914,-0.1817974141
hypoxia:017h_.57_DO:2,-0.2518959468,-0.15293894500000002
hypoxia:017h_.57_DO:3,4.9457229389,0.08407851400000001
hypoxia:023h_.42_DO:1,6.7543700223,-0.0395077571
hypoxia:023h_.42_DO:2,4.8955147421,-0.09699550030000001
hypoxia:040h_.11_DO:1,7.0769332903,0.2691833661
hypoxia:040h_.11_DO:2,7.0237905035,0.31333837000000003
hypoxia:041h_.09_DO:1,7.8635446869,0.49360036370000004
hypoxia:041h_.09_DO:2,7.3798432684,0.2651878986
hypoxia:041h_.09_DO:3,8.4372243715,-0.1072872423
hypoxia:042h_.07_DO:1,7.3021791059,0.056952013700000005
hypoxia:042h_.07_DO:2,9.2248316155,-0.0176893562
hypoxia:043h_.06_DO:1,7.3151808096,0.05168485900000001
hypoxia:043h_.06_DO:2,8.3381172579,0.011660455200000001
hypoxia:043h_.06_DO:3,7.6068505172,0.0807316626
hypoxia:044h_.04_DO:1,7.8615499653,-0.049057889800000004
hypoxia:044h_.04_DO:2,5.5926527106,-0.2189065643
hypoxia:044h_.04_DO:3,6.8890604075,-0.0410149246
hypoxia:047h_0_DO:1,6.1801234672,-0.1778967804
hypoxia:047h_0_DO:2,-1.475497208,-0.1405337553
hypoxia:047h_0_DO:3,-0.3732171871,-0.058193295400000004
hypoxia:049h_0_DO:1,-4.1365366729,-0.295598497
hypoxia:049h_0_DO:2,-2.6181911967,-0.0104237702
hypoxia:049h_0_DO:3,-5.9436228433,-0.2741043613
hypoxia:050h_0_DO:1,-8.3842548343,-0.2401246529
hypoxia:050h_0_DO:2,-4.3916639661,0.0887777357
hypoxia:050h_0_DO:3,-3.4437453622,-0.2221552796
hypoxia:052h_0_DO:1,-9.8943576223,-0.1766992405
hypoxia:052h_0_DO:2,-7.8484124785,-0.0899116405
hypoxia:052h_0_DO:3,-7.9511175133,-0.14148950770000002
hypoxia:054h_0_DO:1,-4.4732006877,-0.1053947626
hypoxia:054h_0_DO:2,-8.2174807892,-0.013907070700000001
hypoxia:054h_0_DO:3,-5.7737182841,-0.1191980948
hypoxia:054h_0_DO:4,-8.0000135699,0.030769422600000002
hypoxia:054h_0_DO:5,-8.8493323313,-0.2462396375
hypoxia:070h_0_DO:1,-12.7121879001,-0.1917576186
hypoxia:070h_0_DO:2,-9.932897799100001,-0.369026776
hypoxia:088h_0_DO:1,-7.6224023461,-0.10943237850000001
hypoxia:088h_0_DO:2,-7.0765146861,-0.1436361629
hypoxia:114.5h_.04_DO:1,-3.7532012879,-0.0656564873
hypoxia:114.5h_.04_DO:2,-5.1748953252,-0.0973255466
hypoxia:114.5h_.04_DO:3,-5.1610158788,-0.31238177170000003
hypoxia:115h_.06_DO:1,-0.18246004100000002,-0.3989409933
hypoxia:115h_.06_DO:2,2.0461493984,-0.2302608955
hypoxia:115h_.06_DO:3,1.3706823274,-0.2663475122
hypoxia:116h_.11_DO:1,2.2740325655999998,-0.3639467407
hypoxia:116h_.11_DO:2,3.2309865739,-0.4286417867
hypoxia:116h_.11_DO:3,3.5112477061,-0.4544200873
hypoxia:120h_.47_DO:1,7.2604921597,-0.4149532461
hypoxia:120h_.47_DO:2,8.6206208772,-0.188618382
hypoxia:120h_.47_DO:3,6.2403037857,-0.28954754790000004
kinase:DMSO_0h_F:1,-1.0225451569,0.0846364691
kinase:DMSO_0h_F:2,-0.3554949489,0.074307752
kinase:DMSO_0h_F:3,-1.5020727671,0.0033021238
kinase:DMSO_0h_H:1,-1.1922879639,0.1555031603
kinase:DMSO_0h_H:2,-2.8784445276,0.3028180775
kinase:DMSO_0h_H:3,-2.3813301078,0.527926954
kinase:DMSO_0h_H:4,-2.3658298173,0.5743888243
kinase:DMSO_0h_H:5,-1.8941875715,0.1399318789
kinase:DMSO_0h_H:6,-2.6152806603,0.1814451789
kinase:DMSO_0h_I:1,0.4120846118,0.0075490324
kinase:DMSO_0h_I:2,-0.5710890150000001,-0.0488459392
kinase:DMSO_0h_I:3,0.415034883,-0.0238943286
kinase:DMSO_0h_I:4,-0.1652780801,-0.2593914332
kinase:DMSO_0h_I:5,-0.051509410900000004,0.290243829
kinase:DMSO_0h_I:6,-0.039242989000000006,0.0343388395
kinase:pknD_T10_48h:1,-2.3489919686,0.2593645643
kinase:pknD_T10_48h:2,-3.3095853093,0.041085188200000004
kinase:pknD_T10_48h:3,-1.8812633476,0.0643574212
kinase:pknL_T10_48h:1,-5.7734262403,-1.4895680935
kinase:pknL_T10_48h:2,-6.3966039958,-1.6540342262
kinase:pknL_T10_48h:3,-7.1248047461,-1.7305923927
kinase:pknL_T4_48h:1,-11.655433664,-1.4787094912
kinase:pknL_T4_48h:2,-12.3596002561,-1.6472628929000002
kinase:pknL_T4_48h:3,-11.8331874015,-1.4621911232
kinase:T10_12h_F:1,-4.8868736763000005,-0.1263106742
kinase:T10_12h_F:2,-4.3904239161,-0.0592951584
kinase:T10_12h_F:3,-4.700624368,-0.0824026809
kinase:T10_12h_H:1,1.1105821329,0.5243173897
kinase:T10_12h_H:2,-3.0470512642,0.1811267115
kinase:T10_12h_H:3,-1.0467185623,0.312549956
kinase:T10_12h_I:1,1.4206998264,0.2347743361
kinase:T10_12h_I:2,-3.0864317951,-0.1202591124
kinase:T10_24h_F:1,-2.6624176552,0.26867382840000004
kinase:T10_24h_F:2,-3.1917026052,0.5619290664000001
kinase:T10_24h_F:3,-2.7548462584999998,0.3691046035
kinase:T10_24h_H:1,1.2476235291,0.3083798641
kinase:T10_24h_H:2,-0.5508182358,0.2105854392
kinase:T10_24h_H:3,-2.1136381946,0.3737867814
kinase:T10_24h_I:1,-2.147605459,-0.2251038974
kinase:T10_24h_I:2,-2.3685553217,-0.4437518764
kinase:T10_48h_F:1,-8.2492738133,0.2936417394
kinase:T10_48h_F:2,-4.3486177385,0.3244539571
kinase:T10_48h_F:3,-4.105775095,0.5396580805
kinase:T10_48h_H:1,0.9747197172000001,0.2382607712
kinase:T10_48h_H:2,-1.4381357341,0.11540547100000001
kinase:T10_48h_H:3,-4.0522646769,-0.2720098203
kinase:T10_48h_I:1,-2.2335071409,-0.1752854725
kinase:T10_48h_I:2,-2.6647652788,-0.2492594299
kinase:T10_48h_I:3,-2.1178601793,-0.2231317264
kinase:T4 _48h_H:1,-6.9824141865,-0.2527347957
kinase:T4 _48h_H:2,-7.2032302987,-0.4029954086
kinase:T4 _48h_H:3,-6.1907107107,-0.22108341550000002
kinase:T4 20 _12h_I:1,-8.3790324914,-0.726752458
kinase:T4 20 _12h_I:2,-7.6449768384,-0.522610514
kinase:T4 20 _12h_I:3,-8.5965829887,-0.4216716291
kinase:T4_12h_F:1,-6.997344161,-0.1996882297
kinase:T4_12h_F:2,-6.9588700557,-0.19013025600000003
kinase:T4_12h_F:3,-6.8063274975,-0.12274593510000001
kinase:T4_12h_H:1,-1.6011573051,0.4338300456
kinase:T4_12h_H:2,-0.37826395230000004,0.4275118732
kinase:T4_12h_H:3,1.0394259698,0.3482501311
kinase:T4_24h_F:1,-8.5699002263,-0.1266285644
kinase:T4_24h_F:2,-8.5080461071,-0.2844907228
kinase:T4_24h_F:3,-7.8384887743,-0.2221899236
kinase:T4_24h_H:1,-4.9161308934,-0.1507193087
kinase:T4_24h_H:2,-3.9609170904,0.2179485169
kinase:T4_24h_H:3,-4.1814031907,-0.2260815066
kinase:T4_24h_I:1,-10.6110797922,-0.9831025124
kinase:T4_24h_I:2,-10.4142214382,-0.8066548536
kinase:T4_48h_F:1,-10.9789516304,-0.0919530025
kinase:T4_48h_F:2,-10.8879994737,0.0157884839
kinase:T4_48h_F:3,-11.4029969942,-0.029109252000000002
kinase:T4_48h_I:1,-10.0095501188,-0.5897218781
kinase:T4_48h_I:2,-10.4114064402,-0.8576854149
kinase:T4_48h_I:3,-9.8736140274,-0.8246252287
kinase:WT_T10_48h:1,0.0431935936,0.220202518
kinase:WT_T10_48h:2,-12.7762269777,-1.3070618119000001
kinase:WT_T10_48h:3,-12.831768625,-1.3257862023
kinase:WT_T10_48h:4,1.2386389264,0.1630230135
kinase:WT_T10_48h:5,1.6878287252000002,0.2397811978
kinase:WT_T4_48h:1,-5.6423636816,-0.1331504216
kinase:WT_T4_48h:2,-8.1126538818,-0.1359284684
kinase:WT_T4_48h:3,-7.595344351,-0.1870133391
levofloxacin:control:1,0.0345971428,-0.1698785713
levofloxacin:control:2,-0.0484384602,-0.2756793447
levofloxacin:control:3,0.0138413174,0.44555791600000005
levofloxacin:treated:1,6.925486015,0.69256016
levofloxacin:treated:2,7.0084171525,0.6258594608
levofloxacin:treated:3,7.1318218016,0.7277788913000001
linez:0_days_4:1,7.4987644283,1.5615650145000002
linez:0_days_4:2,8.2694846633,1.567157981
linez:0_days_4:3,7.7416892248,1.5944017528
linez:0_days_4:4,7.4764450346,1.6006332147
linez:0_days_control:1,0.2657656442,-0.0968751117
linez:0_days_control:2,-0.1387425049,0.0497029937
linez:0_days_control:3,-0.6259648692,0.00028783950000000003
linez:0_days_control:4,0.4989417299,0.0468842785
linez:1_days_4:1,-1.2701801251,-0.2483577075
linez:1_days_4:2,-1.020924704,-0.2707046763
linez:1_days_4:3,-0.9402592814,-0.3197192967
linez:1_days_4:4,-1.0023659382,-0.40768850640000004
linez:1_days_control:1,1.5033834715999999,-0.2837169338
linez:1_days_control:2,1.6495690649,-0.2962587275
linez:1_days_control:3,1.1985494684,-0.2459671066
lipid:dextrose_exp:1,0.7318468259,0.037769775400000004
lipid:dextrose_exp:2,-0.7318468259,-0.037769775400000004
lipid:dextrose_hypo:1,-14.2208629425,1.8907836769
lipid:dextrose_hypo:2,-10.559163478,1.4806452409
lipid:dextrose_stat:1,-18.9219187583,-1.882301883
lipid:dextrose_stat:2,-19.1054931786,-2.1476350405
lipid:lipid_exp:1,-2.1133985754,-1.4895580984
lipid:lipid_exp:2,-1.1388016304,-1.8668068184000002
lipid:lipid_stat:1,-9.9472674944,-0.8886381127
lipid:lipid_stat:2,-13.6592629893,-0.7755233702000001
mcr11:mcr11_mutant:1,1.0175716556,-0.1191902319
mcr11:mcr11_mutant:2,1.350569228,-0.2983016748
mcr11:mcr11_mutant:3,2.2233855243,-0.3894153738
mcr11:wt:1,0.6704666765,-0.1291356703
mcr11:wt:2,0.2766903798,-0.0098073497
mcr11:wt:3,-0.9471570564,0.13894302
miceAV_macro:24h_control:1,-0.9306844167,-0.2003756523
miceAV_macro:24h_control:2,0.6248166365000001,0.09305122290000001
miceAV_macro:24h_control:3,0.3058677801,0.1073244294
miceBMDM:inf02:1,10.9002757977,1.3464873858
miceBMDM:inf02:2,11.4860964203,1.7338649235
miceBMDM:inf02:3,8.9732541467,1.2015590148
miceBMDM:inf24:1,9.282270653,0.8573708951000001
miceBMDM:inf24:2,8.0725341729,0.8211609442000001
miceBMDM:inf24:3,9.7004188231,0.9313316822000001
miceBMDM:inf08:1,14.0464944126,1.4693262783
miceBMDM:inf08:2,13.246973459,1.4331865122
miceBMDM:inf08:3,12.5140398413,1.6792500894
miceBMDM:no_inf02:1,0.7083393697,0.1029766502
miceBMDM:no_inf02:2,-0.26873334320000003,0.004332932
miceBMDM:no_inf02:3,-0.4396060265,-0.1073095822
miceBMDM:no_inf24:1,6.6950860164,-0.0287365828
miceBMDM:no_inf24:2,6.391109603,-0.0144095025
miceBMDM:no_inf24:3,5.1436844098,-0.3220919283
miceBMDM:no_inf08:1,8.7810855217,-0.08158896730000001
miceBMDM:no_inf08:2,9.1331408893,-0.0452522806
miceBMDM:no_inf08:3,8.3799204244,-0.2494043377
miceNF:control:1,0.4370036787,0.1577806182
miceNF:control:2,-0.4370036787,-0.1577806182
miceNF:invivo:1,-1.0749818366,1.2640857947
miceNF:invivo:2,0.4517013908,1.1610565159
miceNF:invivo:3,-0.9694627822,1.2672904174
mihF:mihF_mutant_atc:1,-9.8686260973,-1.1069342348
mihF:mihF_mutant_atc:2,-8.2383143765,-0.6998342115
mihF:mihF_mutant_no_atc:1,2.6688757500999998,1.1944870076
mihF:mihF_mutant_no_atc:2,1.4634669617,0.39550025510000003
mihF:wt_atc:1,0.6043260167,-0.0278550693
mihF:wt_atc:2,3.6282828165,1.2799250182
mihF:wt_no_atc:1,0.9959847572,0.4780806991
mihF:wt_no_atc:2,-0.9959847572,-0.4780806991
mmpl3:mutant_no_ATC:1,1.2032100332,-0.31234800100000004
mmpl3:mutant_no_ATC:2,-1.2032100332,0.31234800100000004
mmpl3:mutant_with_ATC:1,-6.5429090945,0.5900035666
mmpl3:mutant_with_ATC:2,-5.777811972,0.3729175755
mrsI:ko_iron_atc:1,-1.3382455921,0.2150183366
mrsI:ko_iron_atc:2,-1.7045210884,-0.2021534666
mrsI:ko_iron_no_atc:1,15.9212804592,-0.2613346461
mrsI:ko_iron_no_atc:2,5.5352339451,-0.5506436838000001
mrsI:ko_ox_atc:1,5.8386669886,-0.6819042757
mrsI:ko_ox_atc:2,16.631687765,-0.4653953619
mrsI:ko_ox_no_atc:1,12.5268207441,-0.3086042764
mrsI:ko_ox_no_atc:2,14.0927647308,-0.2559719199
mrsI:ko_sds_atc:1,14.3736984337,-0.1947288054
mrsI:ko_sds_atc:2,13.3389095967,-0.22477876300000002
