,A,RpoS,MmsR
yhjH_knockout:PA_delyhjH_wt:1,0.622416125,0.05969873,0.053691893000000004
yhjH_knockout:PA_delyhjH_wt:2,-0.622416125,-0.05969873,-0.053691893000000004
yhjH_knockout:PA_delyhjH:1,-13.81429218,-0.01522979,0.600037958
yhjH_knockout:PA_delyhjH:2,-13.984763,0.01069518,0.625592863
yhjH_knockout:PA_delwspF:1,-2.588298978,0.40463709000000003,-0.696286928
yhjH_knockout:PA_delwspF:2,2.104821366,-0.07489654,-1.032159127
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-7.9425468630000005,-1.00657662,-0.131270256
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-3.287431896,-0.94766045,-0.12593594600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-3.857806648,-0.76936431,0.094547478
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.482497166,-0.75704008,-0.223961072
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-2.264702298,-0.042604699999999995,0.037112389
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-1.525879823,0.11466819,-0.085003227
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,1.7043458949999999,0.00642514,-0.29274181200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,2.086236227,-0.07848863,0.34063264800000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,12.7222324,-1.5519268400000001,0.797794493
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,12.43918465,-1.47064924,0.6191040360000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.5716437710000002,-0.06876806,0.150656125
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.83125126,0.08851057,0.028545814000000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,2.402895031,-0.01974251,-0.179201939
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.07043734,-0.013129925,0.238762513
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,4.196180174,-0.942311022,0.9556838630000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,4.135375296,-0.9351408950000001,0.8547170930000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.07043734,0.013129925,-0.238762513
Lung_infection_transcriptome:PA01_LS1:1,2.8357469870000003,-0.199491371,-0.9677990590000001
Lung_infection_transcriptome:PA01_LS1:2,2.777038372,-0.27997808900000004,-0.728293755
Lung_infection_transcriptome:PA01_CS1:1,1.093864023,0.07828089,-0.168795107
Lung_infection_transcriptome:PA01_CS1:2,-1.093864023,-0.07828089,0.168795107
Testosterone_treatment:Testosterone_Control:1,3.375783572,-0.344462735,0.34145478900000004
Testosterone_treatment:Testosterone_Control:2,-3.375783572,0.344462735,-0.34145478900000004
Testosterone_treatment:Testosterone_2.5:1,2.6522464020000003,-0.6694339490000001,0.7620189770000001
Testosterone_treatment:Testosterone_2.5:2,-4.06339915,0.606948605,0.5160359170000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,19.334875189999998,1.127712757,0.225341496
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,19.66242782,1.012916947,-0.123814275
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,17.63972325,0.924188097,0.514452629
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-20.25897,-1.578726413,-0.754632441
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-21.90892809,-1.348278267,-0.087579798
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-20.22671544,-1.00933891,-0.063552536
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,22.29813539,1.089586047,0.463057011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,22.68080104,1.309001807,0.46330010400000005
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,21.94105875,1.134650937,0.256734888
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-22.51500564,-1.453320471,-0.46057743
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-24.11976637,-1.280533087,0.043593933
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-20.28522316,-0.7993852330000001,-0.7661085040000001
Dispersed_cells:PAO1_dispersed_wt:1,0.229312171,0.17959267,-0.300133274
Dispersed_cells:PAO1_dispersed_wt:2,-0.229312171,-0.17959267,0.30013327500000003
Dispersed_cells:PyhjH_dispersed:1,-10.983597,0.576191557,0.45485593700000004
Dispersed_cells:PyhjH_dispersed:2,-12.70888489,0.569850943,0.991812396
Dispersed_cells:PA01_Planktonic:1,37.60531213,2.4848900990000002,-0.27447170400000004
Dispersed_cells:PA01_Planktonic:2,37.53697908,2.47825657,0.07357319400000001
Dispersed_cells:PAO1_Biofilm:1,20.24339691,3.35195979,1.47873181
Dispersed_cells:PAO1_Biofilm:2,21.12550952,3.645921579,1.068936766
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.708233019,0.037579227,1.522143769
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.8125697080000001,0.077038917,1.4284681780000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.465346568,-0.162776673,1.349875601
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.773073101,-0.28464886300000003,-0.161608405
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.365975812,0.14588667700000002,0.38441553100000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.40709728900000003,0.138762187,-0.22280712700000002
gcsR_mutant:PAO1_rep_wt:1,-0.010060378,-0.014556640000000001,0.111537833
gcsR_mutant:PAO1_rep_wt:2,0.010060378,0.014556640000000001,-0.111537832
gcsR_mutant:GcsR_rep:1,1.508743687,-0.23195183,0.25545517
gcsR_mutant:GcsR_rep:2,1.536702803,-0.12465893,0.253042822
ampC_mutation:PA_Cef_taz_wt:1,0.34779597700000003,0.29509562100000003,-0.132530907
ampC_mutation:PA_mutS_Cef_taz:1,0.39058159800000003,-0.161182661,-0.182580173
ampC_mutation:PA_mutS:1,4.487734607,0.417652399,-0.086144891
ampC_mutation:PA_mutS:2,8.23086977,-0.23587365200000002,-0.556858826
ampC_mutation:PA_mutS:3,0.495556084,0.084897706,0.099140694
ampC_mutation:PA_Cef_taz_wt:2,-0.34779597700000003,-0.29509562100000003,0.132530907
ampC_mutation:PA_mutS_Cef_taz:2,7.794068364,0.118099638,0.545940003
ampC_mutation:PA_mutS:4,4.37664982,0.152913048,0.262490235
ampC_mutation:PA_mutS:5,6.754618454,-0.812260818,0.015430729
ampC_mutation:PA_mutS:6,-1.6815006590000001,0.104398404,0.551216322
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.538587316,-1.414167949,-0.784374954
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,0.997808557,-1.168544517,-0.70765401
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,5.446946739,-0.568258895,-1.448505315
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,7.767259182,0.015246655000000001,-2.092075725
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.29973493300000004,0.925163665,0.22227058200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.285709323,0.836211035,0.614837171
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.12622301500000002,0.821337765,0.65492121
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.8306392220000003,-0.20410872500000002,-0.265375478
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.020296917,-0.216383925,-0.06442958
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,5.993359417,-0.009031605,-0.520365647
n-alkanes_treatment:PA_alkane:1,18.50255199,0.707464753,0.352180818
n-alkanes_treatment:PA_alkane:2,31.6931834,0.9873210630000001,0.549555428
n-alkanes_treatment:PA_Glycerol:1,-0.6013356550000001,0.22318237300000002,0.421695494
n-alkanes_treatment:PA_Glycerol:2,-0.10806433400000001,0.07592315300000001,-0.347189784
n-alkanes_treatment:PA_Glycerol:3,0.709399988,-0.29910552700000004,-0.074505711
Catabolise_Nucleic_Acids:L_asp:1,7.065734275,0.7390740250000001,0.36123968500000003
Catabolise_Nucleic_Acids:L_asp:2,16.71639818,0.84023566,-0.06829990100000001
Catabolise_Nucleic_Acids:DNA_1:1,-0.7735152740000001,-0.082260891,0.021677543
Catabolise_Nucleic_Acids:DNA_1:2,-0.041524409000000005,-0.0194509,0.177050715
Catabolise_Nucleic_Acids:DNA_1:3,0.8150396830000001,0.10171179100000001,-0.19872825800000002
cysB_mutant:PAO1HH_wt:1,2.094646026,0.049638575000000004,-0.095387491
cysB_mutant:PAO1HH_wt:2,-2.094646026,-0.049638575000000004,0.095387491
cysB_mutant:cysBHH:1,-1.652952427,0.19414562500000002,0.32168677500000004
cysB_mutant:cysBHH:2,-2.869033847,0.049336805000000004,0.549211195
cysB_mutant:cysBHH:3,-2.3051280050000003,0.298201355,0.31841489
ersA_knockout:delersA:1,-5.197567072,0.07621786700000001,0.26708576100000003
ersA_knockout:delersA:2,-16.35002078,-1.152970889,-0.45910253300000003
ersA_knockout:wt_BHI:1,4.075056178,-0.074037769,0.30352421300000004
ersA_knockout:wt_BHI:2,-4.075056178,0.074037769,-0.30352421300000004
Farnesol_treatment:RNA of 0-1F_L:1,1.999187277,0.136043826,0.06423688500000001
Farnesol_treatment:RNA of 0-1F_L:2,1.076929169,0.22380750700000002,0.28873422800000004
Farnesol_treatment:RNA of 0-1F_L:3,-3.076116446,-0.359851334,-0.35297111400000003
Farnesol_treatment:RNA of 6-F_L1:1,-6.503485968,0.003147758,-0.213470436
Farnesol_treatment:RNA of 6-F_L1:2,-2.248846433,0.715732154,-0.315623875
Farnesol_treatment:RNA of 6-F_L1:3,-1.045671267,0.59160027,-0.208737692
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,2.878979518,0.454597201,0.341798494
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.8951096550000002,0.35291959100000003,-0.13820733
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,25.02349517,1.947310891,0.699671261
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.067104758,-0.349667153,-0.076067849
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.9167651040000001,-0.457849638,-0.127523315
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,21.80817029,1.851808721,1.154493182
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-4.874750697,-0.185195984,-0.135055915
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,4.874750697,0.185195984,0.135055915
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-5.159988022,-0.7525668120000001,-0.170205714
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-4.23069656,-0.38764416300000004,0.121572857
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,18.34421173,0.7989952300000001,0.8089245930000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,14.61138739,0.925435376,0.746272555
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-6.861798674,-0.701053235,0.685876573
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-6.654855422,-0.36765110300000003,0.03693218
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.837829526,-0.235421554,0.352527984
Metabolic_fitness_plasmid:PAO1_pBS228:2,4.046950131,0.131871432,0.9143715760000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-7.612657695,-0.62312818,-0.123944459
Metabolic_fitness_plasmid:PAO1_RmS149:2,-7.396693448,-0.330318588,0.16163585500000002
mexZ_knockout:del_mexZ:1,-5.722115594,0.272082498,-0.37878878
mexZ_knockout:del_mexZ:2,-2.429800098,0.15526256100000002,-0.34188990900000005
mexZ_knockout:del_mexZ:3,-0.7791964130000001,-0.29980327100000004,-0.477117928
mexZ_knockout:wt_LB:1,7.844676055,0.316937305,0.6293821390000001
mexZ_knockout:wt_LB:2,-2.293121986,0.278699495,-0.19860248700000002
mexZ_knockout:wt_LB:3,-5.55155407,-0.595636799,-0.43077965100000004
Mucin_glycans:ABTGC:1,1.802836933,0.07584072600000001,0.301956455
Mucin_glycans:ABTGC:2,2.586001724,-0.124818704,0.30897837100000003
Mucin_glycans:ABTGC:3,-0.12120285,0.261425196,-0.026507416000000002
Mucin_glycans:ABTGC:4,-1.901707552,0.200473286,-0.018826861
Mucin_glycans:ABTGC:5,-2.365928256,-0.412920504,-0.5656005510000001
Mucin_glycans:MUC5B:1,-11.56960074,-0.7132768140000001,-0.483175864
Mucin_glycans:MUC5B:2,-10.35799237,-0.695177114,-0.038472631
Mucin_glycans:Glycans:1,0.052432518000000004,0.543070566,0.503964198
Mucin_glycans:Glycans:2,0.764009361,-0.031913454,0.140261578
NC_002516.2:Planktonic_total_RNA_Rep:1,-2.743987109,-0.36537607600000005,-0.189763649
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.6546719790000001,0.16695368500000002,0.13618736
NC_002516.2:Planktonic_total_RNA_Rep:3,3.398659088,0.19842239,0.05357628800000001
NC_002516.2:Biofilm_total_RNA_Rep:1,-3.425112165,-0.455101228,-0.9328626790000001
NC_002516.2:Biofilm_total_RNA_Rep:2,0.802465427,-0.05605543,-0.973933102
Zinc_treatment:PA_Zn:1,1.6173806640000001,-1.7591139880000002,-0.171760179
Zinc_treatment:PA_Zn:2,1.7430552129999999,-2.15515355,-0.17686052
Zinc_treatment:PA_Zn:3,0.661697851,-1.669947047,-0.24170723
Zinc_treatment:PA_Zn_wt:1,0.115559956,0.09082978,-0.059051993000000004
Zinc_treatment:PA_Zn_wt:2,-0.115559957,-0.09082978,0.059051993000000004
sRNA_ReaL_represses_RpoS:sRNA_wt:1,1.144017774,-0.14995602500000002,0.228235873
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-1.144017774,0.14995602500000002,-0.228235873
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-21.97045457,-4.278807547,0.626968975
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-20.19379591,-4.457068765,-0.18778528900000002
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-19.25387589,-4.577940291,-0.052433209
Paeru_PRECISE:CAMHB_wt:1,-1.661131412,-0.196720106,-0.692963065
Paeru_PRECISE:CAMHB_wt:2,-2.341023018,-0.66672842,-1.18578805
Paeru_PRECISE:CAMHB_wt:3,-4.8658353850000005,-0.095146086,-1.033150142
Paeru_PRECISE:CAMHB_wt:4,-5.913015635,-0.21908569800000002,-1.078201682
Paeru_PRECISE:M9glucAA_Pqt10:1,6.163051683,0.828473934,-0.80568605
Paeru_PRECISE:M9glucAA_Pqt10:2,3.858660672,0.5900402140000001,-0.816853821
Paeru_PRECISE:M9glucAA_Pqt:1,4.548471824,0.729376934,-0.762394702
Paeru_PRECISE:M9glucAA_Pqt:2,7.195247493,0.735276404,-0.8148595240000001
Paeru_PRECISE:M9glucAA_wo_Pqt:1,7.394970287,0.807151994,-0.509859335
Paeru_PRECISE:M9glucAA_wo_Pqt:2,5.81185323,0.5757027840000001,-0.71573517
Paeru_PRECISE:M9glucAA_NaCl:1,-21.85334021,-1.593194974,-1.34430036
Paeru_PRECISE:M9glucAA_NaCl:2,-18.20680055,-1.587517435,-1.102015152
Paeru_PRECISE:M9glucAA_NaCl:3,-18.92615168,-1.567860246,-0.9674399760000001
Paeru_PRECISE:CAMHB_wt:5,-9.324749286,-0.023815796,-0.422055014
Paeru_PRECISE:CAMHB_wt:6,-9.934982465000001,-0.188769506,-0.221965729
Paeru_PRECISE:LB_wt:1,-30.40203926,-2.948736889,-1.731010011
Paeru_PRECISE:LB_wt:2,-24.76203037,-2.6892832550000003,-1.510771696
Paeru_PRECISE:M9glucAA_wt:1,-9.707583381,0.577004524,-0.998220545
Paeru_PRECISE:M9glucAA_wt:2,-7.056543096,0.5879399240000001,-0.517644452
Paeru_PRECISE:M9glucAA_lowpH:1,-11.34881591,-0.118326126,-0.338969026
Paeru_PRECISE:M9glucAA_lowpH:2,-14.40014335,-0.278932858,-0.52966194
Paeru_PRECISE:M9glucAA_DPD:1,-11.96745607,-1.217814095,-0.704340264
Paeru_PRECISE:M9glucAA_DPD:2,-10.08884396,-1.257966754,-0.416989255
Paeru_PRECISE:M9sucAA_wt:1,-21.58493487,-2.489841882,-1.3317533799999999
Paeru_PRECISE:M9sucAA_wt:2,-18.06975674,-1.467914005,-1.293366033
Paeru_PRECISE:M9glucAA_NaCl:4,-19.23096484,-1.463510291,-0.664992857
Paeru_PRECISE:M9glucAA_NaCl:5,-18.35245461,-1.5681162880000001,-0.5112029180000001
Paeru_PRECISE:M9sucAA_wt:3,-18.89197181,-1.28808397,-0.581896194
Paeru_PRECISE:M9sucAA_wt:4,-16.88012892,-1.211752251,-0.558344715
Paeru_PRECISE:R10LB_wt:1,-12.49617438,-0.15179050600000002,-0.85976557
Paeru_PRECISE:M9glucAA_NaCl:6,-17.92538228,-0.756155224,-0.47944397600000005
Paeru_PRECISE:M9glucAA_NaCl:7,-19.02046703,-1.065339347,-0.522520946
Paeru_PRECISE:M9fructAA_wt:1,-15.15098167,0.21049466400000003,-0.52788526
Paeru_PRECISE:M9fructAA_wt:2,-15.54444148,0.11951768400000001,-0.589761081
Paeru_PRECISE:M9GlcNAcAA_wt:1,-3.244920868,1.005904034,-0.034041541
Paeru_PRECISE:M9GlcNAcAA_wt:2,-2.715313307,1.153493884,-0.259479473
Paeru_PRECISE:M9pyruvAA_wt:1,-23.29830247,-2.310382942,-0.825555818
Paeru_PRECISE:M9pyruvAA_wt:2,-19.09280924,-0.733373683,-0.451898306
Paeru_PRECISE:M9fructAA_wt:3,11.88166597,0.175499074,0.161611476
Paeru_PRECISE:M9fructAA_wt:4,10.85541382,-0.12206021600000001,-0.301226482
Paeru_PRECISE:M9GlcNAcAA_wt:3,-13.09335351,-0.564246951,-0.6371067330000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,-14.69920377,-0.6961256530000001,-0.9909332860000001
Paeru_PRECISE:M9glycAA_wt:1,-16.31920809,-0.7202760450000001,-0.454735997
Paeru_PRECISE:M9glycAA_wt:2,-15.29892505,-0.7913718580000001,-0.389594991
Paeru_PRECISE:M9pyruvAA_wt:3,-22.30841975,-1.75658394,-1.624046419
Paeru_PRECISE:CAMHB_wt:7,-0.5865292520000001,-0.117216016,-0.059859676
Paeru_PRECISE:CAMHB_wt:8,-0.6888322920000001,-0.077259506,-0.22164545100000002
Paeru_PRECISE:R10LB_wt:2,-9.618743833,0.364590134,-1.124226479
Paeru_PRECISE:R10LB_wt:3,-13.88183344,0.161059434,-0.9298108700000001
Paeru_PRECISE:R10LB_wt:4,-2.276590121,1.028911604,-0.725798426
Paeru_PRECISE:R10LB_wt:5,2.7286375830000003,1.011467864,-0.991095648
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,17.17530947,0.020408264000000002,-0.533144619
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,25.62407252,0.35193407400000004,0.046968724
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,23.29866372,0.5158246240000001,-0.47072446100000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,21.85655769,0.44160297400000004,-0.668217025
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,22.73018369,0.480213944,-0.7940026840000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,18.39038928,0.276179964,-0.26506612500000004
Paeru_PRECISE:M9sucAA_wt:5,7.529313072,-0.26041146600000004,-0.45019283800000004
Paeru_PRECISE:M9sucAA_wt:6,3.961875051,-0.481214285,-0.739663527
Paeru_PRECISE:R10LB_wt:6,-10.12479016,0.7813961340000001,-1.382029054
Paeru_PRECISE:R10LB_wt:7,-8.616286021,0.714962204,-0.947861826
Paeru_PRECISE:LB_wt:3,-15.94355342,-0.5687005460000001,0.151646371
Paeru_PRECISE:LB_wt:4,-15.6309818,-0.60092044,-0.344974351
Paeru_PRECISE:R10LB_NaCl:1,17.7665643,-1.051650588,-0.8085349030000001
Paeru_PRECISE:R10LB_NaCl:2,11.54535701,-0.527150345,-0.8435541230000001
Paeru_PRECISE:M9glucAA_wt:3,5.5969739270000005,-0.682832709,0.7508704890000001
Paeru_PRECISE:M9glucAA_Zn:1,0.10680019800000001,-4.549325402,3.7872532850000002
Paeru_PRECISE:M9glucAA_Cu:1,-7.435605327,-1.373651864,1.209778137
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.552193593,-0.357219139,1.054936021
Paeru_PRECISE:M9GlcNAcAA_8:1,0.059457122,-0.087252126,0.200765099
Paeru_PRECISE:M9GlcNAcAA_8:2,-13.77556056,-0.888270379,1.304565596
Paeru_PRECISE:M9GlcNAcAA_4:1,-1.9078392590000002,-0.010858566,1.288344229
Paeru_PRECISE:M9GlcNAcAA_4:2,-19.22068526,-1.330880204,0.001823972
Paeru_PRECISE:M9GlcNAcAA_2:1,11.39468063,0.028706704000000003,0.907814542
