,BSU__misc_RNA_41
Cold_3,13.6942
Etha_1,16.352899999999998
Etha_2,14.965
Etha_3,15.1466
SMM_1,16.0208
SMM_2,16.4392
SMM_3,16.0998
Salt_1,16.4408
Salt_2,16.3903
Salt_3,15.935
Mt0_1,15.5872
Mt0_3,15.1221
M0t45_1,15.5557
M0t45_2,14.9065
M0t45_3,15.7025
M0t90_1,15.7747
M0t90_2,16.4389
M0t90_3,15.9124
M40t45_1,14.869
M40t45_2,16.2437
M40t45_3,15.6215
M40t90_1,16.3076
M40t90_2,16.4163
M40t90_3,16.4379
dia0_1,15.4059
dia0_2,15.456
dia0_3,14.8201
dia5_1,15.2352
dia5_2,15.5993
dia5_3,15.7939
dia15_1,15.2887
dia15_2,15.956900000000001
dia15_3,15.4687
Diami_1,15.4914
Diami_2,14.92
Diami_3,14.7394
Paraq_1,14.723
Paraq_2,15.4918
Paraq_3,12.7873
H2O2_1,13.8505
H2O2_2,14.9151
H2O2_3,14.5268
Oxctl_1,13.6693
Oxctl_2,14.6745
Oxctl_3,15.5675
GM-0.1_1,15.6741
GM-0.2_1,15.1822
GM+5_1,15.825800000000001
GM+15_1,15.566
GM+25_1,16.3396
GM+45_1,16.1008
GM+60_1,16.3421
GM+90_1,15.7501
GM+120_1,14.6213
GM+150_1,15.9609
GM-0.1_2,16.3181
GM-0.2_2,16.1694
GM+5_2,16.304
GM+10_2,15.8893
GM+15_2,16.3735
GM+25_2,16.4318
GM+45_2,14.705400000000001
GM+60_2,15.5516
GM+90_2,16.0379
GM+150_2,15.705
GM-0.1_3,16.2987
GM-0.2_3,16.359
GM+5_3,16.3801
GM+10_3,15.6415
GM+15_3,16.2606
GM+25_3,15.6321
GM+45_3,14.5374
GM+60_3,14.9287
GM+90_3,15.4492
GM+120_3,14.7732
GM+150_3,15.5801
MG-0.1_1,15.7404
MG+5_1,16.1169
MG+10_1,16.4652
MG+15_1,15.8885
MG+25_1,15.9869
MG+45_1,15.9773
MG+120_1,15.0003
MG+150_1,15.6705
MG-0.1_2,14.6956
MG-0.2_2,16.2787
MG+5_2,15.7509
MG+10_2,16.3336
MG+15_2,16.269
MG+25_2,15.6414
MG+45_2,15.152
MG+60_2,15.9648
MG+90_2,15.2573
MG+120_2,16.1098
MG-0.1_3,16.4319
MG-0.2_3,16.3127
MG+5_3,16.1162
MG+10_3,13.8778
MG+15_3,16.2186
MG+25_3,16.1714
MG+45_3,16.3324
MG+60_3,15.5258
MG+90_3,16.13
MG+120_3,15.6226
MG+150_3,16.4668
