,A,NarL,Dnr
Dispersed_cells:PAO1_dispersed_wt:2,-1.1850588608,-0.13937143500000002,0.20772669700000002
Dispersed_cells:PyhjH_dispersed:1,7.3075646072,1.440252747,0.50390084
Dispersed_cells:PyhjH_dispersed:2,4.7893775860000005,1.325688432,0.403324893
Dispersed_cells:PA01_Planktonic:1,-6.4176382968,-1.228008004,-5.442938046
Dispersed_cells:PA01_Planktonic:2,-2.1927794987,-1.5865782959999999,-5.981426667
Dispersed_cells:PAO1_Biofilm:1,-9.826662028,-1.095374976,-4.2136740360000005
Dispersed_cells:PAO1_Biofilm:2,-12.9469937666,-2.351913409,-4.338521867
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.2069815233,-0.046097672000000006,0.39795103800000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.0400041873,0.231954825,0.42746132600000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.3843948065,0.044972632000000005,0.169671562
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.1668136581,-0.27184846100000004,0.105883421
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.36718584800000004,0.033038066000000005,0.475724115
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.5339995061,0.238810395,-0.581607536
Farnesol_treatment:RNA of 0-1F_L:1,0.3164125138,0.23325078600000002,0.237380749
Farnesol_treatment:RNA of 0-1F_L:2,-0.4395101199,0.130059379,-0.018034303
Farnesol_treatment:RNA of 0-1F_L:3,0.1230976061,-0.363310165,-0.219346446
Farnesol_treatment:RNA of 6-F_L1:1,-0.9741309529000001,-0.011382054,0.163406232
Farnesol_treatment:RNA of 6-F_L1:2,-1.251481193,-0.515686481,-0.00112091
Farnesol_treatment:RNA of 6-F_L1:3,-1.2699875448,-0.282241091,-0.132924035
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.6539190482,-0.068546807,-0.01839968
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.6539190482,0.068546807,0.01839968
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.0262837283,-0.41392194,0.274467318
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-1.0415302425,-0.676647442,0.050554359
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.31724301520000003,-0.643985919,-1.051373622
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.1561663931,-0.47704217,-0.42300071100000003
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.3204243066,0.6431126340000001,-0.8353158730000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.1977148375,-0.313175368,0.144461011
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,2.0366382153,1.434203456,1.329913322
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-0.0009628604,-0.931181738,-0.51701138
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.31846337350000004,0.169785092,-0.8319643630000001
HapZ_SagS_mutant:delHapZp:1,-1.0647177139,0.035581927,0.241073367
HapZ_SagS_mutant:delHapZp:2,-1.3961294469,0.141078215,-1.178852496
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.18507332780000002,-0.22162077300000002,1.987579779
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.1333900456,0.051835682,-1.155615415
HapZ_SagS_mutants:delHApZ:1,-1.9649140621,-0.368917569,-0.885846949
HapZ_SagS_mutants:delHApZ:2,-1.2772960158,-0.25173211700000003,-0.638176882
HapZ_SagS_mutants:delHApZ:3,-0.8404441375,-0.357289208,-0.578955761
HapZ_SagS_mutants:delSagS:1,-0.8094731692,0.140610111,-0.15365794800000002
HapZ_SagS_mutants:delSagS:2,-0.8949335557,0.072676555,-1.129703547
HapZ_SagS_mutants:delSagS:3,-0.7294054336,-0.063093745,1.75418407
HapZ_SagS_mutants:delHapZp:3,-0.4667210457,-0.006005938000000001,-0.32860290600000003
Lung_infection_transcriptome:PA01_LS1:1,2.1366852711,0.21571589300000002,-0.6864441320000001
Lung_infection_transcriptome:PA01_LS1:2,1.7109374159000001,0.44250589700000004,-0.554383786
Lung_infection_transcriptome:PA01_CS1:1,-0.4100833077,0.26988306500000003,-0.008920759
Lung_infection_transcriptome:PA01_CS1:2,0.4100833077,-0.26988306500000003,0.008920759
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,2.8250559457,-0.269835547,0.11607194400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-2.8250559457,0.269835547,-0.11607194400000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,2.3887708002,-0.252270203,-0.288129915
Metabolic_fitness_plasmid:PAO1_pAKD1:2,4.1900795309,0.063956756,-0.058018329
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-6.5086942492,-0.095987027,-0.048857483
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-3.8601642429,0.08893184100000001,-0.423386839
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,3.7299083787000002,0.21569136,0.174868247
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,3.4247833961,0.37292487300000005,0.279106509
Metabolic_fitness_plasmid:PAO1_pBS228:1,-2.8027916488,0.03145378,-0.05007143
Metabolic_fitness_plasmid:PAO1_pBS228:2,-4.2254351551,0.013601853,-0.22016871600000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.0847054991,-0.026921505000000002,0.115309744
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.279980567,-0.02342392,0.09079113700000001
Mucin_glycans:ABTGC:1,-0.0324343095,0.28662912900000004,0.574255087
Mucin_glycans:ABTGC:2,1.1049015135,0.415609204,0.23967785100000003
Mucin_glycans:ABTGC:3,-0.2944214626,-0.25285733,-0.570748029
Mucin_glycans:ABTGC:4,-0.4469077315,-0.140042729,-0.067383701
Mucin_glycans:ABTGC:5,-0.33113800990000003,-0.309338273,-0.175801209
Mucin_glycans:MUC5B:1,1.2150644522,1.007000637,3.371251788
Mucin_glycans:MUC5B:2,1.8246209201,1.327856917,3.670601208
Mucin_glycans:Glycans:1,-0.1215163715,0.664830547,1.075985378
Mucin_glycans:Glycans:2,0.31673484900000004,0.569895252,0.344296912
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,-2.6430203268,1.4997667620000001,0.19115948900000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,-2.0608228542,1.318023484,0.13957303100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.8231352238,2.513523407,0.5782845910000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,2.4906513727,-1.682382285,-1.076044195
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,3.9946751329,-1.433806598,-1.416045231
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,5.0602451606,-0.78084309,-0.274301934
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-2.0172569338,1.055570294,0.130072084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.593867052,1.314879987,0.872456648
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-2.6163063455,1.351947197,0.495815057
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.2155403068,-1.500366491,-0.469110434
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,1.2869675128,-1.042269802,-0.38205431500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,3.7249225117,-1.179761186,-0.647179041
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.1682709852,0.149802918,0.506418355
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.1682709852,-0.149802918,-0.506418355
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.11420722970000001,-0.442995152,-0.5441107580000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.0652191117,-0.53106992,-1.100436395
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.4088896915,0.24087764900000003,0.208953509
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.2946597406,-0.027148156000000003,-0.180741755
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,3.2825793972,0.004886726,-0.48606282700000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,3.7268340571,0.127916003,-0.124738212
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,4.5019598895,0.495657084,0.5616818090000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,4.043756824,0.016777205,-0.11074621300000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.0793764074,-0.26677878,-0.35869385400000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.08753356500000001,-0.071550905,-0.274144912
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.0774295509,-0.018907662000000002,0.073310633
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.2443395233,0.357237346,0.5595281320000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,6.7396850678,4.214361657,0.9407609530000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,7.1687446455,4.268279082,0.861559446
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.0019216951,-0.147700134,-0.172184938
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.0005248939,0.047533386000000004,-0.087630371
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.0013968011,0.100166748,0.259815309
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,5.2809363095,0.74570336,1.784582496
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,2.9266804672,0.7420571180000001,1.272135444
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.3770549896,0.407131128,0.6069810880000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-1.6368425969,-0.436216724,0.339412451
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-2.3063650356,-0.634800358,-1.211564776
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-2.3667625602,-0.300302257,-0.555213347
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-3.5344891808,-0.5526578630000001,-1.289939816
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.9745918426,0.23738140400000002,1.44118568
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-1.376353252,0.321490947,1.546751703
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.5626018172,0.692379751,1.567211619
Rosmarinic_acid:PAO1-100UMRA:1,-0.5961472898,-0.722659157,-0.065660403
Rosmarinic_acid:PAO1-100UMRA:2,-0.8435207573,-0.7841679970000001,-0.162755432
Rosmarinic_acid:PAO1_DMSO_Control:1,0.5499445245,0.340596006,-0.20006875000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.1523850205,-0.236875725,0.1599845
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.3975595041,-0.10372028100000001,0.040084251
Testosterone_treatment:Testosterone_Control:1,1.2595838317,-0.12554672,0.061269283
Testosterone_treatment:Testosterone_Control:2,-1.2595838317,0.12554672,-0.061269283
Testosterone_treatment:Testosterone_2.5:1,1.9935441479,0.149863882,0.63963514
Testosterone_treatment:Testosterone_2.5:2,-0.2859802475,0.324910199,0.246234363
Tf_toxin_expression:PAO1_WT:1,6.1596313158000005,0.65872523,0.345939151
Tf_toxin_expression:PAO1_WT:2,-6.1596313158000005,-0.65872523,-0.345939151
Tf_toxin_expression:PAO1_derfA:1,7.0000351969,0.470880648,0.5080286820000001
Tf_toxin_expression:PAO1_derfA:2,6.7159749596000005,0.664415866,0.35592014600000005
Zinc_treatment:PA_Zn:1,2.361940903,0.566343322,-0.381746258
Zinc_treatment:PA_Zn:2,2.0132061197,0.469724075,-0.301766017
Zinc_treatment:PA_Zn:3,2.2650949199,0.301599386,-0.11727111100000001
Zinc_treatment:PA_Zn_wt:1,0.2124703554,0.11908854,-0.013629129
Zinc_treatment:PA_Zn_wt:2,-0.2124703554,-0.11908854,0.013629129
Paeru_PRECISE:CAMHB_wt:1,4.3052423674,1.610096921,2.039871479
Paeru_PRECISE:CAMHB_wt:2,2.8731020845,1.308525147,1.413967215
Paeru_PRECISE:CAMHB_wt:3,3.437156924,1.017412027,1.473589853
Paeru_PRECISE:CAMHB_wt:4,2.3970951832000003,0.9001804130000001,1.179021819
Paeru_PRECISE:M9glucAA_Pqt10:1,2.0427465256,0.30628976900000005,0.190890562
Paeru_PRECISE:M9glucAA_Pqt10:2,0.9749875942,-0.148882004,-1.694964905
Paeru_PRECISE:M9glucAA_Pqt:1,0.1017149011,-0.419832994,-1.769263886
Paeru_PRECISE:M9glucAA_Pqt:2,0.8971196663000001,-0.079413222,-1.086232485
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.9543496012,-0.214029661,-0.373855908
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.4731498153,-0.529474804,-1.009883625
Paeru_PRECISE:M9glucAA_NaCl:1,-0.9164570365,-1.064309154,-1.243215745
Paeru_PRECISE:M9glucAA_NaCl:2,-0.5800250719,-0.357150585,0.425359672
Paeru_PRECISE:M9glucAA_NaCl:3,-0.33186120020000004,-1.104453359,-0.12388924400000001
Paeru_PRECISE:CAMHB_wt:5,2.5942366722,0.586595325,1.022907773
Paeru_PRECISE:CAMHB_wt:6,2.324215768,0.905575295,1.156174649
Paeru_PRECISE:LB_wt:1,3.3158550923,0.358379518,0.10773716900000001
Paeru_PRECISE:LB_wt:2,2.4959257517,0.330209336,0.319581384
Paeru_PRECISE:M9glucAA_wt:1,0.2885232269,0.048525898000000005,-0.415850987
Paeru_PRECISE:M9glucAA_wt:2,-0.2885232269,-0.048525898000000005,0.415850987
Paeru_PRECISE:M9glucAA_lowpH:1,4.6399005072,0.42064028800000003,0.959143611
Paeru_PRECISE:M9glucAA_lowpH:2,4.1055469034,0.865396181,1.27375067
Paeru_PRECISE:M9glucAA_DPD:1,2.3339535808000003,0.02038577,-1.214766208
Paeru_PRECISE:M9glucAA_DPD:2,2.8981901319,-0.086659818,-1.386350476
Paeru_PRECISE:M9sucAA_wt:1,-1.1625425097,-1.088834621,-0.518086417
Paeru_PRECISE:M9sucAA_wt:2,7.0433523392,1.230429824,1.057699172
Paeru_PRECISE:M9glucAA_NaCl:4,0.40423575100000003,-0.32354172600000003,-0.279476502
Paeru_PRECISE:M9glucAA_NaCl:5,-0.0109631559,-0.029603327000000002,0.404220838
Paeru_PRECISE:M9sucAA_wt:3,4.3725985709,0.656715284,1.151237034
Paeru_PRECISE:M9sucAA_wt:4,2.3833959913,0.23664315,0.6663812480000001
Paeru_PRECISE:R10LB_wt:1,11.0158681368,1.021351144,1.53423664
Paeru_PRECISE:M9glucAA_NaCl:6,0.8992047605,0.45140570900000004,0.13236545
Paeru_PRECISE:M9glucAA_NaCl:7,0.46122459790000003,0.45635576400000005,0.051853314000000005
Paeru_PRECISE:M9fructAA_wt:1,1.1047951611,0.086628728,0.523494584
Paeru_PRECISE:M9fructAA_wt:2,1.1573412535,-0.11986157900000001,0.172724244
Paeru_PRECISE:M9GlcNAcAA_wt:1,2.0837344994,-0.002086789,0.22521864
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.1645199931,0.11264254300000001,0.221766225
Paeru_PRECISE:M9pyruvAA_wt:1,0.9089333198,-0.13414630400000002,0.051362498000000006
Paeru_PRECISE:M9pyruvAA_wt:2,2.3741738374,0.7382437810000001,0.7242304340000001
Paeru_PRECISE:M9fructAA_wt:3,2.2886156693,0.21306860800000002,0.207498451
Paeru_PRECISE:M9fructAA_wt:4,2.2010101547,-0.29490565900000004,0.10702921300000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,0.9978495488,-0.334264391,0.11105076900000001
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.8768366106000001,-0.675034663,0.095499516
Paeru_PRECISE:M9glycAA_wt:1,0.8201996231,-0.5272223810000001,0.37494018
Paeru_PRECISE:M9glycAA_wt:2,1.3549648115,-0.372208242,0.39762388800000004
Paeru_PRECISE:M9pyruvAA_wt:3,-0.4974875319,-0.214336408,0.034157253000000005
Paeru_PRECISE:CAMHB_wt:7,4.6107955316,1.834342038,2.3894857160000003
Paeru_PRECISE:CAMHB_wt:8,4.3456854251,1.9343192710000001,2.427582586
Paeru_PRECISE:R10LB_wt:2,3.0580050858,-0.042572704,0.9304325080000001
Paeru_PRECISE:R10LB_wt:3,4.2072057255,0.568574704,1.211781592
Paeru_PRECISE:R10LB_wt:4,2.7759715242,-0.199347409,0.85305847
Paeru_PRECISE:R10LB_wt:5,2.7246484791,-0.40816490800000005,0.217563631
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.6122116452,0.827944279,0.138472315
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.0129640845,0.77649959,0.19446227200000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.9881020946,1.160551215,0.010257897
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.9650252034999998,1.076555329,-0.18466617500000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.46663563010000003,0.22136370100000002,-1.191667187
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,0.2761333044,0.49750183600000003,0.071171678
Paeru_PRECISE:M9sucAA_wt:5,-0.0638459004,0.03658119,1.081695979
Paeru_PRECISE:M9sucAA_wt:6,-0.33312087630000004,-0.25148529999999997,0.703168557
Paeru_PRECISE:R10LB_wt:6,1.4009631808,-0.32253053400000004,-0.14669227
Paeru_PRECISE:R10LB_wt:7,2.4599784468,-0.47863494300000003,-0.272071859
Paeru_PRECISE:LB_wt:3,10.2806308031,2.35481134,1.663804075
Paeru_PRECISE:LB_wt:4,8.4896438819,2.760977327,1.861412446
Paeru_PRECISE:R10LB_NaCl:1,20.8270223679,2.456400724,0.20740944400000003
Paeru_PRECISE:R10LB_NaCl:2,6.8802606927,0.8370838890000001,0.406186894
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-0.11556820890000001,0.214482104,1.164034215
Paeru_PRECISE:M9glucAA_Zn:1,-9.9477079309,0.421335516,4.809030111
Paeru_PRECISE:M9glucAA_Cu:1,1.4287907290000001,1.6509197750000002,0.35392690800000004
Paeru_PRECISE:M9glucAA_NaOCl:1,1.8054709892,1.897577057,0.542145932
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.11942064370000001,0.418969794,1.177774022
Paeru_PRECISE:M9GlcNAcAA_8:2,-2.8487335392,1.387456273,1.111078816
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.8615658559,0.9524829910000001,1.4570795730000001
Paeru_PRECISE:M9GlcNAcAA_4:2,-2.6050364661,0.635009836,0.867925264
Paeru_PRECISE:M9GlcNAcAA_2:1,-0.7650646940000001,1.828495524,1.183351882
Paeru_PRECISE:M9GlcNAcAA_2:2,-1.3917045769,1.027726712,0.516379439
Paeru_PRECISE:M9GlcNAcAA_1:1,1.4716043349,1.463810872,0.9277239380000001
Paeru_PRECISE:M9GlcNAcAA_1:2,1.0789624596,-0.00713028,1.640923914
Paeru_PRECISE:M9glucAA_NaOCl:2,-0.2150910158,0.8048336650000001,0.7406400860000001
Paeru_PRECISE:M9glucAA_Cu:2,0.733175306,0.8917953890000001,-0.20325931200000003
Paeru_PRECISE:M9glucAA_Fe:1,1.6800182637,1.615612267,0.30808613100000004
Paeru_PRECISE:M9glucAA_Fe:2,0.6259842877,1.0408321680000001,0.748222056
Paeru_PRECISE:M9glucAA_Zn:2,-1.2979281259,0.9181642470000001,0.367077928
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.26099575610000003,0.542055551,1.112089109
Paeru_PRECISE:CAMHB_Mec:1,2.6692847598,0.867363685,1.402284598
Paeru_PRECISE:CAMHB_Mec:2,1.5420080167,0.33924752700000005,1.168823203
Paeru_PRECISE:CAMHB_Azt:1,2.6780386544,-1.472688369,-0.44993420700000003
Paeru_PRECISE:CAMHB_Azt:2,2.6151889107,-1.078835734,-0.50979339
Paeru_PRECISE:CAMHB_Pip:1,8.8353874449,2.474053014,1.650054286
Paeru_PRECISE:CAMHB_Pip:2,9.4434105581,2.095049425,1.295837878
Paeru_PRECISE:CAMHB_Ceft:1,5.2232949872,1.688059476,1.462199775
Paeru_PRECISE:CAMHB_Ceft:2,6.3431057226,1.800924017,0.6354851450000001
Paeru_PRECISE:CAMHB_Ceft:3,6.5775724179,2.073198226,2.211816475
Paeru_PRECISE:CAMHB_Ceft:4,8.6291754621,2.186580057,1.331772687
Paeru_PRECISE:M9glucAA_Ceft:1,0.45058844600000003,-0.38027998900000004,0.112678578
Paeru_PRECISE:M9glucAA_Ceft:2,1.7925868788,-0.357779469,-0.483317955
Paeru_PRECISE:M9glucAA_Gent:1,2.4249132747,0.7822061570000001,1.303201234
Paeru_PRECISE:M9glucAA_Gent:2,1.8234428237,0.843810319,1.5396245259999999
Paeru_PRECISE:M9glucAA_Pip:1,0.5105069004,0.493201547,0.811917804
Paeru_PRECISE:M9glucAA_Pip:2,1.6689035522,0.663721397,1.466996011
Paeru_PRECISE:M9glucAA_Azt:1,1.2758977109,-1.2724445530000001,-0.5758649220000001
Paeru_PRECISE:M9glucAA_Azt:2,1.2896520536,-1.526986519,-0.7456763590000001
Paeru_PRECISE:CAMHB_Mero:1,5.2512790984,2.204581134,2.990344099
Paeru_PRECISE:CAMHB_Mero:2,5.056691918,2.245420747,2.789911077
Paeru_PRECISE:CAMHB_Tet:1,3.1216461787,-0.820166579,-0.725981446
Paeru_PRECISE:CAMHB_Tet:2,3.0253404095,-1.204054785,-1.235651599
Paeru_PRECISE:R10LB_Gent:1,2.5665343523,0.130484967,0.9442721980000001
Paeru_PRECISE:R10LB_Ceft:1,3.0021135822,-0.14160644,-0.22399736
Paeru_PRECISE:R10LB_Ceft:2,5.3732751806,0.610421725,1.104416137
Paeru_PRECISE:CAMHB_Biofilm:1,0.6888690333,-0.44878441,0.7116375580000001
Paeru_PRECISE:CAMHB_Biofilm:2,0.678151122,0.106939558,0.753998732
Paeru_PRECISE:M9glucAA_Biofilm:1,1.6389064722,0.164965348,0.637416828
Paeru_PRECISE:M9glucAA_Biofilm:2,2.2209135343,0.079013607,0.233454598
Paeru_PRECISE:R10LB_Gent:2,1.5655686120999999,0.663011922,1.514634609
Paeru_PRECISE:R10LB_Pip:1,2.2419634189,0.281338912,0.142700099
Paeru_PRECISE:R10LB_Pip:2,1.3328536018000001,0.01765914,-0.23399376300000002
