,A,CbrB
HapZ_SagS_mutants:delSagS:1,0.130068383,-0.291065835
HapZ_SagS_mutants:delSagS:2,-0.363579213,-0.37522269
HapZ_SagS_mutants:delSagS:3,0.24855336,-0.41248736900000005
HapZ_SagS_mutants:delHapZp:1,0.03171296,0.35539649100000004
yhjH_knockout:PA_delyhjH_wt:1,0.455810492,0.070866118
yhjH_knockout:PA_delyhjH_wt:2,-0.455810492,-0.070866119
yhjH_knockout:PA_delyhjH:1,-1.967847973,0.16380729100000002
yhjH_knockout:PA_delyhjH:2,-1.7057586050000002,0.126797939
yhjH_knockout:PA_delwspF:1,-2.135948455,-0.8865564680000001
yhjH_knockout:PA_delwspF:2,-4.301145195,-0.919513491
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,2.234216146,-0.422705908
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,2.465836492,-0.38790752300000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,3.332033482,-0.271992773
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,4.035979879,-0.265655059
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.023491041,-0.020648546
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.192031955,0.023158787
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.491942708,0.029411834
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.323401793,-0.031922076
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.252779533,1.554435077
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.12356595,1.5123385790000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.081081149,-0.031289717
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.30143246900000004,0.012523328
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.382513618,0.01876639
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.59811524,-0.168755221
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.861701409,0.5194093860000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.036920741,0.543160128
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.59811524,0.168755221
Lung_infection_transcriptome:PA01_LS1:1,-3.255001924,-0.527926259
Lung_infection_transcriptome:PA01_LS1:2,-3.8666432410000002,-0.571556666
Lung_infection_transcriptome:PA01_CS1:1,-0.328852812,-0.120542095
Lung_infection_transcriptome:PA01_CS1:2,0.328852812,0.120542095
Testosterone_treatment:Testosterone_Control:1,-1.507639871,-0.165201343
Testosterone_treatment:Testosterone_Control:2,1.507639871,0.165201344
Testosterone_treatment:Testosterone_2.5:1,-3.530503784,-0.192649542
Testosterone_treatment:Testosterone_2.5:2,1.127126515,0.32850866
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.2529351100000001,0.784034031
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,2.102173051,0.526548038
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.763395223,0.889751972
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,3.184699535,-0.820151135
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,1.631607225,-0.7234002610000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,2.6945306860000002,-0.429240012
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-1.382755175,0.533553268
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-1.628307546,0.718832157
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-0.904601411,0.60594794
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,1.256300822,-0.767053457
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.380282241,-0.60169017
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,3.039645552,-0.489589739
Dispersed_cells:PAO1_dispersed_wt:1,-0.47519398300000004,0.17614905
Dispersed_cells:PAO1_dispersed_wt:2,0.47519398300000004,-0.17614905
Dispersed_cells:PyhjH_dispersed:1,8.637928757000001,0.7730907340000001
Dispersed_cells:PyhjH_dispersed:2,8.37280599,1.144545144
Dispersed_cells:PA01_Planktonic:1,7.236952072,1.557653379
Dispersed_cells:PA01_Planktonic:2,7.023929852,1.57953235
Dispersed_cells:PAO1_Biofilm:1,7.93932292,0.53326562
Dispersed_cells:PAO1_Biofilm:2,7.654554116,0.501632117
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,5.2680644690000005,-0.075173867
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,6.180967628,0.065313195
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,5.575037063,-0.078712551
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.058198905,-0.048410996000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.15994654800000002,-0.053765999999999994
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.21814545300000002,0.102176995
gcsR_mutant:PAO1_rep_wt:1,-0.119093322,-0.017905939000000003
gcsR_mutant:PAO1_rep_wt:2,0.119093322,0.017905939000000003
gcsR_mutant:GcsR_rep:1,-1.607801725,0.11278075400000001
gcsR_mutant:GcsR_rep:2,-0.51346454,0.10017355200000001
ampC_mutation:PA_Cef_taz_wt:1,-0.983330786,0.33474821
ampC_mutation:PA_mutS_Cef_taz:1,-1.087092886,0.045777013000000005
ampC_mutation:PA_mutS:1,2.167815829,0.179818461
ampC_mutation:PA_mutS:2,1.5425545999999999,-0.860254095
ampC_mutation:PA_mutS:3,2.070412877,0.498199724
ampC_mutation:PA_Cef_taz_wt:2,0.983330786,-0.33474821
ampC_mutation:PA_mutS_Cef_taz:2,-1.170744786,0.14165997300000002
ampC_mutation:PA_mutS:4,9.889999999999999e-05,0.20416172800000001
ampC_mutation:PA_mutS:5,-0.19314714900000002,-1.500252867
ampC_mutation:PA_mutS:6,0.553579571,0.23132158
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-0.234443285,-0.411582628
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.605031484,-0.292117557
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.899192622,-0.34143283700000004
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.594534375,-0.731214201
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,0.882834733,0.241621987
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,0.5604160690000001,0.16851544200000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.396223967,0.29356275800000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.697739925,0.37731839300000003
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.30759029800000004,0.408280148
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.44837681100000004,0.340057578
n-alkanes_treatment:PA_alkane:1,1.332220757,0.5361563020000001
n-alkanes_treatment:PA_alkane:2,1.955220786,0.540627473
n-alkanes_treatment:PA_Glycerol:1,0.343388705,0.043423304
n-alkanes_treatment:PA_Glycerol:2,0.095789596,0.090362181
n-alkanes_treatment:PA_Glycerol:3,-0.43917829999999997,-0.133785484
Catabolise_Nucleic_Acids:L_asp:1,1.616916009,-0.603098032
Catabolise_Nucleic_Acids:L_asp:2,3.327407131,-0.618821755
Catabolise_Nucleic_Acids:DNA_1:1,0.502444165,-0.110743953
Catabolise_Nucleic_Acids:DNA_1:2,-0.900702298,0.15196593900000002
Catabolise_Nucleic_Acids:DNA_1:3,0.39825813400000004,-0.041221986
cysB_mutant:PAO1HH_wt:1,-0.081443123,0.043749095
cysB_mutant:PAO1HH_wt:2,0.081443123,-0.043749095
cysB_mutant:cysBHH:1,4.381780637,0.5696657900000001
cysB_mutant:cysBHH:2,3.851561957,0.42119698
cysB_mutant:cysBHH:3,4.35189924,0.747740307
ersA_knockout:delersA:1,-2.210427951,-0.018734279
ersA_knockout:delersA:2,-6.932144883,-0.11642776
ersA_knockout:wt_BHI:1,0.043421724,0.121735459
ersA_knockout:wt_BHI:2,-0.043421724,-0.12173546
Farnesol_treatment:RNA of 0-1F_L:1,-0.7387500770000001,-0.162521575
Farnesol_treatment:RNA of 0-1F_L:2,0.5413516930000001,-0.07921162600000001
Farnesol_treatment:RNA of 0-1F_L:3,0.197398384,0.24173319999999998
Farnesol_treatment:RNA of 6-F_L1:1,6.481819188,0.071622427
Farnesol_treatment:RNA of 6-F_L1:2,7.188450472,-0.188184813
Farnesol_treatment:RNA of 6-F_L1:3,6.498007554,-0.031469045
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,1.712578359,0.068221296
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,1.101693408,0.200665012
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.527505322,0.31229344000000003
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.17873017600000002,-0.19115325800000002
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-2.635541591,-0.077733048
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,1.6755095880000002,0.202314965
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.07862319400000001,-0.44390746400000003
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.07862319400000001,0.443907465
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.100917002,-0.352998976
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.97131017,0.05102141
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,8.86675739,-0.096548123
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,11.26926756,0.497685545
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-2.9689140810000003,-0.09986465200000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-3.332569198,0.140957526
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.426521424,0.009134099000000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.984838045,0.39243513100000005
Metabolic_fitness_plasmid:PAO1_RmS149:1,-3.388958152,-0.024965258
Metabolic_fitness_plasmid:PAO1_RmS149:2,-2.241075421,0.16213957
mexZ_knockout:del_mexZ:1,1.5727149530000002,0.09078293500000001
mexZ_knockout:del_mexZ:2,-0.18529674200000001,-0.100413551
mexZ_knockout:del_mexZ:3,-0.743360938,0.233158883
mexZ_knockout:wt_LB:1,0.7420404150000001,0.039352708
mexZ_knockout:wt_LB:2,-0.070581064,-0.1600751
mexZ_knockout:wt_LB:3,-0.67145935,0.12072239300000001
Mucin_glycans:ABTGC:1,0.117193974,0.279792449
Mucin_glycans:ABTGC:2,-0.14430758600000002,0.20101116900000002
Mucin_glycans:ABTGC:3,1.409496566,-0.128706757
Mucin_glycans:ABTGC:4,-0.65151647,-0.115968681
Mucin_glycans:ABTGC:5,-0.7308664840000001,-0.23612817800000002
Mucin_glycans:MUC5B:1,-6.230119004,-0.6658478830000001
Mucin_glycans:MUC5B:2,-6.678780587,-0.464690598
Mucin_glycans:Glycans:1,0.789603681,0.125334409
Mucin_glycans:Glycans:2,-0.9943108180000001,0.128862994
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.967058203,0.10175768800000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.008967474000000001,-0.191940245
NC_002516.2:Planktonic_total_RNA_Rep:3,0.9760256770000001,0.09018255800000001
NC_002516.2:Biofilm_total_RNA_Rep:1,2.293446923,0.182592264
NC_002516.2:Biofilm_total_RNA_Rep:2,0.9239824360000001,0.199561595
Zinc_treatment:PA_Zn:1,5.991976845,0.17126217500000002
Zinc_treatment:PA_Zn:2,5.316366632,0.003392995
Zinc_treatment:PA_Zn:3,5.842904369,0.12950029300000002
Zinc_treatment:PA_Zn_wt:1,0.17915449,0.07067780700000001
Zinc_treatment:PA_Zn_wt:2,-0.17915449,-0.07067780700000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,-0.9588358960000001,-0.055079379000000005
sRNA_ReaL_represses_RpoS:sRNA_wt:2,0.9588358960000001,0.055079380000000004
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,-4.185326035,0.09376761600000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,-4.236243127,0.171070981
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,-4.434658294,0.21226584
Paeru_PRECISE:CAMHB_wt:1,2.540115518,-0.170269562
Paeru_PRECISE:CAMHB_wt:2,2.287026472,-0.45510945500000005
Paeru_PRECISE:CAMHB_wt:3,1.753925951,-0.34188287
Paeru_PRECISE:CAMHB_wt:4,0.625180792,-0.39183081000000003
Paeru_PRECISE:M9glucAA_Pqt10:1,1.816383,0.08049658100000001
Paeru_PRECISE:M9glucAA_Pqt10:2,1.339506016,0.21998788
Paeru_PRECISE:M9glucAA_Pqt:1,0.09838110600000001,0.201555276
Paeru_PRECISE:M9glucAA_Pqt:2,1.198038489,0.055549627000000004
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.217240651,0.13810887300000002
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.280073752,0.166132724
Paeru_PRECISE:M9glucAA_NaCl:1,0.220184653,-0.37372856800000004
Paeru_PRECISE:M9glucAA_NaCl:2,0.321086509,-0.575096397
Paeru_PRECISE:M9glucAA_NaCl:3,-0.623985467,-0.29890795600000003
Paeru_PRECISE:CAMHB_wt:5,2.002158853,-0.28140592200000003
Paeru_PRECISE:CAMHB_wt:6,1.236649549,-0.179268158
Paeru_PRECISE:LB_wt:1,-0.267385229,-1.117085895
Paeru_PRECISE:LB_wt:2,0.085937886,-0.955607219
Paeru_PRECISE:M9glucAA_wt:1,8.523470621,-0.055494301
Paeru_PRECISE:M9glucAA_wt:2,6.610116162,0.035892834000000005
Paeru_PRECISE:M9glucAA_lowpH:1,-4.239585887,-0.20679234300000002
Paeru_PRECISE:M9glucAA_lowpH:2,-4.986465912,-0.31049849900000004
Paeru_PRECISE:M9glucAA_DPD:1,1.147386923,0.31523605200000004
Paeru_PRECISE:M9glucAA_DPD:2,4.088141555,0.37274004400000005
Paeru_PRECISE:M9sucAA_wt:1,-7.030155988,-0.84600223
Paeru_PRECISE:M9sucAA_wt:2,-1.850572475,-0.177371875
Paeru_PRECISE:M9glucAA_NaCl:4,-0.414903923,-0.248650889
Paeru_PRECISE:M9glucAA_NaCl:5,-1.148103683,-0.18990304600000002
Paeru_PRECISE:M9sucAA_wt:3,-6.385428194,-0.32037038700000003
Paeru_PRECISE:M9sucAA_wt:4,-6.337891573,-0.282864638
Paeru_PRECISE:R10LB_wt:1,0.327417065,-0.255192586
Paeru_PRECISE:M9glucAA_NaCl:6,0.6571208190000001,-0.0473639
Paeru_PRECISE:M9glucAA_NaCl:7,0.281294001,-0.017370397000000003
Paeru_PRECISE:M9fructAA_wt:1,7.721810743,0.041650181
Paeru_PRECISE:M9fructAA_wt:2,7.623311622,0.110992267
Paeru_PRECISE:M9GlcNAcAA_wt:1,9.579431318,0.29909382700000003
Paeru_PRECISE:M9GlcNAcAA_wt:2,8.731260213,0.231603635
Paeru_PRECISE:M9pyruvAA_wt:1,-4.068613622,-0.356216963
Paeru_PRECISE:M9pyruvAA_wt:2,2.905528373,0.014401081000000001
Paeru_PRECISE:M9fructAA_wt:3,6.909202535,0.11434435200000001
Paeru_PRECISE:M9fructAA_wt:4,7.063062297,-0.033339439000000005
Paeru_PRECISE:M9GlcNAcAA_wt:3,10.13803763,-0.043134983
Paeru_PRECISE:M9GlcNAcAA_wt:4,5.058133253,-0.070473303
Paeru_PRECISE:M9glycAA_wt:1,2.357306956,-0.07730790800000001
Paeru_PRECISE:M9glycAA_wt:2,3.98894485,-0.055221335
Paeru_PRECISE:M9pyruvAA_wt:3,1.637399748,-0.39142651700000003
Paeru_PRECISE:CAMHB_wt:7,2.536248349,-0.110280258
Paeru_PRECISE:CAMHB_wt:8,2.48447674,-0.031811074
Paeru_PRECISE:R10LB_wt:2,-1.04404368,-0.122012226
Paeru_PRECISE:R10LB_wt:3,0.078235368,-0.34780220300000003
Paeru_PRECISE:R10LB_wt:4,0.840138496,-0.132172918
Paeru_PRECISE:R10LB_wt:5,5.076255548,-0.37570883400000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,5.991614123,0.28734853200000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,6.126558073,0.331517752
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,9.733419012,0.193774526
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,9.584032857,0.120124908
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,5.972565082,0.051391097000000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,4.422461657,0.230496568
Paeru_PRECISE:M9sucAA_wt:5,-8.009151552,-0.05949692400000001
Paeru_PRECISE:M9sucAA_wt:6,-8.657160042,-0.13984486100000001
Paeru_PRECISE:R10LB_wt:6,-0.87594341,-0.116024759
Paeru_PRECISE:R10LB_wt:7,0.780972989,-0.027799425000000003
Paeru_PRECISE:LB_wt:3,-5.7501834810000005,-0.063142103
Paeru_PRECISE:LB_wt:4,-6.132489157,-0.039774319
Paeru_PRECISE:R10LB_NaCl:1,2.744414753,-0.373725081
Paeru_PRECISE:R10LB_NaCl:2,5.976951291,-0.37348177200000005
Paeru_PRECISE:M9glucAA_wt:3,-8.574949466,0.020734532
Paeru_PRECISE:M9glucAA_Zn:1,0.688821201,-1.081126954
Paeru_PRECISE:M9glucAA_Cu:1,-2.671223532,1.629756784
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.372619588,0.5797770440000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-5.136990843,0.6366159250000001
Paeru_PRECISE:M9GlcNAcAA_8:2,-3.876226351,0.357090405
Paeru_PRECISE:M9GlcNAcAA_4:1,6.208974825,0.553444586
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.591740799,0.609410711
Paeru_PRECISE:M9GlcNAcAA_2:1,8.610981293,0.20978168100000003
Paeru_PRECISE:M9GlcNAcAA_2:2,3.898874907,0.529002215
Paeru_PRECISE:M9GlcNAcAA_1:1,9.487380359,0.16434565
Paeru_PRECISE:M9GlcNAcAA_1:2,5.011103882,0.375364001
Paeru_PRECISE:M9glucAA_NaOCl:2,2.651793805,0.39551593
Paeru_PRECISE:M9glucAA_Cu:2,-1.91869618,1.487513083
Paeru_PRECISE:M9glucAA_Fe:1,-6.639493476,0.08541636300000001
Paeru_PRECISE:M9glucAA_Fe:2,-6.90807706,0.026354466
Paeru_PRECISE:M9glucAA_Zn:2,-7.65157334,0.063966743
Paeru_PRECISE:M9glucAA_wt:4,-6.5586373170000005,-0.001133064
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:1,-4.29958061,0.46126625400000004
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:2,-3.8408751480000003,0.36787324
pre-PatH_Cap_PSA_treatment:pre_PSA_gentamycin:3,-2.665388523,0.40800815100000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:1,-0.092775221,0.14959445200000002
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:2,0.583915073,-0.057265210000000004
pre-PatH_Cap_PSA_treatment:pre_PSA_untreted:3,-0.49113985200000004,-0.092329242
relA-spoT_double-mutant:plank_WT_1:1,-0.19932137900000002,0.001352316
relA-spoT_double-mutant:plank_WT_1:2,-0.052179266,-0.004441877
relA-spoT_double-mutant:plank_WT_1:3,0.251500645,0.003089562
relA-spoT_double-mutant:plank_rel-spot:1,0.971448269,-0.6795301370000001
relA-spoT_double-mutant:plank_rel-spot:2,1.028371687,-0.43078976700000005
Rosmarinic_acid:PAO1-100UMRA:1,1.912387821,-0.168452038
Rosmarinic_acid:PAO1-100UMRA:2,2.302044454,-0.349474033
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.422388606,0.32857363900000003
Rosmarinic_acid:PAO1_DMSO_Control:2,0.383278573,-0.142250133
Rosmarinic_acid:PAO1_DMSO_Control:3,0.039110033,-0.186323507
Tf_toxin_expression:PAO1_WT:1,0.631323264,0.287056266
Tf_toxin_expression:PAO1_WT:2,-0.631323264,-0.287056266
Tf_toxin_expression:PAO1_derfA:1,-0.270707868,0.23399071600000002
Tf_toxin_expression:PAO1_derfA:2,-0.35912091,0.27302566100000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,3.204379759,-0.048881051
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.90764776,0.162263512
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,1.061742902,0.273878037
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,0.29552971,0.09649170900000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,4.600012221,0.28318089300000004
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,4.571634569,0.593116441
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-4.103435695,0.0133951
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,4.103435695,-0.013395099
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,9.748100976,-1.42784902
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,9.399633198,-1.1164402820000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,9.621282503,-0.6597464120000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,8.778877284,-0.6840626360000001
natural_RNA_aptamers:PA_Water_rep_wt:1,0.600463116,-0.144649204
natural_RNA_aptamers:PA_Water_rep_wt:2,-0.600463116,0.144649204
natural_RNA_aptamers:PA_FMN_rep:1,0.6378119710000001,0.013434339
natural_RNA_aptamers:PA_FMN_rep:2,0.958498657,-0.17908974700000002
p-anisaldehyde_epigallocatechin_gallate:EGCG_pA_wt:1,-1.204333266,0.017664115
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:1,0.482108448,-0.635458705
p-anisaldehyde_epigallocatechin_gallate:EGCG_2:2,0.572583028,-0.62328335
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:1,-0.39110422300000003,0.524754967
p-anisaldehyde_epigallocatechin_gallate:EGCG_3:2,-0.34025481,0.49548570300000006
