,A,PvdS
HapZ_SagS_mutant:delHapZp:1,-1.5877043386,-0.16967057
HapZ_SagS_mutant:delHapZp:2,-1.3210584947,-0.38634619000000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.7555344403,0.6450186370000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.0917949567,-0.17662109
HapZ_SagS_mutants:delHApZ:1,1.6248647802,-0.6007620920000001
HapZ_SagS_mutants:delHApZ:2,1.0876450811,-0.7321369860000001
HapZ_SagS_mutants:delHApZ:3,1.8185635156000002,-0.368775391
HapZ_SagS_mutants:delSagS:1,-1.6312375369,-0.641219757
HapZ_SagS_mutants:delSagS:2,-1.7184453155,-0.367181837
HapZ_SagS_mutants:delSagS:3,-0.5547959596,0.950265589
HapZ_SagS_mutants:delHapZp:3,-1.1095367348,-0.5744028320000001
Lung_infection_transcriptome:PA01_LS1:1,1.0319943822,-0.039170049000000005
Lung_infection_transcriptome:PA01_LS1:2,1.0744029478,0.003645933
Lung_infection_transcriptome:PA01_CS1:1,-0.9116272167,-0.156045218
Lung_infection_transcriptome:PA01_CS1:2,0.9116272167,0.156045218
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.1724923727,-1.2795636400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.1724923727,1.2795636400000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,4.3616079562,1.339882402
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-0.4506592083,1.742948266
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.5559032648,1.704521758
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.7850795275,-1.2795636400000001
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.9261271807,0.569930094
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-0.9425803393000001,-1.2795636400000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.8725058219,-1.2795636400000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.029948853,1.078878573
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.44699827810000003,-1.2795636400000001
Metabolic_fitness_plasmid:PAO1_RmS149:2,-2.0068342119,-1.2795636400000001
Mucin_glycans:ABTGC:1,-1.5864312651999999,-0.235741787
Mucin_glycans:ABTGC:2,-0.1441897721,0.331992714
Mucin_glycans:ABTGC:3,0.5907682424,0.0036670030000000003
Mucin_glycans:ABTGC:4,0.4924020073,-0.070846132
Mucin_glycans:ABTGC:5,0.6474507875000001,-0.029071798000000003
Mucin_glycans:MUC5B:1,-12.0570669216,-2.451280224
Mucin_glycans:MUC5B:2,-12.1325907789,-1.939330295
Mucin_glycans:Glycans:1,-3.4709652958,-0.15174889800000002
Mucin_glycans:Glycans:2,-1.4548106333,0.064630541
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,6.9084018839,1.452369693
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,5.608545467,1.052209068
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,6.3338371475,1.290238942
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-10.6589084114,-2.12233156
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-9.5670172642,-2.418934209
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-10.5788224359,-2.442500197
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,10.9954757615,2.095637941
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,9.9339513164,2.141180084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,10.0539236362,2.086393645
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-11.3697913001,-2.148389998
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-10.1684810434,-1.8515329870000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-9.4450783706,-2.323288686
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.0051192975,0.020299801000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.0051192975,-0.020299801000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-2.5100380243,-0.443616805
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.9551640653,-0.488144191
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-1.8880767125000002,-0.021368369
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-1.075775938,-0.090825955
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-1.5559111259,-0.32096382700000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.0006309654,0.153493504
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-1.1160727402,-0.15208031700000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-1.5262050818000001,0.129275256
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.3524376952,0.066435149
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.2134991471,-0.14588157100000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.4270557291,0.305890467
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.1388811131,-0.226444045
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.3944739106,0.315596849
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.6300691803,0.453013292
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.3048040774,-0.009046108
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.1704712827,-0.221360683
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.47527536010000004,0.23040679200000003
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.7126618946,-2.934470701
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-3.1297047535,-3.523664418
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.7874800748,-0.5645187690000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-0.3048449079,-1.825829862
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.7974832793000002,2.168748418
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.9044823064,2.222228291
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.1404010624,2.067158411
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,1.8866985209,-0.29701033400000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.7319278091,-0.28458831300000004
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.7795205598,-0.22548947
Rosmarinic_acid:PAO1-100UMRA:1,-1.0213335746,-1.756880468
Rosmarinic_acid:PAO1-100UMRA:2,-0.9621028580000001,-0.46841944
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.7770744216000001,-0.8649427110000001
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.2552195214,-0.08494008
Rosmarinic_acid:PAO1_DMSO_Control:3,1.032293943,0.949882792
Testosterone_treatment:Testosterone_Control:1,0.3812184867,0.09737313600000001
Testosterone_treatment:Testosterone_Control:2,-0.3812184867,-0.09737313600000001
Testosterone_treatment:Testosterone_2.5:1,-1.7435088604,-0.511691753
Testosterone_treatment:Testosterone_2.5:2,-1.2017891834,-0.269835133
Tf_toxin_expression:PAO1_WT:1,0.3123678498,0.026706755000000002
Tf_toxin_expression:PAO1_WT:2,-0.3123678498,-0.026706755000000002
Tf_toxin_expression:PAO1_derfA:1,-0.0242747099,0.959175277
Tf_toxin_expression:PAO1_derfA:2,-0.11889976810000001,0.539180418
Zinc_treatment:PA_Zn:1,-9.7686536399,-3.218164169
Zinc_treatment:PA_Zn:2,-9.9142396452,-2.88992841
Zinc_treatment:PA_Zn:3,-10.3268857024,-3.243980227
Zinc_treatment:PA_Zn_wt:1,0.054862265300000004,-0.122143548
Zinc_treatment:PA_Zn_wt:2,-0.054862265300000004,0.122143548
Paeru_PRECISE:CAMHB_wt:1,2.9551675869,0.5242936890000001
Paeru_PRECISE:CAMHB_wt:2,4.8713856547,1.845399065
Paeru_PRECISE:CAMHB_wt:3,7.235485045,2.434027676
Paeru_PRECISE:CAMHB_wt:4,1.604122775,0.433943681
Paeru_PRECISE:M9glucAA_Pqt10:1,2.1663438282,1.685823593
Paeru_PRECISE:M9glucAA_Pqt10:2,2.6175175143000002,0.003536651
Paeru_PRECISE:M9glucAA_Pqt:1,-0.9557471576000001,-0.769263137
Paeru_PRECISE:M9glucAA_Pqt:2,0.40945574230000004,-1.240484204
Paeru_PRECISE:M9glucAA_wo_Pqt:1,0.2016113042,-0.8269123580000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.9468178672,-0.40548092500000005
Paeru_PRECISE:M9glucAA_NaCl:1,0.7741910597,0.58482305
Paeru_PRECISE:M9glucAA_NaCl:2,0.0848128611,0.203024837
Paeru_PRECISE:M9glucAA_NaCl:3,1.2899872028,0.642017311
Paeru_PRECISE:CAMHB_wt:5,5.9810803988,1.55030051
Paeru_PRECISE:CAMHB_wt:6,4.8145513681,1.634525081
Paeru_PRECISE:LB_wt:1,1.9297277317,0.682764059
Paeru_PRECISE:LB_wt:2,2.9672799295,-0.024808166000000003
Paeru_PRECISE:M9glucAA_wt:1,-0.7106663564,0.124546715
Paeru_PRECISE:M9glucAA_wt:2,0.7106663564,-0.124546715
Paeru_PRECISE:M9glucAA_lowpH:1,0.3278260645,0.03019854
Paeru_PRECISE:M9glucAA_lowpH:2,-0.22489852300000002,0.10978708300000001
Paeru_PRECISE:M9glucAA_DPD:1,8.8031247433,1.047458616
Paeru_PRECISE:M9glucAA_DPD:2,9.6154649296,1.075294612
Paeru_PRECISE:M9sucAA_wt:1,4.9328449837,0.88884312
Paeru_PRECISE:M9sucAA_wt:2,17.9248800253,2.208469663
Paeru_PRECISE:M9glucAA_NaCl:4,0.8220797595,0.886999406
Paeru_PRECISE:M9glucAA_NaCl:5,0.25246444300000004,0.5421384810000001
Paeru_PRECISE:M9sucAA_wt:3,10.6409716795,2.54379848
Paeru_PRECISE:M9sucAA_wt:4,7.5587698782,1.600900763
Paeru_PRECISE:R10LB_wt:1,18.465346206,5.678582333
Paeru_PRECISE:M9glucAA_NaCl:6,3.1423395445,1.3755216670000001
Paeru_PRECISE:M9glucAA_NaCl:7,0.639218523,0.23035474800000003
Paeru_PRECISE:M9fructAA_wt:1,-0.6368586003000001,-0.128368416
Paeru_PRECISE:M9fructAA_wt:2,-1.342941293,-0.7188912860000001
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.1925600212,0.28503853
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.2710045324,-0.128255949
Paeru_PRECISE:M9pyruvAA_wt:1,-1.0091971425,-0.8897945960000001
Paeru_PRECISE:M9pyruvAA_wt:2,-1.0890450332,-0.661520579
Paeru_PRECISE:M9fructAA_wt:3,0.9121023730000001,-0.23532207500000002
Paeru_PRECISE:M9fructAA_wt:4,1.5618996181,-0.43714752300000004
Paeru_PRECISE:M9GlcNAcAA_wt:3,-1.3744058875,-1.112547551
Paeru_PRECISE:M9GlcNAcAA_wt:4,-0.9788986570000001,-0.7398378010000001
Paeru_PRECISE:M9glycAA_wt:1,-1.0529085403,-0.545714239
Paeru_PRECISE:M9glycAA_wt:2,-1.2031159991,-0.9835417780000001
Paeru_PRECISE:M9pyruvAA_wt:3,-1.6441269011,-0.0041963470000000004
Paeru_PRECISE:CAMHB_wt:7,2.0814882461,0.552250592
Paeru_PRECISE:CAMHB_wt:8,2.3141341976,0.126142094
Paeru_PRECISE:R10LB_wt:2,33.9232980206,7.767988077
Paeru_PRECISE:R10LB_wt:3,28.9382912495,7.542141856
Paeru_PRECISE:R10LB_wt:4,33.9436206288,7.471772741
Paeru_PRECISE:R10LB_wt:5,32.0666288335,7.1359214380000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,5.9961026377,0.970928289
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.6208097624,0.24666237900000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,3.5353743786000003,-0.156565646
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,5.1029343727,0.651737286
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,9.8972183366,1.115999252
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,8.1685523669,2.204050434
Paeru_PRECISE:M9sucAA_wt:5,1.7823001642,0.17166683
Paeru_PRECISE:M9sucAA_wt:6,0.5052049392,-0.45600000700000004
Paeru_PRECISE:R10LB_wt:6,32.9164571619,7.684308351
Paeru_PRECISE:R10LB_wt:7,31.9707127715,7.543253227
Paeru_PRECISE:LB_wt:3,0.8896309249000001,0.287037306
Paeru_PRECISE:LB_wt:4,1.0363370097,0.9333833130000001
Paeru_PRECISE:R10LB_NaCl:1,10.9803099879,1.343629312
Paeru_PRECISE:R10LB_NaCl:2,7.8071203749,1.641685257
Paeru_PRECISE:M9glucAA_PAO1_wt:1,21.5580877834,5.905807117
Paeru_PRECISE:M9glucAA_Zn:1,9.438843583,5.565644415
Paeru_PRECISE:M9glucAA_Cu:1,1.5718886452,1.732261286
Paeru_PRECISE:M9glucAA_NaOCl:1,17.0077564614,3.319134592
Paeru_PRECISE:M9GlcNAcAA_8:1,31.708473072,6.880299224
Paeru_PRECISE:M9GlcNAcAA_8:2,31.0898306104,6.608755373
Paeru_PRECISE:M9GlcNAcAA_4:1,23.6685928844,4.991115386
Paeru_PRECISE:M9GlcNAcAA_4:2,28.8508892621,6.460273518
Paeru_PRECISE:M9GlcNAcAA_2:1,24.7658200374,6.319340294
Paeru_PRECISE:M9GlcNAcAA_2:2,30.4128231424,5.960678975
Paeru_PRECISE:M9GlcNAcAA_1:1,26.2224486942,6.209578511
Paeru_PRECISE:M9GlcNAcAA_1:2,27.2276048428,6.04226495
Paeru_PRECISE:M9glucAA_NaOCl:2,2.0332526164,1.746620317
Paeru_PRECISE:M9glucAA_Cu:2,2.4537568761,0.300551668
Paeru_PRECISE:M9glucAA_Fe:1,-1.1544420643,-1.916181163
Paeru_PRECISE:M9glucAA_Fe:2,-0.6709502586,0.181749701
Paeru_PRECISE:M9glucAA_Zn:2,28.8948302084,6.471817083
Paeru_PRECISE:M9glucAA_PAO1_wt:2,25.4292966634,5.412784311
Paeru_PRECISE:CAMHB_Mec:1,2.6626103005,1.046066555
Paeru_PRECISE:CAMHB_Mec:2,4.7727880881,1.210133931
Paeru_PRECISE:CAMHB_Azt:1,7.0546606975,1.324137142
Paeru_PRECISE:CAMHB_Azt:2,5.4918938607,0.6525617570000001
Paeru_PRECISE:CAMHB_Pip:1,1.8056426525,0.24811344100000002
Paeru_PRECISE:CAMHB_Pip:2,-1.3672999543,-1.4593937110000001
Paeru_PRECISE:CAMHB_Ceft:1,-0.6401274281,-0.8918578730000001
Paeru_PRECISE:CAMHB_Ceft:2,-1.3648807553,0.12665374100000001
Paeru_PRECISE:CAMHB_Ceft:3,0.794251036,0.019669198000000002
Paeru_PRECISE:CAMHB_Ceft:4,-0.2107567972,-1.018076583
Paeru_PRECISE:M9glucAA_Ceft:1,-2.4961492814,-1.076755615
Paeru_PRECISE:M9glucAA_Ceft:2,-1.4203312157,-1.6062035730000002
Paeru_PRECISE:M9glucAA_Gent:1,2.181838427,0.9982441790000001
Paeru_PRECISE:M9glucAA_Gent:2,1.8093612691,-0.675791173
Paeru_PRECISE:M9glucAA_Pip:1,1.624730916,1.011429093
Paeru_PRECISE:M9glucAA_Pip:2,16.7551671242,4.698426485
Paeru_PRECISE:M9glucAA_Azt:1,3.3153014047,-0.659098607
Paeru_PRECISE:M9glucAA_Azt:2,3.4478684823,-0.63504982
Paeru_PRECISE:CAMHB_Mero:1,1.1392849407,0.309587741
Paeru_PRECISE:CAMHB_Mero:2,1.7308680966,0.6924591870000001
Paeru_PRECISE:CAMHB_Tet:1,5.0387957344,-0.324869053
Paeru_PRECISE:CAMHB_Tet:2,4.1310207803,-0.087408333
Paeru_PRECISE:R10LB_Gent:1,32.282294878,7.883408635
Paeru_PRECISE:R10LB_Ceft:1,36.8581732322,8.004927136
Paeru_PRECISE:R10LB_Ceft:2,31.0989098085,7.820463747
Paeru_PRECISE:CAMHB_Biofilm:1,23.7565635998,4.807528028
Paeru_PRECISE:CAMHB_Biofilm:2,15.1613991986,3.966357749
Paeru_PRECISE:M9glucAA_Biofilm:1,21.7947132998,4.457221377
Paeru_PRECISE:M9glucAA_Biofilm:2,19.8114353682,3.889733388
Paeru_PRECISE:R10LB_Gent:2,20.5814647823,6.143814071
Paeru_PRECISE:R10LB_Pip:1,27.8244904718,6.724651816
Paeru_PRECISE:R10LB_Pip:2,9.4789500622,3.009777233
Paeru_PRECISE:R10LB_Mec:1,33.0118770091,7.437490755
Paeru_PRECISE:R10LB_Mec:2,32.9379726587,7.328146011
Paeru_PRECISE:CAMHB_Azt:3,25.7070439056,7.336895185
Paeru_PRECISE:CAMHB_Azt:4,20.5895912423,6.624623183
Paeru_PRECISE:CAMHB_Biofilm:3,9.8489563102,3.170216804
Paeru_PRECISE:CAMHB_Biofilm:4,24.3785664454,4.999239086
Paeru_PRECISE:M9glucAA_Biofilm:3,19.607268881,3.676492547
Paeru_PRECISE:M9glucAA_Biofilm:4,22.427319927,4.251064688
Paeru_PRECISE:R10LB_Mero:1,25.0112186437,5.422635838
Paeru_PRECISE:R10LB_Mero:2,26.5531493238,5.146739121
Paeru_PRECISE:LB_Cam:1,3.9019679063,0.7360647370000001
Paeru_PRECISE:LB_Cam:2,4.8959507618,1.5611091099999999
Paeru_PRECISE:CAMHB_Ceft:5,-0.8495879647,-0.529711927
Paeru_PRECISE:CAMHB_Cip:1,3.5703195177,0.9764767280000001
Paeru_PRECISE:CAMHB_Cip:2,0.5558477629,-0.11901636600000001
ampC_mutation:PA_Cef_taz_wt:1,-0.1734894127,0.381545715
ampC_mutation:PA_mutS_Cef_taz:1,-0.5954413242000001,-0.65068799
ampC_mutation:PA_mutS:1,0.49520032480000004,-1.7581221710000001
ampC_mutation:PA_mutS:2,5.3881926342,0.9270240550000001
ampC_mutation:PA_mutS:3,0.0738367987,-1.262179695
ampC_mutation:PA_Cef_taz_wt:2,0.1734894127,-0.381545715
ampC_mutation:PA_mutS_Cef_taz:2,0.5896757211,1.8576445750000001
ampC_mutation:PA_mutS:4,-1.2941747601,-2.315428386
ampC_mutation:PA_mutS:5,5.0391140614,1.623121129
ampC_mutation:PA_mutS:6,-0.8641465002000001,-0.783494235
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-1.4521575104,-1.082864875
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,-1.8027379826,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-1.6262342639,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,-2.2922735839,-0.048813665000000006
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,2.9202466377,2.368218096
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,1.612152456,0.650651057
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.8948677030000001,-1.090004128
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.8948677030000001,1.090004128
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,1.5885221359,-2.090415026
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,2.7107344355,-0.397989238
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.2479384963,0.65127279
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.7511206265,-2.090415026
cysB_mutant:PAO1HH_wt:1,0.37255544630000004,-0.38349809500000004
cysB_mutant:PAO1HH_wt:2,-0.37255544630000004,0.38349809500000004
cysB_mutant:cysBHH:1,1.2312482417,0.300183815
cysB_mutant:cysBHH:2,0.6362009686,0.23163324500000002
cysB_mutant:cysBHH:3,2.1213214022,0.477308014
ersA_knockout:delersA:1,0.2146509764,0.19749438400000002
ersA_knockout:delersA:2,1.109972984,0.566880363
ersA_knockout:wt_BHI:1,-0.5866267953000001,-0.31841257500000003
ersA_knockout:wt_BHI:2,0.5866267953000001,0.31841257500000003
gcsR_mutant:PAO1_rep_wt:1,-0.1496271059,-0.015144576000000002
gcsR_mutant:PAO1_rep_wt:2,0.1496271059,0.015144576000000002
gcsR_mutant:GcsR_rep:1,-0.147845783,-0.24290085300000003
gcsR_mutant:GcsR_rep:2,-0.3468923711,-0.507330979
mexZ_knockout:del_mexZ:1,-0.7616762285,0.074582117
mexZ_knockout:del_mexZ:2,-4.293767384,-0.331328475
mexZ_knockout:del_mexZ:3,1.777288773,0.337795187
mexZ_knockout:wt_LB:1,2.0402407887,1.210567439
mexZ_knockout:wt_LB:2,-3.6616845628,-0.65209646
mexZ_knockout:wt_LB:3,1.6214437742,-0.5584709790000001
