,A,Anr,NrdR
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-3.769464576,-0.934216212,-0.165748964
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.179808718,0.184624383,-0.07558951400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.179808718,-0.184624383,0.07558951400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.41450304600000004,-0.484815427,-0.042121616
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,0.699144439,-0.26992206700000004,-0.208696182
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.44114303600000004,-0.19816983,0.02361576
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.68889227,-0.301574412,-0.152441779
Catabolite_repression:del_hfq_crc_wt:1,-0.410203064,-0.102337075,-0.007868743000000001
Catabolite_repression:del_hfq_crc_wt:2,0.410203064,0.102337075,0.007868743000000001
Catabolite_repression:delHfq:1,4.376295334,-0.325130435,0.17806437600000002
Catabolite_repression:delHfq:2,4.476596223,-0.203916705,0.19732017400000001
Catabolite_repression:deldcrc:1,1.828408439,-0.373611905,-0.614926965
Catabolite_repression:deldcrc:2,-0.39837798300000005,-0.6250682630000001,-0.500373065
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.296629189,-0.020121284,-0.0099013
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.20737017600000002,0.055235343000000006,0.152747811
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.08925901300000001,-0.035114059,-0.142846512
Diallyl_disulphide_treatment:PAO1_DDS:1,-6.732717593,-1.068623193,0.23364747900000002
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.011021337,-1.18660137,0.39147459
Diallyl_disulphide_treatment:PAO1_DDS:3,-6.638100571,-1.298553823,0.41277596
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.082351056,0.013730323000000001,0.006787752
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.082351056,-0.013730323000000001,-0.0067877530000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.145097373,-0.132178972,0.113778427
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.394524892,-0.18174910100000002,-0.091352321
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.31211146900000003,0.081682589,0.11030811900000001
HapZ_SagS_mutant:delHapZp:1,-0.842462268,0.31813024,0.114447194
HapZ_SagS_mutant:delHapZp:2,-1.001161209,0.014546713000000001,0.260352739
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.36708905000000003,-0.0018737880000000001,-0.321222503
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.679200519,-0.079808802,0.210914383
HapZ_SagS_mutants:delHApZ:1,2.4303508799999998,0.24311596,-0.8594943060000001
HapZ_SagS_mutants:delHApZ:2,1.8796394790000002,-0.34928738,-0.12916329000000001
HapZ_SagS_mutants:delHApZ:3,1.937633178,-0.35207091700000004,-0.206651944
HapZ_SagS_mutants:delSagS:1,-0.42771511300000004,0.269017817,0.165080623
HapZ_SagS_mutants:delSagS:2,-0.012927902000000002,-0.067561169,-0.47235215900000005
HapZ_SagS_mutants:delSagS:3,-0.7127740640000001,-0.211930046,-0.187916031
HapZ_SagS_mutants:delHapZp:1,-0.477918455,0.143577581,-0.026907471000000002
yhjH_knockout:PA_delyhjH_wt:1,-0.009320333,0.071695381,-0.043372214000000006
yhjH_knockout:PA_delyhjH_wt:2,0.009320333,-0.071695382,0.043372214000000006
yhjH_knockout:PA_delyhjH:1,1.206091228,0.21198528100000003,0.539563119
yhjH_knockout:PA_delyhjH:2,0.6606624160000001,0.24923625500000002,0.5464833050000001
yhjH_knockout:PA_delwspF:1,3.210228613,-1.571547331,-1.027111805
yhjH_knockout:PA_delwspF:2,1.26842436,-1.154461754,-2.360162707
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,8.35114597,0.34218565500000003,-0.057399067000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,9.247834372,0.29455522900000003,-0.29595646200000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,11.92377423,0.311023264,0.016828217
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,8.802796185,0.38093766300000004,-0.24938305900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.67214109,-0.007142645,0.20406242600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.9092740410000001,-0.12633412800000002,0.007988269000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,1.488491046,0.12205141200000001,-0.14647542900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-1.725623997,0.01142536,-0.06557526500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,7.414436637,0.9750769210000001,-1.111148905
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,7.711184514,0.898144991,-1.132597745
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.240668962,-0.0033346720000000003,0.182203523
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.33110030700000004,-0.122520427,-0.013864940000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.9095686540000001,0.1258551,-0.168338584
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.438126479,-0.12802580600000002,0.05624219900000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,1.071563029,-0.027126631000000002,-0.63186377
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,1.180106051,0.006034645000000001,-0.7418638070000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.438126479,0.12802580600000002,-0.05624219900000001
Lung_infection_transcriptome:PA01_LS1:1,1.229576712,-0.9854503170000001,0.534708733
Lung_infection_transcriptome:PA01_LS1:2,0.786373446,-0.8722569750000001,0.303689441
Lung_infection_transcriptome:PA01_CS1:1,-0.7730865880000001,-0.01315615,0.113109783
Lung_infection_transcriptome:PA01_CS1:2,0.7730865880000001,0.01315615,-0.113109783
Testosterone_treatment:Testosterone_Control:1,0.11010528,0.00041056100000000004,-0.12031735600000001
Testosterone_treatment:Testosterone_Control:2,-0.11010528,-0.00041056,0.12031735600000001
Testosterone_treatment:Testosterone_2.5:1,0.769878434,0.19492366,0.108157902
Testosterone_treatment:Testosterone_2.5:2,0.521305967,0.134329629,0.5414632610000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.038572189,0.665439942,-0.20043760300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.150296898,0.5015930510000001,-0.450829617
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,1.017672319,0.691816186,-0.30955966100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-3.6700447460000003,-0.364611199,-0.200550675
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.39069914,-0.450109325,0.460495409
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-5.202849361,-0.31053710300000004,0.50374375
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,3.843043617,0.428952522,-0.24071338900000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,5.517319839,0.6724237150000001,-0.22907011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.86133235,0.46113955500000003,-0.28006215500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.61604018,-0.490902555,-0.012268999000000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.994811556,-0.50682392,0.5583499310000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-4.61084407,-0.5647893190000001,0.203764722
Dispersed_cells:PAO1_dispersed_wt:1,-0.99005044,-0.044232310000000004,-0.292874633
Dispersed_cells:PAO1_dispersed_wt:2,0.99005044,0.044232310000000004,0.292874633
Dispersed_cells:PyhjH_dispersed:1,6.369194768,-0.12310741600000001,0.34239271400000004
Dispersed_cells:PyhjH_dispersed:2,6.172611133,0.050315524,0.43895201100000003
Dispersed_cells:PA01_Planktonic:1,-17.45719241,-1.177608716,-0.9531039160000001
Dispersed_cells:PA01_Planktonic:2,-18.866465,-1.280797795,-0.64285574
Dispersed_cells:PAO1_Biofilm:1,-4.808808513,-0.160807165,-0.042617405000000004
Dispersed_cells:PAO1_Biofilm:2,-7.293878342,-0.370963847,-0.519921735
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.033779608,0.38887364,0.146755892
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.860228395,0.5863061340000001,-0.061250677
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.989401642,0.420335336,-0.046235014000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.509703974,-0.281024728,-0.054920769
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.009589183000000001,0.243176205,0.015195241000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.519293157,0.037848523,0.039725529
gcsR_mutant:PAO1_rep_wt:1,-0.099384014,0.008329650000000001,-0.189447939
gcsR_mutant:PAO1_rep_wt:2,0.099384014,-0.008329650000000001,0.189447939
gcsR_mutant:GcsR_rep:1,1.563205359,-0.09539202000000001,-0.090375008
gcsR_mutant:GcsR_rep:2,1.808771084,-0.15124686,0.026470016000000002
ampC_mutation:PA_Cef_taz_wt:1,2.374206943,0.205824952,0.041439471000000005
ampC_mutation:PA_mutS_Cef_taz:1,2.915900678,0.20591741300000002,-0.04223713
ampC_mutation:PA_mutS:1,-4.989785366,-0.127783467,-0.48820023300000004
ampC_mutation:PA_mutS:2,-5.19841312,-0.704232312,-1.167104638
ampC_mutation:PA_mutS:3,-3.6050473050000003,0.39071512500000005,-0.25804243800000004
ampC_mutation:PA_Cef_taz_wt:2,-2.374206943,-0.205824952,-0.04143947
ampC_mutation:PA_mutS_Cef_taz:2,-2.795441853,0.555568445,0.468286984
ampC_mutation:PA_mutS:4,-2.388527968,0.44791266100000005,0.389643022
ampC_mutation:PA_mutS:5,-7.626301397,-0.643459828,-0.5221470570000001
ampC_mutation:PA_mutS:6,-1.615083483,0.33363006100000003,0.502984479
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,2.146086417,1.01013679,-0.54532316
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,2.872299237,0.98880416,-0.191060268
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,4.340134147,0.50838759,-1.292482626
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,3.855369026,0.26436357,-1.97506172
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.875229778,-0.641455745,0.15381303400000002
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.774683561,-0.70220981,0.279319184
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.368472314,-0.655275394,0.303251208
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,4.214408849,-0.797127545,-1.167277543
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,3.843302217,-0.6526615370000001,-1.5458205839999999
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,5.794593537,-0.5848739780000001,-0.797366243
n-alkanes_treatment:PA_alkane:1,-4.942564507,0.055928104000000006,0.082418797
n-alkanes_treatment:PA_alkane:2,-3.816652179,-0.110293047,-0.029485881000000002
n-alkanes_treatment:PA_Glycerol:1,-3.924394431,0.082046004,-0.001122063
n-alkanes_treatment:PA_Glycerol:2,-3.673616295,-0.216538158,0.07716983200000001
n-alkanes_treatment:PA_Glycerol:3,7.598010726,0.134492154,-0.07604777
Catabolise_Nucleic_Acids:L_asp:1,0.56027397,-0.05866516,-0.7029717280000001
Catabolise_Nucleic_Acids:L_asp:2,0.94454785,-0.07961712800000001,-1.102398328
Catabolise_Nucleic_Acids:DNA_1:1,-2.706472937,-0.23365834200000002,0.08924932000000001
Catabolise_Nucleic_Acids:DNA_1:2,4.806456219,0.371962669,0.054828692000000005
Catabolise_Nucleic_Acids:DNA_1:3,-2.099983282,-0.138304326,-0.144078011
cysB_mutant:PAO1HH_wt:1,0.226857512,-0.047231269000000006,-0.23355978500000002
cysB_mutant:PAO1HH_wt:2,-0.226857512,0.047231269000000006,0.23355978500000002
cysB_mutant:cysBHH:1,-0.697602284,0.9924221150000001,0.06613384600000001
cysB_mutant:cysBHH:2,-1.029028529,1.009554621,0.257355465
cysB_mutant:cysBHH:3,0.047824256,1.185445678,1.150628173
ersA_knockout:delersA:1,1.9056784050000002,0.6373523950000001,0.9099245920000001
ersA_knockout:delersA:2,-1.307463171,0.24988277800000003,0.913881801
ersA_knockout:wt_BHI:1,3.737966208,0.222738765,-0.161025991
ersA_knockout:wt_BHI:2,-3.737966208,-0.222738765,0.16102599
Farnesol_treatment:RNA of 0-1F_L:1,0.42450957800000005,-0.05051220100000001,-0.24729071400000002
Farnesol_treatment:RNA of 0-1F_L:2,0.071871999,0.022196918000000003,-0.046242249000000006
Farnesol_treatment:RNA of 0-1F_L:3,-0.496381577,0.028315284000000003,0.293532964
Farnesol_treatment:RNA of 6-F_L1:1,0.142044474,-0.19773447300000002,0.115950591
Farnesol_treatment:RNA of 6-F_L1:2,-1.562107051,-0.347774369,-0.19919835800000002
Farnesol_treatment:RNA of 6-F_L1:3,-1.6237919980000002,-0.32348635800000003,-0.058469122000000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.787952881,-0.076851679,0.082821009
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-1.644321867,-0.07801102500000001,0.10902148900000001
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-6.891641668,0.09380301,0.256767764
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-0.417854062,0.16436477700000002,-0.224331266
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,3.8501288110000003,-0.009502074000000001,0.032488768
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-10.02594882,0.13285655300000002,0.06474972400000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,0.35636407200000003,0.018980571,-0.009906917000000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-0.35636407200000003,-0.018980571,0.009906917000000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-1.759651169,-0.295736014,-0.48468629
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.188814869,-0.236102524,-0.439785311
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-1.2000305070000001,0.566320209,-0.24324508
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-0.280275207,0.19683629700000002,-0.414800553
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,1.9368485190000002,-0.206031973,-0.48680015400000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.593338904,-0.04485868,-0.033220462
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.311860046,-0.43930500400000005,-0.191538796
Metabolic_fitness_plasmid:PAO1_pBS228:2,0.035307549,-0.332270074,-0.061211154000000004
Metabolic_fitness_plasmid:PAO1_RmS149:1,2.330773976,0.002618879,-0.23074090200000003
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.503342787,0.112128394,-0.282618867
mexZ_knockout:del_mexZ:1,-0.550406564,0.026820477000000002,0.066896037
mexZ_knockout:del_mexZ:2,-0.302404501,-0.11654744400000001,-0.074261488
mexZ_knockout:del_mexZ:3,-0.832847797,-0.29497038200000003,0.34140585300000004
mexZ_knockout:wt_LB:1,0.15035901100000001,-0.064802444,-0.04766418
mexZ_knockout:wt_LB:2,-0.427055092,0.08003123,-0.299458797
mexZ_knockout:wt_LB:3,0.27669608100000004,-0.015228787,0.347122977
Mucin_glycans:ABTGC:1,1.499992721,0.457248843,0.308487838
Mucin_glycans:ABTGC:2,1.98291459,-0.110819818,0.10874905300000001
Mucin_glycans:ABTGC:3,-0.060765511,-0.336447616,-0.22639430500000002
Mucin_glycans:ABTGC:4,-1.607966778,0.020718492,-0.164816505
Mucin_glycans:ABTGC:5,-1.8141750220000001,-0.030699903,-0.02602608
Mucin_glycans:MUC5B:1,12.17347392,1.668345268,-0.292801012
Mucin_glycans:MUC5B:2,13.69261639,1.825743668,-0.15360891100000001
Mucin_glycans:Glycans:1,3.783583351,0.8009372170000001,0.344712885
Mucin_glycans:Glycans:2,2.8840608750000003,0.236097298,0.173181264
NC_002516.2:Planktonic_total_RNA_Rep:1,-1.302978148,0.051699853000000004,-0.23987554800000002
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.222672163,-0.151351347,0.221759585
NC_002516.2:Planktonic_total_RNA_Rep:3,1.52565031,0.09965149300000001,0.018115963000000002
NC_002516.2:Biofilm_total_RNA_Rep:1,-5.956985782,-0.700321249,-0.93442793
NC_002516.2:Biofilm_total_RNA_Rep:2,-4.409010805,-0.604270878,-1.062926716
Zinc_treatment:PA_Zn:1,4.0643155,-0.005621939,-0.437578917
Zinc_treatment:PA_Zn:2,3.529477032,0.019842406,-0.271498412
Zinc_treatment:PA_Zn:3,3.697455929,-0.002060642,-0.6746710370000001
Zinc_treatment:PA_Zn_wt:1,0.329534677,-0.033611163,-0.08042985200000001
Zinc_treatment:PA_Zn_wt:2,-0.329534677,0.033611163,0.08042985200000001
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.30079485100000003,-0.07873790700000001,0.10198385500000001
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.30079485100000003,0.07873790700000001,-0.10198385500000001
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,1.6942540830000001,0.409546067,0.292166189
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,2.105469149,0.161697637,0.44111417
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,2.55478081,0.52331638,0.47176062
Paeru_PRECISE:CAMHB_wt:1,13.11986477,0.775529629,-0.22964879300000002
Paeru_PRECISE:CAMHB_wt:2,8.925352883,0.44871687600000004,-0.28159417800000003
Paeru_PRECISE:CAMHB_wt:3,11.1455717,0.49438160200000003,-0.11396761
Paeru_PRECISE:CAMHB_wt:4,7.21610979,0.256156015,-0.10177970900000001
Paeru_PRECISE:M9glucAA_Pqt10:1,2.5469007770000003,0.93301557,-0.45512916200000003
Paeru_PRECISE:M9glucAA_Pqt10:2,-0.9407652350000001,1.084842213,-0.13309094800000001
Paeru_PRECISE:M9glucAA_Pqt:1,0.8228459370000001,1.19081547,-0.044623972000000005
Paeru_PRECISE:M9glucAA_Pqt:2,5.736438281,1.206601243,-0.257252364
Paeru_PRECISE:M9glucAA_wo_Pqt:1,5.407894779,1.18924728,0.106995486
Paeru_PRECISE:M9glucAA_wo_Pqt:2,2.943828575,1.070505663,-0.006227947
Paeru_PRECISE:M9glucAA_NaCl:1,-13.97480263,0.34024196,0.13613613100000002
Paeru_PRECISE:M9glucAA_NaCl:2,-13.17479036,0.197874138,-0.058719301
Paeru_PRECISE:M9glucAA_NaCl:3,-12.68653906,0.235713302,0.291034096
Paeru_PRECISE:CAMHB_wt:5,1.274368086,0.392009653,0.0074286740000000006
Paeru_PRECISE:CAMHB_wt:6,3.788267465,0.5542931999999999,0.09518383200000001
Paeru_PRECISE:LB_wt:1,10.03311596,-0.013924138,-0.512008998
Paeru_PRECISE:LB_wt:2,8.525754652,0.11486484500000001,-0.46643239300000006
Paeru_PRECISE:M9glucAA_wt:1,4.586795135,0.9213391970000001,-0.134131313
Paeru_PRECISE:M9glucAA_wt:2,5.738854857,0.9732896780000001,-0.02038278
Paeru_PRECISE:M9glucAA_lowpH:1,13.00028901,1.155303724,0.252235312
Paeru_PRECISE:M9glucAA_lowpH:2,10.03770316,1.088842298,0.314200862
Paeru_PRECISE:M9glucAA_DPD:1,-1.5753549869999999,0.849735102,0.5446853730000001
Paeru_PRECISE:M9glucAA_DPD:2,0.416722168,0.871772473,0.566050544
Paeru_PRECISE:M9sucAA_wt:1,6.318144956,0.46733377200000004,-0.13749798500000002
Paeru_PRECISE:M9sucAA_wt:2,6.540414445,0.293767557,-0.12117217500000001
Paeru_PRECISE:M9glucAA_NaCl:4,-12.22425676,0.23613192500000002,0.39923254300000005
Paeru_PRECISE:M9glucAA_NaCl:5,-12.0132868,0.30434221,0.518562802
Paeru_PRECISE:M9sucAA_wt:3,10.43808537,0.710561279,0.23371059900000002
Paeru_PRECISE:M9sucAA_wt:4,9.612629039,0.8220575330000001,0.230041992
Paeru_PRECISE:R10LB_wt:1,12.72750708,0.6298905370000001,0.059551885000000006
Paeru_PRECISE:M9glucAA_NaCl:6,-3.3641273800000002,0.52375315,0.31392111300000003
Paeru_PRECISE:M9glucAA_NaCl:7,-3.920945486,0.476284755,0.365268486
Paeru_PRECISE:M9fructAA_wt:1,-0.06810408400000001,0.579897157,0.072312557
Paeru_PRECISE:M9fructAA_wt:2,0.601277118,0.421890664,-0.062805843
Paeru_PRECISE:M9GlcNAcAA_wt:1,3.897663341,0.173760942,-0.19720346300000002
Paeru_PRECISE:M9GlcNAcAA_wt:2,2.48618205,0.36224755000000003,-0.101468546
Paeru_PRECISE:M9pyruvAA_wt:1,-4.260346651,-0.037191521000000005,0.34586699600000004
Paeru_PRECISE:M9pyruvAA_wt:2,6.96490974,0.542416455,0.340537692
Paeru_PRECISE:M9fructAA_wt:3,-0.336611869,0.338365833,-0.099263947
Paeru_PRECISE:M9fructAA_wt:4,-2.144894276,0.00048064,-0.233449595
Paeru_PRECISE:M9GlcNAcAA_wt:3,4.045731133,0.071129116,0.212589925
Paeru_PRECISE:M9GlcNAcAA_wt:4,5.484581629,0.41952565300000005,-0.055670622
Paeru_PRECISE:M9glycAA_wt:1,-0.262514077,0.346583852,0.316290713
Paeru_PRECISE:M9glycAA_wt:2,2.550604383,0.29395781600000004,0.150302188
Paeru_PRECISE:M9pyruvAA_wt:3,5.7671411500000005,0.23759445,-0.098891036
Paeru_PRECISE:CAMHB_wt:7,13.14948033,0.9519309250000001,0.044161712000000006
Paeru_PRECISE:CAMHB_wt:8,11.30831506,0.828880021,-0.044945855
Paeru_PRECISE:R10LB_wt:2,5.04047755,0.733649792,-0.09771988200000001
Paeru_PRECISE:R10LB_wt:3,9.783462857,0.9719324290000001,-0.22986927000000001
Paeru_PRECISE:R10LB_wt:4,4.260280661,0.29151475200000004,-0.16655070800000002
Paeru_PRECISE:R10LB_wt:5,-0.9370903780000001,-0.053306657,-0.502445899
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,7.686145737,0.507030764,-0.445738352
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,3.548574002,0.47400456,-0.777736415
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-0.170922238,-0.005066449000000001,-1.021012276
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.6885891430000002,-0.055495171,-0.758339486
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,5.60078221,0.419415929,-0.816121921
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,2.631629888,0.6053165530000001,-0.44297311800000005
Paeru_PRECISE:M9sucAA_wt:5,7.734282819,0.839068349,0.15603255500000002
Paeru_PRECISE:M9sucAA_wt:6,6.871650223,0.8076157890000001,0.13149749900000002
Paeru_PRECISE:R10LB_wt:6,-4.957701915,-0.201362007,-0.275121061
Paeru_PRECISE:R10LB_wt:7,-4.393679735,-0.35972829700000003,-0.290149953
Paeru_PRECISE:LB_wt:3,14.19150944,-1.169538485,-0.17877404400000002
Paeru_PRECISE:LB_wt:4,14.23023721,-1.115282045,-0.37918488300000003
Paeru_PRECISE:R10LB_NaCl:1,4.976321871,-1.280995875,-1.9909388300000002
Paeru_PRECISE:R10LB_NaCl:2,4.510093066,-0.623184072,-1.216721994
Paeru_PRECISE:M9glucAA_wt:3,-5.579209655,-0.8862928280000001,0.351224392
Paeru_PRECISE:M9glucAA_Zn:1,-8.1979134,-1.351512474,-0.6388763430000001
Paeru_PRECISE:M9glucAA_Cu:1,-8.751548934,-1.421527598,-1.2549865420000001
Paeru_PRECISE:M9glucAA_NaOCl:1,-0.796011412,-1.164792774,-0.476956712
Paeru_PRECISE:M9GlcNAcAA_8:1,-14.94518721,-2.248618417,0.24012754700000002
Paeru_PRECISE:M9GlcNAcAA_8:2,-15.15715958,-1.794842842,0.932427679
