,A,ErbR,LldR
Dispersed_cells:PyhjH_dispersed:2,6.4577814585,-0.5408436050000001,0.380385578
Dispersed_cells:PA01_Planktonic:1,14.6935015304,-0.23142046400000002,1.523757372
Dispersed_cells:PA01_Planktonic:2,13.776320749,0.029736557,1.5168602789999999
Dispersed_cells:PAO1_Biofilm:1,10.7318879426,0.570260784,1.185107992
Dispersed_cells:PAO1_Biofilm:2,12.8794528311,0.803379504,1.032046615
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,0.6960676463000001,-0.022530431,-0.6407831700000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.6608898934,0.22158560500000002,-0.49970994700000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,0.5124421715,0.27982836,-0.70339955
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.5471611627,-0.121956031,-0.139580842
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.095716348,-0.342034494,-0.024851137000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.45144481470000003,0.463990524,0.164431979
Farnesol_treatment:RNA of 0-1F_L:1,-1.1644511773,0.153081462,-0.09984145100000001
Farnesol_treatment:RNA of 0-1F_L:2,0.6882740899,0.16720748100000002,-0.017905355
Farnesol_treatment:RNA of 0-1F_L:3,0.47617708740000003,-0.320288943,0.11774680700000001
Farnesol_treatment:RNA of 6-F_L1:1,4.1322401374,0.500161807,-0.180842573
Farnesol_treatment:RNA of 6-F_L1:2,3.6781442154,0.699168062,-0.020704462
Farnesol_treatment:RNA of 6-F_L1:3,5.1094409031,0.324812205,-0.07982225400000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.9960262867,-0.14683484700000002,0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.9960262867,0.14683484700000002,-0.02847184
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,1.3311198392999999,-0.41146630100000003,-0.134588765
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.6809089109,-0.56497676,-0.208309355
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,3.2502442498,0.466102269,0.017884474
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,3.3572865794,-0.058653702,0.415006755
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,1.2391591818,1.552009693,-0.071088939
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,-1.7472815657,-0.565129787,-0.182159349
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-4.8602492635,0.15768122,-0.25073188
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.9976133620000001,1.427917058,0.002640864
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.1781264192,-0.269859457,0.096298598
HapZ_SagS_mutant:delHapZp:1,4.7758781834,-0.15758274700000002,0.310243602
HapZ_SagS_mutant:delHapZp:2,4.9509765277,-0.38548805700000005,0.361067623
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.5456784384,0.101309223,-0.106697782
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-0.3675520192,0.16855023400000002,0.010399184
HapZ_SagS_mutants:delHApZ:1,5.9802978784,-0.5815081080000001,0.47048657600000005
HapZ_SagS_mutants:delHApZ:2,5.9617505051,-0.09083793600000001,0.540313005
HapZ_SagS_mutants:delHApZ:3,5.2037210846,-0.673193192,0.472806467
HapZ_SagS_mutants:delSagS:1,2.7749945864,-0.261692806,0.24172203900000003
HapZ_SagS_mutants:delSagS:2,1.0396930342,-1.163395111,0.08187562100000001
HapZ_SagS_mutants:delSagS:3,2.9393285429000002,-0.273736495,0.099359951
HapZ_SagS_mutants:delHapZp:3,4.7924241868,-0.006721668,0.21544976500000002
Lung_infection_transcriptome:PA01_LS1:1,-3.1694105172,-0.807773551,-0.127133208
Lung_infection_transcriptome:PA01_LS1:2,-2.8605848067,-0.65508529,-0.19929948900000002
Lung_infection_transcriptome:PA01_CS1:1,0.9067953443000001,-0.022661754000000003,0.184317735
Lung_infection_transcriptome:PA01_CS1:2,-0.9067953443000001,0.022661754000000003,-0.184317735
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,1.131830619,0.340888167,0.145569728
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,-1.131830619,-0.340888167,-0.145569728
Metabolic_fitness_plasmid:PAO1_pAKD1:1,5.5288806101,0.729186835,0.55000846
Metabolic_fitness_plasmid:PAO1_pAKD1:2,7.4185601492,1.151771374,0.5721330330000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-0.0947516604,0.9944165070000001,0.051882139
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,9.0022015929,2.400979777,0.547470741
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,0.5253633991000001,-0.272504636,0.082095543
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,1.990861882,1.003718596,0.29130105100000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,1.9634912294,0.86785557,0.053984725000000004
Metabolic_fitness_plasmid:PAO1_pBS228:2,2.8159967199000002,0.6191898650000001,0.225886157
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.2246628498,0.120357974,0.228425129
Metabolic_fitness_plasmid:PAO1_RmS149:2,2.160949019,0.592701769,0.602600994
Mucin_glycans:ABTGC:1,-1.2295821493,-0.093799082,-0.04176763
Mucin_glycans:ABTGC:2,4.0964717086,-0.15011406300000002,0.1606225
Mucin_glycans:ABTGC:3,1.2988744507,-0.491082966,0.207356063
Mucin_glycans:ABTGC:4,-1.6296594731,0.643800401,-0.106978217
Mucin_glycans:ABTGC:5,-2.536104537,0.091195709,-0.21923271700000002
Mucin_glycans:MUC5B:1,-0.16987914710000002,-0.307973267,-0.24923398400000002
Mucin_glycans:MUC5B:2,1.1712126188,-0.31351379300000004,-0.12602105600000002
Mucin_glycans:Glycans:1,-0.20731914310000002,0.191617065,0.066310139
Mucin_glycans:Glycans:2,3.4230408097,-0.206294203,0.17166989700000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,3.870799376,2.446199996,0.022942858
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,3.9168562281,2.810317596,-0.22651811
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,3.9122851632,1.819314988,0.131433176
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-2.471728067,-1.5396996870000002,-0.56788371
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-3.6870632878,-1.739652814,-0.108244797
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.202720927,-1.916853046,-0.137839084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,4.6192294307,2.009261295,0.11775985100000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,3.2693429997,2.107513864,0.14931893100000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,4.607476063,1.317784173,0.18795086800000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-4.1413631366,-1.7046176910000002,-0.41704721100000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.2961789627,-1.738203644,0.11144703900000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.0585063941,-1.991737997,-0.149429477
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.045127339100000004,-0.206181318,0.09183300200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.045127339100000004,0.206181318,-0.09183300200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.4227478367,0.32420471500000003,-0.447152219
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.1858415195,0.48649934400000006,-0.48237741500000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,2.2947918986999998,0.488068624,0.06295318800000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.2072474092,1.184648243,0.08537963400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,15.2190374615,-0.978076868,-0.138323202
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,15.9901885759,-0.7725081420000001,-0.49890151
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,16.3095850581,-0.8810260820000001,-0.28712506600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,17.0846921747,-0.41737159900000004,-0.48291256200000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.1145170521,0.127527674,0.055483776000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.0093344957,-0.160504893,0.173760987
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.11215738200000001,0.09653438,-0.019431236
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.23600892980000002,-0.06355716,-0.209813526
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,1.5854222143,-2.482937235,-0.323649097
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,1.3625369607,-2.247372675,-0.339377974
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.038801354600000004,0.106341484,-0.014454546
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.0759745362,-0.18168546100000002,0.10382835400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.0371731816,0.07534397600000001,-0.089373808
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.1182689256,-0.26951267500000003,-0.7839169170000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-1.2202311521,-0.17228942,-0.39389484300000005
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-1.8251625612,-0.8336467240000001,-0.9138575250000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-2.2396407138,-0.487958567,-1.268783962
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.1044078232,-0.005853435000000001,0.276159023
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.2594825,-0.08251931800000001,0.307425812
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,0.9746097546,0.530174848,0.5942269250000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-3.4871127128,-0.746571532,-0.699907075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,-3.2794826965,-0.49838167400000005,-0.794759379
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-2.5703208159,-0.728106488,-0.5852739640000001
Rosmarinic_acid:PAO1-100UMRA:1,-0.24484954390000002,0.167225343,-0.267253573
Rosmarinic_acid:PAO1-100UMRA:2,-1.2593227277,0.11582924100000001,-5.3599999999999995e-05
Rosmarinic_acid:PAO1_DMSO_Control:1,0.8105842199000001,0.05290752,0.015508839000000002
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.1883169315,-0.206005405,0.08666966
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.6222672884,0.15309788600000002,-0.10217849999999999
Testosterone_treatment:Testosterone_Control:1,-0.2285946128,0.205058116,-0.112615319
Testosterone_treatment:Testosterone_Control:2,0.2285946128,-0.205058116,0.112615319
Testosterone_treatment:Testosterone_2.5:1,-3.6611378877,-0.23559058500000002,0.033964017
Testosterone_treatment:Testosterone_2.5:2,-0.6444238377,-0.044905032000000004,0.26410003600000004
Tf_toxin_expression:PAO1_WT:1,0.3102742801,-0.07670260400000001,-0.10067983700000001
Tf_toxin_expression:PAO1_WT:2,-0.3102742801,0.07670260400000001,0.10067983700000001
Tf_toxin_expression:PAO1_derfA:1,1.0621381856,0.043596567,-0.008296661
Tf_toxin_expression:PAO1_derfA:2,1.6634885445,0.322572813,-0.13463291400000002
Zinc_treatment:PA_Zn:1,6.2041603019,-0.41245345400000005,-0.325136107
Zinc_treatment:PA_Zn:2,6.7127051644,-0.45057193700000003,-0.229415207
Zinc_treatment:PA_Zn:3,6.1671606196,0.219817372,-0.154986119
Zinc_treatment:PA_Zn_wt:1,-0.1913242052,0.004626297000000001,-0.071935276
Zinc_treatment:PA_Zn_wt:2,0.1913242052,-0.004626297000000001,0.071935276
Paeru_PRECISE:CAMHB_wt:1,-2.4180363512,1.055322695,-0.024233289
Paeru_PRECISE:CAMHB_wt:2,-0.3769481199,1.080445272,0.018904431000000003
Paeru_PRECISE:CAMHB_wt:3,-0.5061349835,1.187624092,0.45867597800000004
Paeru_PRECISE:CAMHB_wt:4,-0.2530642529,1.7055784950000001,0.47928344100000003
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.4536389108,0.13066254800000002,-0.486300167
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.3919248166,-0.9770625820000001,-0.395040675
Paeru_PRECISE:M9glucAA_Pqt:1,-2.8452218518,-0.949104393,0.131511869
Paeru_PRECISE:M9glucAA_Pqt:2,-3.2314502777,-0.7390330150000001,-0.256691448
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-5.7273755417,-0.8280782670000001,0.014315916000000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-5.6719536516,-0.9891376610000001,0.02012081
Paeru_PRECISE:M9glucAA_NaCl:1,3.8614876971000003,0.23685387,0.628863818
Paeru_PRECISE:M9glucAA_NaCl:2,2.6939669347,0.8604576620000001,0.828821243
Paeru_PRECISE:M9glucAA_NaCl:3,3.1783262267,0.387168102,0.6897467610000001
Paeru_PRECISE:CAMHB_wt:5,-2.0576683068,2.412634229,0.17558447100000002
Paeru_PRECISE:CAMHB_wt:6,-2.0197047374,2.3300199360000002,0.188027843
Paeru_PRECISE:LB_wt:1,-5.1109499182,-0.423650676,-0.19102039999999998
Paeru_PRECISE:LB_wt:2,-4.5998476308,-1.526329988,0.52282974
Paeru_PRECISE:M9glucAA_wt:1,4.977804387,0.110634719,0.015716282
Paeru_PRECISE:M9glucAA_wt:2,-4.977804387,-0.110634719,-0.015716282
Paeru_PRECISE:M9glucAA_lowpH:1,-5.9178935017,-0.46224699,0.2628242
Paeru_PRECISE:M9glucAA_lowpH:2,-7.1159461487,-0.059754057000000006,0.31237274800000003
Paeru_PRECISE:M9glucAA_DPD:1,-5.3962462285,1.001461599,0.112738055
Paeru_PRECISE:M9glucAA_DPD:2,-3.5323351991000003,0.41896517,0.104929189
Paeru_PRECISE:M9sucAA_wt:1,-10.834784637,-1.7167426520000002,0.216308736
Paeru_PRECISE:M9sucAA_wt:2,-7.9298660455,-0.9239173490000001,-0.14480816300000002
Paeru_PRECISE:M9glucAA_NaCl:4,3.2269213427,0.640042667,0.8960473800000001
Paeru_PRECISE:M9glucAA_NaCl:5,2.7842244339,0.9795677570000001,0.9270563700000001
Paeru_PRECISE:M9sucAA_wt:3,-10.2446824508,-0.9365848360000001,0.274657924
Paeru_PRECISE:M9sucAA_wt:4,-10.8025399171,-1.062240025,0.182843057
Paeru_PRECISE:R10LB_wt:1,-6.7792918137000004,-0.6746828300000001,0.275780407
Paeru_PRECISE:M9glucAA_NaCl:6,6.1396577227,0.7985505220000001,0.718183035
Paeru_PRECISE:M9glucAA_NaCl:7,4.6259776578,0.677076301,0.689113639
Paeru_PRECISE:M9fructAA_wt:1,5.5421205526,0.508545593,0.42581901600000005
Paeru_PRECISE:M9fructAA_wt:2,9.533578758,1.127907673,0.564619811
Paeru_PRECISE:M9GlcNAcAA_wt:1,9.1857738195,1.008234727,-0.32092492300000003
Paeru_PRECISE:M9GlcNAcAA_wt:2,8.4924953944,1.374530069,-0.206942646
Paeru_PRECISE:M9pyruvAA_wt:1,-2.2031791251,-0.490562135,0.816728651
Paeru_PRECISE:M9pyruvAA_wt:2,5.7736646191,1.444334307,0.608793498
Paeru_PRECISE:M9fructAA_wt:3,-3.9433957453,1.427961534,-0.5469128
Paeru_PRECISE:M9fructAA_wt:4,-1.0980194858,0.376759128,-0.6893677970000001
Paeru_PRECISE:M9GlcNAcAA_wt:3,10.5922347335,0.950624616,0.43265149100000005
Paeru_PRECISE:M9GlcNAcAA_wt:4,11.3435391858,1.216179047,0.42897819400000003
Paeru_PRECISE:M9glycAA_wt:1,10.1190289463,1.514242636,0.8798999850000001
Paeru_PRECISE:M9glycAA_wt:2,11.1215104029,0.9958799540000001,0.6399835660000001
Paeru_PRECISE:M9pyruvAA_wt:3,1.5285465527,-0.351942346,0.416059897
Paeru_PRECISE:CAMHB_wt:7,-1.8499227725,1.834848799,0.324250998
Paeru_PRECISE:CAMHB_wt:8,-0.30595004600000003,2.181575335,0.43245539400000005
Paeru_PRECISE:R10LB_wt:2,-7.0816795803,-0.46820205800000003,0.146325691
Paeru_PRECISE:R10LB_wt:3,-8.5511070502,-1.311853066,0.327642719
Paeru_PRECISE:R10LB_wt:4,1.2028736031,-0.10813316,-0.15223724500000002
Paeru_PRECISE:R10LB_wt:5,5.6886418272,0.453146337,-0.40658644600000005
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,-2.0307680392,0.18989080500000002,-0.146225598
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,0.0624698563,0.171061223,-0.153417997
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.2304512848,-0.268479222,-0.5221933950000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-1.7169158577,0.341670099,-0.37949091700000004
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,0.5521685114,-0.00111599,-0.137433095
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.4215787509,0.6169852410000001,0.005824538000000001
Paeru_PRECISE:M9sucAA_wt:5,7.4171506734,0.698492839,1.097837392
Paeru_PRECISE:M9sucAA_wt:6,-2.5966370739,-0.11398416800000001,0.552581208
Paeru_PRECISE:R10LB_wt:6,-2.9551878609,-0.21784325400000001,0.278534129
Paeru_PRECISE:R10LB_wt:7,-2.7827219959000002,0.173768789,0.307562296
Paeru_PRECISE:LB_wt:3,-5.2478041117,-0.568060297,1.48736445
Paeru_PRECISE:LB_wt:4,-5.2643440467,-0.245597205,1.3523716430000001
Paeru_PRECISE:R10LB_NaCl:1,5.8977126595,-0.350100697,0.06531777700000001
Paeru_PRECISE:R10LB_NaCl:2,3.2266504968,-0.538459541,0.08471772300000001
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-5.7144304448,-0.571538953,1.563084516
Paeru_PRECISE:M9glucAA_Zn:1,-2.9556415349,-3.397069433,1.566336742
Paeru_PRECISE:M9glucAA_Cu:1,3.4470947278,2.040799284,0.81387105
Paeru_PRECISE:M9glucAA_NaOCl:1,5.1544859198,2.477489398,2.003371596
Paeru_PRECISE:M9GlcNAcAA_8:1,4.8157420344,0.9092351040000001,1.678828996
Paeru_PRECISE:M9GlcNAcAA_8:2,11.9367920148,0.866120227,1.204109249
Paeru_PRECISE:M9GlcNAcAA_4:1,-0.7325440696000001,1.715677589,0.896303402
Paeru_PRECISE:M9GlcNAcAA_4:2,8.8406662995,1.9002477830000002,1.821119254
Paeru_PRECISE:M9GlcNAcAA_2:1,1.3494957822,1.014953028,0.699550239
Paeru_PRECISE:M9GlcNAcAA_2:2,14.9015316718,3.142490225,0.798615548
Paeru_PRECISE:M9GlcNAcAA_1:1,2.6485532002000003,2.174498862,0.29886618400000003
Paeru_PRECISE:M9GlcNAcAA_1:2,15.0614667498,3.826322662,0.5726257490000001
Paeru_PRECISE:M9glucAA_NaOCl:2,7.7295676621,1.325521127,1.257431561
Paeru_PRECISE:M9glucAA_Cu:2,2.8761154267,0.6427849750000001,-0.283692637
Paeru_PRECISE:M9glucAA_Fe:1,-2.6173975203,-0.325646404,0.9330475720000001
Paeru_PRECISE:M9glucAA_Fe:2,-0.9060515397000001,0.499426146,1.488951423
Paeru_PRECISE:M9glucAA_Zn:2,-2.1804024533,0.087396684,1.186611884
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-1.537840286,-1.046476162,1.308229978
Paeru_PRECISE:CAMHB_Mec:1,-1.2693098178,1.771727215,0.46904067800000004
Paeru_PRECISE:CAMHB_Mec:2,-0.9113930897,1.7156612340000001,0.577637468
Paeru_PRECISE:CAMHB_Azt:1,-1.9782644397,0.386212367,0.31463454
Paeru_PRECISE:CAMHB_Azt:2,-2.3658178896,0.333157495,0.35515992
Paeru_PRECISE:CAMHB_Pip:1,-2.0701552914,1.728700923,-1.587941613
Paeru_PRECISE:CAMHB_Pip:2,-3.4522393146,1.4645758,-1.35946736
Paeru_PRECISE:CAMHB_Ceft:1,0.08705281100000001,2.75963858,-0.153952783
Paeru_PRECISE:CAMHB_Ceft:2,2.6401033182,3.113166243,-1.4528425710000001
Paeru_PRECISE:CAMHB_Ceft:3,-2.0206074202,2.126258104,-0.215140787
Paeru_PRECISE:CAMHB_Ceft:4,-0.4357806651,2.50384129,-1.511405233
Paeru_PRECISE:M9glucAA_Ceft:1,-7.0053779263,-0.120598988,-0.8244958440000001
Paeru_PRECISE:M9glucAA_Ceft:2,-5.1625541566,0.744061756,-0.556449144
Paeru_PRECISE:M9glucAA_Gent:1,-4.5682407826,-0.32948523,-0.019350059000000003
Paeru_PRECISE:M9glucAA_Gent:2,-4.1632901780000005,-0.097410747,-0.08358636800000001
Paeru_PRECISE:M9glucAA_Pip:1,-5.3367838194,-0.772760603,0.29031185400000004
Paeru_PRECISE:M9glucAA_Pip:2,-2.6894026693,0.369236171,0.28283812
Paeru_PRECISE:M9glucAA_Azt:1,-8.7663324188,-0.42845062300000003,0.37610534500000004
Paeru_PRECISE:M9glucAA_Azt:2,-7.379762757,-0.28083929,0.417684404
Paeru_PRECISE:CAMHB_Mero:1,-2.7729706803000003,1.883297618,0.544891745
Paeru_PRECISE:CAMHB_Mero:2,-2.7487477122,1.591451535,0.557013096
Paeru_PRECISE:CAMHB_Tet:1,3.1510057202,2.516491516,1.55486797
Paeru_PRECISE:CAMHB_Tet:2,3.5189136085,1.9684461400000002,0.6271085350000001
Paeru_PRECISE:R10LB_Gent:1,-6.7996183929,-1.069623081,0.397448544
Paeru_PRECISE:R10LB_Ceft:1,-9.8493464104,-1.401752339,0.198567042
Paeru_PRECISE:R10LB_Ceft:2,-10.5183025507,-0.8215889380000001,0.21335832500000002
Paeru_PRECISE:CAMHB_Biofilm:1,-0.2835482566,1.3773903490000001,1.363309593
Paeru_PRECISE:CAMHB_Biofilm:2,2.156237698,1.588015903,0.462577196
Paeru_PRECISE:M9glucAA_Biofilm:1,-0.058220053,1.284994706,0.523508608
Paeru_PRECISE:M9glucAA_Biofilm:2,-2.7318222653,0.46864469200000003,0.17365977500000002
Paeru_PRECISE:R10LB_Gent:2,-8.1049115969,-0.45379232100000005,0.45538265400000005
