,A,argR
AcrB_efflux_virulence:AcrB_D408A:1.0,0.3615252638,-0.128397006
AcrB_efflux_virulence:AcrB_D408A:2.0,-1.092306189,0.10664654300000001
AcrB_efflux_virulence:AcrB_D408A:3.0,0.5348741986000001,-0.0609897664
AcrB_efflux_virulence:WT:1.0,0.4679647199,-0.041072433400000004
AcrB_efflux_virulence:WT:2.0,-0.0052838471,0.0456932156
AcrB_efflux_virulence:WT:3.0,-0.46268087280000003,-0.0046207822
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:1.0,2.3075113526,0.280133358
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:1.0,-1.9411522959,-0.7968248222000001
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:2.0,-2.6768528142,-0.5382994917
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:1.0,-1.3877890874,0.0435947288
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_16:3.0,-1.8407784983000002,-0.27680530670000003
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:1.0,-2.5303517583,-0.46511947880000004
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:1.0,-1.8897713006,-0.2988063693
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:2.0,1.0320701797,0.349850194
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_0:3.0,2.6665319114,0.3533381765
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:2.0,-2.4151572091,-0.4971231003
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:1.0,-1.66453906,-0.573660607
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:2.0,-1.9914822385000002,-0.7893522595
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:2.0,-2.4072995425,-0.4683062261
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:1.0,-0.4578915857,-0.0338524807
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:1.0,-1.9706830194,-0.3784300722
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_16:2.0,-1.1365407035,-0.4200993854
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:1.0,0.5006156070000001,0.0849035248
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:2.0,-2.017837108,-0.4985708931
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_0:3.0,-2.3071911472,0.0510554115
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_16:3.0,-0.8245793810000001,-0.2841125325
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:1.0,-2.6492102156,0.5408185896000001
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:1.0,-2.0168280004,-0.1475237082
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:2.0,-0.44787142150000003,-0.1002780851
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_0:3.0,2.4646994218,0.24780179330000002
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:1.0,-0.1870222933,-0.6941716229
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:2.0,0.1073102174,-0.7988056245
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_16:3.0,0.2031578595,-1.0269616065
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:1.0,0.7301405928,-0.2503878564
Chlortetracycline_florfenicol_MDR:530_Chlortetracycline_32:2.0,-1.2837397804,-1.0572754716
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:1.0,-0.5485190433,-0.8759483187
Chlortetracycline_florfenicol_MDR:5317_Florfenicol_16:2.0,0.2259509527,-0.9872249107000001
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:1.0,-1.9973270244,-0.7443319637
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:2.0,-1.4865465229,-0.491945593
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:2.0,-3.1781646969,-0.0364561895
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_0:3.0,-0.8299021788000001,0.2532077551
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:1.0,-1.6488773085,-0.6586082914
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:2.0,-1.1593058435,-0.534873967
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_32:3.0,-1.8729761753,-0.1701101818
Chlortetracycline_florfenicol_MDR:1306_Chlortetracycline_16:3.0,-1.4834491234,-0.7571188121
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:2.0,2.4611071009,-0.25160071640000004
Chlortetracycline_florfenicol_MDR:1434_Chlortetracycline_0:3.0,3.009054125,0.0791310483
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:1.0,-0.3055692701,-0.9411987548
Chlortetracycline_florfenicol_MDR:530_Florfenicol_0:3.0,-2.9644729857,-0.06753476060000001
Chlortetracycline_florfenicol_MDR:5317_Chlortetracycline_32:3.0,-3.2859963449,-0.41598368010000003
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:2.0,0.1275304629,-0.6586015158
Chlortetracycline_florfenicol_MDR:530_Florfenicol_16:3.0,0.2761322244,-1.0587959527
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:1.0,-0.8826896568,-0.2663716746
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:2.0,-1.6169120431000001,0.0320894101
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_0:3.0,-2.5552848571,-0.2589092765
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:1.0,-0.8218238933,-0.4897600214
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:2.0,-0.29593228800000004,-0.8169057221
Chlortetracycline_florfenicol_MDR:1306_Florfenicol_16:3.0,-0.9867690426000001,-0.6721560413000001
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:2.0,-0.0209447307,-0.4398905758
Chlortetracycline_florfenicol_MDR:1434_Florfenicol_0:3.0,-0.3131644161,-0.0208156444
OPG:del_opgGH:1.0,0.8661286411,-0.5166154068000001
OPG:del_opgGH:2.0,0.5910301741,-0.4413403047
OPG:del_opgGH:3.0,1.119463354,-0.4229693108
OPG:del_opgGH_pBK16:1.0,0.1771302757,0.1569941783
OPG:del_opgGH_pBK16:2.0,0.2411432873,0.1297650858
OPG:del_opgGH_pBK16:3.0,-0.1343732079,-0.1355305261
OPG:WT:1.0,-0.16962483690000002,0.1592943999
OPG:WT:2.0,0.1453991822,-0.10274154120000001
OPG:WT:3.0,0.0242256547,-0.0565528587
PinT:pinT+_1h:1.0,-0.4155776262,-0.2452837539
PinT:pinT+_1h:2.0,0.4155776262,0.2452837539
cold_shock_protein:WT_RNAseq:1.0,-0.2504361256,-0.0264737694
cold_shock_protein:WT_RNAseq:2.0,0.7390393630000001,0.035355491
cold_shock_protein:WT_RNAseq:3.0,-0.4886032374,-0.0088817216
cold_shock_protein:DeltaCspCE_RNAseq:1.0,-1.1041731785,0.0117420296
cold_shock_protein:DeltaCspCE_RNAseq:2.0,-1.9977149899,-0.0569654173
cold_shock_protein:DeltaCspCE_RNAseq:3.0,-1.1871888288,-0.14708683220000002
dephostatin:LB_DMSO:1.0,-0.2405421445,0.0911760867
dephostatin:LB_DMSO:2.0,0.5508021042,-0.1534756148
dephostatin:LB_DMSO:3.0,-0.3102599596,0.0622995281
dephostatin:LB_Dephostatin:1.0,5.94772668,0.047692955700000005
dephostatin:LB_Dephostatin:2.0,4.4004609059,-0.37160095260000003
dephostatin:LB_Dephostatin:3.0,3.0089278328,-0.012606606000000001
dephostatin:LPM_DMSO:1.0,-7.449645204,-0.8574269849
dephostatin:LPM_DMSO:2.0,-7.065375946,-1.4368647529
dephostatin:LPM_Dephostatin:1.0,-7.5704367463,-0.3272837115
dephostatin:LPM_Dephostatin:2.0,-6.6474428394,-0.9521712554
dephostatin:LPM_Dephostatin:3.0,-6.0063056158,-1.5273850643
efflux_inhibition:Chlorpromazine:1.0,0.8872383279,-0.5083219367
efflux_inhibition:Chlorpromazine:2.0,1.574694856,-2.1960915107
efflux_inhibition:Chlorpromazine:3.0,1.3639420401,-0.0632971844
efflux_inhibition:PABN:1.0,0.4848998265,-0.14273297240000002
efflux_inhibition:PABN:2.0,1.3969603588,-0.47843699780000004
efflux_inhibition:no_treatment:1.0,-0.3962896583,0.352699535
efflux_inhibition:no_treatment:2.0,0.5929330912,-0.006359593100000001
efflux_inhibition:no_treatment:3.0,-0.196643433,-0.346339942
efflux_inhibition:Chlorpromazine:4.0,2.0106233893,-0.021837292600000002
efflux_inhibition:PABN:3.0,-0.7289187414,-0.0348024097
fis_regulatory_network:GX_EE:1.0,-0.3022151198,0.311020572
fis_regulatory_network:GX_EE:2.0,-0.21206340480000002,-0.0073679838
fis_regulatory_network:GX_TS:1.0,9.7751815203,-0.0717506666
fis_regulatory_network:GX_TS:2.0,8.4534846006,-0.4688715304
fis_regulatory_network:WT_EE:1.0,0.1436164678,0.0123529567
fis_regulatory_network:WT_EE:2.0,-0.1436164678,-0.0123529567
fis_regulatory_network:WT_TS:1.0,9.6280181956,-0.2663381302
fis_regulatory_network:WT_TS:2.0,9.739431686,-0.5790387277
fis_regulatory_network:OX_EE:1.0,0.0462672702,0.3734410416
fis_regulatory_network:OX_EE:2.0,0.027303976100000002,0.4958045392
fis_regulatory_network:OX_TS:1.0,6.8487621186,-0.3923431424
fis_regulatory_network:OX_TS:2.0,7.9780169999999995,-0.1779571925
persisters:rep:1.0,-0.8862299101000001,0.3581933237
persisters:rep:2.0,0.8862299101000001,-0.3581933237
proQ_pulse_expression:empty_vector:1.0,0.023847059,-0.1557594965
proQ_pulse_expression:empty_vector:2.0,-0.023847059,0.1557594965
proQ_pulse_expression:long_STnc540_overexpression:1.0,1.2189874787,0.09851430330000001
proQ_pulse_expression:long_STnc540_overexpression:2.0,0.6067280777,0.2577666048
proQ_pulse_expression:short_STnc540_overexpression:1.0,1.229247463,0.056103427500000004
proQ_pulse_expression:short_STnc540_overexpression:2.0,2.177572617,0.14775797970000001
proQ_virulence:dhfq_dproQ_LB:1.0,-4.4631379421,-0.1140180394
proQ_virulence:dhfq_dproQ_LB:2.0,-2.5351792939,0.1277827956
proQ_virulence:dhfq_dproQ_LB:3.0,-2.9704952699,0.2881715447
proQ_virulence:dhfq_dproQ_SPI-2:1.0,-6.2355968716,0.1508003342
proQ_virulence:dhfq_dproQ_SPI-2:2.0,-6.365212193,0.228122552
proQ_virulence:dhfq_dproQ_SPI-2:3.0,-6.3642869818,-0.0203859106
proQ_virulence:dhfq_LB:1.0,-4.3046989264,0.0095339138
proQ_virulence:dhfq_LB:2.0,-2.5227538967000003,0.33632378160000004
proQ_virulence:dhfq_LB:3.0,-4.3308027191,0.0060248922000000005
proQ_virulence:dhfq_SPI-2:1.0,-5.1065457928,0.36357875900000003
proQ_virulence:dhfq_SPI-2:2.0,-4.7014767023,0.3626580589
proQ_virulence:dhfq_SPI-2:3.0,-4.9200968237,-0.0201326159
proQ_virulence:dproQ_LB:1.0,-1.867540624,-0.2623408021
proQ_virulence:dproQ_LB:2.0,-0.3566342404,0.2428633758
proQ_virulence:dproQ_LB:3.0,-0.6933066033,0.4431657786
proQ_virulence:dproQ_SPI-2:1.0,-6.3951347316,0.1298956236
proQ_virulence:dproQ_SPI-2:2.0,-6.3685278971,0.1071814125
proQ_virulence:dproQ_SPI-2:3.0,-6.2113960637,-0.1102675877
proQ_virulence:WT_LB:1.0,-0.40557744770000004,0.0646594815
proQ_virulence:WT_LB:2.0,2.2842487447,-0.4676976456
proQ_virulence:WT_LB:3.0,-1.878671297,0.40303816410000004
proQ_virulence:WT_SPI-2:1.0,-5.2294842147,-0.17957246540000002
proQ_virulence:WT_SPI-2:2.0,-5.5180642133,-0.0654783983
proQ_virulence:WT_SPI-2:3.0,-5.7888635872,-0.0971274867
rcsB:del_rcsB_S207C:1.0,-1.2602654898,0.1005385206
rcsB:del_rcsB_WT:1.0,-0.0401215165,0.0596624549
rcsB:del_rcsB:1.0,-0.5493622563,-0.1728263784
rcsB:del_rcsB_H12A:1.0,-0.7180372853,0.0427963535
rcsB:del_rcsB_D56A:1.0,-0.4912091544,-0.0462225924
rcsB:del_rcsB_M88A:1.0,0.0287120617,0.049552968
rcsB:del_rcsB_H77A:1.0,-0.9041433965000001,-0.1918117565
rcsB:del_rcsB_L108A:1.0,0.23226430920000002,0.1009677258
rcsB:del_rcsB_S207C:2.0,-0.6427032421000001,-0.1454855452
rcsB:del_rcsB_WT:2.0,0.34366944200000005,-0.0081356668
rcsB:del_rcsB:2.0,-1.3113978248,-0.0634519654
rcsB:del_rcsB_H12A:2.0,-1.0047958718,-0.0428261468
rcsB:del_rcsB_D56A:2.0,-1.4689007175,-0.0461726118
rcsB:del_rcsB_H77A:2.0,-0.7362854258,0.0312926114
rcsB:del_rcsB_L108A:2.0,-0.8631738519000001,-0.3461304403
rcsB:del_rcsB_WT:3.0,-0.30354792550000004,-0.0515267882
rcsB:del_rcsB_H12A:3.0,-1.2117652163,-0.2211941413
rcsB:del_rcsB_D56A:3.0,-1.5789849524,-0.3496749052
rcsB:del_rcsB_M88A:2.0,-1.6935434415000001,-0.2565727271
rcsB:del_rcsB_H77A:3.0,0.72292267,-0.5798038225000001
rcsB:del_rcsB_L108A:3.0,-1.0339658021,-0.6616726642
ribodepletion:RiboZero:1.0,-0.00023300220000000002,0.0380592275
ribodepletion:RiboZero:2.0,0.00023300220000000002,-0.0380592275
single_carbon_source:mucic:1.0,-1.2209141205,0.043671268900000004
single_carbon_source:mucic:2.0,1.2209141205,-0.043671268900000004
single_carbon_source:tartarate:1.0,0.3040412108,-0.0174401177
single_carbon_source:tartarate:2.0,1.5179753038000001,-0.026689625600000003
ssrA_ssrB_TCS:ssrB_minus:1.0,0.0903434744,-0.0581808674
ssrA_ssrB_TCS:ssrB_minus:2.0,-0.10792930710000001,-0.1142285338
ssrA_ssrB_TCS:ssrB_minus:3.0,0.0175858326,0.1724094011
ssrA_ssrB_TCS:ssrB_plus:1.0,-0.8728881853,-0.6579070168000001
ssrA_ssrB_TCS:ssrB_plus:2.0,-0.8948855928,-0.655557907
ssrA_ssrB_TCS:ssrB_plus:3.0,-0.20129372410000002,-0.7800754786
yedF:WT:1.0,-0.022207511500000002,0.1450117615
yedF:WT:2.0,0.022207511500000002,-0.1450117615
yedF:del_yedF:1.0,-5.2802596932,1.262335241
yedF:del_yedF:2.0,-4.1979660829,0.286764405
yedF:del_yedF:3.0,-5.2684845158,1.1376048296
14028S_paratyphiA:37C_stationary:1.0,0.6712405893000001,-0.0714479245
14028S_paratyphiA:42C_log:1.0,1.2071139122,-0.011909382500000001
14028S_paratyphiA:37C_log:1.0,-0.39876544,0.08895749280000001
14028S_paratyphiA:42C_log:2.0,2.8454429254,-0.5358029645
14028S_paratyphiA:37C_stationary:2.0,0.2900718995,0.0160607723
14028S_paratyphiA:37C_log:2.0,0.39876544,-0.08895749280000001
7TF:hilC:1.0,0.6841888179000001,-1.2548173518
7TF:del_hilD:1.0,4.1605461961,0.0303489517
7TF:WT:1.0,0.32419020860000003,0.0375309817
7TF:hilD:1.0,-1.4985452729,-0.9840992132
7TF:WT:2.0,-0.24605175740000002,0.1360972633
7TF:del_sprB:1.0,3.225661883,-0.011141868000000001
7TF:del_rtsB:1.0,3.9718765726000003,0.8314324893
7TF:rtsA:1.0,4.4244201372,-0.3195369327
7TF:del_invF:1.0,2.3732903492,0.18211013550000002
7TF:sprB:1.0,-1.4297274982000001,-0.7460138853
7TF:hilD:2.0,-0.32739671670000003,-0.9153942409
7TF:del_invF:2.0,2.456120714,0.1905307496
7TF:del_rtsB:2.0,3.6162397593,0.5621442815000001
7TF:hilC:2.0,1.552548096,-1.2600207347
7TF:WT:3.0,0.0355937048,-0.1778766542
7TF:del_hilD:2.0,4.0322067448,-0.3093406896
7TF:rtsA:2.0,4.0444502514,-0.1092555618
7TF:invF:1.0,0.1578217553,0.0019983059
7TF:invF:2.0,0.9878200533,-0.8944552279
7TF:sprB:2.0,-1.6371624822,-1.1830263281
7TF:del_sprB:2.0,5.7916659364,0.0405804607
7TF:WT:4.0,-0.1137321559,0.0042484092
MMC:del_rtcB_No treatment:1.0,-1.7211309715,0.1683655684
MMC:WT_No_treatment:1.0,-1.4984706443,-0.18414469
MMC:WT_No_treatment:2.0,1.2887985817,0.3850052405
MMC:del_rtcR_No_treatment:1.0,0.3913973374,0.0677113911
MMC:del_rtcR_3mM_MMC:1.0,0.9390038403000001,-0.9332541576000001
MMC:WT_No_treatment:3.0,0.20967206260000001,-0.2008605505
MMC:del_rtcB_3mM_MMC:1.0,0.0900360477,-0.4849773832
MMC:del_rtcB_3mM_MMC:2.0,0.7156283962000001,-0.5945411667
MMC:del_rtcR_3mM_MMC:2.0,0.4094344916,-0.8306537899
MMC:del_rtcR_3mM_MMC:3.0,-0.6391660290000001,0.1087272707
MMC:del_rsr_No_treatment:1.0,3.1883817602,-0.7419833903
MMC:del_rtcB_3mM_MMC:3.0,-0.32877953200000004,-0.5611331173
MMC:del_rtcR_No_treatment:2.0,-0.8014059007000001,-0.06526458460000001
MMC:del_rsr_3mM_MMC:1.0,1.4478076276,-0.7622923393000001
MMC:del_rtcB_No treatment:2.0,-0.1357337589,-0.0174538264
MMC:WT_3mM_MMC:1.0,2.0574602318,-0.7316096750000001
MMC:del_rsr_3mM_MMC:2.0,5.3136724401,-0.8393319368000001
MMC:WT_3mM_MMC:2.0,0.1051727885,-0.5745939717
MMC:del_rsr_No_treatment:2.0,6.2575380293,-0.7914560770000001
MMC:del_rtcB_No treatment:3.0,-0.7666860701,-0.23331120160000002
MMC:del_rsr_No_treatment:3.0,3.0174586839,-0.6373957062000001
Nontyphoidal_comparisons:rep:1.0,0.3177373731,-0.004379381700000001
Nontyphoidal_comparisons:rep:2.0,-0.8093529356,0.0272344171
Nontyphoidal_comparisons:rep:3.0,0.4916155625,-0.0228550354
araC:delta_araC_LB:1.0,-4.622808267,0.5689754731000001
araC:WT_LB:1.0,-1.8621680551000002,-0.1219650555
araC:WT_LB:2.0,1.8621680551000002,0.1219650555
araC:delta_araC_LB:2.0,-2.0778448613,0.33402035700000005
csgD:WT_planktonic_TP1:1.0,1.105098254e-16,0.0
csgD:del_csgD_planktonic_TP2:1.0,5.3905312768,-0.5314006417
csgD:WT_aggregate_TP2:1.0,9.6023564441,-0.9531625515000001
csgD:del_csgD_planktonic_TP1:1.0,-2.6167017804,0.0165600454
csgD:WT_planktonic_TP3:1.0,-6.8749736046,-0.9788083877
csgD:del_csgD_planktonic_TP3:1.0,-1.040424411,-0.6513926213
csgD:WT_planktonic_TP2:1.0,-2.8083083743,0.4239901414
csgD:WT_aggregate_TP3:1.0,1.6916725145,-1.1249880137
csgD:PcsgD_planktonic_lux_TP1:1.0,-0.5942107454000001,0.3236520687
csgD:PcsgD_planktonic_lux_TP4:1.0,-2.3273000985,-0.9964708157000001
csgD:PcsgD_aggregate_lux_TP3:1.0,2.7725694871,-1.4761733286
csgD:PcsgD_planktonic_lux_TP2:1.0,-3.4311139496,0.7211858418
csgD:PcsgD_planktonic_lux_TP3:1.0,-5.8561706994,-0.6514367949000001
csgD:del_csgD_planktonic_TP4:1.0,-0.5825154047000001,-0.7891981910000001
csgD:WT_aggregate_TP4:1.0,1.6058392103,-2.2207273861
csgD:PcsgD_aggregate_lux_TP4:1.0,4.6506966157,-1.5767205017
csgD:PcsgD_aggregate_lux_TP2:1.0,10.5770835454,-0.4656970881
csrA:10min_LB_csrA:1.0,11.8063734449,-3.3749001489
csrA:10min_LB_WT:1.0,6.9717431348000005,-4.2035371127
csrA:2.5min_LB_csrA:1.0,2.9750015922,-0.6763029266
csrA:5min_mLPM_WT:1.0,5.370440632,0.4098438696
csrA:15min_mLPM_csrA:1.0,4.2507018119,-1.3832117867
csrA:5min_LB_WT:1.0,8.3529386635,-2.8653395952
csrA:2.5min_LB_WT:1.0,3.7482321071999998,-1.1668315093000001
csrA:0min_LB_WT:1.0,0.1717765319,-0.039440174700000004
csrA:15min_LB_WT:1.0,7.9830947887,-3.3917093533
csrA:0min_mLPM_WT:1.0,-2.2891024058,1.7254323693
csrA:15min_LB_csrA:1.0,9.5333692236,-3.0521162679
csrA:15min_mLPM_WT:1.0,0.7568413025,-0.7680406639
csrA:15min_LB_csrA:2.0,11.7656636872,-2.9097507845
csrA:0min_mLPM_WT:2.0,-2.2419927473,1.8664877612000002
csrA:0min_LB_csrA:1.0,-2.6543998411,0.27601977180000004
csrA:15min_LB_WT:2.0,5.6557683854,-2.9902662515
csrA:15min_mLPM_WT:2.0,0.7658314935,-0.9122650619
csrA:5min_LB_WT:2.0,7.2434637127,-2.3774577893
csrA:5min_mLPM_WT:2.0,4.570170191,0.31812802290000003
csrA:2.5min_LB_WT:2.0,4.1320054188,-0.9848282372
csrA:5min_mLPM_csrA:1.0,7.8959443022,-0.4755541478
csrA:0min_LB_csrA:2.0,-2.7202329416,0.37513889300000003
csrA:15min_mLPM_csrA:2.0,3.4648915258,-1.1547348664000001
csrA:5min_mLPM_csrA:2.0,7.5162027496,-0.607444105
csrA:10min_LB_WT:2.0,7.3003463201,-3.6018644168
csrA:0min_LB_WT:2.0,-0.1717765319,0.039440174700000004
csrA:5min_LB_csrA:1.0,6.7953263833,-2.4633327939000003
csrA:10min_mLPM_csrA:1.0,5.9841182686,-1.2043866971
csrA:10min_mLPM_csrA:2.0,5.8317950395,-1.296709597
csrA:5min_LB_csrA:2.0,6.8468214262,-2.0254124221
csrA:2.5min_LB_csrA:2.0,2.8313715986,-0.8947459055
csrA:10min_LB_csrA:2.0,10.3290691511,-3.372962594
flagellum:ΔSTM14_1829 :1.0,0.3301384147,-0.1853817617
flagellum:ΔSTM14_1829 :2.0,3.8697271709,-0.1046637126
flagellum:WT:1.0,-0.6623479972,-0.18653691690000002
flagellum:WT:2.0,0.5059265853,0.15189659800000002
flagellum:ΔSTM14_1829 :3.0,3.0249249036,-0.2620837841
flagellum:WT:3.0,0.156421412,0.0346403189
fliA:del_rpoF:1.0,-4.4222477426,-0.0874664455
fliA:WT:1.0,0.8156095348,0.198326627
fliA:del_rpoF:2.0,-3.9512854154,-0.47377152980000004
fliA:WT:2.0,-0.8156095348,-0.198326627
mgtC:empty_pUH21:1.0,0.021743511400000002,-0.2075635227
mgtC:pUH_mgtC:1.0,0.7449652542,0.0753741933
mgtC:empty_pUH21:2.0,-0.021743511400000002,0.2075635227
mgtC:pUH_mgtC:2.0,0.4832490783,0.2288330666
mgtCBR:empty_pBAD18:1.0,-0.2298863761,0.0008739829
mgtCBR:mgtC_pBAD113:1.0,1.1171983047,-3.53932e-05
mgtCBR:empty_pBAD18:2.0,0.2298863761,-0.0008739829
mgtCBR:mgtC_pBAD113:2.0,1.2948013159,-0.0760085356
novobiocin:100_Novobiocin_60min:1.0,1.5634476658,0.6656393367
novobiocin:500_Novobiocin_60min:1.0,3.8644759471,1.1772722643
novobiocin:0_Novobiocin_60min:1.0,5.191086506,0.1165802944
novobiocin:0_Novobiocin_0min:1.0,-0.0473615998,0.0403097232
novobiocin:100_Novobiocin_60min:2.0,2.0733026316,0.7595743093
novobiocin:0_Novobiocin_10min:1.0,-0.0213775568,0.0394740815
novobiocin:500_Novobiocin_20min:1.0,-0.035187786000000006,0.6532263413
novobiocin:0_Novobiocin_20min:1.0,-0.3797251146,0.3447541425
novobiocin:0_Novobiocin_60min:2.0,4.3966856165,0.2055360333
novobiocin:0_Novobiocin_10min:2.0,1.9015691648000002,0.1538751107
novobiocin:500_Novobiocin_60min:2.0,2.2044449861,0.9877129073
