,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.1438066575,0.06193615400846565,2.0,43.0,8.187602132,46.0,8.100011183
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.7965463995,0.5092070887734969,2.0,44.0,6.436482614,47.0,7.156610185
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.5193356415,0.19387536953040904,2.0,48.0,0.65642623,52.0,0.382245053
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.21921637250000003,0.582184540514815,2.0,49.0,0.630883009,53.0,-0.192450264
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,1.0426332335000001,0.25220126753805305,2.0,50.0,1.22096646,54.0,0.8643000070000001
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,3.4875041820000003,0.3321544839463749,2.0,51.0,3.72237287,55.0,3.252635494
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,10.94888647,0.155140811711519,2.0,56.0,10.83918535,57.0,11.05858759
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,11.24575196,0.25392401088094135,2.0,58.0,11.06620057,59.0,11.42530335
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,10.560108249999999,0.22672591221792457,2.0,60.0,10.39978882,61.0,10.72042768
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,10.55495168,0.36717114997021233,2.0,62.0,10.81458089,63.0,10.29532247
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.9284294535,0.2475103027668851,2.0,64.0,1.103445667,65.0,0.75341324
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,-1.111515889,1.0465062303012718,2.0,66.0,-1.8515075410000001,67.0,-0.37152423700000003
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.25510208249999994,1.2720974122049797,2.0,68.0,1.154610789,69.0,-0.644406624
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.589116778,1.5179344188990787,2.0,70.0,-0.484224943,71.0,1.662458499
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,-0.1264964325,0.10782886337485821,2.0,72.0,-0.050249912,73.0,-0.202742953
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,6.170939289,0.0744159501789839,2.0,74.0,6.223559312,75.0,6.118319266
38,ICA-Set002__USA300 LAC CA-MHB Control,2.5775218879999997,0.6370961698939657,2.0,76.0,3.02801691,77.0,2.127026866
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,10.55054623,0.4778143683377638,2.0,78.0,10.88841201,79.0,10.21268045
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,8.294016104,0.009869666344153786,2.0,80.0,8.300995012,81.0,8.287037196
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,-1.2498895415,0.18276197165461225,2.0,82.0,-1.120657312,83.0,-1.3791217709999999
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,4.686447968,0.3389292132057402,2.0,84.0,4.9261071130000005,85.0,4.446788823
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,-5.5088353725,0.45290541544886037,2.0,86.0,-5.829087863,87.0,-5.188582882
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,4.8453935865,0.03114172439846937,2.0,88.0,4.867414111,89.0,4.823373062
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.3245940289454639,2.0,90.0,0.229522639,91.0,-0.229522639
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,5.741204336499999,0.7784555545858654,2.0,92.0,6.291655538,93.0,5.190753135
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,2.9213884955,0.18406307075941283,2.0,94.0,3.051540741,96.0,2.79123625
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,-3.4936640785,0.5748972238929134,2.0,95.0,-3.087150353,97.0,-3.900177804
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,-2.107168721,0.7208613077428896,2.0,98.0,-1.597442802,99.0,-2.61689464
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,-1.3247093315,0.3210339068154288,2.0,100.0,-1.097704079,101.0,-1.551714584
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,-2.642760328,0.332938535259063,2.0,102.0,-2.407337232,103.0,-2.878183424
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,-1.4587487165,0.20694191512978224,2.0,104.0,-1.312418685,105.0,-1.605078748
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,4.417598156,0.14975715240957865,2.0,106.0,4.523492454,107.0,4.311703858
