,A,XisF4
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.35439998310000004,-0.025875798000000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.17293408740000002,-0.007894645
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.8349673217999998,0.6185997390000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.1428732833,0.248847424
Diallyl_disulphide_treatment:PAO1_DDS:3,-2.8546879643,0.259598449
Dispersed_cells:PAO1_dispersed_wt:1,0.2919426606,-0.192290028
Dispersed_cells:PAO1_dispersed_wt:2,-0.2919426606,0.192290028
Dispersed_cells:PyhjH_dispersed:1,-0.8440952622000001,1.156809067
Dispersed_cells:PyhjH_dispersed:2,-1.7673982497,1.513312497
Dispersed_cells:PA01_Planktonic:1,5.5510718386,0.7990959860000001
Dispersed_cells:PA01_Planktonic:2,4.0762389518,0.166643867
Dispersed_cells:PAO1_Biofilm:1,-1.9335202155000002,1.832808964
Dispersed_cells:PAO1_Biofilm:2,-1.9662508917000001,1.84474435
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.3809702046,0.488454127
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-3.2095168188,0.25340844500000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.9883610866,0.24935772
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.6467250311,0.17864233300000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.09776079010000001,-0.057188885
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.5489642411,-0.121453448
Farnesol_treatment:RNA of 0-1F_L:1,0.18411196800000001,-0.16749350100000002
Farnesol_treatment:RNA of 0-1F_L:2,0.3299533776,-0.078489087
Farnesol_treatment:RNA of 0-1F_L:3,-0.5140653456000001,0.245982588
Farnesol_treatment:RNA of 6-F_L1:1,-0.5273211785,0.396771327
Farnesol_treatment:RNA of 6-F_L1:2,0.2576386295,0.30214475900000004
Farnesol_treatment:RNA of 6-F_L1:3,-0.09301275760000001,0.0965013
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.0904280944,0.16888255300000002
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.0904280944,-0.16888255300000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.5932214437000001,0.20750759500000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.02532031,0.43437040200000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,0.48984376560000004,0.6111969890000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.20618636540000002,0.37370662400000004
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,0.37237451730000004,0.147758852
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,0.3591965454,-0.44050249100000005
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-1.0552266764,-0.544401123
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,0.4245659907,0.32789586600000004
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.0326280189,-0.025618237000000002
HapZ_SagS_mutant:delHapZp:1,0.291128376,0.009411045
HapZ_SagS_mutant:delHapZp:2,0.1810827503,0.087372429
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.2338558756,-0.068121211
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,0.26648389440000003,0.093739448
HapZ_SagS_mutants:delHApZ:1,-3.230046395,-0.8675509410000001
HapZ_SagS_mutants:delHApZ:2,-3.3236507684,-1.068596216
HapZ_SagS_mutants:delHApZ:3,-3.718228941,-0.8171325960000001
HapZ_SagS_mutants:delSagS:1,-0.0205405821,-0.430396355
HapZ_SagS_mutants:delSagS:2,0.13547740660000002,-0.48413032500000003
HapZ_SagS_mutants:delSagS:3,0.2550350364,-0.085591047
HapZ_SagS_mutants:delHapZp:3,0.2188937545,-0.043532918000000004
Lung_infection_transcriptome:PA01_LS1:1,-0.2016861467,0.401569018
Lung_infection_transcriptome:PA01_LS1:2,-3.9109091569,0.8051919280000001
Lung_infection_transcriptome:PA01_CS1:1,0.5396504417,-0.036277232
Lung_infection_transcriptome:PA01_CS1:2,-0.5396504417,0.036277232
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.525129308,-0.19836678300000002
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.525129308,0.19836678300000002
Metabolic_fitness_plasmid:PAO1_pAKD1:1,-0.0359799741,-0.026085443000000003
Metabolic_fitness_plasmid:PAO1_pAKD1:2,1.1836097993,-1.529377807
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,0.7704441642000001,0.22750972700000002
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,0.9386807083,0.42222542300000004
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-0.3015310283,-0.358754206
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,0.6037893333000001,-0.5026122350000001
Metabolic_fitness_plasmid:PAO1_pBS228:1,0.5144609971,0.26249674500000003
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.2699959491,0.462965139
Metabolic_fitness_plasmid:PAO1_RmS149:1,0.0639074288,-0.105920468
Metabolic_fitness_plasmid:PAO1_RmS149:2,0.496014231,0.08583650500000001
Mucin_glycans:ABTGC:1,-0.8428954005,0.17553148400000002
Mucin_glycans:ABTGC:2,0.2850390228,-0.002985947
Mucin_glycans:ABTGC:3,0.5941171820000001,-0.206320745
Mucin_glycans:ABTGC:4,0.1626029399,0.070318488
Mucin_glycans:ABTGC:5,-0.1988637443,-0.03654328
Mucin_glycans:MUC5B:1,1.0541377846,0.22977097900000001
Mucin_glycans:MUC5B:2,0.4475134394,-0.554588535
Mucin_glycans:Glycans:1,-0.9561039629,0.022483935
Mucin_glycans:Glycans:2,-0.38831964,0.096264083
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,0.2670988371,0.6926299760000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.4774405104,0.543429499
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-0.7133369011,0.033948369
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-0.018111653800000002,0.35738288900000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-1.3011955482,-0.297158342
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-1.1943545374,-0.075387337
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.9628805128000001,0.269500116
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,1.1781952445,0.01105036
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,1.5703597349,0.051623657
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.6984337931,-0.019275922
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-1.8608862693,-0.257547788
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-1.1521154299,-0.055350423
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.4882504529,-0.592994592
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.4882504529,0.592994592
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.7800585018,-0.30611940600000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.9986578372,-0.34982635900000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-2.213063874,0.5986897480000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-2.6595136567,0.26375301
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-2.2118020854,0.470196938
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.3887558335,0.22596718000000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-2.0334719262,0.513655194
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-1.931066489,0.520602769
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,0.6665496088,0.46550137100000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.1663152761,0.076076814
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,-0.3729956855,-0.252889735
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.45986919940000004,-0.28868845
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,10.7430942493,-0.716770978
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,13.7341674955,-0.7771096710000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,0.5126085761,0.369271404
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.0150306669,-0.020147439
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,-0.5276392431,-0.349123966
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.694908271,-1.137946448
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.411135447,-0.798490773
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,3.1469031971,-2.377203621
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,4.5081508413,-1.183421263
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-0.6670344469,1.0769123999999999
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-1.1543566598,0.9492589130000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-1.2846526112,-0.089734092
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,2.1319446455,-1.8107411999999998
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.8890878632,-2.937436075
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,-0.3229184553,-1.460061757
Rosmarinic_acid:PAO1-100UMRA:1,-0.026838392000000003,-0.234410168
Rosmarinic_acid:PAO1-100UMRA:2,0.0628611078,-0.095788437
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.1880649141,0.009121614
Rosmarinic_acid:PAO1_DMSO_Control:2,-0.10700565990000001,-0.059795439000000006
Rosmarinic_acid:PAO1_DMSO_Control:3,0.29507057400000003,0.050673825000000006
Testosterone_treatment:Testosterone_Control:1,-0.0639288815,0.123829302
Testosterone_treatment:Testosterone_Control:2,0.0639288815,-0.123829302
Testosterone_treatment:Testosterone_2.5:1,-2.726523869,-0.966541768
Testosterone_treatment:Testosterone_2.5:2,-1.3588045658,-0.317041677
Tf_toxin_expression:PAO1_WT:1,0.2490563453,0.437110606
Tf_toxin_expression:PAO1_WT:2,-0.2490563453,-0.437110606
Tf_toxin_expression:PAO1_derfA:1,0.23753363,0.30585602100000003
Tf_toxin_expression:PAO1_derfA:2,0.38789630950000004,0.27471178900000004
Zinc_treatment:PA_Zn:1,0.3241542267,0.163515147
Zinc_treatment:PA_Zn:2,1.1588373877,-0.062994164
Zinc_treatment:PA_Zn:3,0.1929735752,0.058993857000000004
Zinc_treatment:PA_Zn_wt:1,-0.2102529834,0.027865839000000003
Zinc_treatment:PA_Zn_wt:2,0.2102529834,-0.027865839000000003
Paeru_PRECISE:CAMHB_wt:1,5.0578839088,-0.379379206
Paeru_PRECISE:CAMHB_wt:2,4.8175094458,-1.175166408
Paeru_PRECISE:CAMHB_wt:3,5.538890679,-0.063793681
Paeru_PRECISE:CAMHB_wt:4,4.904579445,-0.7076313820000001
Paeru_PRECISE:M9glucAA_Pqt10:1,3.1966919407,-1.511618272
Paeru_PRECISE:M9glucAA_Pqt10:2,1.4664564176,-1.270330398
Paeru_PRECISE:M9glucAA_Pqt:1,1.7861742025,-1.491212151
Paeru_PRECISE:M9glucAA_Pqt:2,1.5423180243,-1.862390643
Paeru_PRECISE:M9glucAA_wo_Pqt:1,1.2810745934,-1.4641210660000001
Paeru_PRECISE:M9glucAA_wo_Pqt:2,1.2838330414999999,-0.745533683
Paeru_PRECISE:M9glucAA_NaCl:1,2.0779582607,-1.084163864
Paeru_PRECISE:M9glucAA_NaCl:2,3.4979014149,-0.402873967
Paeru_PRECISE:M9glucAA_NaCl:3,3.6392045546,-0.46718197600000005
Paeru_PRECISE:CAMHB_wt:5,3.0168412876,0.21621698800000003
Paeru_PRECISE:CAMHB_wt:6,2.7942119053,-0.350190337
Paeru_PRECISE:LB_wt:1,-1.9967717098,-2.101171126
Paeru_PRECISE:LB_wt:2,-0.1159316496,-1.994987236
Paeru_PRECISE:M9glucAA_wt:1,-0.9686480714000001,-0.0638941
Paeru_PRECISE:M9glucAA_wt:2,0.9686480714000001,0.0638941
Paeru_PRECISE:M9glucAA_lowpH:1,1.6941571463,-0.48188622600000003
Paeru_PRECISE:M9glucAA_lowpH:2,1.0827038744,-0.673949271
Paeru_PRECISE:M9glucAA_DPD:1,2.0982219406000002,-1.056009417
Paeru_PRECISE:M9glucAA_DPD:2,1.3693987704000001,-1.112584241
Paeru_PRECISE:M9sucAA_wt:1,0.48248139700000003,-1.4313189610000001
Paeru_PRECISE:M9sucAA_wt:2,0.9735866897000001,-1.4470032050000001
Paeru_PRECISE:M9glucAA_NaCl:4,2.3975516919,-0.718790166
Paeru_PRECISE:M9glucAA_NaCl:5,2.3338945422,-0.627790155
Paeru_PRECISE:M9sucAA_wt:3,1.400872001,-0.28885377300000004
Paeru_PRECISE:M9sucAA_wt:4,1.2342325919000001,-0.46535240200000005
Paeru_PRECISE:R10LB_wt:1,1.5881119718,-0.570613228
Paeru_PRECISE:M9glucAA_NaCl:6,3.0627395066,-0.9283010070000001
Paeru_PRECISE:M9glucAA_NaCl:7,3.5790665557,-0.852807195
Paeru_PRECISE:M9fructAA_wt:1,0.9317624491000001,-0.7148806630000001
Paeru_PRECISE:M9fructAA_wt:2,0.5841260162,-1.113639214
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.4689390277,-0.9132773630000001
Paeru_PRECISE:M9GlcNAcAA_wt:2,1.1640380135,-0.8903247740000001
Paeru_PRECISE:M9pyruvAA_wt:1,1.6073864565,-1.400038554
Paeru_PRECISE:M9pyruvAA_wt:2,0.9365058905,-0.728096799
Paeru_PRECISE:M9fructAA_wt:3,2.612183554,-1.020291347
Paeru_PRECISE:M9fructAA_wt:4,2.4352692209,-1.195434822
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.2014258513,-0.695628758
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.8805412466,-0.5324199430000001
Paeru_PRECISE:M9glycAA_wt:1,1.8232761036,0.165653557
Paeru_PRECISE:M9glycAA_wt:2,1.5673326558,-0.002125599
Paeru_PRECISE:M9pyruvAA_wt:3,1.5281392216,-0.266862884
Paeru_PRECISE:CAMHB_wt:7,4.8113613642,-0.8799861720000001
Paeru_PRECISE:CAMHB_wt:8,4.5970258772,-0.815483434
Paeru_PRECISE:R10LB_wt:2,2.8908058136,-0.792824933
Paeru_PRECISE:R10LB_wt:3,1.6083158722,-0.758824468
Paeru_PRECISE:R10LB_wt:4,3.2272161593,-0.592751844
Paeru_PRECISE:R10LB_wt:5,3.6704977135,-1.060922056
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,1.7555968058,-1.9020850880000002
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,2.0066280567,-2.830616235
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,2.1240605532,-1.724626447
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,2.018017072,-1.798916022
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,2.1500297269,-1.144634718
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,1.9789861210000002,-2.235969719
Paeru_PRECISE:M9sucAA_wt:5,3.5822913963,-0.335562813
Paeru_PRECISE:M9sucAA_wt:6,3.0598632935,-0.20364372300000003
Paeru_PRECISE:R10LB_wt:6,3.1040294311,-0.286672452
Paeru_PRECISE:R10LB_wt:7,2.7544117064,-0.35957491700000005
Paeru_PRECISE:LB_wt:3,-1.7772428002,-0.11126227
Paeru_PRECISE:LB_wt:4,-0.4395193251,0.081367199
Paeru_PRECISE:R10LB_NaCl:1,1.8719333415000001,-2.961813662
Paeru_PRECISE:R10LB_NaCl:2,0.6009108635,-1.9173875260000002
Paeru_PRECISE:M9glucAA_PAO1_wt:1,-2.4639926197,-1.152926012
Paeru_PRECISE:M9glucAA_Zn:1,-6.7984475401,-6.412684479
Paeru_PRECISE:M9glucAA_Cu:1,0.7737598516,-2.212360983
Paeru_PRECISE:M9glucAA_NaOCl:1,-1.8975469173000001,-0.249836508
Paeru_PRECISE:M9GlcNAcAA_8:1,-3.9321334277,0.536790404
Paeru_PRECISE:M9GlcNAcAA_8:2,-4.6706633445,-1.1659088
Paeru_PRECISE:M9GlcNAcAA_4:1,-2.8839713087,-0.565160321
Paeru_PRECISE:M9GlcNAcAA_4:2,-3.4693836123,-1.00553776
Paeru_PRECISE:M9GlcNAcAA_2:1,-2.3288885573,-0.215943865
Paeru_PRECISE:M9GlcNAcAA_2:2,-3.6767572189,-1.690119545
Paeru_PRECISE:M9GlcNAcAA_1:1,-1.4609697635,-1.104086417
Paeru_PRECISE:M9GlcNAcAA_1:2,-1.7111779308,-0.7702868220000001
Paeru_PRECISE:M9glucAA_NaOCl:2,-2.2482799809,-0.545924023
Paeru_PRECISE:M9glucAA_Cu:2,4.1552883364,-1.930413013
Paeru_PRECISE:M9glucAA_Fe:1,-1.4410150834,-1.320761612
Paeru_PRECISE:M9glucAA_Fe:2,-1.6909662772,-0.9573145190000001
Paeru_PRECISE:M9glucAA_Zn:2,-0.9005239274,-2.258921227
Paeru_PRECISE:M9glucAA_PAO1_wt:2,-0.6935265312000001,-1.286541129
Paeru_PRECISE:CAMHB_Mec:1,5.3151078913,-0.879115987
Paeru_PRECISE:CAMHB_Mec:2,5.087995946,-0.454899838
Paeru_PRECISE:CAMHB_Azt:1,3.2782808236,-4.020748551
Paeru_PRECISE:CAMHB_Azt:2,3.4385634972,-4.117979277
Paeru_PRECISE:CAMHB_Pip:1,1.8005841945,-0.21930374100000002
Paeru_PRECISE:CAMHB_Pip:2,1.5745025208999999,-0.21761265
Paeru_PRECISE:CAMHB_Ceft:1,1.6609949365999999,-1.77137067
Paeru_PRECISE:CAMHB_Ceft:2,-1.0491881383,-0.943489431
Paeru_PRECISE:CAMHB_Ceft:3,1.4884309037,-3.04473566
Paeru_PRECISE:CAMHB_Ceft:4,0.9007892750000001,-1.18502812
Paeru_PRECISE:M9glucAA_Ceft:1,-0.64339873,-2.61153669
Paeru_PRECISE:M9glucAA_Ceft:2,-0.0848150766,-1.404137661
Paeru_PRECISE:M9glucAA_Gent:1,4.4069874599,-1.039647565
Paeru_PRECISE:M9glucAA_Gent:2,3.1986020011,-1.47769387
Paeru_PRECISE:M9glucAA_Pip:1,3.549624342,-1.529843917
Paeru_PRECISE:M9glucAA_Pip:2,3.8707714941,-1.265565191
Paeru_PRECISE:M9glucAA_Azt:1,0.0261486633,-4.13959191
Paeru_PRECISE:M9glucAA_Azt:2,0.1661046434,-4.476398046
Paeru_PRECISE:CAMHB_Mero:1,3.3460884731,-1.69511162
Paeru_PRECISE:CAMHB_Mero:2,3.707965504,-1.256905643
Paeru_PRECISE:CAMHB_Tet:1,4.8238579156,-1.315187376
Paeru_PRECISE:CAMHB_Tet:2,4.4749225853,-1.690506058
Paeru_PRECISE:R10LB_Gent:1,2.1860702835,-0.5771483970000001
Paeru_PRECISE:R10LB_Ceft:1,0.30917807680000003,-1.086303223
Paeru_PRECISE:R10LB_Ceft:2,-1.1671036378,-1.299189486
Paeru_PRECISE:CAMHB_Biofilm:1,5.5326985258,-1.264465379
Paeru_PRECISE:CAMHB_Biofilm:2,4.690512525,-2.086839889
Paeru_PRECISE:M9glucAA_Biofilm:1,2.8722880345,-3.962428315
Paeru_PRECISE:M9glucAA_Biofilm:2,2.8947468117,-3.432665271
Paeru_PRECISE:R10LB_Gent:2,0.5042568154,-0.677649114
Paeru_PRECISE:R10LB_Pip:1,-0.8612860334,-2.233230589
Paeru_PRECISE:R10LB_Pip:2,-1.6154030062,-2.85761984
Paeru_PRECISE:R10LB_Mec:1,4.435718511,-0.69147168
Paeru_PRECISE:R10LB_Mec:2,4.7240558253,-0.6671477840000001
Paeru_PRECISE:CAMHB_Azt:3,0.46017660250000003,-2.196064536
Paeru_PRECISE:CAMHB_Azt:4,0.7205861122,-2.348256656
Paeru_PRECISE:CAMHB_Biofilm:3,4.2486232136,-2.639896454
Paeru_PRECISE:CAMHB_Biofilm:4,5.6099666689,-2.054295064
Paeru_PRECISE:M9glucAA_Biofilm:3,1.7498283832000001,-3.367029087
Paeru_PRECISE:M9glucAA_Biofilm:4,0.7350977218,-2.832492883
Paeru_PRECISE:R10LB_Mero:1,0.3218696891,-2.416877311
Paeru_PRECISE:R10LB_Mero:2,-0.2782007948,-2.404190433
Paeru_PRECISE:LB_Cam:1,-7.2147134144,-3.314785399
Paeru_PRECISE:LB_Cam:2,-5.2157276032,-3.322215411
Paeru_PRECISE:CAMHB_Ceft:5,0.0710088131,-3.084581845
Paeru_PRECISE:CAMHB_Cip:1,2.8996827708,-2.159933412
Paeru_PRECISE:CAMHB_Cip:2,2.1716250277,-2.224811576
ampC_mutation:PA_Cef_taz_wt:1,-3.5970413090999998,-0.167174542
ampC_mutation:PA_mutS_Cef_taz:1,0.7484729052,0.0060907
ampC_mutation:PA_mutS:1,-29.0142373869,-0.42795932400000003
ampC_mutation:PA_mutS:2,11.4479716749,2.453579203
ampC_mutation:PA_mutS:3,-23.0076915134,-0.20403468700000002
ampC_mutation:PA_Cef_taz_wt:2,3.5970413090999998,0.167174542
ampC_mutation:PA_mutS_Cef_taz:2,-0.4833973875,0.720901686
ampC_mutation:PA_mutS:4,-25.3537936456,-1.141856424
ampC_mutation:PA_mutS:5,12.2080074445,1.8103273
ampC_mutation:PA_mutS:6,-26.6386480291,-0.8107714410000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:1,-0.3780023045,0.41968736500000003
asRNA_osmotic_oxidative_antibiotics:asRNA_Ceftazidime:2,0.178029937,0.58599298
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:1,-0.2808596847,-1.086070174
asRNA_osmotic_oxidative_antibiotics:asRNA_Ciprofloxacin:2,1.3454061476999999,-1.4107289490000001
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:1,-1.3050166491000001,0.51671459
asRNA_osmotic_oxidative_antibiotics:asRNA_Meropenem:2,-0.36771404350000003,0.23882888400000002
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:1,-0.6701198197,-0.020148794
asRNA_osmotic_oxidative_antibiotics:asRNA_NaCl:2,0.6701198197,0.020148794
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:1,4.1956965922,0.603077489
asRNA_osmotic_oxidative_antibiotics:asRNA_Tetracyclin:2,3.4539416141,0.890921759
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:1,1.0266815126,-1.872013773
asRNA_osmotic_oxidative_antibiotics:asRNA_Tobramycin:2,0.3445012288,-2.261074166
cysB_mutant:PAO1HH_wt:1,-0.0328776283,0.013624168
cysB_mutant:PAO1HH_wt:2,0.0328776283,-0.013624168
cysB_mutant:cysBHH:1,-1.5736551967999999,0.865858937
cysB_mutant:cysBHH:2,-1.3637910412,0.79593196
cysB_mutant:cysBHH:3,-1.5367424678,0.9400285070000001
ersA_knockout:delersA:1,0.4089227186,0.265465604
ersA_knockout:delersA:2,-0.3498080532,0.541380321
ersA_knockout:wt_BHI:1,-0.0434867488,0.069920248
ersA_knockout:wt_BHI:2,0.0434867488,-0.069920248
gcsR_mutant:PAO1_rep_wt:1,0.3479504928,0.095615267
gcsR_mutant:PAO1_rep_wt:2,-0.3479504928,-0.095615267
gcsR_mutant:GcsR_rep:1,0.1036727729,-0.32636765300000004
gcsR_mutant:GcsR_rep:2,0.3550199002,-0.297633119
mexZ_knockout:del_mexZ:1,-0.2133117081,-0.450134825
mexZ_knockout:del_mexZ:2,-0.0732068278,-0.1312805
