,A,Dnr,NarL
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,-7.97434171,0.5782845910000001,2.513523407
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,6.370922954,-1.076044196,-1.682382285
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,8.819832352,-1.416045232,-1.433806597
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,8.828201847,-0.274301934,-0.78084309
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,-7.203557825,0.130072084,1.055570294
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,-6.330587056,0.872456648,1.314879988
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,-6.659747545,0.495815057,1.351947197
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,4.919900459,-0.469110434,-1.500366491
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,6.654026161,-0.382054316,-1.042269802
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,8.619965807,-0.647179041,-1.179761185
Dispersed_cells:PAO1_dispersed_wt:1,0.342817908,-0.20772669700000002,0.13937143500000002
Dispersed_cells:PAO1_dispersed_wt:2,-0.342817908,0.20772669700000002,-0.13937143500000002
Dispersed_cells:PyhjH_dispersed:1,0.954857488,0.50390084,1.440252746
Dispersed_cells:PyhjH_dispersed:2,2.542973465,0.40332489400000004,1.325688432
Dispersed_cells:PA01_Planktonic:1,-1.431886595,-5.442938046,-1.228008004
Dispersed_cells:PA01_Planktonic:2,-0.707756597,-5.981426667,-1.5865782959999999
Dispersed_cells:PAO1_Biofilm:1,-3.987689602,-4.2136740360000005,-1.095374976
Dispersed_cells:PAO1_Biofilm:2,-4.240236565,-4.338521867,-2.351913409
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-2.497003079,0.397951037,-0.046097672000000006
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-2.7143835259999998,0.42746132600000003,0.231954826
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-2.575920523,0.169671561,0.044972633000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.39394490800000004,0.105883421,-0.27184846
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.417106326,0.475724115,0.033038066000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-0.023161418000000003,-0.581607537,0.238810395
gcsR_mutant:PAO1_rep_wt:1,0.390068976,-0.04716401,-0.034768714
gcsR_mutant:PAO1_rep_wt:2,-0.390068976,0.04716401,0.034768714
gcsR_mutant:GcsR_rep:1,3.865795433,0.17440207100000002,0.27228161900000003
gcsR_mutant:GcsR_rep:2,3.266738112,0.19996908900000002,0.119909976
ampC_mutation:PA_Cef_taz_wt:1,-2.449118449,0.350321806,0.29274525
ampC_mutation:PA_mutS_Cef_taz:1,-0.6722059420000001,-0.230652456,0.449669492
ampC_mutation:PA_mutS:1,3.804138138,-0.585559522,0.008829914000000001
ampC_mutation:PA_mutS:2,-3.715726988,-1.855310782,-0.547390084
ampC_mutation:PA_mutS:3,-1.768085873,0.203098729,0.100051766
ampC_mutation:PA_Cef_taz_wt:2,2.449118449,-0.350321806,-0.29274525
ampC_mutation:PA_mutS_Cef_taz:2,0.12300223800000001,0.36212871700000004,0.7321070740000001
ampC_mutation:PA_mutS:4,-4.320339687,0.736831505,0.209575539
ampC_mutation:PA_mutS:5,-3.308719977,-1.293580725,-1.075443552
ampC_mutation:PA_mutS:6,0.39456837,0.39737544700000005,0.43057606400000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,1.685075874,1.784582496,0.74570336
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,1.188354492,1.272135444,0.7420571180000001
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,0.5220385200000001,0.606981089,0.407131128
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,1.89936188,0.33941245200000003,-0.436216724
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.499044127,-1.211564776,-0.634800357
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,-0.703076437,-0.555213346,-0.300302257
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,-0.6713098030000001,-1.289939816,-0.5526578630000001
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,-0.30705802600000004,1.44118568,0.23738140400000002
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,1.1547553640000001,1.546751704,0.321490948
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.180265056,1.567211619,0.692379752
n-alkanes_treatment:PA_alkane:1,0.5350622270000001,-2.829925517,-0.036412241000000005
n-alkanes_treatment:PA_alkane:2,-1.148421689,-2.657275016,0.042146725
n-alkanes_treatment:PA_Glycerol:1,0.848855028,-1.212152606,-0.637323822
n-alkanes_treatment:PA_Glycerol:2,-0.29516621600000004,-0.974969276,-0.444860904
n-alkanes_treatment:PA_Glycerol:3,-0.5536888120000001,2.187121882,1.082184727
Catabolise_Nucleic_Acids:L_asp:1,0.055710479,-0.007540904,0.5084915010000001
Catabolise_Nucleic_Acids:L_asp:2,-3.788803209,-0.38194175300000005,0.598411468
Catabolise_Nucleic_Acids:DNA_1:1,0.14966104500000002,-0.017114069000000003,-0.211887821
Catabolise_Nucleic_Acids:DNA_1:2,-0.025493916000000002,0.268474643,0.351485416
Catabolise_Nucleic_Acids:DNA_1:3,-0.124167128,-0.25136057300000003,-0.13959759600000002
cysB_mutant:PAO1HH_wt:1,-0.9881895660000001,-0.878011929,0.41814253700000004
cysB_mutant:PAO1HH_wt:2,0.9881895660000001,0.878011929,-0.41814253700000004
cysB_mutant:cysBHH:1,0.285904651,0.455792458,0.162463022
cysB_mutant:cysBHH:2,1.019950774,1.119764637,-0.012769445
cysB_mutant:cysBHH:3,-0.8557949420000001,1.337165031,-0.09360301800000001
ersA_knockout:delersA:1,8.590425644,0.276403603,-1.5323472740000001
ersA_knockout:delersA:2,5.75489053,0.042621097000000004,-1.6037065240000001
ersA_knockout:wt_BHI:1,0.199972759,-0.041900352,0.573430172
ersA_knockout:wt_BHI:2,-0.199972759,0.041900351,-0.573430172
Farnesol_treatment:RNA of 0-1F_L:1,-0.43578234400000004,0.237380749,0.23325078600000002
Farnesol_treatment:RNA of 0-1F_L:2,0.26569823600000003,-0.018034302000000002,0.130059379
Farnesol_treatment:RNA of 0-1F_L:3,0.170084108,-0.219346446,-0.36331016400000005
Farnesol_treatment:RNA of 6-F_L1:1,0.116260917,0.163406232,-0.011382054
Farnesol_treatment:RNA of 6-F_L1:2,-0.27756492800000004,-0.00112091,-0.515686481
Farnesol_treatment:RNA of 6-F_L1:3,0.6149272090000001,-0.132924035,-0.282241091
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-1.409277128,-1.051373621,-0.643985919
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,0.46172954600000005,-0.42300071100000003,-0.477042169
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-2.023614198,-0.8353158730000001,0.6431126340000001
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,1.332504539,0.14446101,-0.31317536700000004
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,-0.38495695700000004,1.329913322,1.434203457
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-3.324775156,-0.517011381,-0.931181738
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.70865232,0.11607194400000001,-0.269835547
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.70865232,-0.11607194500000001,0.269835547
Metabolic_fitness_plasmid:PAO1_pAKD1:1,1.076486335,-0.288129915,-0.252270203
Metabolic_fitness_plasmid:PAO1_pAKD1:2,0.9842269450000001,-0.058018329,0.063956756
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,-4.418662423,-0.048857482,-0.095987027
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,-6.102550034,-0.42338684,0.08893184
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-1.7835205809999999,0.174868248,0.21569136
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.673577943,0.27910650800000003,0.37292487300000005
Metabolic_fitness_plasmid:PAO1_pBS228:1,2.265261383,-0.050071429,0.03145378
Metabolic_fitness_plasmid:PAO1_pBS228:2,1.535153224,-0.22016871600000001,0.013601852000000001
Metabolic_fitness_plasmid:PAO1_RmS149:1,-1.066216899,0.115309744,-0.026921506
Metabolic_fitness_plasmid:PAO1_RmS149:2,-0.854940553,0.09079113800000001,-0.023423921
mexZ_knockout:del_mexZ:1,-1.741162571,-0.467060701,-0.902577591
mexZ_knockout:del_mexZ:2,0.156472041,0.158207553,-0.29545085200000004
mexZ_knockout:del_mexZ:3,-0.32178801100000004,-0.381527906,-0.18165065
mexZ_knockout:wt_LB:1,2.564423368,0.43278126400000005,0.15493045800000002
mexZ_knockout:wt_LB:2,-1.332926128,-0.040284542,-0.18544880400000002
mexZ_knockout:wt_LB:3,-1.23149724,-0.392496722,0.030518347
Mucin_glycans:ABTGC:1,0.08038980400000001,0.574255088,0.28662912900000004
Mucin_glycans:ABTGC:2,1.39078706,0.23967785100000003,0.415609204
Mucin_glycans:ABTGC:3,0.49533965700000004,-0.570748029,-0.252857329
Mucin_glycans:ABTGC:4,-1.172104529,-0.06738369999999999,-0.140042729
Mucin_glycans:ABTGC:5,-0.794411992,-0.17580120800000001,-0.309338273
Mucin_glycans:MUC5B:1,-0.245491281,3.371251788,1.007000638
Mucin_glycans:MUC5B:2,0.151594687,3.670601208,1.327856917
Mucin_glycans:Glycans:1,0.33557356800000004,1.075985378,0.6648305480000001
Mucin_glycans:Glycans:2,2.118353168,0.344296912,0.569895252
NC_002516.2:Planktonic_total_RNA_Rep:1,-0.212130021,0.161698382,0.5808851220000001
NC_002516.2:Planktonic_total_RNA_Rep:2,-0.7566711650000001,-0.18627781200000001,-0.24710569200000002
NC_002516.2:Planktonic_total_RNA_Rep:3,0.9688011860000001,0.02457943,-0.33377943
NC_002516.2:Biofilm_total_RNA_Rep:1,8.547401333,-1.791550365,0.721019579
NC_002516.2:Biofilm_total_RNA_Rep:2,9.264585751,-1.617952539,0.96073679
Zinc_treatment:PA_Zn:1,-1.234740933,-0.381746258,0.566343322
Zinc_treatment:PA_Zn:2,-1.089478792,-0.301766017,0.469724075
Zinc_treatment:PA_Zn:3,-0.053579302,-0.11727111100000001,0.301599386
Zinc_treatment:PA_Zn_wt:1,-0.062759507,-0.013629129,0.11908854
Zinc_treatment:PA_Zn_wt:2,0.062759507,0.013629129,-0.11908854
sRNA_ReaL_represses_RpoS:sRNA_wt:1,0.129791167,0.070909938,0.033624514
sRNA_ReaL_represses_RpoS:sRNA_wt:2,-0.129791167,-0.070909938,-0.033624513
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:1,4.628224482,3.518479191,1.105553105
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:2,6.101017931,0.8277744210000001,1.36419023
sRNA_ReaL_represses_RpoS:RNAseq_ReaL:3,8.079518144,1.056581461,1.486962799
Paeru_PRECISE:CAMHB_wt:1,2.5109395599999997,1.470840648,1.420962507
Paeru_PRECISE:CAMHB_wt:2,0.627277227,0.844936384,1.119390732
Paeru_PRECISE:CAMHB_wt:3,1.136847165,0.904559022,0.828277613
Paeru_PRECISE:CAMHB_wt:4,-0.164874232,0.6099909880000001,0.7110459990000001
Paeru_PRECISE:M9glucAA_Pqt10:1,-2.359338198,-0.37814026900000003,0.117155355
Paeru_PRECISE:M9glucAA_Pqt10:2,-2.631503249,-2.263995736,-0.33801641800000004
Paeru_PRECISE:M9glucAA_Pqt:1,-1.5389115850000001,-2.338294717,-0.608967408
Paeru_PRECISE:M9glucAA_Pqt:2,-0.9559408170000001,-1.655263316,-0.26854763600000003
Paeru_PRECISE:M9glucAA_wo_Pqt:1,-1.151776927,-0.9428867390000001,-0.40316407600000004
Paeru_PRECISE:M9glucAA_wo_Pqt:2,-0.9903126250000001,-1.578914457,-0.7186092190000001
Paeru_PRECISE:M9glucAA_NaCl:1,-3.63764126,-1.8122465760000002,-1.253443568
Paeru_PRECISE:M9glucAA_NaCl:2,-3.586686108,-0.6929200750000001,-1.293587773
Paeru_PRECISE:M9glucAA_NaCl:3,-2.970682794,-0.14367115900000002,-0.546284999
Paeru_PRECISE:CAMHB_wt:5,0.029470944000000002,0.453876942,0.39746091
Paeru_PRECISE:CAMHB_wt:6,1.392114498,0.587143818,0.716440881
Paeru_PRECISE:LB_wt:1,3.707046021,-0.46129366200000005,0.169245104
Paeru_PRECISE:LB_wt:2,4.866576573,-0.24944944700000002,0.14107492200000002
Paeru_PRECISE:M9glucAA_wt:1,-0.74584069,-0.9848818180000001,-0.14060851600000002
Paeru_PRECISE:M9glucAA_wt:2,0.6749518360000001,-0.153179844,-0.237660313
Paeru_PRECISE:M9glucAA_lowpH:1,5.332984528,0.39011278,0.23150587400000003
Paeru_PRECISE:M9glucAA_lowpH:2,2.294281834,0.704719839,0.6762617660000001
Paeru_PRECISE:M9glucAA_DPD:1,-3.761252052,-1.78379704,-0.168748644
Paeru_PRECISE:M9glucAA_DPD:2,-2.099221455,-1.9553813070000001,-0.27579423200000003
Paeru_PRECISE:M9sucAA_wt:1,2.370602652,-1.087117248,-1.277969035
Paeru_PRECISE:M9sucAA_wt:2,-3.489684786,0.488668341,1.0412954110000001
Paeru_PRECISE:M9glucAA_NaCl:4,-2.995652398,-0.848507333,-0.5126761390000001
Paeru_PRECISE:M9glucAA_NaCl:5,-3.123237257,-0.16480999300000002,-0.218737741
Paeru_PRECISE:M9sucAA_wt:3,6.183338718,0.582206203,0.46758087000000004
Paeru_PRECISE:M9sucAA_wt:4,3.028096351,0.09735041700000001,0.047508736
Paeru_PRECISE:R10LB_wt:1,11.89884257,0.9652058090000001,0.8322167300000001
Paeru_PRECISE:M9glucAA_NaCl:6,-0.662545138,-0.436665381,0.262271295
Paeru_PRECISE:M9glucAA_NaCl:7,-0.411310799,-0.517177517,0.26722135
Paeru_PRECISE:M9fructAA_wt:1,-1.7120642670000001,-0.045536247,-0.10250568600000001
Paeru_PRECISE:M9fructAA_wt:2,-2.336170945,-0.39630658700000004,-0.308995992
Paeru_PRECISE:M9GlcNAcAA_wt:1,1.945994417,-0.34381219100000004,-0.191221203
Paeru_PRECISE:M9GlcNAcAA_wt:2,0.77491349,-0.34726460600000003,-0.07649187
Paeru_PRECISE:M9pyruvAA_wt:1,-3.42135856,-0.517668333,-0.323280718
Paeru_PRECISE:M9pyruvAA_wt:2,-0.33675747300000003,0.15519960300000002,0.549109367
Paeru_PRECISE:M9fructAA_wt:3,0.016607979000000002,-0.36153238,0.023934193000000003
Paeru_PRECISE:M9fructAA_wt:4,-3.179309442,-0.462001618,-0.484040073
Paeru_PRECISE:M9GlcNAcAA_wt:3,1.165966226,-0.457980062,-0.523398805
Paeru_PRECISE:M9GlcNAcAA_wt:4,0.467258736,-0.473531315,-0.864169077
Paeru_PRECISE:M9glycAA_wt:1,-2.55154267,-0.194090651,-0.716356795
Paeru_PRECISE:M9glycAA_wt:2,-1.8835358100000001,-0.171406943,-0.561342656
Paeru_PRECISE:M9pyruvAA_wt:3,0.6766548680000001,-0.534873578,-0.40347082300000003
Paeru_PRECISE:CAMHB_wt:7,2.9173477930000002,1.8204548850000002,1.6452076240000002
Paeru_PRECISE:CAMHB_wt:8,1.902118963,1.8585517550000001,1.745184857
Paeru_PRECISE:R10LB_wt:2,1.176178779,0.36140167700000003,-0.23170711800000002
Paeru_PRECISE:R10LB_wt:3,3.47565143,0.6427507610000001,0.37944029
Paeru_PRECISE:R10LB_wt:4,-0.739158341,0.284027639,-0.388481823
Paeru_PRECISE:R10LB_wt:5,-3.534916629,-0.3514672,-0.597299322
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:1,2.328403147,-0.430558516,0.638809865
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:2,-0.634158752,-0.37456856,0.587365176
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:3,-2.292994233,-0.558772934,0.971416802
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:4,-3.257415338,-0.753697006,0.8874209150000001
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:5,1.537467038,-1.760698018,0.032229286
Paeru_PRECISE:M9sucroseAA_Pqt_Biofilm:6,-0.394927415,-0.497859154,0.308367422
Paeru_PRECISE:M9sucAA_wt:5,1.4180538550000001,0.5126651480000001,-0.15255322400000002
Paeru_PRECISE:M9sucAA_wt:6,1.242927065,0.134137726,-0.44061971400000005
Paeru_PRECISE:R10LB_wt:6,-3.634795101,-0.715723101,-0.511664947
Paeru_PRECISE:R10LB_wt:7,-3.060540939,-0.84110269,-0.6677693570000001
Paeru_PRECISE:LB_wt:3,17.99847574,1.094773244,2.165676925
Paeru_PRECISE:LB_wt:4,16.89154964,1.292381614,2.5718429130000002
Paeru_PRECISE:R10LB_NaCl:1,1.946740817,-0.361621387,2.267266311
Paeru_PRECISE:R10LB_NaCl:2,0.570199395,-0.16284393700000002,0.647949474
Paeru_PRECISE:M9glucAA_wt:3,-0.8362429920000001,0.5950033840000001,0.02534769
Paeru_PRECISE:M9glucAA_Zn:1,9.186994913,4.23999928,0.23220110200000002
Paeru_PRECISE:M9glucAA_Cu:1,2.602778496,-0.215103923,1.461785362
Paeru_PRECISE:M9glucAA_NaOCl:1,0.000580303,-0.026884899,1.7084426430000001
Paeru_PRECISE:M9GlcNAcAA_8:1,-0.14769822300000002,0.6087431910000001,0.22983538
Paeru_PRECISE:M9GlcNAcAA_8:2,1.384960467,0.5420479850000001,1.19832186
Paeru_PRECISE:M9GlcNAcAA_4:1,-2.349269863,0.8880487420000001,0.763348577
Paeru_PRECISE:M9GlcNAcAA_4:2,2.086656236,0.29889443200000004,0.445875422
